Mv,nBO,N%,ZM1Per,ZM1MulPer,CENT,Psi_i_s,Psi_i_0,Psi_e_0,MWC02,piPC01,piPC09,X1,X3A,X2v,X0Av,SIC3,Ho_A,VR3_L,H_X,SM2_X,VE2sign_H2,SpDiam_Dt,VE2_Dt,SM2_Dz(Z),VE3sign_Dz(Z),Wi_Dz(v),VE2_Dz(e),SM1_Dz(p),VE2sign_Dz(p),VE3sign_Dz(p),SM1_Dz(i),SpPos_B(m),SpMax_B(m),Wi_B(v),SpMax_B(v),SpDiam_B(v),SpAD_B(v),VE2_B(e),VR1_B(e),SpPosLog_B(p),SpMax_B(p),SpDiam_B(p),SpMaxA_B(i),WiA_B(s),SpAbs_B(s),ATS3p,ATSC6m,MATS3m,MATS2v,MATS6v,MATS6p,GATS7m,GATS1e,GATS1p,GATS2p,GGI9,GGI10,SpMax7_Bh(m),SpMax2_Bh(p),SpMin5_Bh(e),SpMin1_Bh(p),SpMin4_Bh(p),SpMin2_Bh(s),P_VSA_m_2,P_VSA_v_3,P_VSA_p_2,Eta_FL,SpDiam_EA(dm),SpMAD_EA(ri),SpMaxA_AEA(ri),SM09_EA,SM13_EA,SM06_AEA(ed),SM08_AEA(ed),SM08_AEA(bo),SM10_AEA(dm),Eig09_EA(bo),MEcc,HOMA,HOMT,DISPp,QXXi,SM3_G,AVS_RG,VE1_RG,VR2_RG,Wi_G/D,AVS_G/D,VE1sign_G/D,TDB06u,TDB02m,TDB05m,TDB06m,TDB07e,TDB04i,TDB04s,TDB06s,RDF065m,RDF115m,RDF085v,RDF115v,RDF010e,RDF030i,RDF095i,RDF120i,RDF010s,RDF145s,Mor15u,Mor17u,Mor17m,Mor18m,Mor06v,Mor16e,Mor02i,Mor07i,Mor10i,Mor23i,Mor30i,Mor04s,L2u,G3m,L1v,G2v,L1p,G1p,Tv,Ts,Av,Gm,Ku,Ki,H3m,H6v,HATS1v,H6p,H5i,HTi,H1s,H4s,R7u,R6v,R4p,R7p+,R4i+,R8s,DP04,SP14,nCRX3,SsF,NaaaC,CATS2D_00_DD,CATS2D_06_PL,CATS2D_07_LL,T(O..Br),B01[C-Cl],B09[C-Cl],F01[C-Br],F03[C-N],F03[C-Cl],F04[C-F],F05[C-N],F05[N-Br],F06[C-F],F06[N-N],F07[C-F],F07[C-Br],F07[N-N],F10[C-F],RNCG,Hy,TPSA(Tot),ALOGP,CATS3D_11_DA,CATS3D_06_DL,CATS3D_06_AA,CATS3D_10_AL,CATS3D_10_PL,CATS3D_00_LL,CATS3D_08_LL,CATS3D_12_LL,CATS3D_17_LL,alvo
0.700607843137254,36,5.88235294117647,873.4,670.27801444,1937,91.3611111111111,22.4455487664987,12.6900878362111,5.18738580584075,3.93182563272433,8.09151381661252,15.6975090818285,0.17515933886682,9.64169402733004,0.57263308146694,0.935170078047872,15.9009392657421,5.11440604021084,85.8426376983223,2.72639933977041,0.0002206613634718,520.709254630993,0.162248548812228,10.2407348968493,-3.14187593844381,2727.49450416,0.158045289663468,-2.3125354238472,0.006898103222417,-2.12109602532244,1.0808216359929,49.4293552605113,4.6672741367793,74.3688278577339,3.96559315824151,5.87591823825168,50.6270726616063,0.148539166306409,35.4120846221137,5.3665129972223,3.95496578428625,5.88740643086387,0.122482885557619,0.240179194042309,98.4116081484002,4.18503676708997,22.1908591269281,-0.0312763125242513,-0.0100288156888887,0.0159780617095787,-0.0212005137477051,0.964527733992768,0.521287874699329,1.04433562196691,1.02261353102648,0.360015432098766,0.197532904805632,3.17955738946411,3.97489578629781,1.49827027714869,2.06619545627947,1.84951857389232,1.18439535944262,193.327497079407,188.307521054418,119.433935643089,8.82433255222092,0.0,1.44481459631925,0.119085646671643,11.6405884219604,16.2713257071416,13.0145175537032,16.7055993313797,13.6135252844131,11.6756338375373,2.18118368479684,0.950911251148229,0.777438276923076,20.2133952,0.319393880399884,527.130791260773,16.7817268813123,3.8410847272735,2.664094952029,1.04941455195659,1102.64678753102,43.2410504914123,0.12345382421298,5.7793738317757,1.91394872223099,3.33596362149912,4.27921799191215,7.23787598535254,5.16554716453881,23.1833254201732,25.6485831833269,29.18912604457,0.226872422151425,6.84150188386258,0.262611783405263,8.83207852704379,22.7039426945374,6.80410510016866,0.0,18.3094220452143,0.0,0.87417005063603,-0.838904611597666,-0.053555423043481,-1.29181507878683,0.987142494456393,0.331646183572067,33.5290353485934,5.83083565031179,0.278226235452104,-1.53766278687529,0.269165765594346,24.3938668070458,5.81195601893855,0.159572475390038,7.31397812032684,0.168364457317961,7.31252837068396,0.149870541631947,15.321535096307,17.3304335881988,72.6662794110188,0.159572475390038,0.20673078905318,0.200415539784293,2.26913006948302,0.100371940518328,0.105936863888713,0.0963908390735381,1.65454525676496,44.9496799983627,9.79087664482891,16.6410466054512,0.881252220539225,0.467955439681701,0.662694245631768,0.0128453829589413,0.0555807213418142,3.2310633906042,7.53239368284124,6.92249629915753,0,29.6618724793353,2,2,0,7,0,1,1,0,10,2,4,7,0,5,0,4,0,1,4,0.150586894151745,0.251982699006598,100.3,5.2863,0,6,0,1,0,15,3,0,0,6.431798275933005
0.716665,30,12.5,673.68,504.57902,1057,68.6111111111111,18.2614155121569,9.93530105116974,4.99043258677874,3.76120011569356,7.63330536276327,13.0248771432526,0.17997428673793,6.22054746816854,0.54120740481802,0.98120981752909,13.4080083764302,3.96690512704573,71.22105962924,2.53897387105828,0.0038992327878716,418.610333589262,0.174233478821582,9.70294543174979,-2.0848461866706,1761.69516666667,0.174225310623984,-1.96714032834267,0.0072130891844993,-1.91839032149896,1.02406832404757,39.7717652614719,4.03342594911054,61.3220007329879,3.90790530332113,5.80003843451148,42.5848446440687,0.167218962014223,29.430495219045,4.16576864945752,3.87394118668875,5.81360215202647,0.150899928822987,0.27696031939944,73.8203146938998,3.90659463625587,14.8452130970062,-0.0321697683226445,-0.0521366823971754,-0.0017284974501037,-0.0032688905896104,0.842865756948632,0.703638337171023,0.801588124805638,0.917186950784905,0.195007716049383,0.147946127946128,2.94707726491386,3.8593566548592,1.17216698499061,2.0860263639504,1.56589091365849,1.0548836065239,212.49562127131,165.87878589009,110.910406475419,8.24292062566945,2.11660104885167,1.4276075283621,0.138388911797991,11.0495716764424,15.5383116193972,12.6078342374139,16.2123111408992,13.1722419222868,11.2013783960257,1.87834503683622,0.999775425965053,0.7521839904,18.80459976,0.491377117493307,214.624239208987,16.4137728247914,3.28377951846016,2.05938018526506,1.06627156331848,801.473020204795,40.0736510102398,0.109219650173486,5.94244,1.91032605535544,2.94432580253667,3.58400437114467,7.11559299383507,5.19324238228545,16.0394952225048,25.2163733795512,8.41025004072389,3.79368214040822,8.35662634711821,2.49638729108369,7.77897995722468,10.7311113983098,6.29953690265931,4.94701553431478,20.0387401686565,7.42023348909804,0.764739856204186,-0.206721135619054,0.691280670518868,-1.36321068233181,0.372412980018855,0.540056776820571,36.717281221325,7.88509725376072,0.245401492451437,-1.4001024993476,-0.0093507164657193,7.15786258547754,3.88273169686456,0.237853986864158,18.9492209314067,0.183232655433118,18.6612174449171,0.158179590939782,22.656809117069,27.395119357337,72.000158039896,0.198737465654178,0.700369031902002,0.699735721283246,1.78828687788167,0.107851910905194,0.121028411608594,0.131162838760754,1.12370147933597,33.3888871808799,9.91927774449285,5.97112074593844,0.630662269976615,0.290915412030331,0.559772139555345,0.0123057485209621,0.0705427683320544,1.96229212861813,8.451819033233,11.3946082279113,0,13.2698623751789,1,2,2,6,0,1,1,0,9,2,1,7,0,0,1,1,0,0,2,0.153070870033617,0.981437435021682,85.31,3.2387,1,4,0,3,1,10,2,0,0,6.468521082957745
0.7373525,31,12.5,745.75,566.764364,1168,72.3888888888889,18.8221023621279,10.3135813185926,5.03043792139244,3.78418963391826,7.65031371055905,13.4355607457755,0.179409445542846,6.75273406537783,0.55961225285445,0.953024543822724,13.7840952234327,4.15447678955653,73.9531104368089,2.56921375624799,0.0023303890171194,439.392599048347,0.170906793664574,9.80572520023842,-2.69171392616603,1933.40323333333,0.17277341666811,-1.9398202144179,0.0047550682718268,-2.45191859323948,1.07028139890005,42.8774260439369,4.07416173878202,63.5389007329879,3.90902373291,5.80154557549116,43.6399456191761,0.176716580669267,30.4219602951173,4.37060939143985,3.87594617072494,5.8157631103903,0.145519019346293,0.269937932839873,77.7606256630544,3.95210302619394,14.7517069022563,-0.0144127461997135,-0.0275587833550722,-0.0148595899770946,-0.0108718389135413,0.744036488065138,0.699240553642547,0.734020402077673,0.83499022412442,0.230632716049383,0.177532904805632,2.94923442428786,3.87313022625574,1.16859357121608,2.08573258080707,1.56367398814443,1.05228343627497,206.519980329539,199.051789010101,110.910406475419,8.33058923897584,2.11660104885167,1.4127950975146,0.133928229139053,11.1623603891437,15.6684602929236,12.7032870555811,16.3199260827571,13.2467326069469,11.201383054149,1.88022014288232,0.999809169458499,0.7521839904,18.80459976,0.706375839095148,219.082603038177,16.423277552577,3.240565743046,2.05967527635993,1.06627166240495,804.620999872351,40.2310499936175,0.0866660357008506,5.9522,2.13977688623779,3.45625424524369,3.8505008016808,7.18930195244932,5.20748079534955,17.3202147993353,25.7615455263583,10.2615843116846,6.82378675396108,8.35480651695946,3.04776354353789,7.32945344148866,12.0110106366628,5.97966628796479,3.88617332555134,19.0841225203161,8.40586969078612,0.861825163466814,-0.0865961265344807,0.634722096636891,-1.50114788393612,1.04064129210864,0.51112454322588,35.4795473935299,7.46182240204709,0.279102353099561,-1.29734266906098,-0.0214614108151781,8.51937135172425,3.99574786253494,0.183232655433118,19.0328634219781,0.171240638681063,18.7414448344759,0.158179590939782,23.1010011262075,27.797574499603,79.3264861848878,0.175148135224642,0.69408352988126,0.693990869325299,2.58489498180173,0.113729952831197,0.126980416422619,0.139840402456291,1.11464813812908,33.3151069121566,10.2237520309851,6.80479008158369,0.625700525001412,0.295329949962954,0.603956533542029,0.0135899772103182,0.0704870375805947,2.10650890186418,8.49443502857327,11.3957109771022,0,13.5499549677715,1,2,2,6,0,1,1,0,9,4,1,7,0,0,1,1,0,0,2,0.150630953418243,0.988008241513637,85.31,3.9031,1,4,0,2,1,10,3,0,0,5.388276691992658
0.693258139534884,30,11.6279069767442,614.76,451.196108,1057,62.6111111111111,18.6149689027501,9.90946220281453,4.99043258677874,3.76120011569356,7.63330536276327,13.0248771432526,0.17997428673793,6.55562253939305,0.56424575766953,0.962478418555306,13.4080083764302,3.96690512704573,71.22105962924,2.53897387105828,0.0038992327878716,418.610333589262,0.174233478821582,9.71565732253046,-1.98380414028266,1748.04016666667,0.174293453678488,-1.61089684767035,0.0044016580716767,-2.49755381923807,0.888220421279071,39.2798652638389,4.03302223193726,61.6753007329879,3.90799891767132,5.80009732348639,42.5230139441609,0.169652653540512,29.429569106271,4.18258524261529,3.87420408920662,5.81383171869221,0.150898368264237,0.261087303526424,68.0590864809561,3.99785487362069,15.9734148471823,-0.0755474071899873,0.039604480228047,-0.0418634281889421,-0.0800124088344963,0.913170329308768,0.798250630890914,0.833244793444484,0.860950270649099,0.195007716049383,0.147946127946128,2.94822683310347,3.8859815690916,1.29078384648725,2.0863418790973,1.58540204722706,1.12796194003691,215.385382418714,168.768547037495,110.910406475419,8.08041869059058,2.11660104885167,1.44009583866375,0.138389132618826,11.0495716764424,15.5383116193972,12.6078342374139,16.2123111408992,13.1722419222868,11.2013783960257,1.87834503683622,0.999753420063316,0.7521839904,18.80459976,0.343383626970591,245.610323760435,16.7908771738109,3.3714203536239,2.06388608380222,1.06164852440754,920.415975817238,42.8100453868483,0.122411748710087,5.95738461538462,1.72991968044784,2.64012321616957,3.35308217152577,7.11677560872684,5.0787338577496,14.1968283380635,20.0784971121991,10.222208670202,3.83053549680861,7.85532614437635,2.61057977698656,8.90988474211068,12.6938881503566,6.18588326608402,11.931249735255,22.4402304857004,6.78264405708544,0.648112671003671,-0.559517061917231,0.510108607301685,-1.32140143023104,0.426910587993089,0.547780987378762,39.7476695966154,7.22712433331685,-0.0737201570255991,-1.39740685707862,0.15191891095504,11.9058478650003,4.22519740656301,0.189657924780623,20.1442680959814,0.184015177238676,20.5437499234767,0.167560109227301,24.0966731317824,26.2128779077423,81.5021764132861,0.166220501675888,0.714344959246909,0.712336563221733,1.2084828038335,0.120410204370051,0.102932770746567,0.145548899779305,1.37277413010341,35.1608081620214,8.44988670443286,5.88730114211353,0.608856209447969,0.274834319976282,0.612687458613793,0.01202165720159,0.0693299584916658,1.65176748303202,8.45884369840253,11.4234573213915,0,0.0,1,2,2,8,0,1,1,0,9,3,0,7,0,0,1,0,0,0,0,0.159800840019806,0.944804619808364,85.31,3.5194,1,5,0,3,1,12,6,0,0,5.6439741428068775
0.712025,29,12.5,601.63,442.452077,942,59.5833333333333,17.9501979607481,9.53432978506355,4.94875989037817,3.73766961828337,7.61600271835638,12.6141935407296,0.179277888962329,6.60702793182279,0.582386666129353,0.940083334109603,13.0310832659545,3.78092725349267,68.4890088216711,2.50779094362159,0.0045478896189058,396.943493238574,0.177650177943238,9.56913639875598,-1.80105398569249,1574.66903333333,0.176494309484592,-1.56381273440783,0.0060214405861676,-2.09384824095874,0.852711750231292,41.5347483520727,6.87949828438725,59.7480007329879,3.90737605429951,5.79929033303554,41.4755029527377,0.164857326372638,28.4334519922552,3.99865113786268,3.87337050789927,5.81291036290411,0.156696052009638,0.269339603227886,64.6830460446848,3.93809533503939,16.6759896223063,-0.0882145827832104,-0.0532247207312712,0.0161285828936243,-0.0607816272872029,0.679805058925563,0.848572968820458,0.712529596531553,0.820445453852356,0.159382716049383,0.118359351086624,2.94622294596938,3.87388036758242,1.18039120535183,2.08594024176855,1.5635875157199,1.07776260892407,212.40534859622,172.593962750212,110.910406475419,7.75294877751808,2.11660104885167,1.42613969295126,0.14315894279993,10.9430042581453,15.4414481981418,12.5069954216954,16.1059494840207,13.0938043447578,11.2013754460321,1.68169685463965,0.999853181621186,0.7521839904,18.80459976,0.714189486716933,212.541640289002,16.4118003465464,3.29976510186187,2.05932456995741,1.0662715988467,800.844423429348,40.0422211714674,0.0812503975256429,5.94126666666667,2.12929801744735,2.8146696230181,4.45706407686907,6.99233042538685,5.11370922350773,14.4946882428865,20.5241340571197,8.2599477726032,11.0491754846423,7.2283426577278,3.48794566217624,8.22073734821085,11.7608163340475,7.08913485741655,4.00228700613647,20.9767620262847,1.69926760753675,0.740056684359812,-0.531050745706496,0.355646019022253,-1.4260652848901,0.228290149284359,0.508317057454022,36.8252933287872,7.34577018888549,0.121093660973203,-1.41507806491011,-0.0102673196535993,11.7659777426564,3.94059925072634,0.177226059091724,18.5234552832771,0.171240638681063,19.1978828179858,0.171240638681063,22.4940767426887,23.544028909074,75.4259348512763,0.172541525969595,0.696360672375208,0.69447562870378,1.74483241392941,0.101331075250972,0.123774758018385,0.124495187771319,1.12448509056403,32.3587737508442,8.6416954122117,4.62598664061148,0.628669231565769,0.29437611875186,0.571045523316669,0.0123210455032164,0.0705720026522165,1.68299604358766,8.29241454318321,10.8913640979312,0,0.0,1,2,2,6,6,0,0,1,9,0,0,7,0,0,1,0,1,0,0,0.163573424861437,0.974088371079681,85.31,3.1172,1,4,0,4,1,11,4,0,0,6.1249387366083
0.700755813953489,32,11.6279069767442,750.33,568.93472784,1305,82.0833333333333,19.3022626343723,11.1670786191778,5.06890420222023,3.80666248977032,7.6406301054813,13.8255184061348,0.176053824417156,6.26302304012651,0.510758128491963,0.953906844920482,14.166357552348,4.3435862147377,76.22105962924,2.58609179403535,0.0058783547912337,468.603475720825,0.16702859063868,10.0004163389748,-2.31182094303339,2197.85346666667,0.170757186404011,-2.45347618040312,0.0088560282848204,-1.7120527207553,1.21200049601317,41.3975613909156,4.03167631615667,64.6775007329878,3.90785843774006,5.79995619025425,45.1048758050632,0.155061611439777,31.4310098694913,4.50949108967459,3.87370951016758,5.81337402654049,0.140496427185226,0.276588967202273,87.4627076606084,3.93585384387099,17.4218846309248,-0.0305911329966589,-0.0617960683537171,0.0023103891311804,0.0989755299737391,1.02501857622739,0.634343427170565,0.912165402953071,0.938621232443008,0.232507716049383,0.197532904805632,2.94653383912068,3.87189103448402,1.22282979212042,2.0870028368817,1.58232155387648,1.10373737256654,220.295335135871,134.52985569287,110.910406475419,8.63078041601483,5.33527536159308,1.44946958018442,0.130962963166292,11.5369056287072,16.2043240798574,12.8860712613348,16.605404981499,13.3089067778905,11.698616831491,1.81723310804506,0.99972094345722,0.7521839904,18.80459976,0.212269844235671,220.233237611703,16.7902753261895,3.34496407614387,2.06017423306837,1.06164741786047,927.419703879454,43.1358001804397,0.0820334956636705,5.95455952380952,1.88441792590095,2.81219325158097,3.62731652353333,7.21894140965215,5.2600082019736,17.8599377023037,34.8165624911263,10.4723689239797,5.40056603529959,9.06741423043992,3.52656049759849,8.24378084708121,12.8842195472009,9.31601620227218,15.559479968371,21.025729392651,0.261130536745629,0.735454797604196,-0.513983145997663,0.239023567915952,-1.61140883296317,0.101314448459964,0.819321811188724,41.0208969013504,8.91974866438487,0.590451305623014,-1.41956796261277,0.105661932288903,18.1143645444674,3.66234877978027,0.178483027281038,21.1613743533249,0.155611391402494,19.6646352389803,0.167560109227301,24.7066277533379,33.412966284621,76.7609477735119,0.166956365302126,0.746287285421347,0.756214882546876,1.24622425425398,0.138321295667378,0.106083705325146,0.132123587278673,1.36805212415803,37.5429406039399,9.78755130134947,9.35848355501896,0.596152747221655,0.288826146433958,0.548872137915296,0.0117326007443997,0.0774761387278169,2.06379265044978,8.8000486871682,12.3918628300989,1,38.6129204588701,1,2,2,8,0,0,0,0,9,0,6,8,0,0,1,3,0,0,6,0.134243550335054,0.959751206467343,85.31,3.3111,1,3,0,3,1,11,6,0,0,5.681936665037238
0.730845762711864,47,8.47457627118644,1267.16,986.14447348,4289,133.111111111111,28.0151964684615,17.225171080969,5.45958551414416,4.15888308335967,8.01033365066838,20.2808267658314,0.17483091547829,9.27371477990935,0.512813248456495,0.926500883320321,20.5447554416416,7.16855471417439,111.927965761037,2.94297592111468,0.0056323064568385,932.949814751648,0.140358035793215,11.5548998969,-5.54737320534812,7322.31930000001,0.134731089069994,-3.00888045612168,0.0075044067300618,-2.11222527468318,1.58907192648126,63.6306571889635,4.04047478648546,94.7827835237106,3.91377484368388,5.81486937916492,65.0057364359668,0.124880521957749,46.4191592912388,7.38692057384921,3.88002156786439,5.82974957719216,0.0948621852007289,0.199776726769253,140.310254354994,4.28477575187313,21.9435420702729,-0.0307534608095495,-0.0913566599871948,0.0158394794796716,0.080232411609687,0.925023054553986,0.636864146411614,0.923004316826595,0.820852831345047,0.464691358024692,0.419757167635956,3.3855453419216,3.88574605853687,1.37876320856878,2.09330762417941,1.92507268721418,1.10356270633313,260.289269460298,228.558870868114,132.168784606408,12.3363964476773,5.54221393250158,1.41156394591279,0.0904850747663929,11.9517544246637,16.6089014690466,13.2764997714153,16.9770637060903,13.6748989992986,12.188955861591,2.72556179100727,0.999880343891981,0.738783943030303,24.37987012,0.472929387346698,336.452946408462,18.6338946599913,3.40294692157835,4.54454873417649,1.05896919606848,1753.80774239658,59.4511099117484,0.0013248759432894,5.95341129032258,2.23021817150294,3.32058196385771,4.3752169535225,7.46378970678373,5.22135818539783,21.8705491342525,36.6231565073809,14.8615572044011,15.0590287624017,16.876800750948,9.62338466451644,8.49434852611538,17.3266145066854,17.2582785666687,17.416159163022,18.4923983643405,74.4385390783607,1.40648761257408,-0.795344625486427,0.126951759861631,-1.77513020803585,0.263373278308138,2.0307669219348,54.7606458940815,11.8265442799062,1.31214432284547,-2.17352705592164,0.435799016430388,45.2243756475406,3.87349123862232,0.160756461920877,45.5405471390169,0.15342793062519,41.4421463014787,0.145293020839243,49.8739500976107,70.1987063241547,200.331826086666,0.155427267043527,0.851106815339757,0.858172826925482,2.25273041761294,0.46434413537853,0.0950423037999999,0.415895156765159,2.70556932930014,53.1101008748454,11.0605226219218,20.1871468887152,0.686723631676835,0.373931657970751,0.607745838502541,0.0097388546147987,0.0676465180507034,4.12561926024434,10.7468280185978,18.5665460793285,1,76.8266691157318,1,2,0,7,0,1,1,0,12,3,12,13,0,3,1,6,0,0,9,0.110475722938088,0.229766498886448,97.62,7.6267,1,4,1,5,0,16,8,4,2,5.882728704344236
0.701344262295081,44,8.19672131147541,1021.37,776.87856584,3326,108.027777777778,27.0072900722849,15.4115177117852,5.3890717298165,4.11087386417331,8.0120130601599,18.9902222040813,0.17420006079548,9.57792294794049,0.548286942623703,0.903200740300474,19.3127120531958,6.5523629751612,105.013129994212,2.88417978764824,0.0052774685786712,832.132587681925,0.145638963103716,11.2232950840432,-5.6741907863613,5609.37346666668,0.141474650458653,-2.53654988293984,0.001736536453705,-4.63302441654723,1.2988283353386,58.1454231699122,4.04058645850502,89.9078835237106,3.91481216108337,5.81701604853122,61.1117099857207,0.138327754970449,43.4178333516208,6.81824157581587,3.8815030518489,5.83191537005261,0.101980486918036,0.195957906736235,115.497921844167,4.34920053397619,33.1178167961516,-0.0784417396167348,0.0485327500573105,0.1580769669485,0.206063365102442,0.857012829403864,0.593303938560098,0.902946839329227,0.839008226587188,0.428765432098766,0.354455667789001,3.35569771356055,3.89487098764831,1.38516398222276,2.09496805780448,1.92895336694751,1.15551859428518,259.773783136423,228.043384544239,121.168896718802,11.3757920815788,5.33527536159308,1.44871008341253,0.0966545154302229,11.776373757052,16.4427021241704,13.1649227418231,16.8576431422615,13.6070123437111,12.188955861607,2.4812874334287,0.999639412074094,0.740322333939394,24.43063702,0.340673516790054,390.537439153586,18.6962982645969,3.52730511748854,2.84219311443026,1.05860743190957,1867.86948055626,61.2416223133201,0.02896653885839,5.96976595744681,1.8566558488457,3.0426658928521,3.59933524853284,7.21683165351536,5.13069055535881,17.9545136909958,30.7262116886585,13.870845966962,13.333741537603,17.3939807265968,9.63645191590146,10.3515048068288,20.5122466538942,21.1900508174976,18.8406952145061,22.4361409340313,32.2989394469648,1.53771806499864,-1.24002632570568,0.296582062509922,-1.7030340808975,0.542889755726678,1.34108103462512,58.5872695406795,9.2740749566854,0.41343760403296,-2.3982079585278,0.299416803409539,37.235649890852,3.58694285566045,0.166160058022052,41.4681164417656,0.166160058022052,40.5850816075545,0.144284792698786,46.2898436980635,57.5533862030571,204.83476862366,0.153918954351162,0.826989791370622,0.828945559610509,2.03240053856085,0.422237271072755,0.0869339228747745,0.417686216989039,2.1294717207824,52.8532557600539,9.24085659980187,18.0837857633435,0.623029016711553,0.339672679769424,0.619477749339901,0.0092389021889086,0.0625312724105649,2.16657046336479,10.2702287596926,16.8988779713752,1,39.6638047120167,1,2,0,7,0,1,1,0,12,3,6,15,0,0,1,3,0,0,6,0.096258603742711,0.173931111004845,88.39,6.4792,1,5,0,5,0,19,8,11,10,6.7447274948966935
0.678028571428572,29,14.2857142857143,553.32,397.665208,966,59.6666666666667,17.9121409155713,9.52343299276443,4.93447393313069,3.73766961828337,7.53285361776526,12.7035099382067,0.178982331263878,5.67548478198474,0.529055483708803,0.887362788997661,13.1180440625801,3.78092725349267,67.7569580141023,2.51680001356396,0.0048220941850234,402.439874977776,0.176885293357309,9.63671806038241,-1.486106323552,1717.48343333333,0.175664501207919,-1.75785791755239,0.0138313904411784,-1.15481810858949,0.925963796569855,36.3373013241052,4.03083497107694,59.1174007329879,3.90619885937806,5.79768497476451,41.3746998029489,0.154122998343753,28.4363434854874,3.96775591781182,3.87161244427657,5.81092879741412,0.156686169431361,0.269292024880308,64.4813613713059,3.87382457115371,17.0085486061224,-0.103057089085277,-0.110799947420243,0.0750166384377469,0.0490803216722712,1.11198383307883,0.942678929246955,0.905300681968523,1.04403333196822,0.145625,0.0771390674420978,2.79139573108533,3.82352816338684,1.24134402808936,2.08521245223812,1.61567857124527,1.06049333420127,235.979587509886,132.203357383854,128.921157158449,8.27213920931016,2.91204395571221,1.42908767781606,0.143145780108186,10.8329906158824,15.3474501729659,12.3995443082088,15.9873889508452,13.0080825514552,11.2013060649246,1.78054759358409,0.999792105775368,0.850856193043478,19.56969244,0.0974884572932725,188.876433899021,16.7573872893322,3.35931801662149,2.06079530183307,1.06311506084068,886.987078520091,42.2374799295281,0.0259913485804786,5.93658227848101,1.57149155667916,2.35882231224341,2.95836101293582,7.13936376001562,5.12431393623565,13.4539269089354,19.8443004167263,5.91895998549304,2.12527131342793,3.57511014540387,2.58543689283405,9.79026420354714,11.2379919812785,6.96232119488077,3.98259150412292,24.4817220477035,6.67425153842937,1.20948066751276,-0.457411579609309,0.391970854234057,-1.33028471431759,-0.119395818305315,0.65048690258105,41.5225646701661,8.79929321774974,-0.0527075324503698,-1.34920242884078,-0.302397991256771,10.3733813142935,3.23583450854198,0.197520299783345,22.0362947838956,0.179995788838212,22.3927557189748,0.156437788342072,25.1676972378121,26.2630171636976,70.3412406170066,0.173402189462538,0.785349644258953,0.783753953861856,0.786413573399136,0.135958520656468,0.110319761306012,0.154478541941262,1.28734553508093,34.2838142100474,8.20393716614895,4.29237411166693,0.571890431937005,0.253693869936393,0.528515529490834,0.0118911104294429,0.0612632448325262,1.50109871449776,8.54045946247866,11.9244132825428,0,0.0,1,3,2,8,0,0,0,0,11,0,0,10,0,0,1,0,0,1,0,0.145390832683488,1.73539896170042,97.34,2.277,1,6,0,0,0,10,9,0,0,5.943095148663527
0.696280952380953,31,14.2857142857143,696.66,521.810541,1212,75.0,18.7542274728677,10.3432544214703,5.01727983681492,3.78418963391826,7.5626609543082,13.508040390847,0.178273850790987,5.93362760099622,0.512738249431003,0.973507282369233,13.8340005594381,4.15447678955653,73.1200391148063,2.57346004712945,0.0039435770909794,449.313747534813,0.169412074002285,9.90469106909088,-1.97741313312749,2153.60536666667,0.172721259356306,-2.31112849399136,0.0133319095714254,-1.19825890637929,1.17300831456848,40.0098620887044,4.03117583847993,62.6618007329878,3.90661078942767,5.79819064465882,43.5004366617278,0.147217123536402,30.43580731591,4.32916398453946,3.87205574203491,5.81144540858591,0.145503503441412,0.276122908209331,80.1058128161281,3.86630681384012,16.4076966408163,-0.151062699780191,-0.0926922663551497,0.0768976185057516,0.0472395252518029,0.940221778983468,0.70895720725919,0.904065737301985,1.0450151270356,0.2125,0.139681665136211,2.91439356215979,3.82178220809781,1.23659084871818,2.08525417543728,1.6163813444354,1.02922758201063,235.269128693476,131.492898567445,128.921157158449,8.69444499576196,2.91204395571221,1.42793289912046,0.133911266482716,11.0015163376658,15.4893399182212,12.5650294839662,16.1527989644704,13.1492306207216,11.2013072871907,1.93904238578759,0.999836540247242,0.850856193043478,19.56969244,0.119733318642443,193.851341820327,16.7662768803186,3.31661796362875,2.06011401510742,1.0631158069201,889.552911041735,42.3596624305589,0.0200943106347786,5.943,1.77234070581577,2.68607933735523,3.21507708481354,7.36919597804753,5.29152234851555,19.0606800359886,22.3008739281187,9.5228816722209,3.49250066548356,3.89957970519698,3.00930550608103,8.90656747698546,11.2330506545281,7.50972401903627,3.96733368977607,22.6053052387658,4.02256270927796,1.58944176642557,-0.203916202331282,0.583593241753166,-1.40598074349906,0.127217812557068,0.721290613511884,40.7792407450669,9.19310091354768,0.155982998778555,-1.20370100712482,-0.216396499486502,23.7803403780696,3.26213948198137,0.203685492090929,22.8631813169876,0.19153654924515,22.3050342332064,0.156437788342072,26.0510104374739,31.0475812429512,74.2504485101421,0.183573894982905,0.784556711029028,0.78526899753627,1.15001145966913,0.151047927270853,0.114667647673607,0.151271089185397,1.30311373295678,35.5948348013731,9.82219792088337,9.64276044548635,0.569100358392334,0.258040086563724,0.521381217809481,0.0118470718134629,0.0609248185213573,1.91772053008415,8.80397007443629,12.6321280514906,0,26.6325684207399,1,3,2,6,0,0,0,0,11,0,3,10,0,2,1,2,0,1,3,0.133763223895318,1.73301117423037,97.34,2.688,1,5,0,0,0,8,4,0,0,6.036212172654444
