L1v,L1p,F03[C-N],HOMA,RNCG,SpMin1_Bh(p),F05[C-N],H6v,P_VSA_p_2,Tv,TPSA(Tot),Eig07_EA,Tp,H6p,SM15_AEA(bo),SpMax_B(v),SpMax_B(p),F06[C-C],CATS3D_02_AL,SpDiam_B(v),H4s,SpDiam_B(p),RDF115v,HOMT,H6i,SpMin1_Bh(e),RDF060p,CATS2D_08_AL,Eig07_AEA(ri),SpMax1_Bh(i),Eig06_AEA(bo),VE3sign_RG,F06[C-N],TPSA(NO),DP15,SpMax5_Bh(i),Eig07_EA(ed),RDF145s,SpMax1_Bh(e),MATS1p,H7v,SM02_AEA(ri),DP18,DP17,H7u,Eig12_EA(ri),SP17,SP18,CATS2D_03_AL,HATS5e,SM4_Dz(v),alvo
23.1714010109862,23.555285053707,11,0.850856193043478,0.146303706524086,2.08506564352015,10,0.141964595531544,128.921157158449,26.5580984239565,97.34,1.65056858795789,27.1547243363671,0.15880194206667,1.65056858795789,3.90638582015433,3.87186479961633,15,3,5.7978889352845,4.8127855081038,5.81119089889248,3.34171270280855,19.56969244,0.788637323596249,1.94701175215642,6.08128424431615,1,2.61366209016839,4.18427118540634,3.2184826927087,-2.87835690274128,11,97.34,12.1464007320029,3.35627898226896,4.54804515296877,6.49500945206258,4.13476947844667,0.0284157833057165,0.0878469336277225,4.54804515296877,11.5809895042002,11.8211682115522,0.324153730278952,0.679720523771481,11.8684316865371,11.6489991462307,3,0.447497870778396,20.0551926572634,5.300162274132754
23.224999464125,23.5995943753316,11,0.850856193043478,0.143091485721548,2.08490830692647,10,0.150671603467981,128.921157158449,26.7842586735816,97.34,1.6541474936615,27.3705223012329,0.171695238080505,1.6541474936615,3.90682234904245,3.87254010311743,15,3,5.79839133612776,5.23464085869018,5.81190257626986,3.04933271434724,19.56969244,0.786733808017493,1.94687157595382,5.91553921196361,1,2.61412583515198,4.1842625894073,3.21851150893962,-2.87876394815035,11,97.34,12.1727949648262,3.35627827341651,4.64917308397103,8.66883721531779,4.13483276261313,0.0381293583886995,0.0870153145802214,4.64917308397103,11.6181335429787,11.8543660352951,0.318496381162543,0.679748552911053,11.9177668873782,11.7050866714065,3,0.44944257845365,20.2758751797282,5.896196279044043
20.4662462782889,19.2315483185911,9,0.7521839904,0.134307147447364,2.08691350922283,7,0.114285496880584,110.910406475419,24.6441829697795,85.31,1.70767979137926,23.4685356640181,0.132501738843513,1.70767979137926,3.90773327459922,3.87355301843376,18,4,5.79975855390872,10.5172750657341,5.81317139359221,5.11088072850646,18.80459976,0.654286438406357,1.95693910680322,4.00511244583995,4,2.65445815835136,4.1851027616627,3.25234531189839,-2.95073678139564,9,85.31,11.830111652135,3.37042248713361,4.91811089292111,14.1338281500659,4.13611027358504,0.0150029018508288,0.0473263235132863,4.91811089292111,11.1881161202582,11.4525986865008,0.248988962168937,0.951944081670218,11.4795878071585,11.2382001101357,5,0.455221181822396,20.4171037734182,5.152427340857888
20.6782578714763,19.5591124169791,9,0.7521839904,0.115396358000517,2.08794321269317,9,0.242146236483971,110.910406475419,25.2700951566376,85.31,1.8643994809495,24.0302588886244,0.175585200422905,1.8643994809495,3.90947376821854,3.87582010879288,20,4,5.80231649066716,11.7521165834648,5.81591053382654,4.36715160679809,18.80459976,1.32457810375269,1.96087958196653,6.59591062064236,4,2.7950907312222,4.18580476863687,3.65323692010694,-3.16493362955846,8,85.31,12.271580551433,3.45224192124438,5.51054217360109,3.90717279649051,4.13715317494677,0.0107387352149461,0.0613154364859349,5.51054217360109,11.7556157500785,11.9784177596539,0.328382050177513,1.04238411404935,12.0327074329725,11.8324372108817,5,0.432052413034846,21.130536622976,5.079876673709276
41.7683658090263,41.4252645210591,15,0.767293484516129,0.0959822119974778,2.09898601626382,12,0.367001064359396,122.394117853702,46.5502738906591,87.53,2.16993348096179,46.0971909996826,0.37857047477988,2.16993348096179,3.92009640971864,3.88980456299471,28,8,5.80450455555129,17.5899411596486,5.81414767986047,8.88453871772025,23.78609802,1.50118679489295,1.96618249118858,10.3980100251704,4,3.08219030360145,4.19672464017812,3.72377377756036,-9.03732534302529,14,87.53,17.3275405001416,3.5192062657597,6.38210842523171,79.137815023977,4.15258409381371,0.0104721048351113,0.21320043296857,6.38210842523171,17.7471200364215,17.659750794099,0.579526958931565,1.22094167088036,17.7856319288267,17.8907702348565,7,0.274092665233408,22.869536085056,5.634512015109101
29.8865067090001,30.7297110743541,13,0.697954366060606,0.130249133270545,2.09964145368162,9,0.363053586660236,115.383255058278,35.6719857877494,84.73,2.13628439574805,36.2762210093564,0.361985141263343,2.13628439574805,3.9204378717805,3.89016177419709,31,11,5.80532074146577,11.3078691581436,5.814826737443,6.04925023429303,23.03249408,1.55696247010855,1.96921978562015,8.50258822359166,9,3.09612953335169,4.19680186351573,3.71255120125298,-8.9363302238406,11,84.73,14.5750918760814,3.477976354131,6.32925033821234,24.7997013784712,4.15293818944346,-0.0228413608105929,0.159713366299695,6.32925033821234,14.4563282232166,14.5479229383731,0.586961458189117,1.2181864050697,14.7580935261217,14.6815683511649,11,0.303902956094458,22.6075985028091,4.522878745280337
35.3387240997859,33.7572566556849,13,0.699866145454545,0.130412421036889,2.09963830267315,9,0.460210790544213,115.383255058278,39.9410141605182,84.73,2.18747228696499,38.6137705418998,0.457988222165116,2.18747228696499,3.92037583929875,3.89009636705327,32,11,5.80520061993716,11.5072881870278,5.81470678117088,8.84901700600648,23.0955828,1.86106589090478,1.96924880068132,7.80135293750855,9,3.14299016728367,4.19679339203842,3.71462947815641,-8.81752647485968,10,84.73,16.9014278910576,3.48613230093219,6.49417609521297,15.979599105044,4.15291842123682,-0.0228413608105929,0.268470528987461,6.49417609521297,17.2921011561346,17.214926006435,0.824673029975919,1.15877804075697,17.3519386165103,17.4404154347628,11,0.297196046588182,22.6908215891829,4.672028376376989
16.915393007153,17.1073042839757,9,0.7521839904,0.160380919819661,2.08635950387746,7,0.095276482753478,110.910406475419,20.6346846679517,85.31,1.54687440356713,21.0445826639632,0.118007011238109,1.54687440356713,3.90700026330762,3.87266572847961,18,4,5.79884938551017,4.32809757838478,5.8121775097366,2.16831378707832,18.80459976,0.670808226395359,1.95456125147942,4.16071149353949,4,2.48265209085269,4.18456767792944,3.1137891597086,-2.7399813720788,8,85.31,9.78729049292271,3.30827630775328,3.67142699205507,0.588299865331115,4.13537406950618,0.021138522219689,0.0364606052749279,3.67142699205507,8.80372164679005,9.18210038601078,0.238332163160042,0.679372395777045,9.36216878353295,9.00158065891688,5,0.461741857420129,19.089651636638,6.070581074285707
17.2891347320739,17.0604348137645,9,0.7521839904,0.146777119096961,2.08646359850713,7,0.0973330979808659,110.910406475419,21.0868522344094,85.31,1.64066676710757,21.0118152603815,0.116429286193231,1.64066676710757,3.90800075443205,3.87384900224309,18,4,5.80041278783193,8.69496014814417,5.81373161063582,2.3005589188337,18.80459976,0.670478590736808,1.95261233321547,4.33209873170574,3,2.59028731357905,4.18472902531285,3.2102293894004,-2.74081276055174,8,85.31,10.3988642054279,3.31456479369265,4.43901142022849,9.0473085894016,4.13567972215277,0.0195365503887606,0.0390667834016745,4.43901142022849,9.52831979825415,9.86904043332458,0.233284027903281,0.679555464206985,9.95894210740069,9.64137966066694,4,0.458733791601889,19.7157237238536,5.139063379299906
17.6237355769322,17.0381499057187,9,0.7521839904,0.14938087488123,2.08645048357548,7,0.102234324113711,110.910406475419,21.4501850711874,85.31,1.76974365320093,20.9867591094951,0.11715081974346,1.76974365320093,3.90778671494238,3.87359985686202,18,4,5.79999717021308,9.26518578522327,5.81334172719985,2.29670448173302,18.80459976,0.695649360055718,1.95275635981431,4.42620459952364,4,2.7168928583341,4.18471358647395,3.23205080756888,-2.74154156412825,8,85.31,10.7820708944303,3.31422971602805,4.96257486685741,11.0852634761887,4.13564826919976,0.0195365503887606,0.0365053620366297,4.96257486685741,10.0479959333218,10.3414439008319,0.237844444126045,0.679403724797583,10.4280375920944,10.1611236005454,5,0.475702851265169,19.7132637877893,6.337242168318426
18.3887769777102,18.5924615047917,9,0.7521839904,0.158158999834749,2.08559786896648,7,0.111661288693662,110.910406475419,22.3114251139585,85.31,1.54750416536519,22.7435141538687,0.133448212925967,1.54750416536519,3.90858396930357,3.87532940866743,18,3,5.80094535626413,4.89667602464483,5.81507790454784,3.8164349346498,18.80459976,0.599931794382521,1.95313303175846,5.12700102901298,3,2.48346401710019,4.18454556882735,3.16790312261377,-2.7425634179746,8,85.31,10.7028836143204,3.30785458259484,3.67548185366589,12.3099695256277,4.13555446698148,0.0347038991232358,0.0415195670277218,3.67548185366589,9.92331176894221,10.2321698616336,0.202039497590274,0.679494040539303,10.3299120353803,10.0471259928794,4,0.398514227899515,19.595909257411,6.1938200260161125
19.5963509428749,19.8640555988824,9,0.7542146664,0.160350682281801,2.08575397895544,7,0.110537785829658,110.910406475419,23.4299633502447,85.31,1.54755973755737,23.8931195782344,0.135964704475852,1.54755973755737,3.90802894862945,3.87435198799505,18,4,5.80012048712802,5.32185115388786,5.81397275687355,3.55257540634476,18.85536666,0.663469189668382,1.9533210222535,5.178418320964,4,2.48371059005063,4.18454917910097,3.17913040994756,-2.74177557947264,8,85.31,11.3404890054743,3.3070017141661,3.67563296206769,0.91342174615091,4.13552282969214,0.0347038991232357,0.0449058213976635,3.67563296206769,10.6811479884157,10.9508997421167,0.238591580789496,0.679478076438323,11.0614480330908,10.818614634967,5,0.460986409065397,19.6626928159159,5.91721462968355
18.5557573326857,18.7900840577715,9,0.7521839904,0.162565111551043,2.08571046051047,7,0.111410663493432,110.910406475419,22.5773750859389,85.31,1.76974365320093,23.0183507889717,0.140636098846043,1.76974365320093,3.90801363409912,3.8742849695196,18,4,5.80012553850698,5.70266731870807,5.81391888953644,3.15612269224074,18.80459976,0.672462382203232,1.95326945584079,4.14166144618413,4,2.70683956370263,4.18454836773497,3.23205080756888,-2.74244520893679,8,85.31,11.0522237895125,3.30742249384492,4.96257486685741,0.0090359589160521,4.1355286662617,0.0347038991232357,0.0374603968370327,4.96257486685741,10.406244834094,10.6700929610307,0.238208008864021,0.679397952443448,10.7989543581133,10.5610313178968,5,0.467771687422106,19.6299129925342,5.531652669587842
29.3795485653636,30.3290050523167,13,0.699155518181818,0.118869953518586,2.100315590279,10,0.238504374057226,104.383367170671,34.6710392451327,75.5,1.9359537171361,35.9428057914246,0.278919414550879,1.9359537171361,3.92109234183281,3.89116449948565,34,9,5.80634791845735,7.10369005342845,5.81601962252365,7.69680587263125,23.0721321,1.15849118290789,1.9757816411481,9.61005386484823,7,2.91853675964846,4.1974808945453,3.54745723150765,-6.03452989257472,10,75.5,14.468404490773,3.46911256704424,5.65005878132736,25.7569603781625,4.15365219207748,0.006841912394991,0.111931585567879,5.65005878132736,14.3853062057529,14.4652492420164,0.436825661245507,1.05945723085516,14.6389450025323,14.5734686671898,9,0.238408730853411,21.7197324336784,4.522878745280337
33.3065542851964,34.2084990061107,13,0.697954366060606,0.118955393491684,2.1001994768437,11,0.310284342318601,104.383367170671,38.3231481035879,75.5,1.87938524157182,39.5124391825243,0.358463359725085,1.87938524157182,3.92080365542334,3.8907874966612,33,9,5.80583261413754,7.36979097636664,5.8154959316774,6.67547650283844,23.03249408,1.61620628320003,1.97510005017323,9.27800727333373,7,2.87938524157182,4.19741013761471,3.59210407561025,-5.06195679201671,10,75.5,15.3292883758378,3.471445737029,5.62731081166063,11.1796412883044,4.15355302924226,0.006841912394991,0.154159181746656,5.62731081166063,15.4338295807095,15.4498793390157,0.58131182733428,1.09221311702179,15.601802097435,15.6042304473243,9,0.247603176206058,21.7398969331382,4.522878745280337
33.3083755131298,33.9868223676611,13,0.699492756969697,0.152393647823095,2.09968011700452,9,0.465661658823764,126.383142945884,38.7958620547569,93.96,1.88811566597022,39.7774046765621,0.549943903086873,1.88811566597022,3.92074423531975,3.89053710463687,32,11,5.80581789094036,7.81912139290617,5.81532815018943,11.4732917872972,23.08326098,1.91376848437285,1.96901477131597,11.2876641803363,11,2.86196144993535,4.19701884394372,3.6531556076176,-12.5184866102062,11,93.96,15.7625208129681,3.47060623088459,5.69077803822141,18.2230596662814,4.15324498253418,-0.0521411577322847,0.286894357447442,5.69077803822141,15.9784674803276,15.9573469176927,1.12559421388073,1.1697190465247,16.208007668391,16.2441581656773,13,0.263997510945866,22.2760260963409,5.023650020996727
28.0203003380735,28.8588145184585,15,0.767664089032258,0.111841114650388,2.09889675568643,12,0.271863844806638,122.394117853702,34.8591207309676,87.53,1.89960488155872,36.0665357551637,0.300888587054213,1.89960488155872,3.91937873087144,3.88897037266855,28,8,5.80369841092013,8.15890005839556,5.81323949554472,6.74056677885334,23.79758676,1.23489603015389,1.96604169535084,9.27078208213911,4,2.85284156975377,4.19621195675087,3.5334303616533,-8.4793338415309,13,87.53,14.7020169189211,3.49423122128798,5.50586654999091,26.0679169014107,4.15195394985239,0.0136468844989613,0.110263442322131,5.50586654999091,14.7428836492081,14.7793179631331,0.431298101311652,1.13720557174752,14.9600936602809,14.9401437061008,7,0.266802109885381,22.0151728029368,5.133122185662502
38.9955929726704,39.8966232875393,15,0.767664089032258,0.109691432302794,2.09881867871683,12,0.453471359683529,122.394117853702,42.9270634752315,87.53,1.89966166143969,44.0616275613313,0.488713525922407,1.89966166143969,3.91981018620645,3.88958856646796,28,8,5.80420664560669,8.28238899117894,5.81390911129692,9.58641165858474,23.79758676,1.62853416831591,1.96599214427825,9.41510269247601,4,2.85440585292587,4.19620298723005,3.54350247407879,-8.6016460855913,13,87.53,16.633050739736,3.49420052434925,5.66350972088193,48.1724664059368,4.15201551545649,0.0168885689146145,0.294712204858658,5.66350972088193,16.94050533495,16.8912274078417,0.909651276584125,1.22012504330767,17.0400763982796,17.1045264688274,7,0.270875838681757,22.1961628326296,4.799149501908922
40.9278056762081,41.8768420123953,15,0.767305092903226,0.111169157848155,2.09885133000887,12,0.474786459568521,122.394117853702,44.6704170150161,87.53,1.9492328217144,45.8462261240354,0.512926621110397,1.9492328217144,3.91967848625366,3.88940317391876,28,8,5.8040260191448,8.22098795341832,5.81368944132382,9.60917887803535,23.78645788,1.62746082954187,1.96600624597587,10.0668732501948,4,2.90915853180656,4.19620480452341,3.61016412287316,-8.60041028695184,13,87.53,17.2502123821,3.49389045438289,5.80968920509455,38.0406972742252,4.1520033151725,0.0168885689146145,0.31178613917648,5.80968920509455,17.727391487512,17.6199642826396,0.908941863144293,1.19741583344367,17.7479449861711,17.8743825483355,7,0.267694596762365,22.2351345696835,5.350665141287858
40.0398636177422,39.5805945394992,15,0.767293484516129,0.0963391729421129,2.0990711683359,12,0.347106032949394,122.394117853702,44.8831264081902,87.53,2.03185888698861,44.3010090633254,0.354647456042637,2.03185888698861,3.91965962463128,3.88922086125746,28,8,5.80401051777653,12.5669720911672,5.81352319516937,7.66760133792055,23.78609802,1.50442651498613,1.96624569182343,9.95107666333367,4,3.00645887209071,4.19673457395776,3.70961328330406,-9.02178842480015,14,87.53,16.9731311289317,3.51944619700617,5.90349006326854,40.8429293521343,4.15251528265014,0.0080467915804452,0.19809549686475,5.90349006326854,17.3124510696617,17.2523082749436,0.581361043958781,1.21789411413621,17.3828449013622,17.4559899469175,7,0.274547341689088,22.7090349489787,5.367542707815276
42.8779365826156,41.3283882391235,15,0.767664089032258,0.0964046439942992,2.09906885319117,13,0.356972821040101,122.394117853702,46.8302154695584,87.53,2.03189891302727,45.4784948799645,0.353989498418714,2.03189891302727,3.9196240544317,3.8891833978542,29,8,5.80395816976154,12.9749882613834,5.81346864623789,7.30578381483983,23.79758676,1.39676707802052,1.96623920016994,9.61742061080721,4,3.00725605282004,4.19671771802442,3.71685153276815,-9.02967846062117,13,87.53,17.9726294987723,3.53124549293129,5.88582086960403,64.6276137069745,4.15249387164481,0.0080467915804452,0.22456639232119,5.88582086960403,18.5461533409995,18.408386616801,0.687004465872646,1.21883183609373,18.5108823219981,18.6613589208286,7,0.282080905254694,22.7757904513908,5.521433504406157
43.6410507070662,42.1123568895961,15,0.767293484516129,0.0849395497354287,2.09921921010724,12,0.425081274420653,122.394117853702,48.413879824505,87.53,2.34470524810927,46.7520709654115,0.371371277030618,2.34470524810927,3.9204659342856,3.89010114906234,28,8,5.80495824577415,14.184926351288,5.81453848678124,9.42728847584167,23.78609802,1.81236077282482,1.96649315866522,11.1184957572905,4,3.29824033414318,4.19733999841026,3.85788046107705,-9.52330807688962,15,87.53,17.6986734935142,3.52430784079861,7.12159812368595,51.0873383049253,4.15326680946537,0.0060934829637731,0.240675290839326,7.12159812368595,18.146432089348,18.0503293156021,0.641416194990607,1.38674303648955,18.1651970225494,18.2767767572871,7,0.277414264330933,23.3594390543793,5.681936665037238
23.9605387320833,23.4860250150737,11,0.850856193043478,0.139306338433438,2.08507729453642,10,0.153076732167894,128.921157158449,27.3086558449001,97.34,1.66975062184071,27.0936616632676,0.156614694354008,1.66975062184071,3.90662414534399,3.87215331650521,15,3,5.79815781442036,6.02008043342512,5.8114993688159,3.77245428425445,19.56969244,0.809361730602363,1.94685868499717,6.17074111181713,1,2.64052094587666,4.18432066557131,3.31230334503133,-2.87873548080045,11,97.34,12.8440111741185,3.3575084780042,4.71661643116515,3.82351187580969,4.13485622341576,0.0272784563098038,0.0958129327664825,4.71661643116515,12.4488059005506,12.6307439002565,0.324770186851983,0.679751801826549,12.6373302139767,12.4821504821947,3,0.447545050585163,20.3707624485288,5.36251027048749
24.5691949265137,25.6118505152341,11,0.850856193043478,0.148003136128507,2.08504544582534,10,0.167489148496169,128.921157158449,27.6210622683384,97.34,1.66786657637627,28.8447181667436,0.202191500051465,1.66786657637627,3.9063860389588,3.87193075363286,15,3,5.79788414442003,4.57001312572064,5.81125322650018,2.7822145556469,19.56969244,0.789989791988373,1.94705297065154,6.59843221270595,1,2.63313922626519,4.18426002540256,3.28400771706113,-2.87766150968227,11,97.34,13.049553206635,3.35592306185825,4.67894940078546,4.46854579632798,4.13475133881326,0.0287791005682758,0.100026099334348,4.67894940078546,12.7868208601978,12.9238945851021,0.324775268789374,0.679739285094788,12.9795187202737,12.8658330560813,3,0.444033280856861,20.0800806347651,5.333482019445119
25.3237376612035,24.3516684366321,11,0.850856193043478,0.123533899455079,2.08546367246724,10,0.156005991815805,128.921157158449,29.0971914311877,97.34,1.72286732826895,28.1257865316145,0.161579701926792,1.72286732826895,3.90665200413328,3.87211114507542,15,3,5.79818140805661,9.01646573589461,5.81145934094929,3.63437953047078,19.56969244,0.935602127049759,1.94770003496925,6.51105518609581,1,2.67529287877353,4.18474817547341,3.42577743658419,-3.08779387280188,12,97.34,13.0306962882697,3.37652497919771,4.98795979456423,20.8624846708156,4.1353093702134,0.0114933768154232,0.0938043117897388,4.98795979456423,12.60297112032,12.7960846834934,0.299991808071076,0.952073082954551,12.7918444556488,12.6213758481468,3,0.447831809983732,20.9425179302695,5.281498311132726
27.5124249723609,25.7228243602806,11,0.850856193043478,0.123628172649771,2.08545128357926,11,0.164825579168633,128.921157158449,30.5296368869007,97.34,1.72624014124508,28.9870902000429,0.162365785581055,1.72624014124508,3.90661493524966,3.87206966876579,16,3,5.79812979987239,9.98682663570059,5.81140586599502,3.80455503944183,19.56969244,0.843465226296638,1.9476776718285,6.17628959176484,1,2.67549888934611,4.1847310055167,3.42641196883918,-3.08671513333889,11,97.34,14.1772388700515,3.37795497299685,5.00263116471281,69.9226633610125,4.13528572637701,0.0114933768154232,0.114102344599324,5.00263116471281,14.0009360203563,14.1117552928392,0.401684341476673,0.952075687917982,14.0790141392267,13.9896674342869,3,0.453480976893251,21.0369119937908,5.958607314841775
