F03[C-N],HOMA,L1p,L1v,SpMin1_Bh(p),RNCG,H6v,P_VSA_p_2,H6p,TPSA(NO),SpMax_B(v),Tp,Eig07_EA,SM15_AEA(bo),H4s,SpMax_B(p),SpDiam_B(p),TPSA(Tot),HOMT,H6i,RDF115v,SpMax1_Bh(i),RDF060p,F05[C-N],Eig07_EA(ed),SpMax5_Bh(i),F06[C-N],RDF145s,DP15,H7v,SM02_AEA(ri),H7u,L1u,Eig06_AEA(bo),DP18,DP17,DP16,DP20,DP19,Eig12_EA(ri),R3s,CATS3D_09_DL,SpDiam_RG,nCIR,RDF085v,SM15_EA(ri),R7u+,VE3sign_RG,SM02_AEA(ed),SpMAD_G,SM5_Dt,R5p+,R1s+,alvo
15,0.767305092903226,41.8768420123953,40.9278056762081,2.09885133000887,0.111169157848155,0.474786459568521,122.394117853702,0.512926621110397,87.53,3.91967848625366,45.8462261240354,1.9492328217144,1.9492328217144,8.22098795341832,3.88940317391876,5.81368944132382,87.53,23.78645788,1.62746082954187,9.60917887803535,4.19620480452341,10.0668732501948,12,5.80968920509455,3.49389045438289,13,38.0406972742252,17.2502123821,0.31178613917648,5.80968920509455,0.908941863144293,39.8229103888932,3.61016412287316,17.727391487512,17.6199642826396,17.4618328788307,17.7999254885128,17.7866226439511,1.19741583344367,5.76579610386922,1,4.74976126816998,6,7.78433960525855,17.1666366882421,0.0185059804422741,-8.60041028695184,6.09807428216624,16.6640850662386,30.7991090789792,0.0119982162166111,0.494257375570246,5.350665141287858
15,0.767293484516129,39.5805945394992,40.0398636177422,2.0990711683359,0.0963391729421129,0.347106032949394,122.394117853702,0.354647456042637,87.53,3.91965962463128,44.3010090633254,2.03185888698861,2.03185888698861,12.5669720911672,3.88922086125746,5.81352319516937,87.53,23.78609802,1.50442651498613,7.66760133792055,4.19673457395776,9.95107666333367,12,5.90349006326854,3.51944619700617,14,40.8429293521343,16.9731311289317,0.19809549686475,5.90349006326854,0.581361043958781,41.2207457253654,3.70961328330406,17.3124510696617,17.2523082749436,17.1401652847174,17.2869727355763,17.3232122614999,1.21789411413621,6.1735075149292,1,4.78122998998839,6,8.7277203645093,17.3984443209115,0.0200891005929901,-9.02178842480015,6.18414889093748,17.1412113469083,31.2197249342231,0.0131879252612129,0.791865357520621,5.367542707815276
15,0.767664089032258,41.3283882391235,42.8779365826156,2.09906885319117,0.0964046439942992,0.356972821040101,122.394117853702,0.353989498418714,87.53,3.9196240544317,45.4784948799645,2.03189891302727,2.03189891302727,12.9749882613834,3.8891833978542,5.81346864623789,87.53,23.79758676,1.39676707802052,7.30578381483983,4.19671771802442,9.61742061080721,13,5.88582086960403,3.53124549293129,13,64.6276137069745,17.9726294987723,0.22456639232119,5.88582086960403,0.687004465872646,43.6437671649797,3.71685153276815,18.5461533409995,18.408386616801,18.2181343559141,18.6740569639465,18.6339466814509,1.21883183609373,6.07029661247387,1,4.77830708767599,6,8.86754480510078,17.3780915815213,0.0211094593439207,-9.02967846062117,6.18414889093748,17.4013701582095,31.1592648720547,0.0138713893029051,0.588462956044197,5.521433504406157
15,0.767293484516129,42.1123568895961,43.6410507070662,2.09921921010724,0.0849395497354287,0.425081274420653,122.394117853702,0.371371277030618,87.53,3.9204659342856,46.7520709654115,2.34470524810927,2.34470524810927,14.184926351288,3.89010114906234,5.81453848678124,87.53,23.78609802,1.81236077282482,9.42728847584167,4.19733999841026,11.1184957572905,12,7.12159812368595,3.52430784079861,15,51.0873383049253,17.6986734935142,0.240675290839326,7.12159812368595,0.641416194990607,44.2721618722799,3.85788046107705,18.146432089348,18.0503293156021,17.9020513172152,18.1924389149868,18.1930026367963,1.38674303648955,6.97489430909241,1,4.80278345589144,6,10.1807636880493,17.6536771931942,0.0192376385382134,-9.52330807688962,6.33327962813969,17.6584945338011,31.8582733670537,0.0123873083102955,0.777819845356256,5.681936665037238
11,0.850856193043478,23.4860250150737,23.9605387320833,2.08507729453642,0.139306338433438,0.153076732167894,128.921157158449,0.156614694354008,97.34,3.90662414534399,27.0936616632676,1.66975062184071,1.66975062184071,6.02008043342512,3.87215331650521,5.8114993688159,97.34,19.56969244,0.809361730602363,3.77245428425445,4.18432066557131,6.17074111181713,10,4.71661643116515,3.3575084780042,11,3.82351187580969,12.8440111741185,0.0958129327664825,4.71661643116515,0.324770186851983,23.6745732357189,3.31230334503133,12.4488059005506,12.6307439002565,12.7634076586591,11.9467661819764,12.2200735310897,0.679751801826549,6.8693223315745,0,4.71861231896513,5,3.54868793686604,16.8619621548268,0.0240105827211499,-2.87873548080045,5.8664680569333,13.2817549720464,28.5841506718016,0.0161453996440449,0.741617970027371,5.36251027048749
11,0.850856193043478,25.6118505152341,24.5691949265137,2.08504544582534,0.148003136128507,0.167489148496169,128.921157158449,0.202191500051465,97.34,3.9063860389588,28.8447181667436,1.66786657637627,1.66786657637627,4.57001312572064,3.87193075363286,5.81125322650018,97.34,19.56969244,0.789989791988373,2.7822145556469,4.18426002540256,6.59843221270595,10,4.67894940078546,3.35592306185825,11,4.46854579632798,13.049553206635,0.100026099334348,4.67894940078546,0.324775268789374,23.8022562030946,3.28400771706113,12.7868208601978,12.9238945851021,13.012312784,12.3754944277522,12.6033451025203,0.679739285094788,4.7623891085388,0,4.72449268362299,5,3.91161098600184,16.8213890008838,0.0243299499543695,-2.87766150968227,5.80814248998044,13.2908981599096,28.3335814669934,0.0163389926634213,0.531516879676178,5.333482019445119
11,0.850856193043478,24.3516684366321,25.3237376612035,2.08546367246724,0.123533899455079,0.156005991815805,128.921157158449,0.161579701926792,97.34,3.90665200413328,28.1257865316145,1.72286732826895,1.72286732826895,9.01646573589461,3.87211114507542,5.81145934094929,97.34,19.56969244,0.935602127049759,3.63437953047078,4.18474817547341,6.51105518609581,10,4.98795979456423,3.37652497919771,12,20.8624846708156,13.0306962882697,0.0938043117897388,4.98795979456423,0.299991808071076,26.0060790217953,3.42577743658419,12.60297112032,12.7960846834934,12.9396317320046,12.0781457235289,12.3628849142648,0.952073082954551,6.21842914022558,0,4.76108326858616,5,4.08776093455668,17.1500547458567,0.021314814570353,-3.08779387280188,5.97380961186926,13.9086026366612,29.0917228975758,0.0148011271566484,0.920019150549724,5.281498311132726
11,0.850856193043478,25.7228243602806,27.5124249723609,2.08545128357926,0.123628172649771,0.164825579168633,128.921157158449,0.162365785581055,97.34,3.90661493524966,28.9870902000429,1.72624014124508,1.72624014124508,9.98682663570059,3.87206966876579,5.81140586599502,97.34,19.56969244,0.843465226296638,3.80455503944183,4.1847310055167,6.17628959176484,11,5.00263116471281,3.37795497299685,11,69.9226633610125,14.1772388700515,0.114102344599324,5.00263116471281,0.401684341476673,27.9095615739152,3.42641196883918,14.0009360203563,14.1117552928392,14.1714659570882,13.6358558267169,13.8415422523719,0.952075687917982,6.22878553476629,0,4.75769187504846,5,4.229518953988,17.1238876960862,0.0234558996505882,-3.08671513333889,5.97380961186926,14.1395219034475,29.0120067768218,0.0160260060125111,0.614801841689146,5.958607314841775
11,0.850856193043478,25.8398229568104,27.2513996596697,2.08584475145002,0.107355865937632,0.179535955013454,128.921157158449,0.157027746496187,97.34,3.9074569833344,29.7644218876704,2.0,2.0,11.3317725842374,3.873050844848,5.81247834220892,97.34,19.56969244,0.976681431351131,4.89968226444568,4.18530770578131,7.67580123275432,10,5.70175287829319,3.47012131667029,13,37.44829637876,13.6488291178219,0.117034467466861,5.70175287829319,0.349084614363718,27.7323847295995,3.6747072032858,13.3062032158341,13.4711985946691,13.5863760953809,12.8368121316335,13.0939720570195,1.15686642025533,7.16967244694374,0,4.79214575144628,5,5.54448568351255,17.4668673148898,0.0198302159590079,-3.2982354961774,6.15485809401642,14.3662675219182,29.8490247462785,0.0137826151317936,0.907122278551185,5.042871802323187
11,0.850856193043478,25.9147082477414,26.7277615170787,2.08526639805938,0.123020180351105,0.171670918449325,128.921157158449,0.180034600932836,97.34,3.90709256594108,29.5992400472743,1.88421308352703,1.88421308352703,13.0196010141273,3.87274577813731,5.81211967277179,97.34,19.56969244,0.936012541060902,4.57338784193194,4.18473870136315,6.95373342572201,10,5.48143772846791,3.37652497776764,12,64.8338079322987,13.4220369530997,0.110033584332844,5.48143772846791,0.301705785245481,26.1754888734622,3.50458778792621,13.0737568927202,13.2403738755468,13.3574218566644,12.6017315853938,12.860117221227,0.952077511462652,6.32941950551568,0,4.74776154603181,5,4.40176559913165,17.2281457919613,0.0212846375642735,-3.08832605469281,6.02344759296103,13.9585369065336,29.2726337470939,0.0147847698572725,0.846861564628028,4.9503943874050265
11,0.850856193043478,25.9642896638659,25.3411980498604,2.0854202267248,0.144024388622942,0.147521034934975,128.921157158449,0.166978994395512,97.34,3.90635972764003,29.2007062475944,1.66786657637626,1.66786657637626,4.70038542153165,3.87181230063188,5.81113688629105,97.34,19.56969244,0.823801995925968,3.19423734429536,4.18461570523445,6.21633363799412,11,4.67894940078547,3.36721535032978,11,7.78640467379138,12.7858861010585,0.0958876372497963,4.67894940078547,0.407226151280787,27.731957641578,3.28400771706113,12.440893023531,12.6056004207912,12.7214737042995,11.9740988522415,12.2296926863266,0.679754665421681,4.54015859746284,0,4.78285206105116,5,3.98914117818362,16.8562834934837,0.0237598187929967,-3.09003451225954,5.80814248998044,14.0797813626466,28.3335814669934,0.0162083981201418,0.522206478922518,5.568636235841013
11,0.850856193043478,27.2039603044723,26.9560740939179,2.08524944045023,0.184532238023741,0.154518345782135,139.921045046056,0.187413566126299,106.57,3.90636718569967,30.3740061385809,1.6762099698216,1.6762099698216,4.80821127789211,3.87179440033667,5.81112158012367,106.57,19.56969244,1.03942882958673,3.07366880190235,4.18449774308736,6.91181186720396,10,4.72564647679473,3.36751996111355,12,13.9786341547655,13.5118053392952,0.0774674265065246,4.72564647679473,0.331958614819387,29.3253511812166,3.31248463773922,13.2962626481535,13.4185115066302,13.4912410531746,12.9124477734106,13.1268635393403,0.679787169324939,4.55334547593773,0,4.78960432581027,5,4.46596341623017,16.8470500639799,0.0240199186600689,-3.16001309738674,5.83188247728352,14.3942883807962,28.5847705550892,0.0163032801199967,0.521857639256491,5.522878745280337
14,0.811127832258064,38.3980099757011,38.4284212377476,2.09228447187331,0.0977605520379153,0.430737136133314,139.179647401832,0.432441560499558,100.42,3.91073756724642,42.2098159250438,1.9886459186502,1.9886459186502,14.4629404136583,3.87600046494289,5.8247431661214,100.42,25.1449628,1.64801038585883,7.8988858684255,4.19071334757232,9.94836439968026,15,5.74560199741264,3.48668303786693,17,42.0278303531995,16.8771841523302,0.274005127498952,5.74560199741264,0.80268034552781,39.580675791489,3.5610864434089,17.2883723027542,17.2029228923542,17.0667636899102,17.3166960031194,17.3255576717909,1.21578267960654,6.72745020924731,0,4.70536739367297,6,9.33989334564246,17.179308527188,0.0187530298389929,-12.0866796164672,6.09807428216624,16.6065488224054,30.8169046258044,0.0128395590725526,0.814515061032019,5.701146923590294
14,0.810955876129032,38.2474011432428,39.6455801566194,2.09242824118356,0.0929478100131784,0.446240783121247,139.179647401832,0.4265662776581,100.42,3.91223726046562,42.0689129924345,2.16043821835585,2.16043821835585,15.4812502021436,3.87757817682958,5.82855423101921,100.42,25.13963216,1.67592023695014,7.89398774143099,4.19097079948892,10.24019936405,15,6.08413503579686,3.4881133789886,17,46.157601867291,17.4412400862235,0.291578385591064,6.08413503579686,0.79766481178366,39.6697284138599,3.6681619489225,17.9430356867673,17.8271166579929,17.6607758001147,18.0333538300974,18.0110289733241,1.32656890354593,8.79689649511524,0,4.68566633458166,6,10.1771381612527,17.2491561092166,0.0185277003675992,-5.68601379962789,6.17586727010576,16.6369354837454,31.2282547090828,0.0126894396481777,1.30854626838719,5.235077015350112
14,0.811248503225806,40.3195355953637,40.264373049084,2.09103003531457,0.0967985314564983,0.407563643837066,139.179647401832,0.409254863250131,100.42,3.913867616122,44.5218585223447,2.15461556103823,2.15461556103823,15.6477569224147,3.88051565605327,5.83163528352519,100.42,25.1487036,1.57880136936584,8.195206886172,4.19067210101692,10.4669986354368,15,6.09102740156653,3.48657729643432,17,31.503514427418,17.2216105417725,0.214305243572816,6.09102740156653,0.633928794340605,39.7182086717263,3.64725130512939,17.6677899104503,17.5707724348348,17.4229610229974,17.7190936511957,17.7164849189661,1.29152335610816,7.73986334583616,0,4.66950667797693,6,10.5570122748525,17.2631210720561,0.0204944086255171,-5.65959177464841,6.18414889093748,16.6708783918628,31.2465660293397,0.0140068666479178,0.741625265843793,6.769551078621726
14,0.810955876129032,42.4576033034627,42.2975397298917,2.0913009199319,0.0977475994138074,0.469742051578318,139.179647401832,0.473079393254625,100.42,3.91265217466304,46.2885782584191,2.17305375675117,2.17305375675117,15.1259133151332,3.87876893832918,5.8286176526699,100.42,25.13963216,1.625110354853,7.9064308139731,4.19068108532467,10.968875561967,15,6.13142869807592,3.48644506178551,17,50.9681123728607,17.8714185241595,0.32359867968602,6.13142869807592,0.802793025681708,39.9928433104993,3.73896546140249,18.4796435917384,18.3282552404972,18.1264170616564,18.6406038662183,18.5830233637404,1.2629734919958,7.83396214977854,0,4.68138945640604,6,9.41674945455465,17.2060523802576,0.0184561705210565,-5.65768724877486,6.18001665365257,16.7102509672374,31.2122461695127,0.0131629969278661,0.813827959875042,5.723538195826756
14,0.811127832258064,41.2611174771627,41.1626371647203,2.09122472469306,0.0986923525887486,0.465039525396607,139.179647401832,0.475790271715102,100.42,3.91265932900002,45.2847954020302,2.16043821835584,2.16043821835584,14.6037717937191,3.878698246441,5.82866881412825,100.42,25.1449628,1.61941666871732,7.89513125748119,4.19067913393615,9.91929115176267,15,6.08413503579688,3.48649533757078,17,49.3155647248217,17.5408234148185,0.313863007102775,6.08413503579688,0.789138567705945,39.8010769860575,3.6681619489225,18.0773659231443,17.9493882808285,17.771459878599,18.1931445516432,18.1578717312421,1.32624678457606,7.47916353835677,0,4.67845383703737,6,9.08318026063264,17.2095293276636,0.0181675844016743,-5.69490043451993,6.17586727010576,16.6835358456937,31.2282547090828,0.0124471665851107,0.812130877310713,7.221848749616356
14,0.810955876129032,40.3636843652899,41.2147647518387,2.0917472751288,0.0945863660265337,0.463183802023814,139.179647401832,0.461653636519779,100.42,3.9124299517842,44.1733665071777,2.17305375675117,2.17305375675117,15.7044217151827,3.87811711494723,5.82835359939541,100.42,25.13963216,1.63968205713001,8.07275293922776,4.1908070267165,9.83016073140164,15,6.13142869807592,3.48774070155185,17,45.3014530748954,17.7994297230381,0.318977940846182,6.13142869807592,0.802694430483448,39.8786910279175,3.7389654614025,18.3857292188246,18.2417973440777,18.0472728665722,18.5314043915389,18.4815240645517,1.27904688218053,8.94603454104318,0,4.68422745567667,6,10.1437842818029,17.2225341144134,0.0185485464868657,-5.66186460770524,6.18001665365257,16.6797766387286,31.2122461695127,0.0126875906336117,0.876214704103628,5.809668301829708
14,0.811127832258064,41.1682934382813,41.9689338877951,2.09126142626994,0.0935073998428528,0.470917279613493,139.179647401832,0.474877116572629,100.42,3.91444177120494,45.197161070041,2.1736480721593,2.1736480721593,15.6476033496091,3.88124759512283,5.8328910036398,100.42,25.1449628,1.62718631458033,8.06858664873459,4.19078900574654,9.80379359057374,15,6.1358555439154,3.48764088604248,17,49.7232056373657,17.8399100666166,0.317463820777128,6.1358555439154,0.788625348025021,39.8882373699682,3.74776660314302,18.4156979747076,18.2751911883275,18.0841810683275,18.5548789519861,18.5081806338649,1.32940421236564,10.4231668942333,0,4.67487413794626,6,9.88757545634016,17.2537206491467,0.0181394529212892,-5.68089364445397,6.22059017009974,16.7045522006648,31.3970994872816,0.0124331084257784,0.841231761768656,6.4089353929735005
14,0.810955876129032,43.7709353534862,43.4347554006367,2.09224919650276,0.0975118141344335,0.467290016522719,139.179647401832,0.471078155029717,100.42,3.91259834542305,47.6212894572185,2.17305375675118,2.17305375675118,15.6802102880364,3.87853571235511,5.82845156735274,100.42,25.13963216,1.62217875741512,8.01550191781334,4.19128251687362,9.78717363035874,15,6.13142869807592,3.49734294220139,18,41.082518533671,17.8250847358462,0.313848489913212,6.13142869807592,0.814721811424632,44.4879298387133,3.7389654614025,18.4189349880674,18.2724453232827,18.0754020208706,18.5698219756543,18.5173213198278,1.29630390628339,7.0240938482718,0,4.78575200142169,6,11.0201587906437,17.2500972469199,0.0179366677111306,-3.16803793287637,6.18001665365257,17.4765543874695,31.2122461695127,0.0124575118276736,0.812046518520748,5.703334809738469
9,0.7542146664,19.642297293838,21.4691123016691,2.08706497115682,0.128479174521818,0.140318308182666,110.910406475419,0.132047501733043,85.31,3.9085854489231,23.46333129371,1.78086163894543,1.78086163894543,20.9125959745017,3.87460905050958,5.81451198472529,85.31,18.85536666,0.823063158041511,3.66215773785098,4.18522338056744,4.91726742772916,8,5.32265932206994,3.36977057681199,8,9.89243232112829,12.4053023379064,0.05102315503106,5.32265932206994,0.2801483419521,21.8097321816095,3.50316669852293,11.8862265686598,12.1105487711691,12.2844916349876,11.2960509528955,11.6139882751031,0.952000077771527,7.00619516753751,0,4.74489475842515,5,9.86099304397283,17.4538555058873,0.0213859363467525,-2.95072706419043,6.0137151560428,13.0000992594903,28.9747567160243,0.0146076161746733,0.793532305655243,5.671620396561262
9,0.7521839904,20.714432764522,20.557646303325,2.08728002724137,0.198324582013161,0.136224999016972,121.910294363026,0.185436232276557,94.54,3.90839882293747,24.9920515340244,1.54768564020672,1.54768564020672,5.46813310124073,3.87452537658404,5.81436220766032,94.54,18.80459976,1.19612653201849,4.01335752616421,4.18533252963541,6.46660617575614,7,3.69909248904206,3.34873964651159,9,5.15310230868936,11.3453748214607,0.0549838805103333,3.69909248904206,0.247295263316661,22.5332218789918,3.17342839378335,10.6877650182211,10.9565197211179,11.1765799224532,10.0131142671294,10.3726094941662,0.679685617876261,4.58751815618168,0,4.89716955072692,5,6.68312482126952,17.4185783246384,0.0166426993754368,-3.24161123202063,5.88332238848828,13.3223397538116,28.5813986498042,0.0124281745629193,0.457917357890099,4.997402019280091
9,0.7542146664,16.674787399038,16.39949194522,2.08647931227245,0.146119214896193,0.104736369139776,121.910294363026,0.123488085176727,94.54,3.90753459749677,21.5528596201137,1.77288780812167,1.77288780812167,8.61831628072708,3.87325221345661,5.8128707774013,94.54,18.85536666,0.63281074226587,2.28901553111768,4.18487122683784,5.85097858823775,7,5.30460686295962,3.39185324324287,9,0.112870743835607,9.65300360083753,0.0330482367582119,5.30460686295962,0.197108524690095,17.438274237905,3.50661225500892,8.60987025808542,9.0064019483256,9.35493239125706,7.68133620591904,8.16752380852283,0.951811797206237,5.54093155051506,0,4.80120072885057,5,12.931464205285,17.0721213941879,0.0195656393880358,-3.02789766866459,5.96870755998537,12.3717561806004,29.0713506631698,0.0142885681517182,0.906363535371546,4.861697301833718
9,0.7521839904,20.5308243998018,21.9029676902711,2.08651415006922,0.133642365596854,0.140738110386806,110.910406475419,0.132084127028889,85.31,3.90877279222892,24.528878874683,1.78086163894543,1.78086163894543,14.5636596524258,3.87517901563894,5.8149727873644,85.31,18.80459976,0.823206677848149,4.5528987366524,4.18512098188656,6.04583900616821,8,5.32265932206994,3.36976164694814,8,4.99945829859147,12.4209327890356,0.0536430145588603,5.32265932206994,0.280569915423611,21.8620953590948,3.50316669852293,11.8996008937655,12.1247429520477,12.2994449159364,11.3076740807721,11.6265003251591,0.951983462633487,6.43633077507518,0,4.73819228520935,5,9.15119377454117,17.3814563528616,0.0212789479293224,-2.95120608278382,6.0137151560428,13.0281174218679,28.9747567160243,0.0145203828586021,0.771879456036687,5.85078088734462
9,0.7521839904,19.729264756532,19.4090400535139,2.08769753705472,0.157063715313508,0.146739148570582,110.910406475419,0.186150589806214,85.31,3.90795716029031,24.1757429306927,1.76974365320093,1.76974365320093,5.02867712117005,3.87402664694167,5.81367748267197,85.31,18.80459976,1.08302952224482,3.69023070190557,4.18545819255353,5.75348186275282,9,4.9625748668574,3.34960488393402,8,0.0262315164300844,10.8858659362399,0.0508823937776017,4.9625748668574,0.324300205463735,21.2629886141059,3.23205080756888,10.1863299870905,10.4681266746113,10.7021003258028,9.487565594605,9.85883793548385,0.679406836357181,4.56457091405867,0,4.87323479343838,5,9.2337161327881,17.1615639960412,0.0196804023198583,-3.17687627043402,5.84932477994686,13.0937561559733,28.2985341265855,0.0133167264155726,0.450416302113433,6.086186147616283
9,0.7521839904,19.381628282488,20.6015976710826,2.08647003622582,0.146324749508522,0.137575057854303,121.910294363026,0.150413589087756,94.54,3.90746662530511,24.0562137706274,1.78124790400174,1.78124790400174,8.6756073813197,3.87317520216834,5.81275485861368,94.54,18.80459976,0.76273693448908,4.25160393497714,4.1848626847420896,4.46060504043739,7,5.32515917813156,3.38692505249059,8,5.24890130565372,11.7778503871634,0.0494984665595023,5.32515917813156,0.232599110799634,21.1833374218637,3.55153867566366,11.1049486738757,11.3791818319838,11.6044357313384,10.4194171865281,10.7842729568492,0.952006101032661,5.52198761179041,0,4.76165318264097,5,8.95502183757326,17.051364766658,0.018822886687555,-3.0217680738191,5.96870755998537,13.1455243838476,28.9767784448291,0.0134085119697821,0.940692073768732,6.366531544420414
9,0.7521839904,22.5033102455493,22.437244181478,2.08656870304183,0.17025182472354,0.0955981946066523,132.910182250632,0.133645453778092,103.77,3.90787351798903,26.8865457327059,1.61089146183021,1.61089146183021,5.16891597645828,3.87369915653854,5.81340066185761,103.77,18.80459976,0.74635681932604,2.94985892090873,4.1850609510426,7.37501174052927,7,4.16905551075453,3.36014782207941,9,7.42947965563213,12.1147062479653,0.0368207823833479,4.16905551075453,0.222028351730136,24.3249213368475,3.1816512393773,11.5832192714441,11.8109355988829,11.9889797378638,10.987984922539,11.3081938656129,0.679657314340932,4.36949387015195,0,4.87268898307293,5,9.15733992236221,17.149227710643,0.0252573688239527,-3.3232235081722,5.89989735358249,13.8080325900793,28.7553696336692,0.0168524111303637,0.449320650936743,5.4156687756324695
12,0.738622408484848,38.0816060386029,39.3077628732416,2.09305075387095,0.0945166876968622,0.413293322336224,121.168896718802,0.392123364876943,88.39,3.91517933185702,42.7820803241985,2.28373098819587,2.28373098819587,19.0417327317278,3.88187794147431,5.83348653180416,88.39,24.37453948,1.62150810088981,8.01981984482482,4.19175363626998,9.73251571595473,13,6.90142878594206,3.48697247257374,14,133.891858101153,17.1892867560682,0.213246160808664,6.90142878594206,0.66976602625551,37.1228980130525,3.85226519539599,17.5768240816539,17.4991538249576,17.3709269857038,17.5904606354407,17.6064935757016,1.2167131018575,9.03909801225208,0,4.69909371723492,6,16.2893948660995,17.5788339645842,0.0179658711257157,-7.17863901415644,6.289715570909,16.4132660851081,31.5235036184477,0.0125481457507299,1.06706569229068,5.966576244513051
12,0.738783943030303,35.5458977497044,36.1242721533077,2.09301384624112,0.120992514189746,0.365822024054871,132.168784606408,0.385573961463626,97.62,3.91298131770877,40.2717490520136,2.28778436108732,2.28778436108732,12.9727670712881,3.87884960756297,5.82884265196669,97.62,24.37987012,1.39910431997376,8.85511757382679,4.1913238250467,8.83442083808097,12,6.90862034714165,3.48361542756223,15,97.0472813055198,16.3557389728795,0.160441437304745,6.90862034714165,0.597745980582867,35.2828373131416,3.85778069144442,16.5489179547563,16.5372170559735,16.4737875012277,16.4272631564693,16.5114857759859,1.27909362662141,7.88785571535818,0,4.73304159957796,6,15.3053920667121,17.3324144477476,0.0179615363132516,-7.39607673438275,6.25575004175337,16.102723616109,31.5936458772007,0.0140656685306111,1.10663950849655,5.823908740944319
14,0.811127832258064,41.9977629994332,41.2011929823448,2.09161171450811,0.0991199796852808,0.415021007931652,139.179647401832,0.417041531449423,100.42,3.91143260314946,45.7696469844984,2.16415475484113,2.16415475484113,14.5945777716149,3.87716169143959,5.8262001950927,100.42,25.1449628,1.59998700224429,7.35198827037743,4.19067210392934,9.83206237042497,15,5.99006889872868,3.48629661293089,17,42.8065291664974,17.638999318522,0.240635370393068,5.99006889872868,0.714135501585056,39.9869366041668,3.64829998416218,18.2454847656791,18.0934044688892,17.8921270965418,18.4113456557355,18.350749378,1.23911367360882,6.92399149852192,0,4.68716624718029,6,9.23851042545722,17.1846541941512,0.0205217423748485,-5.62586286518762,6.13772705408623,16.6907161463188,31.012668883286,0.019697865009191,0.815696856422111,5.425968732272281
14,0.811127832258064,41.7605971295617,44.0666212569452,2.09324728909685,0.085994871586899,0.493363805386412,139.179647401832,0.420994183599245,100.42,3.91226062707898,45.5841820463237,2.18293741991066,2.18293741991066,17.3989488516872,3.87768092659315,5.82794450457889,100.42,25.1449628,1.96369805630671,8.15177738351886,4.19157943667402,10.4343818635902,16,6.15499240648988,3.50285531649083,17,50.1991186922588,18.4071310922945,0.302665969852909,6.15499240648988,0.800787626285805,44.2701113442958,3.77034746198362,19.0822755254156,18.9090385804623,18.6849183686801,19.2858877078864,19.2071358479043,1.32551499282953,8.03609285752738,0,4.71329088549954,6,10.9198364618086,17.444178214922,0.0170822245667224,-6.12744301647043,6.25958146406492,17.433889523661,31.6196015314898,0.0115254381614947,0.813016552195551,6.356547323513813
9,0.7521839904,21.7636131766772,21.7044870678005,2.08668915621692,0.148111299004496,0.229402076504107,143.910070138238,0.275898773640214,113.0,3.90873824334041,26.7330716088193,1.78567789193783,1.78567789193783,6.17592571523089,3.87473798758201,5.81474632169287,113.0,18.80459976,1.1026466745237,4.34907803619546,4.18532416580035,9.71557307154095,7,5.33661567240373,3.36035297992921,10,13.0827360883488,11.9174746174614,0.108680681618639,5.33661567240373,0.69820792097245,23.345766550117,3.35474068569337,11.3430897217803,11.5840650557958,11.7764103195757,10.7244635701043,11.0558488889745,0.862079053648769,4.45177366030423,0,4.99771319102876,5,10.968573040406,17.304234083555,0.0251147114114121,-3.61224470306558,5.97380961186926,13.768281846905,29.1684345580697,0.0171456967621415,0.370236026792922,5.812479279163537
12,0.740322333939394,37.2370994123515,39.0326233763346,2.093654664768,0.094899665986564,0.383485639153487,121.168896718802,0.392840174186686,88.39,3.91331297735385,41.6577121851705,2.25175593983279,2.25175593983279,15.207362440979,3.87931500342817,5.82929552795401,88.39,24.43063702,1.40477319933804,7.66023342504342,4.19170726429791,7.59658665882848,12,6.87409478353283,3.50499757930313,15,84.5109004437128,17.4894389995458,0.230988315883932,6.87409478353283,0.721745566322016,37.9754678822747,3.85312616188343,17.9738332408236,17.8642940459878,17.703759185165,18.0497175892281,18.0348853914109,1.21659649360179,8.91929760190382,0,4.70697504040726,6,17.1159252750305,17.4897908851332,0.0168600989343745,-7.21030985081358,6.25190388316589,16.4809767732145,31.3124303716171,0.011866310865536,1.1057318129835,6.251811972993799
12,0.738622408484848,38.0846616003862,39.8689256624852,2.09502005934863,0.0837234375374113,0.444376720161993,121.168896718802,0.385712166580681,88.39,3.91632726163994,42.8510540200458,2.5072547728156,2.5072547728156,16.1727450722192,3.88282542754443,5.83667318883624,88.39,24.37453948,1.7120780298866,8.34195954707473,4.19277858575753,9.96756085512474,14,7.68185337438849,3.49023633024492,14,90.4052427610768,17.3736372182415,0.22923199948992,7.68185337438849,0.698527554034326,38.6795119265903,4.0045074817713,17.7784170222351,17.6951840363821,17.5612114220406,17.8026676668339,17.8134749239377,1.30820730282637,9.7271695536052,0,4.73713626421828,6,17.0766616562918,17.7675387546789,0.0137618352465273,-7.70909725422475,6.3919171133926,16.7337156017388,32.0054894753897,0.0096626426291585,1.09841139560901,5.935542010773082
