nBO,RBF,nBnz,Xu,CSI,SRW02,piPC01,piPC08,piID,X0Av,Xindex,CIC0,SpMaxA_A,VE1_A,VR1_D,QW_L,VE1_Dt,VE2sign_Dt,J_Dz(e),SM5_Dz(e),Wi_Dz(p),H_Dz(p),EE_Dz(p),SM4_Dz(i),SpMax_B(v),SpDiam_B(v),SpMax_B(p),SpDiam_B(p),Chi_B(s),SpPosLog_B(s),ATS6v,ATS5e,ATS2s,ATS3s,MATS1m,MATS4m,MATS1p,MATS3i,GATS2s,GATS4s,SpMax1_Bh(e),SpMax1_Bh(i),SpMax5_Bh(i),SpMax3_Bh(s),SpMin1_Bh(e),SpMin1_Bh(p),P_VSA_p_2,SpMax_EA(ed),SpDiam_EA(ri),SpMAD_AEA(bo),SM05_EA(ed),SM09_EA(dm),SM15_AEA(bo),SM15_AEA(dm),SM02_AEA(ri),SM14_AEA(ri),Eig07_EA,Eig07_EA(ed),Eig09_EA(ri),Eig12_EA(ri),Eig07_AEA(ri),SPAN,HOMA,HOMT,QZZe,VE1sign_G,SpPos_RG,VE3sign_RG,J_G/D,TDB10u,TDB10p,TDB06r,RDF055u,RDF065m,RDF115v,RDF090e,RDF130e,RDF060p,RDF090p,RDF085i,RDF145s,Mor08u,Mor25m,Mor28m,Mor12e,Mor23e,Mor17s,L1v,P2v,L1e,L1p,Tv,Tp,H2u,H7u,H7m,HATS1m,H6v,H7v,H4e,H2p,H6p,H6i,H4s,R2m,R2v,R2e,R8e+,R4i,R4s+,DP15,DP18,SP16,SP17,SP18,nHDon,SssssC,CATS2D_07_DD,CATS2D_02_AL,CATS2D_03_AL,F02[C-O],F03[C-N],F04[N-Cl],F05[C-N],F05[C-F],F06[C-C],F06[C-N],F07[N-Cl],G(N..N),RNCG,SPP,TPSA(NO),TPSA(Tot),Depressant-80,CATS3D_14_DL,CATS3D_17_AA,CATS3D_02_AL,CATS3D_03_AL,CATS3D_08_AL,CATS3D_02_LL,CATS3D_11_LL,CATS3D_19_LL,alvo
39,0.0793650793650794,3,32.4299130054933,1060,4.36944785246702,4.02535169073515,7.63080063076913,13.856319963592,0.555672230827476,0.235852184519852,4.42238218433911,0.0709685320049435,5.19845116867557,38.4915062957583,3285.65517241393,5.43972060132915,0.0029397846351807,1.51866597512155,26.0797237098437,4178.66666666666,159.729937877756,247.639989640496,20.8156541154789,3.92109234183281,5.80634791845735,3.89116449948565,5.81601962252365,8.03134360651844,6.69544956748891,4.14621791894096,4.96598146956682,5.80665123849734,6.03362830774534,0.041957589265972,-0.005589751526976,0.006841912394991,-0.152958076362602,0.543221843445931,1.15693908989246,4.15365219207748,4.1974808945453,3.46911256704424,5.06239930383426,1.9757816411481,2.100315590279,104.383367170671,11.2948368066868,5.05891821634254,1.52205772506636,12.7089396836011,0.0,1.9359537171361,5.96777769981002,5.65005878132736,3.65713300535517,1.9359537171361,5.65005878132736,1.63199576726939,1.05945723085516,2.91853675964846,10.433307591555,0.699155518181818,23.0721321,2100.85401224557,0.201619221047376,25.4445682777327,-6.03452989257472,11.395377453962,9.52005882352941,4.75089773881177,3.65375778552409,17.7989428959893,17.2752312198827,7.69680587263125,21.5516619642566,13.9856477047577,9.61005386484823,9.91757915161108,30.7061834407378,25.7569603781625,0.794572036711076,0.979928463350999,0.0435385554695811,-0.539620951045955,-1.51812108672945,-2.18711666427229,29.3795485653636,0.11714621511588,31.0914702674653,30.3290050523167,34.6710392451327,35.9428057914246,3.69082141695597,0.436825661245507,0.0870280002871584,0.0650383357055045,0.238504374057226,0.111931585567879,2.70989176403261,1.96708806022041,0.278919414550879,1.15849118290789,7.10369005342845,0.790986626452942,0.915115000192573,1.91034553563393,0.0124090334236358,1.8489443428895,0.197682449640313,14.468404490773,14.3853062057529,14.6519003684237,14.6389450025323,14.5734686671898,2,0.0,0,4,9,2,13,0,10,0,34,10,0,30.1949977874756,0.118869953518586,0.546399995684624,75.5,75.5,0,0,0,9,7,7,28,11,0,4.522878745280337
39,0.0793650793650794,3,32.4686167249705,1062,4.36944785246702,4.02535169073515,7.62051167046295,13.8295017563692,0.555672230827476,0.234530262716707,4.42238218433911,0.0709625096110043,5.10006965638116,38.4919290052271,3298.98850574716,5.44476147102584,0.0032221758149,1.51092141171698,26.1101758089186,4196.0,159.4721698046,248.752886829608,20.841503297692,3.92080365542334,5.80583261413754,3.8907874966612,5.8154959316774,8.03021140681731,6.69465037344939,4.13160377918095,4.91956719485181,5.80898739489969,6.03880714291284,0.041957589265972,0.0600330061336523,0.006841912394991,-0.17955515101868,0.537186710556838,1.17500750680516,4.15355302924226,4.19741013761471,3.471445737029,5.0623996241314,1.97510005017323,2.1001994768437,104.383367170671,11.2948029034966,5.05648252855263,1.52818436796601,12.6304609093454,0.0,1.87938524157182,6.37129185646479,5.62731081166063,3.65717094657736,1.87938524157182,5.62731081166063,1.65369724842281,1.09221311702179,2.87938524157182,10.7981831647736,0.697954366060606,23.03249408,2366.65578696965,0.122295817377138,25.527837142773,-5.06195679201671,11.1186547661146,9.97461764705882,4.96483413942765,3.45497240993632,16.2632711211295,13.2179745386249,6.67547650283844,17.4025176395765,13.5914708998116,9.27800727333373,9.63916123365186,32.422832741053,11.1796412883044,0.178928574771899,0.872529675500102,0.188796950373686,-1.06353797201854,-1.86611180687598,-1.60674639568375,33.3065542851964,0.109512417537793,35.2736322158533,34.2084990061107,38.3231481035879,39.5124391825243,3.56225754838622,0.58131182733428,0.134426905588394,0.0650813850241755,0.310284342318601,0.154159181746656,2.71205641357812,1.90491411103508,0.358463359725085,1.61620628320003,7.36979097636664,0.785960490217163,0.894914363552887,1.87126286587984,0.0146326835372658,1.82510082715728,0.265267915835259,15.3292883758378,15.4338295807095,15.5482112071641,15.601802097435,15.6042304473243,2,0.0,0,4,9,2,13,0,11,0,33,10,0,30.1949977874756,0.118955393491684,0.54619999229908,75.5,75.5,0,1,0,9,6,6,28,10,1,4.522878745280337
41,0.107692307692308,3,34.0551831734908,1222,4.4188406077966,4.06044301054642,7.64422195770213,14.0169108207637,0.5477033691862,0.228291966269967,4.37574670288537,0.0671284543684739,5.31298301697644,40.4939567045175,3901.05747126428,5.6040940206105,0.0049321390976479,1.49730784758761,26.6411270027314,5186.93333333334,160.65445572403,294.559020484147,21.2995359057733,3.92074423531975,5.80581789094036,3.89053710463687,5.81532815018943,8.39001515809242,7.20870115321169,4.18349813074682,5.02551360551889,5.88904247236203,6.09839492989933,0.0480631877398109,-0.111971867055623,-0.0521411577322847,-0.1129113212781,0.677193275134392,1.24885639099804,4.15324498253418,4.19701884394372,3.47060623088459,5.06362486459849,1.96901477131597,2.09968011700452,126.383142945884,11.2948024068196,5.05633555815875,1.4996536451604,12.7343776116193,0.0,1.88811566597022,6.93058653570286,5.69077803822141,3.65884949801157,1.88811566597022,5.69077803822141,1.48341564926544,1.1697190465247,2.86196144993535,11.0343086820154,0.699492756969697,23.08326098,2507.47314090565,0.125815469611664,26.1592065988372,-12.5184866102062,11.7550675507682,9.55908256880734,4.74392040673881,3.55291437224511,12.7753151589553,14.2848303352633,11.4732917872972,23.2663747241291,11.6002757323085,11.2876641803363,10.4232296313566,35.1746906882748,18.2230596662814,0.764155027233798,1.20130366990831,0.083775071966995,-0.551081429064399,-1.55004347942877,0.946806498578755,33.3083755131298,0.116610679416963,35.5606520489659,33.9868223676611,38.7958620547569,39.7774046765621,3.43322270718653,1.12559421388073,0.213105741930365,0.0697052867478572,0.465661658823764,0.286894357447442,2.49023596203646,1.7085992261237,0.549943903086873,1.91376848437285,7.81912139290617,0.809925307719944,0.869629761944882,1.93903781906611,0.0136135574939113,1.63510471894645,0.264965653561404,15.7625208129681,15.9784674803276,16.1202563528223,16.208007668391,16.2441581656773,2,0.0,0,6,13,6,13,0,9,0,32,11,0,30.1949977874756,0.152393647823095,0.73989999294281,93.96,93.96,0,0,0,11,10,9,18,7,0,5.023650020996727
39,0.0847457627118644,3,32.6565478450087,1113,4.36944785246702,4.02535169073515,7.60298427543385,13.7282131635692,0.547422050490828,0.228905543870501,4.15327572601087,0.0709458341211248,4.77597365560298,38.490314980073,3424.98850574718,5.43379945582514,0.0025355956276939,1.48029921232428,26.2124944057161,4562.24089999999,152.35025527689,271.660463429965,20.883980128554,3.91937873087144,5.80369841092013,3.88897037266855,5.81323949554472,7.98115375133179,6.74524632581213,4.06493718281554,4.8331816191967,5.83148396193374,6.01336158454621,0.0132177736719252,0.0294299991662085,0.0136468844989613,-0.0792707213895498,0.530714513566681,1.01987861827448,4.15195394985239,4.19621195675087,3.49423122128798,5.06325439950025,1.96604169535084,2.09889675568643,122.394117853702,11.2947467647619,5.05523875716999,1.50994103015419,12.5398304872268,4.46440051400798,1.89960488155872,6.02698731034407,5.50586654999091,3.65113710656157,1.89960488155872,5.50586654999091,1.53995308680749,1.13720557174752,2.85284156975377,10.7258164379221,0.767664089032258,23.79758676,1947.98448784073,0.0804519199467052,23.4941192519759,-8.4793338415309,10.652626021392,9.71733707865169,5.12175870312382,3.8521798435646,14.3685466650459,14.9829701357018,6.74056677885334,20.7683874873699,11.6991781711745,9.27078208213911,10.0471367850222,25.9108408651256,26.0679169014107,0.721312488875688,1.15349444471694,0.0963694496900497,-0.497418199340958,-1.60344916946518,-0.264227641063378,28.0203003380735,0.174651658127545,28.4443676876757,28.8588145184585,34.8591207309676,36.0665357551637,3.59392174673636,0.431298101311652,0.0917590375414063,0.0999166968647641,0.271863844806638,0.110263442322131,2.6480000608607,2.1831048254645,0.300888587054213,1.23489603015389,8.15890005839556,1.01139037404315,0.987600996928215,1.82010988574988,0.0160031866404721,1.60295449414337,0.322526161452855,14.7020169189211,14.7428836492081,14.9295816437574,14.9600936602809,14.9401437061008,3,0.0,0,3,7,1,15,1,12,0,28,13,0,58.1450004577637,0.111841114650388,0.605999976396561,87.53,87.53,0,4,0,8,5,4,21,12,0,5.133122185662502
40,0.0847457627118644,3,33.3598403484561,1148,4.39444915467244,4.04305126783455,7.61011574594867,13.8711237911741,0.561564303250473,0.228153419539931,4.08549501433234,0.0689775715969233,4.99714509328513,39.4906580972447,3700.6896551725,5.50298196157611,0.0029577792140477,1.48484128543207,26.4284074740884,4914.62973333333,159.688139323768,283.63881681127,21.0640174464234,3.91981018620645,5.80420664560669,3.88958856646796,5.81390911129692,8.13868637793637,7.00843768170142,4.08272248846845,4.841979678145,5.85133427095001,6.08596894080841,0.0026250787708099,-0.0673727039104053,0.0168885689146145,-0.080481414053577,0.549633646808754,1.07644363142254,4.15201551545649,4.19620298723005,3.49420052434925,5.06873579557101,1.96599214427825,2.09881867871683,122.394117853702,11.2947479739232,5.05524729971393,1.51201783118324,12.6843885072525,4.46440051400797,1.89966166143969,6.24292225231988,5.66350972088193,3.6592006320248,1.89966166143969,5.66350972088193,1.54039158786591,1.22012504330767,2.85440585292587,11.9654284891934,0.767664089032258,23.79758676,2378.96129980912,0.0433562971144987,23.0921140839712,-8.6016460855913,10.2018859594102,10.1447303370787,5.60905449826663,3.94277977684841,14.1354048887795,13.4992411193482,9.58641165858474,15.2120462013867,10.0965920424971,9.41510269247601,7.28395199651825,22.6310473767743,48.1724664059368,-0.123782266502601,1.26537567246494,-0.172899619388251,-0.594590485924364,-1.47248490203277,1.1900393795886,38.9955929726704,0.0708577852363457,39.3972200430342,39.8966232875393,42.9270634752315,44.0616275613313,3.09033796898017,0.909651276584125,0.230467999519105,0.125553844833304,0.453471359683529,0.294712204858658,2.18489167379981,1.99557856561727,0.488713525922407,1.62853416831591,8.28238899117894,1.135594743444,0.968942620368887,1.72409558814577,0.0157728300436254,1.59171347289071,0.322190897503052,16.633050739736,16.94050533495,16.9221432778585,17.0400763982796,17.1045264688274,3,0.0,0,3,7,1,15,1,12,0,28,13,0,60.2129974365234,0.109691432302794,0.606099992990494,87.53,87.53,0,3,0,8,5,5,17,11,4,4.799149501908922
40,0.0847457627118644,3,33.4409191010303,1193,4.39444915467244,4.04305126783455,7.60634659766767,13.8362119850261,0.561564303250473,0.225836388844148,4.08549501433234,0.0689757783406393,4.87655773817357,39.4913514903486,3719.35632183901,5.5130374355923,0.0035038097301769,1.47071867136908,26.4899346541431,4951.96306666666,159.279405161465,286.058871820571,21.1160813662596,3.91967848625366,5.8040260191448,3.88940317391876,5.81368944132382,8.13755488305789,7.00790011301259,4.08272248846845,4.83616650870605,5.85574468747835,6.07759372593355,0.0026250787708099,-0.0389666528587403,0.0168885689146145,-0.0774833974299566,0.53863097172705,1.03330917044435,4.1520033151725,4.19620480452341,3.49389045438289,5.06915360634208,1.96600624597587,2.09885133000887,122.394117853702,11.2947467830821,5.05523952503562,1.51436871260537,12.6063275373371,4.46440051400797,1.9492328217144,6.68551775182704,5.80968920509455,3.65926013402928,1.9492328217144,5.80968920509455,1.59779104407826,1.19741583344367,2.90915853180656,12.2939584699152,0.767305092903226,23.78645788,2417.86770315787,0.0517335708792693,23.1036147272841,-8.60041028695184,10.191775889196,10.175202247191,5.71531740562472,3.95746607369672,13.7793537355406,13.0577808481688,9.60917887803535,14.7750681849117,13.8467702080926,10.0668732501948,6.04371673345874,20.5887344472318,38.0406972742252,-0.0867186475572868,1.19799298664087,0.0420609283591436,-0.751350010883029,-1.59332153194763,1.55477887051568,40.9278056762081,0.0641094159986613,40.1622230496905,41.8768420123953,44.6704170150161,45.8462261240354,3.09738562575031,0.908941863144293,0.34155524586571,0.122156921440795,0.474786459568521,0.31178613917648,2.18928130485813,1.99812654567499,0.512926621110397,1.62746082954187,8.22098795341832,1.12924870521925,0.968309177127283,1.72572476478275,0.0158096095837603,1.59239948131233,0.322030927484178,17.2502123821,17.727391487512,17.5697788025548,17.7479449861711,17.8743825483355,3,0.0,0,3,7,1,15,1,12,0,28,13,1,60.2119979858398,0.111169157848155,0.605999976396561,87.53,87.53,0,3,0,8,5,5,19,13,6,5.350665141287858
42,0.0806451612903226,3,34.9396768631961,1271,4.44265125649032,4.07753744390572,7.61387074107954,14.0434718786499,0.517362414925762,0.221653180023513,4.12774185675794,0.0653461100122455,5.1621964074853,41.4919225117004,4396.59195402291,5.63882474746797,0.0042836342538782,1.45523773307825,27.0144729886188,6036.4332,155.88241285845,333.12345416259,21.5329751843696,3.91965962463128,5.80401051777653,3.88922086125746,5.81352319516937,8.39621511577452,7.69310577622825,4.11234025996468,4.92999685516564,6.33047023849939,6.19163097341372,0.0132893194842755,-0.0270856843091756,0.0080467915804452,-0.132940456700488,0.398758573483666,0.997274761364774,4.15251528265014,4.19673457395776,3.51944619700617,7.999,1.96624569182343,2.0990711683359,122.394117853702,11.6899062899261,5.05525240982404,1.53615695086074,13.0699136251033,12.074703181666,2.03185888698861,7.06595055120621,5.90349006326854,3.65931973246803,2.03185888698861,5.90349006326854,1.62578970471428,1.21789411413621,3.00645887209071,12.0867886094694,0.767293484516129,23.78609802,2779.79166704268,0.0337075414201836,24.6139597652709,-9.02178842480015,10.7165714598432,10.1705346534653,4.98101008163218,3.76415849797934,15.2781292762331,11.1309986753312,7.66760133792055,16.1306633505148,16.4977428771429,9.95107666333367,7.263320274735,23.0705501179057,40.8429293521343,-0.247994211547245,1.38407623890474,0.0362591469868764,-0.566817629314533,-1.54965234149601,-1.0974032956207,40.0398636177422,0.0919234305663054,41.8180687023627,39.5805945394992,44.8831264081902,44.3010090633254,3.4501338124911,0.581361043958781,0.193998758147566,0.111832406768023,0.347106032949394,0.19809549686475,2.86552291471139,1.84064856398376,0.354647456042637,1.50442651498613,12.5669720911672,1.31247703024866,0.966495292107157,2.029174123854,0.0158491631718658,1.78831161890195,0.325147622947267,16.9731311289317,17.3124510696617,17.256870079692,17.3828449013622,17.4559899469175,3,-4.51316031660576,0,3,7,1,15,0,12,3,28,14,0,60.2099990844727,0.0963391729421129,0.715399980545044,87.53,87.53,0,2,0,8,5,4,21,12,4,5.367542707815276
42,0.0806451612903226,3,35.0822865656723,1325,4.44265125649032,4.07753744390572,7.62546358482984,14.0153577004345,0.517362414925762,0.217899251525728,4.12774185675794,0.0653454393676135,5.05088338797706,41.4931697767705,4415.25862068969,5.65553617733309,0.0051665924785361,1.43199663506031,27.1165126675678,6111.09986666667,155.434249783817,338.025805157696,21.6210134202491,3.9196240544317,5.80395816976154,3.8891833978542,5.81346864623789,8.39621511577452,7.69400279325664,4.08503003034592,4.92236237944796,6.33027234783546,6.19305097090384,0.0132893194842755,-0.0565702631353183,0.0080467915804452,-0.132940456700488,0.399108966196305,0.986052245362242,4.15249387164481,4.19671771802442,3.53124549293129,7.999,1.96623920016994,2.09906885319117,122.394117853702,11.6572917234414,5.05524346735093,1.53446588583721,13.0653506000177,12.074703181666,2.03189891302727,7.02092464774836,5.88582086960403,3.65938038337474,2.03189891302727,5.88582086960403,1.6246354561172,1.21883183609373,3.00725605282004,12.4021383519134,0.767664089032258,23.79758676,2916.82112369108,0.0787592354779679,24.606519623335,-9.02967846062117,10.7106639942342,10.1662105263158,5.22223924965063,3.83212185385681,15.3675506982433,11.8613358502561,7.30578381483983,16.0610268283857,13.9425141099711,9.61742061080721,7.10074874125806,26.2346581199017,64.6276137069745,0.166858002272504,1.35089576560509,0.0707779520033243,-0.422217732483246,-1.47880571133218,-1.2305640960626,42.8779365826156,0.0694044065391003,45.1286500885615,41.3283882391235,46.8302154695584,45.4784948799645,3.36375676196389,0.687004465872646,0.256044717618532,0.0930755973225394,0.356972821040101,0.22456639232119,2.82289390550027,1.83885281423351,0.353989498418714,1.39676707802052,12.9749882613834,1.18614123305422,0.952627904224892,1.95529796769556,0.0167622458516855,1.80328377710382,0.330371168802166,17.9726294987723,18.5461533409995,18.3070248606493,18.5108823219981,18.6613589208286,3,-4.45107323875418,0,3,7,1,15,0,13,3,29,13,0,60.2099990844727,0.0964046439942992,0.715299993753433,87.53,87.53,0,2,0,8,5,4,21,12,4,5.521433504406157
46,0.076923076923077,3,37.7015828591417,1425,4.53259949315326,4.14313472639153,7.65706678134595,14.3514158621955,0.505150355167072,0.220277334332784,4.11002437857199,0.0591275957287183,4.54309323768569,45.4903986704196,5732.39655172372,5.93667364278054,0.0074218249823529,1.47938878483538,27.8004349690697,8008.16266666667,168.251185783279,398.291510657262,22.166201649695,3.9204659342856,5.80495824577415,3.89010114906234,5.81453848678124,8.96578758895834,8.89184092129977,4.23266362254923,5.02775142959746,6.6753738282642,6.37000250926671,0.000777071317585,-0.0544184515467247,0.0060934829637731,-0.146865252330002,0.375788003672596,1.01677317203602,4.15326680946537,4.19733999841026,3.52430784079861,7.999,1.96649315866522,2.09921921010724,122.394117853702,11.9638920440802,5.05538937373078,1.56100860859778,13.4293347101079,12.767602670594,2.34470524810927,7.69400453162686,7.12159812368595,3.65940552811877,2.34470524810927,7.12159812368595,1.78962543308694,1.38674303648955,3.29824033414318,13.2140301479148,0.767293484516129,23.78609802,3228.98382202188,0.0213719993609308,25.3049568457334,-9.52330807688962,11.193240875433,10.0594778761062,4.80851200979097,3.72311608852428,14.3227437413252,15.0556880666349,9.42728847584167,21.6370073732104,19.8969237074229,11.1184957572905,9.28033586140032,28.7730794243455,51.0873383049253,-0.712167618393759,1.81562584949408,0.0806050095780456,-0.226951956424772,-1.70222181335792,-3.60982902254093,43.6410507070662,0.0838802158570269,45.6639557795894,42.1123568895961,48.413879824505,46.7520709654115,3.41904262759783,0.641416194990607,0.423699828265641,0.114331999550621,0.425081274420653,0.240675290839326,3.03616150580278,1.77831554838716,0.371371277030618,1.81236077282482,14.184926351288,1.55337587183157,0.989295499437316,2.15367951399976,0.0147960140697121,1.91410614415252,0.317260853015256,17.6986734935142,18.146432089348,18.0004945029841,18.1651970225494,18.2767767572871,3,-10.1096539665449,0,3,7,1,15,0,12,12,28,15,0,60.2109985351563,0.0849395497354287,0.715399980545044,87.53,87.53,0,2,0,8,5,4,21,12,4,5.681936665037238
31,0.0666666666666667,2,26.9503222884938,721,4.14313472639153,3.78418963391826,7.35023263372822,11.8849730229074,0.539735711788805,0.278761960480002,3.56008015877527,0.088202478407861,4.52115488321142,30.4901845548182,1799.99425287354,4.75476002770925,0.0091914394194156,1.68950541788526,24.0196198286629,2466.93853333333,104.963337039765,183.054432404178,19.1601173250469,3.90662414534399,5.79815781442036,3.87215331650521,5.8114993688159,6.18481844136769,5.22855397142185,3.6448940346746,4.53318600413281,5.67062483524365,5.92564847940187,-0.0077514843378442,-0.0490288586745091,0.0272784563098038,0.0358239676791749,0.555208041057426,0.842444695103147,4.13485622341576,4.18432066557131,3.3575084780042,5.24683312128735,1.94685868499717,2.08507729453642,128.921157158449,11.2013061569006,5.03070933008953,1.51872221701532,12.4130908799469,4.46440051400797,1.66975062184071,5.4929354551863,4.71661643116515,3.1579021989808,1.66975062184071,4.71661643116515,1.21658145180515,0.679751801826549,2.64052094587666,9.09214089255111,0.850856193043478,19.56969244,1197.42552413473,0.170365971867759,17.6903369535372,-2.87873548080045,9.33154022819518,10.1465294117647,5.18669019735941,3.74078989334569,12.6835707882874,12.0394789015835,3.77245428425445,14.4653063120789,7.4511897592779,6.17074111181713,5.19584300390756,10.1750466009685,3.82351187580969,0.159910013545324,0.94129529191125,-0.292920512089001,-0.0492993077331905,-1.04531708912142,1.47800994965735,23.9605387320833,0.103892258963189,24.4625071695229,23.4860250150737,27.3086558449001,27.0936616632676,2.84474681984734,0.324770186851983,0.107986087737641,0.149060102045691,0.153076732167894,0.0958129327664825,1.50917816501092,1.5948629136448,0.156614694354008,0.809361730602363,6.02008043342512,1.13049836009099,0.906478051841328,1.75909314081746,0.0224811217855081,1.57192412758705,0.1937896841438,12.8440111741185,12.4488059005506,12.7422645904203,12.6373302139767,12.4821504821947,4,0.0,0,1,3,0,11,1,10,0,15,11,0,86.1979904174805,0.139306338433438,0.648299992084503,97.34,97.34,0,1,0,3,3,0,9,2,0,5.36251027048749
30,0.0666666666666667,2,26.169360310882,694,4.11087386417331,3.76120011569356,7.33603878508765,11.7667583569325,0.579335308124562,0.28144304267539,3.68627992128292,0.0914674513786878,4.33164906103927,29.4905102932897,1622.52873563217,4.68238001091041,0.0085509822370664,1.68683701781093,23.7315432623568,2177.09166666667,104.829765890689,166.590021197535,18.9287801074003,3.9063860389588,5.79788414442003,3.87193075363286,5.81125322650018,6.1051211484217,4.88747786611378,3.63418435065578,4.51952693668483,5.56845959469513,5.72177629567565,-0.0056483479671685,-0.0746221311857822,0.0287791005682758,0.0860566521275552,0.51647389157284,0.883343011875907,4.13475133881326,4.18426002540256,3.35592306185825,4.85674784135976,1.94705297065154,2.08504544582534,128.921157158449,11.2013060714867,5.0307050786996,1.50908146908022,12.3258581194127,4.46440051400797,1.66786657637627,5.42747125390351,4.67894940078546,3.14759059154574,1.66786657637627,4.67894940078546,1.20785932924422,0.679739285094788,2.63313922626519,9.82925687272441,0.850856193043478,19.56969244,1155.67351321623,0.172318796995028,17.8965727091776,-2.87766150968227,9.33384502129678,10.1564705882353,5.56875110151687,3.6916925712881,11.3415527410238,6.13865656623712,2.7822145556469,13.5459101920456,7.06383420113325,6.59843221270595,5.02234838908303,12.1047762257373,4.46854579632798,0.398891204669731,0.683389617278946,0.132062761260224,-0.193756876321416,-1.03521692534299,0.261972458780986,24.5691949265137,0.0926515136196792,23.9917881014469,25.6118505152341,27.6210622683384,28.8447181667436,2.85244433876764,0.324775268789374,0.28416115390138,0.14521011516329,0.167489148496169,0.100026099334348,1.45495096093226,1.64823889113681,0.202191500051465,0.789989791988373,4.57001312572064,1.19495522849865,0.882529416974493,1.7261432151013,0.0227798079749822,1.55763790290139,0.195145749612188,13.049553206635,12.7868208601978,13.0435014682274,12.9795187202737,12.8658330560813,4,0.0,0,1,3,0,11,0,10,0,15,11,0,86.1959915161133,0.148003136128507,0.648299992084503,97.34,97.34,0,2,0,3,3,0,12,2,0,5.333482019445119
33,0.0625,2,28.5486671553089,779,4.20469261939097,3.8286413964891,7.35994244197298,12.0931185506267,0.510399524208898,0.272665700092621,3.67347962974145,0.0823236706850736,5.01103918623767,32.4911298619437,2230.09195402298,4.93025964392194,0.0096370645743454,1.66783694936326,24.7056570023478,3119.03693333333,106.255807565452,217.110874627002,19.7082612272597,3.90665200413328,5.79818140805661,3.87211114507542,5.81145934094929,6.49088209160332,5.82116609009037,3.70432757409359,4.65613833871282,6.19060643819175,5.97063062446802,-0.0038929602481558,-0.0758906299667161,0.0114933768154232,-0.0632433328959396,0.37841343824438,0.959797906841623,4.1353093702134,4.18474817547341,3.37652497919771,7.999,1.94770003496925,2.08546367246724,128.921157158449,11.6899062791519,5.03073346519773,1.54504798643812,12.9527866590291,12.074703181666,1.72286732826895,5.62040032494353,4.98795979456423,3.19075938335305,1.72286732826895,4.98795979456423,1.38223572762738,0.952073082954551,2.67529287877353,9.25055667189818,0.850856193043478,19.56969244,1436.82484203028,0.13031935709152,19.0427995923008,-3.08779387280188,9.90700848995373,10.1716984126984,4.56239003413127,3.56278461583614,13.2625393900285,6.44825714712187,3.63437953047078,13.6591428008638,10.0850772220045,6.51105518609581,5.10370199113737,10.6519994404534,20.8624846708156,0.0066291264637911,1.23144019140437,-0.194776382788983,-0.169698753833679,-1.07973859315972,-0.992627070317303,25.3237376612035,0.110589435576272,26.8713956888978,24.3516684366321,29.0971914311877,28.1257865316145,2.97426009610796,0.299991808071076,0.0686706500214897,0.143935851843471,0.156005991815805,0.0938043117897388,1.96050520892328,1.42054855588235,0.161579701926792,0.935602127049759,9.01646573589461,1.38229346576703,0.902449582194357,2.03338640552256,0.020083113388175,1.80027798797307,0.326322377734107,13.0306962882697,12.60297112032,12.9121086494089,12.7918444556488,12.6213758481468,4,-4.49064612232336,0,1,3,0,11,0,10,3,15,12,0,86.1989822387695,0.123533899455079,0.757699996232987,97.34,97.34,0,2,0,3,3,0,12,0,0,5.281498311132726
33,0.0625,2,28.7241702175963,824,4.20469261939097,3.8286413964891,7.37486164881596,12.064953289465,0.510399524208898,0.266109106968761,3.67347962974145,0.0823223380207686,4.86855131780631,32.493288163608,2243.4252873563,4.94714363972041,0.0110854202042983,1.62952247371828,24.8457893947904,3172.37026666666,105.855570019191,221.459425573326,19.8347670420378,3.90661493524966,5.79812979987239,3.87206966876579,5.81140586599502,6.49088209160332,5.82202978948127,3.66296991827273,4.64608666052497,6.19037883736592,5.97240151042523,-0.0038929602481558,-0.113683964780083,0.0114933768154232,-0.0632433328959396,0.378825882414376,0.946398724715577,4.13528572637701,4.1847310055167,3.37795497299685,7.999,1.9476776718285,2.08545128357926,128.921157158449,11.6572917218265,5.03071596811557,1.54289572463071,12.9476551654119,12.074703181666,1.72624014124508,5.59633973602789,5.00263116471281,3.23666238441981,1.72624014124508,5.00263116471281,1.38536429150107,0.952075687917982,2.67549888934611,9.6366063533798,0.850856193043478,19.56969244,1516.82328126282,0.165853763720077,19.0386554077977,-3.08671513333889,9.91622797869075,10.1644035087719,4.92027996201369,3.64417089823268,13.3495038429015,7.17864009918922,3.80455503944183,13.5304284004983,8.45953802462024,6.17628959176484,4.91961854499167,13.8319459826424,69.9226633610125,0.421410849440886,1.23065555592413,-0.13761704309921,0.0124870866463873,-1.03081684813797,-0.949347953144422,27.5124249723609,0.0819368618819878,29.4291945760448,25.7228243602806,30.5296368869007,28.9870902000429,2.84761798390843,0.401684341476673,0.116994780146293,0.119831174928192,0.164825579168633,0.114102344599324,1.99203759314933,1.3996189677322,0.162365785581055,0.843465226296638,9.98682663570059,1.25826821935138,0.885461352062829,1.95864445331923,0.021959968432238,1.86346185682915,0.302813911143152,14.1772388700515,14.0009360203563,14.1165515829655,14.0790141392267,13.9896674342869,4,-4.43075838384577,0,1,3,0,11,0,11,3,16,11,0,86.1969909667969,0.123628172649771,0.757600009441376,97.34,97.34,0,2,0,3,3,0,12,0,0,5.958607314841775
