F03[C-N],SpMin1_Bh(p),RNCG,H6v,TPSA(NO),P_VSA_p_2,Tv,Eig07_EA,TPSA(Tot),H6p,SpMax_B(v),SpMax_B(p),H4s,SpDiam_B(p),RDF060p,H6i,HOMT,F01[C-N],VE3sign_RG,SpMax1_Bh(i),SpMax5_Bh(i),DP15,MATS1p,Eig06_AEA(bo),Eig07_EA(ed),F06[C-N],SM02_AEA(ri),H7v,CATS2D_08_AL,F05[C-N],H7u,RDF025v,SM6_H2,VE3_Dz(v),SM07_EA(ri),VE2_Dz(Z),VE2_G,F09[N-O],P_VSA_ppp_con,HATS7u,P_VSA_m_5,JGI8,AVS_Dz(v),GATS3i,Mor19p,SpDiam_AEA(dm),HyWi_Dz(p),R6p,VE1sign_Dz(v),RDF075e,P_VSA_p_1,CATS3D_16_AL,alvo
15,2.09906885319117,0.0964046439942992,0.356972821040101,87.53,122.394117853702,46.8302154695584,2.03189891302727,87.53,0.353989498418714,3.9196240544317,3.8891833978542,12.9749882613834,5.81346864623789,9.61742061080721,1.39676707802052,23.79758676,11,-9.02967846062117,4.19671771802442,3.53124549293129,17.9726294987723,0.0080467915804452,3.71685153276815,5.88582086960403,13,5.88582086960403,0.22456639232119,4,13,0.687004465872646,28.3583290433422,9.07880669759783,2.80167173642641,8.80683162683145,0.144262716412751,0.116099701083829,0,227.457373835818,0.286428378326429,0.0,0.0090027137398169,278.727029824561,0.94376767908888,0.0906895285923397,6.45990362600366,10.6252404725295,0.362133637221888,0.24837140625882,23.7555706567216,244.989073755073,0,5.521433504406157
15,2.09921921010724,0.0849395497354287,0.425081274420653,87.53,122.394117853702,48.413879824505,2.34470524810927,87.53,0.371371277030618,3.9204659342856,3.89010114906234,14.184926351288,5.81453848678124,11.1184957572905,1.81236077282482,23.78609802,11,-9.52330807688962,4.19733999841026,3.52430784079861,17.6986734935142,0.0060934829637731,3.85788046107705,7.12159812368595,15,7.12159812368595,0.240675290839326,4,12,0.641416194990607,30.8906853509992,9.24799808785168,3.2358670562585,9.01202120291181,0.140288817876065,0.114224314565691,0,221.166701313128,0.244524854544632,0.0,0.0118621522683147,324.826479365079,0.900770195268643,0.0765379696641152,6.48230271040147,10.9367688508477,0.36043275300235,0.078939413045044,24.9012593332576,278.09831157152,0,5.681936665037238
11,2.08507729453642,0.139306338433438,0.153076732167894,97.34,128.921157158449,27.3086558449001,1.66975062184071,97.34,0.156614694354008,3.90662414534399,3.87215331650521,6.02008043342512,5.8114993688159,6.17074111181713,0.809361730602363,19.56969244,12,-2.87873548080045,4.18432066557131,3.3575084780042,12.8440111741185,0.0272784563098038,3.31230334503133,4.71661643116515,11,4.71661643116515,0.0958129327664825,1,10,0.324770186851983,17.8191569120611,8.74791774074295,1.92902827342972,8.33475586635338,0.172552540241242,0.138207677446494,0,153.452414003427,0.273965966105533,0.0,0.0109651885445536,153.663827380952,0.976555625627119,-0.209514520257897,5.56574185608436,9.44574357464971,0.289946712331308,0.274564207866021,12.9039555383829,132.671133236916,0,5.36251027048749
11,2.08504544582534,0.148003136128507,0.167489148496169,97.34,128.921157158449,27.6210622683384,1.66786657637627,97.34,0.202191500051465,3.9063860389588,3.87193075363286,4.57001312572064,5.81125322650018,6.59843221270595,0.789989791988373,19.56969244,12,-2.87766150968227,4.18426002540256,3.35592306185825,13.049553206635,0.0287791005682758,3.28400771706113,4.67894940078546,11,4.67894940078546,0.100026099334348,1,10,0.324775268789374,17.5347148463175,8.68830617482701,1.8314584017853,8.25961975753933,0.174223269466031,0.138167757293931,0,153.362141328337,0.28068638138085,45.9540935969929,0.0108547493071303,142.848516049383,0.947659016364808,-0.0337069454166448,5.56299961731352,9.27010167822072,0.297501280853664,0.301984148729003,12.3183196742228,129.482121962493,0,5.333482019445119
11,2.08546367246724,0.123533899455079,0.156005991815805,97.34,128.921157158449,29.0971914311877,1.72286732826895,97.34,0.161579701926792,3.90665200413328,3.87211114507542,9.01646573589461,5.81145934094929,6.51105518609581,0.935602127049759,19.56969244,12,-3.08779387280188,4.18474817547341,3.37652497919771,13.0306962882697,0.0114933768154232,3.42577743658419,4.98795979456423,12,4.98795979456423,0.0938043117897388,1,10,0.299991808071076,20.1333339824492,8.8366035841456,2.12349128583913,8.57025442283574,0.16803254451567,0.135336967750503,0,153.492611830712,0.229651898874438,0.0,0.0119118209224942,177.407535555556,0.884071944069179,-0.0855244370746497,6.46042826668531,9.76375590681418,0.271160110789794,0.240408799386303,15.8732687260939,174.362461775531,0,5.281498311132726
11,2.08545128357926,0.123628172649771,0.164825579168633,97.34,128.921157158449,30.5296368869007,1.72624014124508,97.34,0.162365785581055,3.90661493524966,3.87206966876579,9.98682663570059,5.81140586599502,6.17628959176484,0.843465226296638,19.56969244,12,-3.08671513333889,4.1847310055167,3.37795497299685,14.1772388700515,0.0114933768154232,3.42641196883918,5.00263116471281,11,5.00263116471281,0.114102344599324,1,11,0.401684341476673,20.128241171568,8.82301985729255,2.12008640861376,8.56546342170061,0.167138190286518,0.134469172535014,0,153.492611830712,0.259387282136626,0.0,0.0095503255065467,180.963091111111,0.884071944069179,-0.0781687958943688,6.45990362600363,9.80545521443985,0.27381537131109,0.279402483491657,15.7650399881937,174.362461775531,0,5.958607314841775
11,2.08584475145002,0.107355865937632,0.179535955013454,97.34,128.921157158449,31.3755164773039,2.0,97.34,0.157027746496187,3.9074569833344,3.873050844848,11.3317725842374,5.81247834220892,7.67580123275432,0.976681431351131,19.56969244,12,-3.2982354961774,4.18530770578131,3.47012131667029,13.6488291178219,0.0063455181795398,3.6747072032858,5.70175287829319,13,5.70175287829319,0.117034467466861,1,10,0.349084614363718,22.6471510404158,9.03552422850203,2.51915773214469,8.82005395050295,0.160230484477914,0.131723540347884,0,147.201939308022,0.17981275518117,0.0,0.0137911646139938,217.295745098039,0.884082217307994,-0.105324993381122,6.48230271040141,10.1733216127214,0.264844831904166,0.0779651686767841,16.9117157641819,207.471699591978,0,5.042871802323187
11,2.08526639805938,0.123020180351105,0.171670918449325,97.34,128.921157158449,30.4227776423942,1.88421308352703,97.34,0.180034600932836,3.90709256594108,3.87274577813731,13.0196010141273,5.81211967277179,6.95373342572201,0.936012541060902,19.56969244,12,-3.08832605469281,4.18473870136315,3.37652497776764,13.4220369530997,0.0194292983732418,3.50458778792621,5.48143772846791,12,5.48143772846791,0.110033584332844,1,10,0.301705785245481,20.0205959082305,8.90244440037695,2.22260614363704,8.61217732836528,0.165835233440166,0.135319470050998,0,147.516970888941,0.228599428780323,0.0,0.0131608507600571,186.418540860215,0.874888724671267,-0.210247171270639,6.4747706354161,9.84812871726057,0.275307614772534,0.182238889749254,15.816638816912,162.591359778941,0,4.9503943874050265
11,2.0854202267248,0.144024388622942,0.147521034934975,97.34,128.921157158449,28.3819361239065,1.66786657637626,97.34,0.166978994395512,3.90635972764003,3.87181230063188,4.70038542153165,5.81113688629105,6.21633363799412,0.823801995925968,19.56969244,12,-3.09003451225954,4.18461570523445,3.36721535032978,12.7858861010585,0.0138551533179774,3.28400771706113,4.67894940078547,11,4.67894940078547,0.0958876372497963,1,11,0.407226151280787,19.7165348043005,8.68830617482702,1.83150245944478,8.33190218861012,0.174317037759013,0.13446241549047,0,153.492611830712,0.264258023139357,0.0,0.0108547493071303,143.271627160494,1.01464308110129,-0.0411922755816871,5.56285822026527,9.27985700257368,0.277493738087337,0.309577072061984,12.4343611768219,164.795427952264,0,5.568636235841013
11,2.08524944045023,0.184532238023741,0.154518345782135,106.57,139.921045046056,29.9109600774334,1.6762099698216,106.57,0.187413566126299,3.90636718569967,3.87179440033667,4.80821127789211,5.81112158012367,6.91181186720396,1.03942882958673,19.56969244,12,-3.16001309738674,4.18449774308736,3.36751996111355,13.5118053392952,-0.0313925562918879,3.31248463773922,4.72564647679473,12,4.72564647679473,0.0774674265065246,1,10,0.331958614819387,18.3167567689466,8.71626478362633,1.92573228471112,8.31747643891246,0.172280099517048,0.132830043109129,0,155.550464974556,0.251408525364301,0.0,0.0100506938028984,157.71535,0.987820838325769,-0.176393150394833,5.56293854437081,9.51575336021759,0.286911496165527,0.339445311497518,11.9953975915833,164.795427952264,0,5.522878745280337
14,2.09228447187331,0.0977605520379153,0.430737136133314,100.42,139.179647401832,42.1236387681967,1.9886459186502,100.42,0.432441560499558,3.91073756724642,3.87600046494289,14.4629404136583,5.8247431661214,9.94836439968026,1.64801038585883,25.1449628,13,-12.0866796164672,4.19071334757232,3.48668303786693,16.8771841523302,-0.0119780305598032,3.5610864434089,5.74560199741264,17,5.74560199741264,0.274005127498952,5,15,0.80268034552781,24.8713117606201,9.02707764743803,2.59445269020879,8.64981023644237,0.148027950192743,0.120090462043339,0,239.489214822369,0.260712086500838,0.0,0.0097352493185826,246.585092592593,0.995657360860373,-0.0134715129869515,5.57955635725741,10.3763338425784,0.335610523895153,0.196210727557258,19.2049079167618,206.48675649088,0,5.701146923590294
14,2.09242824118356,0.0929478100131784,0.446240783121247,100.42,139.179647401832,43.4100364550994,2.16043821835585,100.42,0.4265662776581,3.91223726046562,3.87757817682958,15.4812502021436,5.82855423101921,10.24019936405,1.67592023695014,25.13963216,13,-5.68601379962789,4.19097079948892,3.4881133789886,17.4412400862235,-0.0123890771746096,3.6681619489225,6.08413503579686,17,6.08413503579686,0.291578385591064,5,15,0.79766481178366,25.3343869747458,9.10550413920039,2.78345317063309,8.72472743022393,0.144428816749084,0.120092241391343,0,238.778756005959,0.256682265141639,0.0,0.0101288107835727,272.493242105263,0.998753297028755,-0.120018171305578,5.59176815462635,10.5971357838341,0.331287763259333,0.182572161141714,20.5413914423933,212.864779039724,0,5.235077015350112
14,2.09103003531457,0.0967985314564983,0.407563643837066,100.42,139.179647401832,44.3462486567572,2.15461556103823,100.42,0.409254863250131,3.913867616122,3.88051565605327,15.6477569224147,5.83163528352519,10.4669986354368,1.57880136936584,25.1487036,13,-5.65959177464841,4.19067210101692,3.48657729643432,17.2216105417725,-0.0020538505047235,3.64725130512939,6.09102740156653,17,6.09102740156653,0.214305243572816,7,15,0.633928794340605,24.2541995317422,9.12254458699283,2.78437914675405,8.71102809104888,0.14457607701245,0.120102519738179,0,227.537932938827,0.288752861745397,0.0,0.0103810783572688,268.98691754386,0.985868350521523,-0.161270018913394,5.66016951223701,10.5369356427717,0.370786293484919,0.221176281974634,17.7464039831128,182.944552497699,1,6.769551078621726
14,2.0913009199319,0.0977475994138074,0.469742051578318,100.42,139.179647401832,46.0224468372848,2.17305375675117,100.42,0.473079393254625,3.91265217466304,3.87876893832918,15.1259133151332,5.8286176526699,10.968875561967,1.625110354853,25.13963216,13,-5.65768724877486,4.19068108532467,3.48644506178551,17.8714185241595,-0.0020538505047235,3.73896546140249,6.13142869807592,17,6.13142869807592,0.32359867968602,6,15,0.802793025681708,24.7853176601461,9.10469019661018,2.78270049232514,8.68799384655414,0.144291817718749,0.120075751034547,0,227.537932938827,0.254237732647626,0.0,0.0108755803908865,271.092180701754,0.990789431105764,-0.0331661161713951,5.59283877126778,10.550449202322,0.346218671947712,0.195711887968507,19.3069300086705,182.944552497699,0,5.723538195826756
14,2.09122472469306,0.0986923525887486,0.465039525396607,100.42,139.179647401832,45.0678398587042,2.16043821835584,100.42,0.475790271715102,3.91265932900002,3.878698246441,14.6037717937191,5.82866881412825,9.91929115176267,1.61941666871732,25.1449628,13,-5.69490043451993,4.19067913393615,3.48649533757078,17.5408234148185,-0.0020538505047235,3.6681619489225,6.08413503579688,17,6.08413503579688,0.313863007102775,9,15,0.789138567705945,24.7468555321495,9.10550413920038,2.78372689147039,8.68458912297848,0.144462887108635,0.120096223521036,0,227.537932938827,0.250306259603931,0.0,0.0101288107835727,270.074636842105,0.992116890222901,-0.103051534762221,5.59239160212151,10.5435942490004,0.34584621401578,0.208680670391465,19.9243758162792,182.944552497699,0,7.221848749616356
14,2.0917472751288,0.0945863660265337,0.463183802023814,100.42,139.179647401832,44.9137298060441,2.17305375675117,100.42,0.461653636519779,3.9124299517842,3.87811711494723,15.7044217151827,5.82835359939541,9.83016073140164,1.63968205713001,25.13963216,13,-5.66186460770524,4.1908070267165,3.48774070155185,17.7994297230381,-0.0073093252653795,3.7389654614025,6.13142869807592,17,6.13142869807592,0.318977940846182,5,15,0.802694430483448,25.0368751023959,9.10469019661018,2.78250419383946,8.71145241962694,0.144269002795758,0.120078950511102,0,233.158344472393,0.256461797893757,0.0,0.0108755803908865,272.301483333333,1.0004555917432,-0.0936756562814572,5.59242221249487,10.5784761118532,0.337897122034004,0.182074986224166,19.1334839981073,197.904665768712,0,5.809668301829708
14,2.09126142626994,0.0935073998428528,0.470917279613493,100.42,139.179647401832,45.8706351606627,2.1736480721593,100.42,0.474877116572629,3.91444177120494,3.88124759512283,15.6476033496091,5.8328910036398,9.80379359057374,1.62718631458033,25.1449628,13,-5.68089364445397,4.19078900574654,3.48764088604248,17.8399100666166,-0.002392001402185,3.74776660314302,6.1358555439154,17,6.1358555439154,0.317463820777128,7,15,0.788625348025021,24.9866786773665,9.15334566413794,2.88025140063307,8.73961444334305,0.142393308147652,0.120089074845416,0,227.182703530622,0.249482454174908,0.0,0.0109990043025757,283.327401709402,1.00536643405102,-0.17135575106231,5.6200809874977,10.65058704914,0.344553420065246,0.202503323026759,19.2819002496813,186.133563772121,0,6.4089353929735005
14,2.09224919650276,0.0975118141344335,0.467290016522719,100.42,139.179647401832,47.1786203864196,2.17305375675118,100.42,0.471078155029717,3.91259834542305,3.87853571235511,15.6802102880364,5.82845156735274,9.78717363035874,1.62217875741512,25.13963216,13,-3.16803793287637,4.19128251687362,3.49734294220139,17.8250847358462,-0.008595569509907,3.7389654614025,6.13142869807592,18,6.13142869807592,0.313848489913212,8,15,0.814721811424632,26.8049615315206,9.10469019661018,2.78267642557848,8.7426137098801,0.144242992602511,0.116811527542732,0,227.222901357908,0.247705239414012,0.0,0.0108755803908865,271.252204385965,1.02150862501388,-0.0070545009872628,5.58890730307173,10.5525865852553,0.33165965361256,0.193921100334964,19.2189606892605,218.25785848747,0,5.703334809738469
9,2.08706497115682,0.128479174521818,0.140318308182666,85.31,110.910406475419,25.0816674799927,1.78086163894543,85.31,0.132047501733043,3.9085854489231,3.87460905050958,20.9125959745017,5.81451198472529,4.91726742772916,0.823063158041511,18.85536666,10,-2.95072706419043,4.18522338056744,3.36977057681199,12.4053023379064,0.0144164403809051,3.50316669852293,5.32265932206994,8,5.32265932206994,0.05102315503106,4,8,0.2801483419521,21.5294193073829,8.91590348628541,2.12901278114136,8.74186593474412,0.168764726257568,0.137119040201586,0,183.415786787208,0.279958881390474,0.0,0.0108578298217435,160.707991111111,0.930595981259856,-0.0644415243916509,6.47457791065112,9.53818509781894,0.304575116364606,0.123781491684422,13.0492968521547,177.551473049953,0,5.671620396561262
9,2.08728002724137,0.198324582013161,0.136224999016972,94.54,121.910294363026,24.5835298669262,1.54768564020672,94.54,0.185436232276557,3.90839882293747,3.87452537658404,5.46813310124073,5.81436220766032,6.46660617575614,1.19612653201849,18.80459976,10,-3.24161123202063,4.18533252963541,3.34873964651159,11.3453748214607,-0.0284070575609643,3.17342839378335,3.69909248904206,9,3.69909248904206,0.0549838805103333,6,7,0.247295263316661,21.1387831329119,8.81690019417103,1.93267212844635,8.63800969285504,0.172764579311421,0.133119793102787,0,179.538196816566,0.283389737963476,0.0,0.0099164169636108,139.584711904762,1.02110252660321,-0.126663413373595,5.61684469422449,9.20936217147181,0.351462066921301,0.145688328425049,15.4989835260464,188.337631945445,0,4.997402019280091
9,2.08647931227245,0.146119214896193,0.104736369139776,94.54,121.910294363026,21.4824348266677,1.77288780812167,94.54,0.123488085176727,3.90753459749677,3.87325221345661,8.61831628072708,5.8128707774013,5.85097858823775,0.63281074226587,18.85536666,10,-3.02789766866459,4.18487122683784,3.39185324324287,9.65300360083753,-0.028439632499086,3.50661225500892,5.30460686295962,9,5.30460686295962,0.0330482367582119,6,7,0.197108524690095,20.2329631585621,8.84083504177127,2.11396700483526,8.51110527065534,0.168226433768443,0.137086018175204,0,185.828869339256,0.289875592060966,0.0,0.0114250201996507,171.126088888889,0.70742877755438,-0.12346748692448,6.43667776466006,9.76658204303714,0.322390870064698,0.293591780309739,19.5879082557591,174.362461775531,0,4.861697301833718
9,2.08651415006922,0.133642365596854,0.140738110386806,85.31,110.910406475419,25.6332729072496,1.78086163894543,85.31,0.132084127028889,3.90877279222892,3.87517901563894,14.5636596524258,5.8149727873644,6.04583900616821,0.823206677848149,18.80459976,10,-2.95120608278382,4.18512098188656,3.36976164694814,12.4209327890356,0.0201335545884806,3.50316669852293,5.32265932206994,8,5.32265932206994,0.0536430145588603,4,8,0.280569915423611,21.2082145872583,8.91590348628541,2.12889285434323,8.70503726457345,0.168754922190466,0.137127277512837,0,177.795375253641,0.276937003852267,0.0,0.0108578298217435,159.511941111111,0.868324176054976,-0.130420599631486,6.47488160440663,9.49411956908254,0.310000218613382,0.107084247565312,12.9624112889847,162.591359778941,0,5.85078088734462
9,2.08769753705472,0.157063715313508,0.146739148570582,85.31,110.910406475419,23.6169390733847,1.76974365320093,85.31,0.186150589806214,3.90795716029031,3.87402664694167,5.02867712117005,5.81367748267197,5.75348186275282,1.08302952224482,18.80459976,10,-3.17687627043402,4.18545819255353,3.34960488393402,10.8858659362399,0.0136354739696728,3.23205080756888,4.9625748668574,8,4.9625748668574,0.0508823937776017,4,9,0.324300205463735,22.9817322591472,8.75852931523866,1.83021945522212,8.54101362505691,0.174291566071429,0.134428046512009,0,177.480343672722,0.23894415275724,0.0,0.0097489316239316,128.823716049383,1.08238622345475,0.0852974120814885,5.57878602908265,9.0008080714258,0.323816474282446,0.132841746929251,18.6733779033308,188.337631945445,0,6.086186147616283
9,2.08647003622582,0.146324749508522,0.137575057854303,94.54,121.910294363026,25.3171030186655,1.78124790400174,94.54,0.150413589087756,3.90746662530511,3.87317520216834,8.6756073813197,5.81275485861368,4.46060504043739,0.76273693448908,18.80459976,10,-3.0217680738191,4.1848626847420896,3.38692505249059,11.7778503871634,-0.028439632499086,3.55153867566366,5.32515917813156,8,5.32515917813156,0.0494984665595023,6,7,0.232599110799634,19.6100435071786,8.82656040629091,2.10745032580894,8.50658772481931,0.167175480321198,0.137170827803771,0,185.828869339256,0.242650537357134,0.0,0.0089405087004933,175.348311111111,0.70742877755438,-0.146865971110235,6.43660650439124,9.8179995233121,0.301206087207099,0.345352001044144,13.1590804171495,174.362461775531,0,6.366531544420414
9,2.08656870304183,0.17025182472354,0.0955981946066523,103.77,132.910182250632,26.4626730531656,1.61089146183021,103.77,0.133645453778092,3.90787351798903,3.87369915653854,5.16891597645828,5.81340066185761,7.37501174052927,0.74635681932604,18.80459976,10,-3.3232235081722,4.1850609510426,3.36014782207941,12.1147062479653,-0.0705886139165121,3.1816512393773,4.16905551075453,9,4.16905551075453,0.0368207823833479,8,7,0.222028351730136,20.2983813949641,8.82736814677696,2.03171104860241,8.54521136509104,0.170900643164653,0.132119088156082,0,181.596049960411,0.348877763596585,0.0,0.0094267751800592,153.630742528736,1.02507004415573,-0.0998854283150554,5.58085068611376,9.4313513398388,0.351698937412375,0.18723428464075,14.3586608373553,188.337631945445,0,5.4156687756324695
12,2.09305075387095,0.0945166876968622,0.413293322336224,88.39,121.168896718802,44.0603236070891,2.28373098819587,88.39,0.392123364876943,3.91517933185702,3.88187794147431,19.0417327317278,5.83348653180416,9.73251571595473,1.62150810088981,24.37453948,11,-7.17863901415644,4.19175363626998,3.48697247257374,17.1892867560682,-0.0086976315663807,3.85226519539599,6.90142878594206,14,6.90142878594206,0.213246160808664,7,13,0.66976602625551,28.1454812387856,9.2224194534441,2.97821121873468,8.94966956094866,0.138967088936558,0.119241428576497,0,251.880894189041,0.252304238994442,0.0,0.0118047390423934,282.261021666667,0.919513518751047,-0.0100747597396625,6.47488184210443,10.6147971714903,0.369139223133269,0.0255150945049595,18.0853131355297,212.864779039724,0,5.966576244513051
12,2.09301384624112,0.120992514189746,0.365822024054871,97.62,132.168784606408,40.9149756539452,2.28778436108732,97.62,0.385573961463626,3.91298131770877,3.87884960756297,12.9727670712881,5.82884265196669,8.83442083808097,1.39910431997376,24.37987012,11,-7.39607673438275,4.1913238250467,3.48361542756223,16.3557389728795,-0.0400205241748473,3.85778069144442,6.90862034714165,15,6.90862034714165,0.160441437304745,8,12,0.597745980582867,26.6601718889806,9.16674649501508,2.96857259058903,8.80113398360876,0.138523532852138,0.11869301212335,0,259.914388274657,0.283491231445859,0.0,0.0102463825036187,294.475449166667,0.799497844990296,-0.0564840093448026,6.43667779352028,10.7784878498735,0.372702651521524,0.121068249331737,21.3680288109577,224.635881036314,2,5.823908740944319
14,2.09161171450811,0.0991199796852808,0.415021007931652,100.42,139.179647401832,44.870736420969,2.16415475484113,100.42,0.417041531449423,3.91143260314946,3.87716169143959,14.5945777716149,5.8262001950927,9.83206237042497,1.59998700224429,25.1449628,13,-5.62586286518762,4.19067210392934,3.48629661293089,17.638999318522,-0.0036709537383116,3.64829998416218,5.99006889872868,17,5.99006889872868,0.240635370393068,4,15,0.714135501585056,24.7216812837924,9.05968838302955,2.68377663708419,8.66031907960196,0.146146191781196,0.120054551376007,0,233.068071797303,0.281617194143006,45.9540935969929,0.0107360577081074,259.372792792793,0.989231034698303,-0.0068590380568726,5.5810980180046,10.468155367428,0.36239041230329,0.186627085994936,18.4647970722383,194.715654494289,0,5.425968732272281
14,2.09324728909685,0.085994871586899,0.493363805386412,100.42,139.179647401832,47.7750039383234,2.18293741991066,100.42,0.420994183599245,3.91226062707898,3.87768092659315,17.3989488516872,5.82794450457889,10.4343818635902,1.96369805630671,25.1449628,13,-6.12744301647043,4.19157943667402,3.50285531649083,18.4071310922945,-0.0134200586594899,3.77034746198362,6.15499240648988,17,6.15499240648988,0.302665969852909,5,16,0.800787626285805,27.3431090138974,9.17099331325869,2.97256451531827,8.87905772451669,0.139869658866239,0.116961430438761,0,233.198542299679,0.217971069336366,0.0,0.0111481612211621,300.494288333333,0.929747460152382,-0.0488563578974133,6.46052944493604,10.7897412280499,0.317459343306666,0.159672284895258,20.1055781706805,239.595994307327,0,6.356547323513813
9,2.08668915621692,0.148111299004496,0.229402076504107,113.0,143.910070138238,26.4055271515048,1.78567789193783,113.0,0.275898773640214,3.90873824334041,3.87473798758201,6.17592571523089,5.81474632169287,9.71557307154095,1.1026466745237,18.80459976,10,-3.61224470306558,4.18532416580035,3.36035297992921,11.9174746174614,-0.109050269000855,3.35474068569337,5.33661567240373,10,5.33661567240373,0.108680681618639,10,7,0.69820792097245,20.8166061555749,8.93654313656336,2.22767947469139,8.64509351280653,0.166880474644911,0.126458201163433,0,177.363230581565,0.38960695837104,0.0,0.0089178348106919,171.62375483871,1.04956830667646,-0.15172953725428,5.59530755646368,9.65726122929522,0.391317423321425,0.116536052192467,19.6914269080146,211.879835938626,0,5.812479279163537
12,2.093654664768,0.094899665986564,0.383485639153487,88.39,121.168896718802,43.3751887855263,2.25175593983279,88.39,0.392840174186686,3.91331297735385,3.87931500342817,15.207362440979,5.82929552795401,7.59658665882848,1.40477319933804,24.43063702,11,-7.21030985081358,4.19170726429791,3.50499757930313,17.4894389995458,-0.0113158505944252,3.85312616188343,6.87409478353283,15,6.87409478353283,0.230988315883932,8,12,0.721745566322016,28.2030773009374,9.1597977526973,2.87344484513989,8.91618530058317,0.139872048822963,0.118859012435579,0,257.856535130812,0.268508480082427,0.0,0.0114380918262367,275.439154700855,0.92550871674356,0.0240722132019707,6.45992401827759,10.5758602930011,0.355233641989983,0.0549466051944646,18.1288441308811,224.635881036314,0,6.251811972993799
12,2.09502005934863,0.0837234375374113,0.444376720161993,88.39,121.168896718802,44.7910393792183,2.5072547728156,88.39,0.385712166580681,3.91632726163994,3.88282542754443,16.1727450722192,5.83667318883624,9.96756085512474,1.7120780298866,24.37453948,11,-7.70909725422475,4.19277858575753,3.49023633024492,17.3736372182415,-0.0116920376289829,4.0045074817713,7.68185337438849,14,7.68185337438849,0.22923199948992,8,14,0.698527554034326,30.7422057245676,9.32704481466635,3.28703904090096,9.10259568568536,0.134673613760012,0.116732713392103,0,251.565862608122,0.193392471902096,0.0,0.0120401606301294,318.132772868217,0.897536856748194,-0.0012915565285746,6.48249273284091,10.871323752256,0.344414955277231,0.0859137126628569,23.9351084489084,257.745118852761,0,5.935542010773082
12,2.09385106569626,0.0915180656179078,0.410584826694162,88.39,121.168896718802,43.2750911077649,2.28373098819587,88.39,0.387706258944733,3.91485888433282,3.88101492373067,24.8689115929878,5.83349753397915,8.59658297455426,1.63066131923537,24.37453948,11,-7.18218516585425,4.19192157487168,3.48933876544057,17.1486296167924,-0.0113710091732013,3.852265195396,6.90142878594206,14,6.90142878594206,0.208722549309333,6,13,0.669308669312887,28.4688291343281,9.2224194534441,2.97778929885764,8.97862056113201,0.138930892748783,0.119240196708997,0,257.501305722608,0.254368568312967,0.0,0.0118047390423934,283.472809166667,0.956580969645447,0.0229450351626717,6.47457814808962,10.6402156288546,0.361795220714329,0.0129633017806259,18.4884542963784,227.824892310736,0,5.943095148663527
14,2.09246748562478,0.110427610526827,0.428898886838347,109.65,150.179535289438,45.0998614673506,2.22771453992356,109.65,0.428831528071339,3.91166280178827,3.87693161657985,18.2430346214074,5.82672702856492,11.0189319519448,1.57113128348494,25.1449628,13,-6.16923204061377,4.19112686793798,3.49781810514778,17.3264902604398,-0.045013038079507,3.78425212340679,6.47124177322363,18,6.47124177322363,0.253879869772228,5,15,0.758293017279252,25.7664284512665,9.16521379920218,3.05794886781652,8.75497848220775,0.137476189116563,0.116649570639759,0,235.256395443523,0.252989499569873,0.0,0.0104128813206194,323.951895934959,0.821440442293792,-0.126566009400775,6.43667779352027,10.9950951385958,0.336762750356413,0.0502645797891156,20.7863113750999,239.595994307327,0,6.022276394711152
12,2.09299346952684,0.121133404872878,0.426334281845449,97.62,132.168784606408,44.6513502838516,2.29959604240033,97.62,0.422393266612,3.91283321473811,3.87870650831822,13.5827351784014,5.82834984313131,8.07790102981183,1.70798595767592,24.37987012,11,-7.36952184433927,4.19130682399476,3.49505123649654,17.8142801652987,-0.0400205241748473,3.85733109065798,6.89129647826457,14,6.89129647826457,0.206409339980276,6,12,0.678175015091048,26.5291612001498,9.15560853693003,2.9635575551016,8.79775568934701,0.137502952327151,0.117824024100538,2,259.914388274657,0.249048880040567,0.0,0.0096085709924995,299.3087825,0.799497844990296,-0.06069873379735,6.43660651024799,10.8129214546663,0.361198234319043,0.180639659666519,18.7353272946306,224.635881036314,1,6.356547323513813
14,2.09244823997926,0.110544958735799,0.486765743671846,109.65,150.179535289438,49.3759768328215,2.25837349510437,109.65,0.463984358131314,3.91151417376839,3.87678744836089,18.6522351342294,5.82623081857974,10.2470663765994,1.94427977742026,25.13963216,13,-6.09183542641907,4.19110977982313,3.50483773457049,18.7879474600241,-0.0450130380795069,3.78371594485799,6.56294028375128,17,6.56294028375128,0.263942793197053,3,15,0.780256424981081,25.6392686961274,9.15406785818028,3.05140951375064,8.75144032399406,0.136475761653715,0.115759962722758,2,235.256395443523,0.227894180778129,0.0,0.0097839625018421,328.829944715447,0.821440442293792,-0.125405931894872,6.43660651024799,11.0251658696455,0.331160348431924,0.0080850064086257,19.1415308144323,239.595994307327,0,5.421360790031928
