F03[C-N],L1p,F06[C-C],L1v,P_VSA_p_2,TPSA(Tot),RNCG,SpMin1_Bh(p),H6v,Tv,H4s,RDF115v,SpMax_B(p),Tp,HOMT,SpDiam_B(p),L1e,RDF060p,TPSA(NO),F05[C-C],SpMax1_Bh(i),SpMax5_Bh(i),RDF145s,Eig07_EA(ed),SpMax1_Bh(e),DP15,H7u,Eig12_EA(ri),DP18,DP20,DP19,SpMax4_Bh(p),DP16,CATS3D_11_LL,SpMaxA_EA(bo),J_Dz(Z),SM5_B(e),H3p,Xindex,nArCONHR,MATS1s,RTm,CATS3D_08_DP,MWC02,SMTIV,P_VSA_m_1,Ho_D/Dt,VE1sign_B(m),X3v,PCR,Mor29s,Mor19e,VR2_G,RDF070i,TDB05s,TDB01i,SpMaxA_AEA(ed),alvo
13,30.3290050523167,34,29.3795485653636,104.383367170671,75.5,0.118869953518586,2.100315590279,0.238504374057226,34.6710392451327,7.10369005342845,7.69680587263125,3.89116449948565,35.9428057914246,23.0721321,5.81601962252365,31.0914702674653,9.61005386484823,75.5,32,4.1974808945453,3.46911256704424,25.7569603781625,5.65005878132736,4.15365219207748,14.468404490773,0.436825661245507,1.05945723085516,14.3853062057529,14.0809162692886,14.256454028434,3.75796635599761,14.4938443726219,11,0.118356592195375,1.52211908224273,8.39236117372946,1.64379323412579,0.235852184519852,2,-0.0728672360908225,9.87326147820072,0,5.24174701505964,29157,258.964243924987,16.8060288263601,0.1489084582311,5.87385642702986,1.62921261581089,-0.0143227518802516,0.784297659561219,1.05917333894607,30.8207289714728,16.9239238596192,1.43655322644762,0.174862293643979,4.522878745280337
13,34.2084990061107,33,33.3065542851964,104.383367170671,75.5,0.118955393491684,2.1001994768437,0.310284342318601,38.3231481035879,7.36979097636664,6.67547650283844,3.8907874966612,39.5124391825243,23.03249408,5.8154959316774,35.2736322158533,9.27800727333373,75.5,30,4.19741013761471,3.471445737029,11.1796412883044,5.62731081166063,4.15355302924226,15.3292883758378,0.58131182733428,1.09221311702179,15.4338295807095,15.2610831647602,15.3701761574816,3.75848173519097,15.4159247621223,10,0.118356534543377,1.51434025754203,8.39234269047721,1.61090442354981,0.234530262716707,2,-0.0743009822362446,9.96932913251504,0,5.24174701505964,29308,258.964243924987,16.6432697465138,0.0943699163657112,5.72003437888397,1.62605935710616,0.217663466156227,0.662651720594884,1.05917557803027,26.5628835861014,17.6254716799973,1.43647199948508,0.174862024821728,4.522878745280337
13,33.9868223676611,32,33.3083755131298,126.383142945884,93.96,0.152393647823095,2.09968011700452,0.465661658823764,38.7958620547569,7.81912139290617,11.4732917872972,3.89053710463687,39.7774046765621,23.08326098,5.81532815018943,35.5606520489659,11.2876641803363,93.96,34,4.19701884394372,3.47060623088459,18.2230596662814,5.69077803822141,4.15324498253418,15.7625208129681,1.12559421388073,1.1697190465247,15.9784674803276,15.8797141781075,15.9518909872609,3.75317004123969,15.8862182476797,7,0.112583042850173,1.5007678272086,8.43049609504862,1.43826100993092,0.228291966269967,2,-0.0702318398192022,10.6971190355057,0,5.28320372873799,36259,258.964243924987,18.364186564367,0.144006855466742,5.88188697056067,1.62055538943829,0.890588438137343,0.485386929349232,1.05725341835011,32.6867940102199,17.3433928052422,1.450016996424,0.166332169538807,5.023650020996727
15,28.8588145184585,28,28.0203003380735,122.394117853702,87.53,0.111841114650388,2.09889675568643,0.271863844806638,34.8591207309676,8.15890005839556,6.74056677885334,3.88897037266855,36.0665357551637,23.79758676,5.81323949554472,28.4443676876757,9.27078208213911,87.53,27,4.19621195675087,3.49423122128798,26.0679169014107,5.50586654999091,4.15195394985239,14.7020169189211,0.431298101311652,1.13720557174752,14.7428836492081,14.5306135820493,14.6593286499248,3.76198398355785,14.7664845553981,12,0.118356312769598,1.48916849702103,8.387463392452,1.8619473819146,0.228905543870501,1,-0.0842008030731819,12.4427211806079,0,5.23110861685459,32722,200.108733942035,16.8770842972325,0.15823433763857,5.55374106579722,1.62138786237801,0.185217517893348,0.267694176862037,1.06348510831884,26.9426690804583,18.5559297010866,1.46822824025966,0.17486163372955,5.133122185662502
15,39.8966232875393,28,38.9955929726704,122.394117853702,87.53,0.109691432302794,2.09881867871683,0.453471359683529,42.9270634752315,8.28238899117894,9.58641165858474,3.88958856646796,44.0616275613313,23.79758676,5.81390911129692,39.3972200430342,9.41510269247601,87.53,27,4.19620298723005,3.49420052434925,48.1724664059368,5.66350972088193,4.15201551545649,16.633050739736,0.909651276584125,1.22012504330767,16.94050533495,16.8921743322846,16.940052303579,3.76261363534569,16.7896789336443,11,0.115397408716074,1.4982980706143,8.41745858078424,1.74957584918116,0.228153419539931,1,-0.0851714201167751,14.5860566209902,0,5.26269018890489,36462,188.337631945445,17.4747443293164,0.15673209168455,6.25485631992983,1.62337633238504,1.84884502579985,0.115669264550304,1.06345540884305,22.0840698436359,19.9622856636796,1.48003742161559,0.170490101646103,4.799149501908922
15,41.8768420123953,28,40.9278056762081,122.394117853702,87.53,0.111169157848155,2.09885133000887,0.474786459568521,44.6704170150161,8.22098795341832,9.60917887803535,3.88940317391876,45.8462261240354,23.78645788,5.81368944132382,40.1622230496905,10.0668732501948,87.53,27,4.19620480452341,3.49389045438289,38.0406972742252,5.80968920509455,4.1520033151725,17.2502123821,0.908941863144293,1.19741583344367,17.727391487512,17.7999254885128,17.7866226439511,3.76274088950206,17.4618328788307,13,0.115397405338606,1.48372645229958,8.41743615183914,1.73580485500647,0.225836388844148,1,-0.0864619671375244,14.0198195109563,0,5.26269018890489,37121,188.337631945445,17.5766272684967,0.156929453117956,6.15265678830034,1.61929050627069,0.883072218426361,0.244268899220998,1.06346848997144,24.3804329803872,18.9011885718566,1.47992456568339,0.170490093016789,5.350665141287858
15,39.5805945394992,28,40.0398636177422,122.394117853702,87.53,0.0963391729421129,2.0990711683359,0.347106032949394,44.8831264081902,12.5669720911672,7.66760133792055,3.88922086125746,44.3010090633254,23.78609802,5.81352319516937,41.8180687023627,9.95107666333367,87.53,28,4.19673457395776,3.51944619700617,40.8429293521343,5.90349006326854,4.15251528265014,16.9731311289317,0.581361043958781,1.21789411413621,17.3124510696617,17.2869727355763,17.3232122614999,3.76259341153375,17.1401652847174,12,0.109902290649722,1.45981259212358,8.46637502014586,1.53590304045577,0.221653180023513,1,-0.0957161295362059,13.6495211840493,0,5.32300997913841,43996,200.108733942035,19.2344409918371,0.155469768890429,5.68392436395164,1.61718612661922,-0.458386765302644,0.429763130130735,1.06017723653841,25.1594091268963,22.203784495033,1.49151369153742,0.169431179448061,5.367542707815276
15,41.3283882391235,29,42.8779365826156,122.394117853702,87.53,0.0964046439942992,2.09906885319117,0.356972821040101,46.8302154695584,12.9749882613834,7.30578381483983,3.8891833978542,45.4784948799645,23.79758676,5.81346864623789,45.1286500885615,9.61742061080721,87.53,27,4.19671771802442,3.53124549293129,64.6276137069745,5.88582086960403,4.15249387164481,17.9726294987723,0.687004465872646,1.21883183609373,18.5461533409995,18.6740569639465,18.6339466814509,3.76265658513886,18.2181343559141,12,0.109902290269317,1.43642231313094,8.46637187519782,1.53022658717742,0.217899251525728,1,-0.0957161295362059,12.8651258845782,0,5.32300997913841,45148,200.108733942035,19.0384624562944,0.158514637054872,5.7062534633209,1.61394861816233,-0.14188404958136,0.486809265421111,1.06020819004302,24.9371124301095,20.3593603075347,1.49155133508581,0.169308762727633,5.521433504406157
15,42.1123568895961,28,43.6410507070662,122.394117853702,87.53,0.0849395497354287,2.09921921010724,0.425081274420653,48.413879824505,14.184926351288,9.42728847584167,3.89010114906234,46.7520709654115,23.78609802,5.81453848678124,45.6639557795894,11.1184957572905,87.53,29,4.19733999841026,3.52430784079861,51.0873383049253,7.12159812368595,4.15326680946537,17.6986734935142,0.641416194990607,1.38674303648955,18.146432089348,18.1924389149868,18.1930026367963,3.76335619795219,17.9020513172152,12,0.100345570558474,1.48437860292105,8.56530144351518,1.49812989262166,0.220277334332784,1,-0.0959721621454269,16.364873274577,0,5.43372200355424,60440,188.337631945445,22.2352635351848,0.154586487952443,6.08169282110735,1.60907416816117,-0.870587779332852,0.340915980305897,1.05721917606635,27.8159068711753,26.3841532948119,1.52300151654338,0.156148347636041,5.681936665037238
11,23.4860250150737,15,23.9605387320833,128.921157158449,97.34,0.139306338433438,2.08507729453642,0.153076732167894,27.3086558449001,6.02008043342512,3.77245428425445,3.87215331650521,27.0936616632676,19.56969244,5.8114993688159,24.4625071695229,6.17074111181713,97.34,16,4.18432066557131,3.3575084780042,3.82351187580969,4.71661643116515,4.13485622341576,12.8440111741185,0.324770186851983,0.679751801826549,12.4488059005506,11.9467661819764,12.2200735310897,3.17707715697763,12.7634076586591,2,0.148689573485587,1.70298001868692,8.18659308786112,1.12182043141623,0.278761960480002,0,-0.119043940302413,12.1007317821958,1,5.01727983681492,18949,117.711019965903,13.1000079260292,0.170788596415292,4.33862256604086,1.54860786573259,1.07142389373517,-0.476020282845207,1.05921976261307,17.5178369988962,18.2853315089011,1.52560272638133,0.219383680029829,5.36251027048749
11,25.6118505152341,15,24.5691949265137,128.921157158449,97.34,0.148003136128507,2.08504544582534,0.167489148496169,27.6210622683384,4.57001312572064,2.7822145556469,3.87193075363286,28.8447181667436,19.56969244,5.81125322650018,23.9917881014469,6.59843221270595,97.34,16,4.18426002540256,3.35592306185825,4.46854579632798,4.67894940078546,4.13475133881326,13.049553206635,0.324775268789374,0.679739285094788,12.7868208601978,12.3754944277522,12.6033451025203,3.18761657052617,13.012312784,2,0.153645891662135,1.70484385804545,8.1409349486306,1.22384754744019,0.28144304267539,0,-0.162961998050737,12.3181578559669,1,4.97673374242057,16433,129.482121962493,12.4570544475026,0.169213109519048,4.5022622268222,1.55043321722673,1.26527243502292,-0.177342197034089,1.059232125934,18.3306547231055,16.9169247757844,1.50866194193689,0.226696468842876,5.333482019445119
11,24.3516684366321,15,25.3237376612035,128.921157158449,97.34,0.123533899455079,2.08546367246724,0.156005991815805,29.0971914311877,9.01646573589461,3.63437953047078,3.87211114507542,28.1257865316145,19.56969244,5.81145934094929,26.8713956888978,6.51105518609581,97.34,17,4.18474817547341,3.37652497919771,20.8624846708156,4.98795979456423,4.1353093702134,13.0306962882697,0.299991808071076,0.952073082954551,12.60297112032,12.0781457235289,12.3628849142648,3.18717766829483,12.9396317320046,0,0.139678083978406,1.67348026401124,8.24293943124162,1.02155361023109,0.272665700092621,0,-0.131856089516226,12.4739225001353,1,5.09375020080676,23350,129.482121962493,14.7487370273417,0.169947886497873,4.31927295876561,1.5452402937853,-0.617638160875089,-0.209344044337312,1.0552443425292,19.1235524563974,22.1827151543177,1.53616416431583,0.21563968293229,5.281498311132726
11,25.7228243602806,16,27.5124249723609,128.921157158449,97.34,0.123628172649771,2.08545128357926,0.164825579168633,30.5296368869007,9.98682663570059,3.80455503944183,3.87206966876579,28.9870902000429,19.56969244,5.81140586599502,29.4291945760448,6.17628959176484,97.34,16,4.1847310055167,3.37795497299685,69.9226633610125,5.00263116471281,4.13528572637701,14.1772388700515,0.401684341476673,0.952075687917982,14.0009360203563,13.6358558267169,13.8415422523719,3.19914836459304,14.1714659570882,0,0.139678083456514,1.63490186876105,8.2429354989068,1.01187578229051,0.266109106968761,0,-0.131856089516226,11.6750389001485,1,5.09375020080676,24182,129.482121962493,14.5478764259683,0.174228824995034,4.34160205813487,1.5416413795557,0.0262290308572672,-0.0876309579232426,1.05530482822578,18.8937794491861,19.7485717802076,1.53618499764917,0.215483879834903,5.958607314841775
11,25.8398229568104,15,27.2513996596697,128.921157158449,97.34,0.107355865937632,2.08584475145002,0.179535955013454,31.3755164773039,11.3317725842374,4.89968226444568,3.873050844848,29.7644218876704,19.56969244,5.81247834220892,28.8735271963859,7.67580123275432,97.34,18,4.18530770578131,3.47012131667029,37.44829637876,5.70175287829319,4.13605424467827,13.6488291178219,0.349084614363718,1.15686642025533,13.3062032158341,12.8368121316335,13.0939720570195,3.19092631855787,13.5863760953809,0,0.12457775170116,1.72680927296567,8.36516628070341,1.04283797709699,0.272593429408981,0,-0.123509089424541,16.1054182417173,1,5.23110861685459,34122,117.711019965903,17.7135787493893,0.167530709865459,4.71704141592133,1.53439640782986,-0.741697933540136,-0.32105629276143,1.05178666993572,21.7899853693759,27.5873376357907,1.57362185072863,0.194130378141039,5.042871802323187
11,25.9147082477414,15,26.7277615170787,128.921157158449,97.34,0.123020180351105,2.08526639805938,0.171670918449325,30.4227776423942,13.0196010141273,4.57338784193194,3.87274577813731,29.5992400472743,19.56969244,5.81211967277179,27.3503099966396,6.95373342572201,97.34,17,4.18473870136315,3.37652497776764,64.8338079322987,5.48143772846791,4.13538020541474,13.4220369530997,0.301705785245481,0.952077511462652,13.0737568927202,12.6017315853938,12.860117221227,3.19257223537851,13.3574218566644,1,0.135569905706924,1.69077924260694,8.27749928282051,1.14707176338895,0.271694835270551,0,-0.132057813862587,14.5978651702944,1,5.12989871492307,26272,117.711019965903,15.58244996307,0.165165472915757,4.73072431606307,1.54170090492076,-2.6963516731477,-0.511123989010455,1.05525494795381,21.6006256906031,22.6153617784035,1.5501559059825,0.212941951592588,4.9503943874050265
11,25.9642896638659,16,25.3411980498604,128.921157158449,97.34,0.144024388622942,2.0854202267248,0.147521034934975,28.3819361239065,4.70038542153165,3.19423734429536,3.87181230063188,29.2007062475944,19.56969244,5.81113688629105,27.4690923995726,6.21633363799412,97.34,16,4.18461570523445,3.36721535032978,7.78640467379138,4.67894940078547,4.13510020430028,12.7858861010585,0.407226151280787,0.679754665421681,12.440893023531,11.9740988522415,12.2296926863266,3.20100211759131,12.7214737042995,2,0.153645891662135,1.68892962136407,8.13728029180363,1.03504297314847,0.28144304267539,0,-0.149719708530091,8.51674458385974,1,4.97673374242057,15035,164.795427952264,12.4570544475026,0.165987194281914,4.18094188944755,1.55043321722673,1.14797043102004,-0.109363775612083,1.05530299016307,19.1476999952059,15.7686937008262,1.48676594556583,0.226696468842876,5.568636235841013
11,27.2039603044723,15,26.9560740939179,139.921045046056,106.57,0.184532238023741,2.08524944045023,0.154518345782135,29.9109600774334,4.80821127789211,3.07366880190235,3.87179440033667,30.3740061385809,19.56969244,5.81112158012367,29.3379133182671,6.91181186720396,106.57,17,4.18449774308736,3.36751996111355,13.9786341547655,4.72564647679473,4.1350185992864,13.5118053392952,0.331958614819387,0.679787169324939,13.2962626481535,12.9124477734106,13.1268635393403,3.17921383767911,13.4912410531746,0,0.148689572594357,1.6674186378454,8.16205300031255,0.989026705039323,0.274504392793925,0,-0.147702708148977,8.92071511296582,1,5.00394630594546,17432,164.795427952264,13.1672093605175,0.168605981836931,4.21939357999769,1.54757540761686,1.57223411220018,-0.402547672507845,1.05411625042993,22.0756148892205,15.6527473182538,1.49473366912571,0.219383679533659,5.522878745280337
14,38.3980099757011,24,38.4284212377476,139.179647401832,100.42,0.0977605520379153,2.09228447187331,0.430737136133314,42.1236387681967,14.4629404136583,7.8988858684255,3.87600046494289,42.2098159250438,25.1449628,5.8247431661214,39.803400471549,9.94836439968026,100.42,24,4.19071334757232,3.48668303786693,42.0278303531995,5.74560199741264,4.14243457004813,16.8771841523302,0.80268034552781,1.21578267960654,17.2883723027542,17.3166960031194,17.3255576717909,3.73182787189349,17.0667636899102,8,0.115397407734456,1.48680569853526,8.43204627528647,1.3524993884835,0.227006018262434,1,-0.0639413701391137,12.4171975199884,0,5.26269018890489,37303,176.566529948855,17.5571413717625,0.143658693987744,5.29146717291695,1.622408465544,0.771453180989917,0.153730697277681,1.06462915534691,20.6326739100635,22.6492316528901,1.49688133665517,0.170490098526401,5.701146923590294
14,38.2474011432428,24,39.6455801566194,139.179647401832,100.42,0.0929478100131784,2.09242824118356,0.446240783121247,43.4100364550994,15.4812502021436,7.89398774143099,3.87757817682958,42.0689129924345,25.13963216,5.82855423101921,40.9471585578895,10.24019936405,100.42,24,4.19097079948892,3.4881133789886,46.157601867291,6.08413503579686,4.14287960214159,17.4412400862235,0.79766481178366,1.32656890354593,17.9430356867673,18.0333538300974,18.0110289733241,3.73173940108357,17.6607758001147,5,0.109903118695912,1.49292700157351,8.49626055280883,1.33283098403413,0.22437761777853,1,-0.0556858544286765,15.0857926134251,0,5.32300997913841,46297,153.024325955674,18.7324098560989,0.0849870482576632,5.38023356210171,1.62036606116097,0.961620828866753,-0.245346214255148,1.06462820835796,18.962016122318,29.5917188452733,1.52307912113793,0.16237243670855,5.235077015350112
14,40.3195355953637,24,40.264373049084,139.179647401832,100.42,0.0967985314564983,2.09103003531457,0.407563643837066,44.3462486567572,15.6477569224147,8.195206886172,3.88051565605327,44.5218585223447,25.1487036,5.83163528352519,40.3888303983442,10.4669986354368,100.42,24,4.19067210101692,3.48657729643432,31.503514427418,6.09102740156653,4.14273956970928,17.2216105417725,0.633928794340605,1.29152335610816,17.6677899104503,17.7190936511957,17.7164849189661,3.73303545454713,17.4229610229974,7,0.109905771398236,1.50612461645361,8.4886233878885,1.71351598407343,0.225554221558808,1,-0.0652860587289648,17.9166708728504,0,5.32300997913841,45919,153.024325955674,18.7242132068671,0.142101147140965,6.27061344720008,1.62345014223263,0.970789179754033,-0.107668001374079,1.06461496811746,22.7871259794939,24.7389146917972,1.52048144612621,0.162394840471917,6.769551078621726
14,42.4576033034627,24,42.2975397298917,139.179647401832,100.42,0.0977475994138074,2.0913009199319,0.469742051578318,46.0224468372848,15.1259133151332,7.9064308139731,3.87876893832918,46.2885782584191,25.13963216,5.8286176526699,41.1924226014376,10.968875561967,100.42,24,4.19068108532467,3.48644506178551,50.9681123728607,6.13142869807592,4.14267384168471,17.8714185241595,0.802793025681708,1.2629734919958,18.4796435917384,18.6406038662183,18.5830233637404,3.7332382146972,18.1264170616564,4,0.109902973256319,1.49247561698822,8.48859875241802,1.60835372349086,0.223368383496676,1,-0.0659779974455701,16.7807438652788,0,5.32300997913841,46646,153.024325955674,18.8666090585862,0.139100118893006,6.17630844436149,1.61937487166661,0.378171116286717,0.0989669429427407,1.06463504434052,19.54526596812,24.3775080369876,1.52029573148276,0.162372212231032,5.723538195826756
14,41.2611174771627,24,41.1626371647203,139.179647401832,100.42,0.0986923525887486,2.09122472469306,0.465039525396607,45.0678398587042,14.6037717937191,7.89513125748119,3.878698246441,45.2847954020302,25.1449628,5.82866881412825,40.7223400420166,9.91929115176267,100.42,24,4.19067913393615,3.48649533757078,49.3155647248217,6.08413503579688,4.14268620301659,17.5408234148185,0.789138567705945,1.32624678457606,18.0773659231443,18.1931445516432,18.1578717312421,3.73315274524162,17.771459878599,5,0.109903118695912,1.49896636373224,8.48858528657696,1.57704981489293,0.22437761777853,1,-0.0666699361621753,17.5083131337318,0,5.32300997913841,46297,153.024325955674,18.7324098560989,0.11282501694638,5.81666934257369,1.62036606116097,0.380025151850299,0.0613910223404384,1.06462600446313,19.9760737807799,25.9498515448385,1.52008501768965,0.16237243670855,7.221848749616356
14,40.3636843652899,24,41.2147647518387,139.179647401832,100.42,0.0945863660265337,2.0917472751288,0.463183802023814,44.9137298060441,15.7044217151827,8.07275293922776,3.87811711494723,44.1733665071777,25.13963216,5.82835359939541,41.3239211588274,9.83016073140164,100.42,24,4.1908070267165,3.48774070155185,45.3014530748954,6.13142869807592,4.1427599839816,17.7994297230381,0.802694430483448,1.27904688218053,18.3857292188246,18.5314043915389,18.4815240645517,3.73254848817988,18.0472728665722,4,0.109902973256319,1.48954130570373,8.49244427007121,1.4311296835604,0.223368383496676,1,-0.0597063199451784,15.5920497819629,0,5.32300997913841,46646,153.024325955674,18.8666090585862,0.144323081108734,5.72692562728803,1.61937487166661,1.39244252186358,-0.0347553758108501,1.06463409032502,19.3985729325782,24.6814679875867,1.52158097458621,0.162372212231032,5.809668301829708
14,41.1682934382813,24,41.9689338877951,139.179647401832,100.42,0.0935073998428528,2.09126142626994,0.470917279613493,45.8706351606627,15.6476033496091,8.06858664873459,3.88124759512283,45.197161070041,25.1449628,5.8328910036398,41.541616500601,9.80379359057374,100.42,24,4.19078900574654,3.48764088604248,49.7232056373657,6.1358555439154,4.14289990447593,17.8399100666166,0.788625348025021,1.32940421236564,18.4156979747076,18.5548789519861,18.5081806338649,3.73312236493751,18.0841810683275,3,0.10734784101514,1.50072015874455,8.51947814774367,1.55748954772134,0.22293097718934,1,-0.0595111203034237,19.3087095921091,0,5.35185813347607,51221,141.253223959084,19.4954708656254,0.119864528762816,6.05155232264181,1.61780034501913,1.62318998052945,-0.140173914096265,1.0646278933324,19.935803466274,26.3835806549351,1.53327170562069,0.158597178863591,6.4089353929735005
14,43.7709353534862,24,43.4347554006367,139.179647401832,100.42,0.0975118141344335,2.09224919650276,0.467290016522719,47.1786203864196,15.6802102880364,8.01550191781334,3.87853571235511,47.6212894572185,25.13963216,5.82845156735274,44.9410678970437,9.78717363035874,100.42,25,4.19128251687362,3.49734294220139,41.082518533671,6.13142869807592,4.14329754827986,17.8250847358462,0.814721811424632,1.29630390628339,18.4189349880674,18.5698219756543,18.5173213198278,3.73381640294192,18.0754020208706,6,0.109902973256319,1.48646255859012,8.48436873817314,1.52471928329175,0.223368383496676,1,-0.0647623455109161,14.0538265426188,0,5.32300997913841,44210,188.337631945445,18.8666090585862,0.149389124561432,6.0967118074723,1.61937487166661,0.224597518105883,0.184338560568148,1.06129816452415,23.5979100256234,22.8748603691328,1.50240922009836,0.162372212231031,5.703334809738469
9,19.642297293838,19,21.4691123016691,110.910406475419,85.31,0.128479174521818,2.08706497115682,0.140318308182666,25.0816674799927,20.9125959745017,3.66215773785098,3.87460905050958,23.46333129371,18.85536666,5.81451198472529,23.3312678624258,4.91726742772916,85.31,19,4.18522338056744,3.36977057681199,9.89243232112829,5.32265932206994,4.13633936804563,12.4053023379064,0.2801483419521,0.952000077771527,11.8862265686598,11.2960509528955,11.6139882751031,3.18008843042462,12.2844916349876,0,0.13967836761676,1.74950187935839,8.26410685345499,1.01075323105537,0.285048014807689,1,-0.110654413799515,13.7232224693323,1,5.10594547390058,23193,117.711019965903,14.7718572138712,0.201000165953788,4.4054561889128,1.54778539119691,-1.80335422479039,-0.069462196696402,1.05797684624999,19.3148731270073,21.6616093631926,1.5378624539,0.219441862753446,5.671620396561262
9,20.714432764522,20,20.557646303325,121.910294363026,94.54,0.198324582013161,2.08728002724137,0.136224999016972,24.5835298669262,5.46813310124073,4.01335752616421,3.87452537658404,24.9920515340244,18.80459976,5.81436220766032,22.5826897122282,6.46660617575614,94.54,22,4.18533252963541,3.34873964651159,5.15310230868936,3.69909248904206,4.13646212539095,11.3453748214607,0.247295263316661,0.679685617876261,10.6877650182211,10.0131142671294,10.3726094941662,3.16172495397897,11.1765799224532,0,0.14868997280717,1.77160585559305,8.17401509562564,1.03053811840602,0.292933697235686,1,-0.129724443510318,9.43509313058476,1,5.01727983681492,15924,188.337631945445,13.0510837960293,0.178821143542104,4.62014230987505,1.55739097377823,0.973169921430246,-0.194197412037611,1.05298282772249,26.2790442608292,15.7241461193173,1.4728530695608,0.219385093030789,4.997402019280091
9,16.674787399038,18,16.39949194522,121.910294363026,94.54,0.146119214896193,2.08647931227245,0.104736369139776,21.4824348266677,8.61831628072708,2.28901553111768,3.87325221345661,21.5528596201137,18.85536666,5.8128707774013,17.2588283675438,5.85097858823775,94.54,21,4.18487122683784,3.39185324324287,0.112870743835607,5.30460686295962,4.13585844961748,9.65300360083753,0.197108524690095,0.951811797206237,8.60987025808542,7.68133620591904,8.16752380852283,3.16139123726417,9.35493239125706,0,0.139678346925596,1.72235224903281,8.24944255243963,1.1322195004536,0.278119480284225,1,-0.137827976353251,14.4721562693558,1,5.09375020080676,23488,129.482121962493,14.6846626537744,0.138192098409435,4.20130968983155,1.54889128207943,-1.03636782177681,-0.209290381404042,1.05640105467285,23.1311208000693,21.778207259244,1.52738921658298,0.206088246884383,4.861697301833718
9,20.5308243998018,19,21.9029676902711,110.910406475419,85.31,0.133642365596854,2.08651415006922,0.140738110386806,25.6332729072496,14.5636596524258,4.5528987366524,3.87517901563894,24.528878874683,18.80459976,5.8149727873644,23.3053427439751,6.04583900616821,85.31,19,4.18512098188656,3.36976164694814,4.99945829859147,5.32265932206994,4.1362626577366,12.4209327890356,0.280569915423611,0.951983462633487,11.8996008937655,11.3076740807721,11.6265003251591,3.19075101644866,12.2994449159364,0,0.13967836761676,1.75520455295453,8.25927271219128,1.17410593568649,0.285048014807689,1,-0.125307138490844,14.9541881027847,1,5.10594547390058,23193,117.711019965903,14.7718572138712,0.184334276041771,4.73504440995285,1.54778539119691,-3.21501827042323,-0.245672084978473,1.05797959262017,18.613969403522,21.2922631235231,1.53602561911739,0.219441862753446,5.85078088734462
9,19.729264756532,20,19.4090400535139,110.910406475419,85.31,0.157063715313508,2.08769753705472,0.146739148570582,23.6169390733847,5.02867712117005,3.69023070190557,3.87402664694167,24.1757429306927,18.80459976,5.81367748267197,21.1870431176626,5.75348186275282,85.31,19,4.18545819255353,3.34960488393402,0.0262315164300844,4.9625748668574,4.13650716628115,10.8858659362399,0.324300205463735,0.679406836357181,10.1863299870905,9.487565594605,9.85883793548385,3.18937675893741,10.7021003258028,0,0.153646198243194,1.75952028174488,8.14948813709789,1.0916885532007,0.294351253020565,1,-0.137448698965334,8.79779049488877,1,4.99043258677874,14045,188.337631945445,12.2865815122888,0.0824366872663713,4.35538297369794,1.55694057183048,0.100941985448986,0.129930702225859,1.05410393486757,20.1745120878708,16.213919051523,1.46441106896735,0.226697083082179,6.086186147616283
9,19.381628282488,19,20.6015976710826,121.910294363026,94.54,0.146324749508522,2.08647003622582,0.137575057854303,25.3171030186655,8.6756073813197,4.25160393497714,3.87317520216834,24.0562137706274,18.80459976,5.81275485861368,22.2231713635037,4.46060504043739,94.54,20,4.1848626847420896,3.38692505249059,5.24890130565372,5.32515917813156,4.13583631242506,11.7778503871634,0.232599110799634,0.952006101032661,11.1049486738757,10.4194171865281,10.7842729568492,3.16542246410322,11.6044357313384,0,0.139678338692437,1.67319524168585,8.24943864559433,1.03527744873695,0.270028565446883,1,-0.137827976353251,14.0434803949516,1,5.09375020080676,24466,129.482121962493,14.5155934165286,0.172798766161111,4.22159005616127,1.54472546271746,-1.09483431977672,-0.240538269421282,1.05654184425112,20.3636493388513,20.7230067952363,1.52748757402979,0.206088233088184,6.366531544420414
9,22.5033102455493,19,22.437244181478,132.910182250632,103.77,0.17025182472354,2.08656870304183,0.0955981946066523,26.4626730531656,5.16891597645828,2.94985892090873,3.87369915653854,26.8865457327059,18.80459976,5.81340066185761,24.4240856370418,7.37501174052927,103.77,23,4.1850609510426,3.36014782207941,7.42947965563213,4.16905551075453,4.13615278760333,12.1147062479653,0.222028351730136,0.679657314340932,11.5832192714441,10.987984922539,11.3081938656129,3.17078890782465,11.9889797378638,0,0.144043307883097,1.74086152838885,8.19787513489243,1.1348108698391,0.283917880672286,1,-0.130673078023072,9.28729246523263,0,5.04342511691925,18378,188.337631945445,13.8667683350686,0.153123019632532,4.51723556537465,1.5495545617663,0.955749377486143,0.0914681361417531,1.05182482394395,18.8075172940047,16.0146192204164,1.48064561528235,0.212528515140257,5.4156687756324695
