L1p,RNCG,SpMin1_Bh(p),TPSA(Tot),H6v,H6p,H4s,F05[C-N],SpMax_B(v),SM15_AEA(bo),Tv,P_VSA_p_2,Tp,SpMax_B(p),SpDiam_B(v),SpDiam_B(p),RDF060p,H6i,HOMT,RDF145s,SpMax1_Bh(i),TPSA(NO),SM02_AEA(ri),H7v,Eig07_EA(ed),Eig12_EA(ri),F06[C-N],DP18,F01[C-N],CATS2D_08_AL,SP17,RDF120e,nSK,NdO,GATS1s,SpPos_G,EE_B(p),Wi_Dz(i),SpPosLog_B(p),Psi_i_s,VE1_RG,Mor32p,F04[C-C],alvo
23.555285053707,0.146303706524086,2.08506564352015,97.34,0.141964595531544,0.15880194206667,4.8127855081038,10,3.90638582015433,1.65056858795789,26.5580984239565,128.921157158449,27.1547243363671,3.87186479961633,5.7978889352845,5.81119089889248,6.08128424431615,0.788637323596249,19.56969244,6.49500945206258,4.18427118540634,97.34,4.54804515296877,0.0878469336277225,4.54804515296877,0.679720523771481,11,11.5809895042002,12,1,11.8684316865371,2.89700707374726,27,1,0.739061650217921,278.308918056989,5.4721194906873,1434.4391,4.17352090045601,63.4444444444444,2.06098947664133,-0.334556974094174,15,5.300162274132754
23.5995943753316,0.143091485721548,2.08490830692647,97.34,0.150671603467981,0.171695238080505,5.23464085869018,10,3.90682234904245,1.6541474936615,26.7842586735816,128.921157158449,27.3705223012329,3.87254010311743,5.79839133612776,5.81190257626986,5.91553921196361,0.786733808017493,19.56969244,8.66883721531779,4.1842625894073,97.34,4.64917308397103,0.0870153145802214,4.64917308397103,0.679748552911053,11,11.6181335429787,12,1,11.9177668873782,2.11992688095006,28,1,0.723147359401792,278.615140666208,5.51337908904397,1576.93838333333,4.37811424367262,67.2222222222222,2.06014597730003,-0.403128308351439,15,5.896196279044043
19.2315483185911,0.134307147447364,2.08691350922283,85.31,0.114285496880584,0.132501738843513,10.5172750657341,7,3.90773327459922,1.70767979137926,24.6441829697795,110.910406475419,23.4685356640181,3.87355301843376,5.79975855390872,5.81317139359221,4.00511244583995,0.654286438406357,18.80459976,14.1338281500659,4.1851027616627,85.31,4.91811089292111,0.0473263235132863,4.91811089292111,0.951944081670218,9,11.1881161202582,10,4,11.4795878071585,6.05924116024676,29,1,0.629823682974023,278.987800272311,5.51128120517556,1803.6244,4.50949723679459,82.0833333333333,2.05991520271018,-0.435998845800174,18,5.152427340857888
19.5591124169791,0.115396358000517,2.08794321269317,85.31,0.242146236483971,0.175585200422905,11.7521165834648,9,3.90947376821854,1.8643994809495,25.2700951566376,110.910406475419,24.0302588886244,3.87582010879288,5.80231649066716,5.81591053382654,6.59591062064236,1.32457810375269,18.80459976,3.90717279649051,4.18580476863687,85.31,5.51054217360109,0.0613154364859349,5.51054217360109,1.04238411404935,8,11.7556157500785,10,4,12.0327074329725,12.5315684964561,33,1,0.6480709760751,302.939569442197,5.60110031321362,2449.83783333334,5.26024493559929,107.0,2.06190622419338,-0.436762456647262,22,5.079876673709276
41.4252645210591,0.0959822119974778,2.09898601626382,87.53,0.367001064359396,0.37857047477988,17.5899411596486,12,3.92009640971864,2.16993348096179,46.5502738906591,122.394117853702,46.0971909996826,3.88980456299471,5.80450455555129,5.81414767986047,10.3980100251704,1.50118679489295,23.78609802,79.137815023977,4.19672464017812,87.53,6.38210842523171,0.21320043296857,6.38210842523171,1.22094167088036,14,17.7471200364215,11,4,17.7856319288267,17.2133576078187,39,2,0.578495741184114,498.224202743171,5.81692662661556,4186.25573333333,6.59684996189644,106.194444444444,4.73874588818613,-0.499032573383457,24,5.634512015109101
30.7297110743541,0.130249133270545,2.09964145368162,84.73,0.363053586660236,0.361985141263343,11.3078691581436,9,3.9204378717805,2.13628439574805,35.6719857877494,115.383255058278,36.2762210093564,3.89016177419709,5.80532074146577,5.814826737443,8.50258822359166,1.55696247010855,23.03249408,24.7997013784712,4.19680186351573,84.73,6.32925033821234,0.159713366299695,6.32925033821234,1.2181864050697,11,14.4563282232166,9,9,14.7580935261217,17.0406459478463,38,2,0.584244026921627,444.742417376518,5.78421070079824,3895.90123333333,6.37153898874152,103.416666666667,4.81050866708013,-0.584123642323439,27,4.522878745280337
33.7572566556849,0.130412421036889,2.09963830267315,84.73,0.460210790544213,0.457988222165116,11.5072881870278,9,3.92037583929875,2.18747228696499,39.9410141605182,115.383255058278,38.6137705418998,3.89009636705327,5.80520061993716,5.81470678117088,7.80135293750855,1.86106589090478,23.0955828,15.979599105044,4.19679339203842,84.73,6.49417609521297,0.268470528987461,6.49417609521297,1.15877804075697,10,17.2921011561346,9,9,17.3519386165103,10.791346033821,38,2,0.584244026921627,465.293924935043,5.78420405987349,3985.90123333334,6.37169231628214,103.416666666667,4.8329030600824,-0.587806922797443,27,4.672028376376989
17.1073042839757,0.160380919819661,2.08635950387746,85.31,0.095276482753478,0.118007011238109,4.32809757838478,7,3.90700026330762,1.54687440356713,20.6346846679517,110.910406475419,21.0445826639632,3.87266572847961,5.79884938551017,5.8121775097366,4.16071149353949,0.670808226395359,18.80459976,0.588299865331115,4.18456767792944,85.31,3.67142699205507,0.0364606052749279,3.67142699205507,0.679372395777045,8,8.80372164679005,10,4,9.36216878353295,3.64602863792805,25,1,0.738464605178026,243.290493371077,5.41263145191475,1124.92216666667,3.78031083931964,57.1666666666667,2.05923959185078,-0.413733079947702,17,6.070581074285707
17.0604348137645,0.146777119096961,2.08646359850713,85.31,0.0973330979808659,0.116429286193231,8.69496014814417,7,3.90800075443205,1.64066676710757,21.0868522344094,110.910406475419,21.0118152603815,3.87384900224309,5.80041278783193,5.81373161063582,4.33209873170574,0.670478590736808,18.80459976,9.0473085894016,4.18472902531285,85.31,4.43901142022849,0.0390667834016745,4.43901142022849,0.679555464206985,8,9.52831979825415,10,3,9.95894210740069,2.84354438056941,27,1,0.593756186880055,243.76583073616,5.46416692884691,1396.91313333333,4.14290945733877,72.5,2.05934463463398,-0.439120260499825,17,5.139063379299906
17.0381499057187,0.14938087488123,2.08645048357548,85.31,0.102234324113711,0.11715081974346,9.26518578522327,7,3.90778671494238,1.76974365320093,21.4501850711874,110.910406475419,20.9867591094951,3.87359985686202,5.79999717021308,5.81334172719985,4.42620459952364,0.695649360055718,18.80459976,11.0852634761887,4.18471358647395,85.31,4.96257486685741,0.0365053620366297,4.96257486685741,0.679403724797583,8,10.0479959333218,10,4,10.4280375920944,7.93890110752241,27,1,0.594621085504184,244.094910490141,5.46395219526948,1396.91313333333,4.14244882812379,72.5,2.05988864593669,-0.439559142663291,17,6.337242168318426
18.5924615047917,0.158158999834749,2.08559786896648,85.31,0.111661288693662,0.133448212925967,4.89667602464483,7,3.90858396930357,1.54750416536519,22.3114251139585,110.910406475419,22.7435141538687,3.87532940866743,5.80094535626413,5.81507790454784,5.12700102901298,0.599931794382521,18.80459976,12.3099695256277,4.18454556882735,85.31,3.67548185366589,0.0415195670277218,3.67548185366589,0.679494040539303,8,9.92331176894221,10,3,10.3299120353803,4.37043246244744,27,1,0.705260448397573,244.826965405702,5.49776984049979,1394.6798,4.18927538493487,64.7222222222222,2.05999606109514,-0.421511016691703,17,6.1938200260161125
19.8640555988824,0.160350682281801,2.08575397895544,85.31,0.110537785829658,0.135964704475852,5.32185115388786,7,3.90802894862945,1.54755973755737,23.4299633502447,110.910406475419,23.8931195782344,3.87435198799505,5.80012048712802,5.81397275687355,5.178418320964,0.663469189668382,18.85536666,0.91342174615091,4.18454917910097,85.31,3.67563296206769,0.0449058213976635,3.67563296206769,0.679478076438323,8,10.6811479884157,10,4,11.0614480330908,4.43167866869836,27,1,0.707125121836796,246.011395618957,5.49750780521185,1420.01313333333,4.18917692085573,64.7222222222222,2.05936048782375,-0.423812772178066,17,5.91721462968355
18.7900840577715,0.162565111551043,2.08571046051047,85.31,0.111410663493432,0.140636098846043,5.70266731870807,7,3.90801363409912,1.76974365320093,22.5773750859389,110.910406475419,23.0183507889717,3.8742849695196,5.80012553850698,5.81391888953644,4.14166144618413,0.672462382203232,18.80459976,0.0090359589160521,4.18454836773497,85.31,4.96257486685741,0.0374603968370327,4.96257486685741,0.679397952443448,8,10.406244834094,10,4,10.7989543581133,3.91618243347732,27,1,0.708989795276019,245.348846682642,5.49722929982223,1408.01313333333,4.19017009579644,64.7222222222222,2.05989048584561,-0.384174817538252,17,5.531652669587842
30.3290050523167,0.118869953518586,2.100315590279,75.5,0.238504374057226,0.278919414550879,7.10369005342845,10,3.92109234183281,1.9359537171361,34.6710392451327,104.383367170671,35.9428057914246,3.89116449948565,5.80634791845735,5.81601962252365,9.61005386484823,1.15849118290789,23.0721321,25.7569603781625,4.1974808945453,75.5,5.65005878132736,0.111931585567879,5.65005878132736,1.05945723085516,10,14.3853062057529,9,7,14.6389450025323,12.246276748014,35,2,0.575512427896995,461.149961447576,5.75594908833404,3006.65173333333,5.81548394943409,78.3333333333333,3.18237388068058,-0.480840207939132,28,4.522878745280337
34.2084990061107,0.118955393491684,2.1001994768437,75.5,0.310284342318601,0.358463359725085,7.36979097636664,11,3.92080365542334,1.87938524157182,38.3231481035879,104.383367170671,39.5124391825243,3.8907874966612,5.80583261413754,5.8154959316774,9.27800727333373,1.61620628320003,23.03249408,11.1796412883044,4.19741013761471,75.5,5.62731081166063,0.154159181746656,5.62731081166063,1.09221311702179,10,15.4338295807095,9,7,15.601802097435,20.8495906182243,35,2,0.576921873260291,481.205173073683,5.75577101841147,3023.98506666667,5.81729764506277,78.3333333333333,2.82154014366154,-0.50308599306142,30,4.522878745280337
33.9868223676611,0.152393647823095,2.09968011700452,93.96,0.465661658823764,0.549943903086873,7.81912139290617,9,3.92074423531975,1.88811566597022,38.7958620547569,126.383142945884,39.7774046765621,3.89053710463687,5.80581789094036,5.81532815018943,11.2876641803363,1.91376848437285,23.08326098,18.2230596662814,4.19701884394372,93.96,5.69077803822141,0.286894357447442,5.69077803822141,1.1697190465247,11,15.9784674803276,9,11,16.208007668391,13.3350391418722,37,2,0.59736428022929,503.046043528031,5.77449471208484,3581.8868,6.2040939489483,85.3333333333333,3.25584308771175,-0.540856999786513,29,5.023650020996727
28.8588145184585,0.111841114650388,2.09889675568643,87.53,0.271863844806638,0.300888587054213,8.15890005839556,12,3.91937873087144,1.89960488155872,34.8591207309676,122.394117853702,36.0665357551637,3.88897037266855,5.80369841092013,5.81323949554472,9.27078208213911,1.23489603015389,23.79758676,26.0679169014107,4.19621195675087,87.53,5.50586654999091,0.110263442322131,5.50586654999091,1.13720557174752,13,14.7428836492081,11,4,14.9600936602809,9.91341521239134,35,2,0.573205435578244,421.918742376137,5.7450033286046,3053.08176666667,5.8138399631374,81.2777777777778,4.76644880033627,-0.515150432231949,23,5.133122185662502
39.8966232875393,0.109691432302794,2.09881867871683,87.53,0.453471359683529,0.488713525922407,8.28238899117894,12,3.91981018620645,1.89966166143969,42.9270634752315,122.394117853702,44.0616275613313,3.88958856646796,5.80420664560669,5.81390911129692,9.41510269247601,1.62853416831591,23.79758676,48.1724664059368,4.19620298723005,87.53,5.66350972088193,0.294712204858658,5.66350972088193,1.22012504330767,13,16.94050533495,11,4,17.0400763982796,7.92932239154357,36,2,0.56953384917419,456.939242938807,5.77656413321628,3289.8793,6.02949353461353,85.0555555555556,4.73457274297096,-0.627854682140623,23,4.799149501908922
41.8768420123953,0.111169157848155,2.09885133000887,87.53,0.474786459568521,0.512926621110397,8.22098795341832,12,3.91967848625366,1.9492328217144,44.6704170150161,122.394117853702,45.8462261240354,3.88940317391876,5.8040260191448,5.81368944132382,10.0668732501948,1.62746082954187,23.78645788,38.0406972742252,4.19620480452341,87.53,5.80968920509455,0.31178613917648,5.80968920509455,1.19741583344367,13,17.727391487512,11,4,17.7479449861711,11.230707550225,36,2,0.570800931703653,458.262339321561,5.77638740270026,3327.21263333333,6.02962715281908,85.0555555555556,4.73113817448486,-0.561940266805629,23,5.350665141287858
39.5805945394992,0.0963391729421129,2.0990711683359,87.53,0.347106032949394,0.354647456042637,12.5669720911672,12,3.91965962463128,2.03185888698861,44.8831264081902,122.394117853702,44.3010090633254,3.88922086125746,5.80401051777653,5.81352319516937,9.95107666333367,1.50442651498613,23.78609802,40.8429293521343,4.19673457395776,87.53,5.90349006326854,0.19809549686475,5.90349006326854,1.21789411413621,14,17.3124510696617,11,4,17.3828449013622,17.4914065388825,38,2,0.574868443815372,497.09512906034,5.78683547044019,3902.44936666666,6.37631206761387,102.416666666667,4.7440153290339,-0.544301113242452,24,5.367542707815276
41.3283882391235,0.0964046439942992,2.09906885319117,87.53,0.356972821040101,0.353989498418714,12.9749882613834,13,3.9196240544317,2.03189891302727,46.8302154695584,122.394117853702,45.4784948799645,3.8891833978542,5.80395816976154,5.81346864623789,9.61742061080721,1.39676707802052,23.79758676,64.6276137069745,4.19671771802442,87.53,5.88582086960403,0.22456639232119,5.88582086960403,1.21883183609373,13,18.5461533409995,11,4,18.5108823219981,16.6135667735008,38,2,0.574868443815372,504.639734588076,5.7868285884797,3977.11603333333,6.3762978160386,102.416666666667,4.74649848816834,-0.549350381409416,24,5.521433504406157
42.1123568895961,0.0849395497354287,2.09921921010724,87.53,0.425081274420653,0.371371277030618,14.184926351288,12,3.9204659342856,2.34470524810927,48.413879824505,122.394117853702,46.7520709654115,3.89010114906234,5.80495824577415,5.81453848678124,11.1184957572905,1.81236077282482,23.78609802,51.0873383049253,4.19733999841026,87.53,7.12159812368595,0.240675290839326,7.12159812368595,1.38674303648955,15,18.146432089348,11,4,18.1651970225494,21.8948587484962,42,2,0.598141506683143,538.584083280934,5.85574248477571,5073.72243333334,7.17229010221864,127.333333333333,4.73124909238627,-0.527251291349847,26,5.681936665037238
23.4860250150737,0.139306338433438,2.08507729453642,97.34,0.153076732167894,0.156614694354008,6.02008043342512,10,3.90662414534399,1.66975062184071,27.3086558449001,128.921157158449,27.0936616632676,3.87215331650521,5.79815781442036,5.8114993688159,6.17074111181713,0.809361730602363,19.56969244,3.82351187580969,4.18432066557131,97.34,4.71661643116515,0.0958129327664825,4.71661643116515,0.679751801826549,11,12.4488059005506,12,1,12.6373302139767,2.91462932846041,28,1,0.639512867651396,278.916854412975,5.49687379170686,1597.83305,4.35307234670206,71.1111111111111,2.06106410303125,-0.357469114699762,15,5.36251027048749
25.6118505152341,0.148003136128507,2.08504544582534,97.34,0.167489148496169,0.202191500051465,4.57001312572064,10,3.9063860389588,1.66786657637627,27.6210622683384,128.921157158449,28.8447181667436,3.87193075363286,5.79788414442003,5.81125322650018,6.59843221270595,0.789989791988373,19.56969244,4.46854579632798,4.18426002540256,97.34,4.67894940078546,0.100026099334348,4.67894940078546,0.679739285094788,11,12.7868208601978,12,1,12.9795187202737,4.28714445067743,27,1,0.760197574425623,279.108861358102,5.48784244646933,1449.89243333333,4.18653771392226,62.0833333333333,2.06034739396052,-0.337256929068935,15,5.333482019445119
24.3516684366321,0.123533899455079,2.08546367246724,97.34,0.156005991815805,0.161579701926792,9.01646573589461,10,3.90665200413328,1.72286732826895,29.0971914311877,128.921157158449,28.1257865316145,3.87211114507542,5.79818140805661,5.81145934094929,6.51105518609581,0.935602127049759,19.56969244,20.8624846708156,4.18474817547341,97.34,4.98795979456423,0.0938043117897388,4.98795979456423,0.952073082954551,12,12.60297112032,12,1,12.7918444556488,8.63240093219513,30,1,0.636693958543767,312.943559324877,5.52672081040268,1965.18635,4.70290723020831,84.5833333333333,2.06156138939679,-0.367590076875434,16,5.281498311132726
25.7228243602806,0.123628172649771,2.08545128357926,97.34,0.164825579168633,0.162365785581055,9.98682663570059,11,3.90661493524966,1.72624014124508,30.5296368869007,128.921157158449,28.9870902000429,3.87206966876579,5.79812979987239,5.81140586599502,6.17628959176484,0.843465226296638,19.56969244,69.9226633610125,4.1847310055167,97.34,5.00263116471281,0.114102344599324,5.00263116471281,0.952075687917982,11,14.0009360203563,12,1,14.0790141392267,7.99933340406238,30,1,0.636693958543767,318.139242827569,5.52671189110246,2018.51968333334,4.70289269879322,84.5833333333333,2.06130226577634,-0.371628538416807,16,5.958607314841775
25.8398229568104,0.107355865937632,2.08584475145002,97.34,0.179535955013454,0.157027746496187,11.3317725842374,10,3.9074569833344,2.0,31.3755164773039,128.921157158449,29.7644218876704,3.873050844848,5.79909871583178,5.81247834220892,7.67580123275432,0.976681431351131,19.56969244,37.44829637876,4.18530770578131,97.34,5.70175287829319,0.117034467466861,5.70175287829319,1.15686642025533,13,13.3062032158341,12,1,13.4839001850009,13.3865202335908,34,1,0.650434798049198,344.790420526037,5.61521218017916,2718.20748333333,5.45895665800383,109.5,2.06231555386872,-0.345175689475845,18,5.042871802323187
25.9147082477414,0.123020180351105,2.08526639805938,97.34,0.171670918449325,0.180034600932836,13.0196010141273,10,3.90709256594108,1.88421308352703,30.4227776423942,128.921157158449,29.5992400472743,3.87274577813731,5.79866868432545,5.81211967277179,6.95373342572201,0.936012541060902,19.56969244,64.8338079322987,4.18473870136315,97.34,5.48143772846791,0.110033584332844,5.48143772846791,0.952077511462652,12,13.0737568927202,12,1,13.2650102836887,6.75496240771131,31,1,0.642273676238162,314.067080397005,5.5655782977638,2144.0278,4.91347932668895,88.3611111111111,2.06148685780406,-0.324285367870128,16,4.9503943874050265
25.9642896638659,0.144024388622942,2.0854202267248,97.34,0.147521034934975,0.166978994395512,4.70038542153165,11,3.90635972764003,1.66786657637626,28.3819361239065,128.921157158449,29.2007062475944,3.87181230063188,5.79785955265434,5.81113688629105,6.21633363799412,0.823801995925968,19.56969244,7.78640467379138,4.18461570523445,97.34,4.67894940078547,0.0958876372497963,4.67894940078547,0.679754665421681,11,12.440893023531,12,1,12.6268551158666,6.24461311475814,27,1,0.766637079108881,316.795080659549,5.46649186513065,1451.06493333333,4.16490292078496,61.3333333333333,2.06405291949787,-0.328786602518548,16,5.568636235841013
27.2039603044723,0.184532238023741,2.08524944045023,106.57,0.154518345782135,0.187413566126299,4.80821127789211,10,3.90636718569967,1.6762099698216,29.9109600774334,139.921045046056,30.3740061385809,3.87179440033667,5.79786863424449,5.81112158012367,6.91181186720396,1.03942882958673,19.56969244,13.9786341547655,4.18449774308736,106.57,4.72564647679473,0.0774674265065246,4.72564647679473,0.679787169324939,12,13.2962626481535,12,1,13.5029695308994,7.09923422840314,28,1,0.773144723659419,331.068632758313,5.47895668558348,1634.61831666667,4.34564675267247,64.8333333333333,2.06455669485768,-0.357824471708714,17,5.522878745280337
38.3980099757011,0.0977605520379153,2.09228447187331,100.42,0.430737136133314,0.432441560499558,14.4629404136583,15,3.91073756724642,1.9886459186502,42.1236387681967,139.179647401832,42.2098159250438,3.87600046494289,5.81053820021251,5.8247431661214,9.94836439968026,1.64801038585883,25.1449628,42.0278303531995,4.19071334757232,100.42,5.74560199741264,0.274005127498952,5.74560199741264,1.21578267960654,17,17.2883723027542,13,5,17.3223247133072,10.84116586667,36,2,0.540599400123983,448.376818204947,5.74190967081646,3286.0845,5.97361996159102,93.8333333333333,4.20047706000035,-0.691381160016828,20,5.701146923590294
38.2474011432428,0.0929478100131784,2.09242824118356,100.42,0.446240783121247,0.4265662776581,15.4812502021436,15,3.91223726046562,2.16043821835585,43.4100364550994,139.179647401832,42.0689129924345,3.87757817682958,5.814397461068,5.82855423101921,10.24019936405,1.67592023695014,25.13963216,46.157601867291,4.19097079948892,100.42,6.08413503579686,0.291578385591064,6.08413503579686,1.32656890354593,17,17.9430356867673,13,5,17.7534436892716,10.327028263608,38,2,0.544351803929789,449.197258061126,5.77909804266361,3817.2899,6.36580169987654,109.166666666667,4.82116542149996,-0.717737832630557,20,5.235077015350112
40.3195355953637,0.0967985314564983,2.09103003531457,100.42,0.407563643837066,0.409254863250131,15.6477569224147,15,3.913867616122,2.15461556103823,44.3462486567572,139.179647401832,44.5218585223447,3.88051565605327,5.81701976593981,5.83163528352519,10.4669986354368,1.57880136936584,25.1487036,31.503514427418,4.19067210101692,100.42,6.09102740156653,0.214305243572816,6.09102740156653,1.29152335610816,17,17.6677899104503,13,7,17.5456832717568,9.61361632844361,38,2,0.550126746808874,450.113716580296,5.80388701498138,3812.60723333333,6.41369661605767,101.388888888889,4.71310863566537,-0.744082989634101,20,6.769551078621726
42.4576033034627,0.0977475994138074,2.0913009199319,100.42,0.469742051578318,0.473079393254625,15.1259133151332,15,3.91265217466304,2.17305375675117,46.0224468372848,139.179647401832,46.2885782584191,3.87876893832918,5.8140785599503,5.8286176526699,10.968875561967,1.625110354853,25.13963216,50.9681123728607,4.19068108532467,100.42,6.13142869807592,0.32359867968602,6.13142869807592,1.2629734919958,17,18.4796435917384,13,6,18.2912784354794,9.89181906245648,38,2,0.550805871845542,451.176776115409,5.80369402634131,3852.60723333333,6.41359679947558,101.388888888889,4.8434679490819,-0.680627939762085,20,5.723538195826756
