F06[C-C],L1p,L1v,HOMA,H6v,SpMin1_Bh(p),RNCG,F05[C-N],RDF115v,Tp,SpDiam_B(v),SpMax_B(p),SM15_AEA(bo),Eig07_EA,H4s,HOMT,SpMin1_Bh(e),SpMax1_Bh(e),SpMax5_Bh(i),MATS1p,TPSA(Tot),RDF145s,H7v,L1u,F05[C-C],H7u,SpMin4_Bh(s),Eig12_EA(ri),SP16,DP18,SpMax5_Bh(e),ATSC5v,B10[C-S],SM07_AEA(ri),RTp,CATS3D_19_LL,RDF155e,SM5_G/D,R1i+,BID,VE1_Dt,RDF040s,alvo
24,40.3195355953637,40.264373049084,0.811248503225806,0.407563643837066,2.09103003531457,0.0967985314564983,15,8.195206886172,44.5218585223447,5.81701976593981,3.88051565605327,2.15461556103823,2.15461556103823,15.6477569224147,25.1487036,1.94931657791967,4.14273956970928,3.48657729643432,-0.0020538505047235,100.42,31.503514427418,0.214305243572816,39.7182086717263,24,0.633928794340605,0.922432505730654,1.29152335610816,17.3763714093368,17.6677899104503,3.44117838777594,8.74458681827162,0,3.4949536290823,13.2525746740721,4,8.06818831760611,20.0567807101084,0.173372996390523,3.66767625617113,5.65652518971285,82.5436854658127,6.769551078621726
24,42.4576033034627,42.2975397298917,0.810955876129032,0.469742051578318,2.0913009199319,0.0977475994138074,15,7.9064308139731,46.2885782584191,5.8140785599503,3.87876893832918,2.17305375675117,2.17305375675117,15.1259133151332,25.13963216,1.94937391757657,4.14267384168471,3.48644506178551,-0.0020538505047235,100.42,50.9681123728607,0.32359867968602,39.9928433104993,24,0.802793025681708,0.922319354417291,1.2629734919958,18.0657455910021,18.4796435917384,3.44202711370798,8.85282158913582,0,3.55670022525311,13.0673430895395,2,7.09965616370945,20.0625894660561,0.136446539090998,3.66763499119234,5.66412749257452,77.146461242986,5.723538195826756
24,41.2611174771627,41.1626371647203,0.811127832258064,0.465039525396607,2.09122472469306,0.0986923525887486,15,7.89513125748119,45.2847954020302,5.8142116842936,3.878698246441,2.16043821835584,2.16043821835584,14.6037717937191,25.1449628,1.94935822931595,4.14268620301659,3.48649533757078,-0.0020538505047235,100.42,49.3155647248217,0.313863007102775,39.8010769860575,24,0.789138567705945,0.922351579779621,1.32624678457606,17.7097238269998,18.0773659231443,3.44165454406091,8.82422766049385,0,3.59984991674685,13.2409344031715,2,7.23381578972628,20.0590050106252,0.118190185319052,3.66765455244699,5.66000366666707,73.9005786153484,7.221848749616356
24,40.3636843652899,41.2147647518387,0.810955876129032,0.463183802023814,2.0917472751288,0.0945863660265337,15,8.07275293922776,44.1733665071777,5.81411776109006,3.87811711494723,2.17305375675117,2.17305375675117,15.7044217151827,25.13963216,1.94929669044541,4.1427599839816,3.48774070155185,-0.0073093252653795,100.42,45.3014530748954,0.318977940846182,39.8786910279175,24,0.802694430483448,0.921771671877701,1.27904688218053,17.9635726164035,18.3857292188246,3.44278955373427,8.8933230536214,0,3.55670022525311,12.3607489364271,1,7.02763036280204,20.053643345134,0.139195438655461,3.66763499119234,5.66412749257452,64.399920455432,5.809668301829708
24,41.1682934382813,41.9689338877951,0.811127832258064,0.470917279613493,2.09126142626994,0.0935073998428528,15,8.06858664873459,45.197161070041,5.81835664069892,3.88124759512283,2.1736480721593,2.1736480721593,15.6476033496091,25.1449628,1.94914322921348,4.14289990447593,3.48764088604248,-0.002392001402185,100.42,49.7232056373657,0.317463820777128,39.8882373699682,24,0.788625348025021,0.921460162934756,1.32940421236564,17.9857729239583,18.4156979747076,3.44340219862788,8.61816809113513,0,3.60736113970043,13.1401550423337,1,7.02781914389528,20.0647685598397,0.118188940103018,3.69278005761357,5.73555087634583,75.8669127882939,6.4089353929735005
24,43.7709353534862,43.4347554006367,0.810955876129032,0.467290016522719,2.09224919650276,0.0975118141344335,15,8.01550191781334,47.6212894572185,5.8140682932687,3.87853571235511,2.17305375675118,2.17305375675118,15.6802102880364,25.13963216,1.95102510040898,4.14329754827986,3.49734294220139,-0.008595569509907,100.42,41.082518533671,0.313848489913212,44.4879298387133,25,0.814721811424632,0.925342893954904,1.29630390628339,18.0002873125849,18.4189349880674,3.4516198650761,10.8390776203047,0,3.55670022525312,12.6370198371207,3,7.39619757410712,20.3097779565145,0.118497047487049,3.66763499119234,5.66412749257453,64.2928559245725,5.703334809738469
19,19.642297293838,21.4691123016691,0.7542146664,0.140318308182666,2.08706497115682,0.128479174521818,8,3.66215773785098,23.46333129371,5.80107215981107,3.87460905050958,1.78086163894543,1.78086163894543,20.9125959745017,18.85536666,1.95570192401415,4.13633936804563,3.36977057681199,0.0144164403809051,85.31,9.89243232112829,0.05102315503106,21.8097321816095,19,0.2801483419521,0.501256147457605,0.952000077771527,12.3148864542591,11.8862265686598,3.30454620935272,7.88432032167658,0,2.45845712975739,10.1476537579762,0,2.23981428626131,18.8587657471155,0.178355641074085,3.44046607904277,4.95111751224317,40.0861697393932,5.671620396561262
20,20.714432764522,20.557646303325,0.7521839904,0.136224999016972,2.08728002724137,0.198324582013161,7,4.01335752616421,24.9920515340244,5.80084250186091,3.87452537658404,1.54768564020672,1.54768564020672,5.46813310124073,18.80459976,1.95854608306227,4.13646212539095,3.34873964651159,-0.0284070575609643,94.54,5.15310230868936,0.0549838805103333,22.5332218789918,22,0.247295263316661,0.605120197337969,0.679685617876261,11.2983257502123,10.6877650182211,3.28860259127777,12.281241929579,0,1.78049718566754,10.943631748525,0,1.3327963847867,19.193739597893,0.1784331446229,3.37471922913336,4.76313829960727,48.5336456306034,4.997402019280091
18,16.674787399038,16.39949194522,0.7542146664,0.104736369139776,2.08647931227245,0.146119214896193,7,2.28901553111768,21.5528596201137,5.79953773759906,3.87325221345661,1.77288780812167,1.77288780812167,8.61831628072708,18.85536666,1.95368833295341,4.13585844961748,3.39185324324287,-0.028439632499086,94.54,0.112870743835607,0.0330482367582119,17.438274237905,21,0.197108524690095,0.501397410136121,0.951811797206237,9.46707425517533,8.60987025808542,3.32982409263198,8.341241760625,0,2.4045255011396,10.6782773036549,0,0.0,18.7686933624021,0.178218074907554,3.44030323978929,4.93439301406461,51.2092140771311,4.861697301833718
19,20.5308243998018,21.9029676902711,0.7521839904,0.140738110386806,2.08651415006922,0.133642365596854,8,4.5528987366524,24.528878874683,5.80115758692167,3.87517901563894,1.78086163894543,1.78086163894543,14.5636596524258,18.80459976,1.95613130864677,4.1362626577366,3.36976164694814,0.0201335545884806,85.31,4.99945829859147,0.0536430145588603,21.8620953590948,19,0.280569915423611,0.501632259485693,0.951983462633487,12.3333516928127,11.8996008937655,3.30449015851124,7.8650981,0,2.45845712975739,10.7900147547127,0,2.03696343491489,18.870993725766,0.178163459862547,3.44046607904277,4.95111751224317,54.2605578002225,5.85078088734462
20,19.729264756532,19.4090400535139,0.7521839904,0.146739148570582,2.08769753705472,0.157063715313508,9,3.69023070190557,24.1757429306927,5.80008460268884,3.87402664694167,1.76974365320093,1.76974365320093,5.02867712117005,18.80459976,1.96712333764406,4.13650716628115,3.34960488393402,0.0136354739696728,85.31,0.0262315164300844,0.0508823937776017,21.2629886141059,19,0.324300205463735,0.718665916907533,0.679406836357181,10.7790193151119,10.1863299870905,3.28257370980239,10.9186438390548,0,1.78001970468505,10.7905553566942,0,1.81655426853955,19.1056118978971,0.175510265751504,3.34009677580406,4.69605369742149,37.0587826223227,6.086186147616283
19,19.381628282488,20.6015976710826,0.7521839904,0.137575057854303,2.08647003622582,0.146324749508522,7,4.25160393497714,24.0562137706274,5.79941906545178,3.87317520216834,1.78124790400174,1.78124790400174,8.6756073813197,18.80459976,1.95374761932064,4.13583631242506,3.38692505249059,-0.028439632499086,94.54,5.24890130565372,0.0494984665595023,21.1833374218637,20,0.232599110799634,0.501113820129819,0.952006101032661,11.5812440167402,11.1049486738757,3.32212682840503,8.471492734375,0,2.27491721763537,10.1652174277955,0,0.736052266043469,18.8661772804978,0.178945621020678,3.44010061021551,4.9516926107126,37.0636932883926,6.366531544420414
19,22.5033102455493,22.437244181478,0.7521839904,0.0955981946066523,2.08656870304183,0.17025182472354,7,2.94985892090873,26.8865457327059,5.80003477957619,3.87369915653854,1.61089146183021,1.61089146183021,5.16891597645828,18.80459976,1.9532044503847,4.13615278760333,3.36014782207941,-0.0705886139165121,103.77,7.42947965563213,0.0368207823833479,24.3249213368475,23,0.222028351730136,0.578795335671293,0.679657314340932,12.1027895746598,11.5832192714441,3.29583642531677,11.7768528565104,0,1.78033114933207,10.6157090330709,0,3.11666604006642,19.255689226969,0.161581853874309,3.4079978121291,4.86023274436353,47.4853876846672,5.4156687756324695
28,38.0816060386029,39.3077628732416,0.738622408484848,0.413293322336224,2.09305075387095,0.0945166876968622,13,8.01981984482482,42.7820803241985,5.81869740763526,3.88187794147431,2.28373098819587,2.28373098819587,19.0417327317278,24.37453948,1.9556316194094,4.14436380600908,3.48697247257374,-0.0086976315663807,88.39,133.891858101153,0.213246160808664,37.1228980130525,27,0.66976602625551,0.922072194521243,1.2167131018575,17.318448025987,17.5768240816539,3.45074773798651,9.15206994636695,0,3.51803280812572,13.2606255006732,1,10.4985909788203,20.1270315335855,0.141870889257184,3.7173617209102,5.76168248440412,84.9659359998884,5.966576244513051
27,35.5458977497044,36.1242721533077,0.738783943030303,0.365822024054871,2.09301384624112,0.120992514189746,12,8.85511757382679,40.2717490520136,5.81422550446923,3.87884960756297,2.28778436108732,2.28778436108732,12.9727670712881,24.37987012,1.95505502251672,4.14373203889904,3.48361542756223,-0.0400205241748473,97.62,97.0472813055198,0.160441437304745,35.2828373131416,29,0.597745980582867,0.921118491503839,1.27909362662141,16.430609259708,16.5489179547563,3.45737529113478,9.62248006165817,0,3.50399002255741,12.5858426660958,2,10.5074502698056,20.0848894413524,0.137820640497363,3.71730552081417,5.73058944282359,75.1132769014461,5.823908740944319
24,41.9977629994332,41.2011929823448,0.811127832258064,0.415021007931652,2.09161171450811,0.0991199796852808,15,7.35198827037743,45.7696469844984,5.81168987697103,3.87716169143959,2.16415475484113,2.16415475484113,14.5945777716149,25.1449628,1.94962606390938,4.14250881671505,3.48629661293089,-0.0036709537383116,100.42,42.8065291664974,0.240635370393068,39.9869366041668,24,0.714135501585056,0.922974432799298,1.23911367360882,17.8745782892675,18.2454847656791,3.44113589582554,9.12177516190673,0,3.4343699375083,12.8910970050375,2,8.48216696646081,20.0526267656687,0.162536198132302,3.64185374588993,5.5892113590735,48.3182269614124,5.425968732272281
25,41.7605971295617,44.0666212569452,0.811127832258064,0.493363805386412,2.09324728909685,0.085994871586899,16,8.15177738351886,45.5841820463237,5.81372127447898,3.87768092659315,2.18293741991066,2.18293741991066,17.3989488516872,25.1449628,1.95084327760725,4.14359083042212,3.50285531649083,-0.0134200586594899,100.42,50.1991186922588,0.302665969852909,44.2701113442958,24,0.800787626285805,0.923840769565159,1.32551499282953,18.6123328964169,19.0822755254156,3.46095239714779,9.34249478863959,0,3.59805258737815,11.7969358512125,2,8.67925264457529,20.3330848176751,0.136169818289776,3.71728164738566,5.78075499789827,59.5053118482422,6.356547323513813
20,21.7636131766772,21.7044870678005,0.7521839904,0.229402076504107,2.08668915621692,0.148111299004496,7,4.34907803619546,26.7330716088193,5.80142461922543,3.87473798758201,1.78567789193783,1.78567789193783,6.17592571523089,18.80459976,1.95263775856324,4.13660229475459,3.36035297992921,-0.109050269000855,113.0,13.0827360883488,0.108680681618639,23.345766550117,26,0.69820792097245,0.584346366231319,0.862079053648769,11.9041247694457,11.3430897217803,3.30273268521924,12.9277976121154,0,2.07951230931737,10.9623982662604,0,2.32106514601552,19.5520009594379,0.144267032850073,3.47187438653218,5.05995505515584,54.1858605613292,5.812479279163537
27,37.2370994123515,39.0326233763346,0.740322333939394,0.383485639153487,2.093654664768,0.094899665986564,12,7.66023342504342,41.6577121851705,5.81468607146613,3.87931500342817,2.25175593983279,2.25175593983279,15.207362440979,24.43063702,1.95584867207872,4.14411439904366,3.50499757930313,-0.0113158505944252,88.39,84.5109004437128,0.230988315883932,37.9754678822747,28,0.721745566322016,0.922405826990903,1.21659649360179,17.6402062241784,17.9738332408236,3.46971676327936,9.45695576143141,0,3.48552254067779,12.6607448969507,2,8.69615330580526,20.0945348158131,0.128314846270277,3.69276487006729,5.71424667337181,72.4395451952509,6.251811972993799
29,38.0846616003862,39.8689256624852,0.738622408484848,0.444376720161993,2.09502005934863,0.0837234375374113,14,8.34195954707473,42.8510540200458,5.82206328013969,3.88282542754443,2.5072547728156,2.5072547728156,16.1727450722192,24.37453948,1.95718958240481,4.14562575010977,3.49023633024492,-0.0116920376289829,88.39,90.4052427610768,0.22923199948992,38.6795119265903,27,0.698527554034326,0.922888297952231,1.30820730282637,17.4953615298477,17.7784170222351,3.45241539024621,9.31077480658741,0,3.75386289013559,12.3837575390111,2,7.68115613791205,20.357519550723,0.134096254137741,3.78757561209112,5.93624692755629,87.8416119790319,5.935542010773082
28,36.5063280031428,38.5302534607248,0.738622408484848,0.410584826694162,2.09385106569626,0.0915180656179078,13,8.12644366813141,41.2189994272011,5.8189058655347,3.88101492373067,2.28373098819587,2.28373098819587,24.8689115929878,24.37453948,1.95552241205067,4.1444796923087,3.48933876544057,-0.0113710091732013,88.39,142.531217701161,0.208722549309333,37.0555810890353,27,0.669308669312887,0.921716955109987,1.23241455086139,17.2594673111978,17.5238915437832,3.45217947401045,9.17949861785125,0,3.51803280812573,12.6013499267676,1,10.8744025453628,20.1190374981595,0.14327523819244,3.7173617209102,5.76168248440413,70.7120135599624,5.943095148663527
24,39.6962107505172,40.6779929434789,0.811127832258064,0.428898886838347,2.09246748562478,0.110427610526827,15,10.0833741306593,43.999272132622,5.81249834963518,3.87693161657985,2.22771453992356,2.22771453992356,18.2430346214074,25.1449628,1.9494956961486,4.14311114104298,3.49781810514778,-0.045013038079507,109.65,92.3672635366096,0.253879869772228,41.3056018364543,26,0.758293017279252,0.922679221092893,1.33577701160591,17.485508676962,17.7321193647717,3.46381073242193,9.58425262298455,0,3.60286471480215,11.8888677601567,2,11.5568565013939,20.2957276655091,0.151925258044857,3.74117795673948,5.82875549056455,61.2405518292793,6.022276394711152
28,38.2271668225269,40.2865046623878,0.738783943030303,0.426334281845449,2.09299346952684,0.121133404872878,12,8.72216792695505,42.6757900149301,5.81376255024189,3.87870650831822,2.29959604240033,2.29959604240033,13.5827351784014,24.37987012,1.95506806906903,4.14369101342155,3.49505123649654,-0.0400205241748473,97.62,96.4798594722199,0.206409339980276,39.1592543920076,28,0.678175015091048,0.921088399376263,1.24022731540046,17.99293174892,18.3741934959418,3.47138510260872,9.7826153901722,0,3.5152586621752,12.5831211252635,1,6.25660466409365,20.1434285843114,0.126939341570576,3.71722761208256,5.76218984919591,66.9588885567262,6.356547323513813
25,42.8481877743363,45.5517381599523,0.810955876129032,0.486765743671846,2.09244823997926,0.110544958735799,15,9.20553251368195,46.7478944649746,5.81203003505121,3.87678744836089,2.25837349510437,2.25837349510437,18.6522351342294,25.13963216,1.94951421352252,4.14306984078016,3.50483773457049,-0.0450130380795069,109.65,62.8338558633219,0.263942793197053,45.7174966781375,25,0.780256424981081,0.922647999959283,1.3303530438918,19.0220986161793,19.5464869060947,3.47567067212364,9.72539806995839,0,3.60525143277044,11.8306736598822,1,9.7014361965831,20.3566124860275,0.124046765430523,3.74110837420689,5.85484677744259,53.1352424209867,5.421360790031928
26,43.0308388101597,42.8574116620636,0.810955876129032,0.435585765572499,2.09422151040059,0.0963308750250069,17,8.36434590591849,47.2297401792617,5.81420472786427,3.878279801459,2.16043821835584,2.16043821835584,14.4445220824076,25.13963216,1.9587512821223,4.14408832899401,3.49658191824975,-0.013606867032665,100.42,44.0770056500688,0.257211891264726,45.1658773089152,24,0.81484168296627,0.925815021524374,1.32678336316899,17.6213018752905,17.9940987967939,3.45025231194164,12.1318080195,0,3.59984991674684,12.1697991107066,3,8.86738832731252,20.5374794254984,0.139886621492161,3.66765455244699,5.66000366666707,53.255731046878,6.920818753952375
24,42.5041751958487,42.7229468322251,0.811127832258064,0.465112827683648,2.09229262573043,0.0910605739631306,15,9.49115309123321,46.8900194633785,5.81107269056886,3.87676548273325,2.16993348096179,2.16993348096179,18.3060769195472,25.1449628,1.95035382828778,4.14295901613733,3.51333643530271,-0.0088119108847452,100.42,88.1005716564704,0.315130201489649,42.4147931147975,25,0.813927541890468,0.923032914053667,1.21774749647802,17.7571474640332,17.8978293702435,3.46957845167883,9.36079967594337,0,3.1409571425405,12.2845647198911,4,6.96343144631451,20.3160511656018,0.136358397195938,3.69273748844623,5.72166246535672,66.8223625684559,5.85078088734462
24,42.3500941547334,43.9444233387991,0.812748848387097,0.48109286878741,2.09243623032813,0.0868707688287794,15,9.48510529163662,46.7449535751929,5.81495574255268,3.87837353293095,2.29100209827345,2.29100209827345,19.5212069125486,25.1952143,1.94979013967964,4.14340938313407,3.51396060356715,-0.0092288235237721,100.42,92.1445706079774,0.333905370562394,42.5021979110262,25,0.809103853904153,0.92143683217185,1.4442592561849,18.1381967189777,18.5429871180933,3.47039630077564,8.79117463196676,0,3.75853654368183,12.0631197549364,3,6.18390562339559,20.3257396287139,0.14783443458686,3.74119386841102,5.87815927634706,71.8544348267694,5.7121982700697735
24,45.5495771074928,45.61300091698,0.812748848387097,0.464470171619617,2.09123414170093,0.0918685022905276,15,8.90895864983687,50.141255282009,5.81477603843681,3.87951168065576,2.29100209827344,2.29100209827344,19.0923255029003,25.1952143,1.94994218743062,4.14321369579669,3.51325381731543,-0.000132450001479,100.42,101.138666360902,0.290639180355172,42.7628137907414,25,0.707606963585552,0.922558146688082,1.44135903423859,18.1777765897879,18.5615425544948,3.47003874209187,8.83302053510005,0,3.75853654368182,13.4069619426625,9,7.22747462083074,20.3427803429951,0.155021415201335,3.74119386841102,5.87815927634706,92.8227573046391,7.522878745280337
29,36.698295010325,36.1851196633212,0.739058835151515,0.368063734938441,2.09470000639501,0.107598630252621,14,8.75144024113833,41.7959034529809,5.81591194639853,3.88018376033502,2.19622708522731,2.19622708522731,9.30152861513068,24.38894156,1.96092958948438,4.14470506234312,3.47229179166846,-0.0114816370089501,88.39,77.2577024266329,0.194075572529255,38.2889805601597,27,0.710678589907494,0.924209058483488,1.21662305114615,15.8406958393224,15.9365480895041,3.42607162716512,11.9995959537099,0,3.48064026060856,13.0713235725743,1,5.54424583120742,20.3240132216766,0.138352228481391,3.6419700253443,5.58536393160497,65.6687839367422,5.785156151952302
31,30.2152133352745,29.3572789641375,0.697954366060606,0.295984577645764,2.09920015290761,0.119672194146179,9,8.86726972478489,35.4648630738746,5.80665807580147,3.8918086404652,1.87512577946438,1.87512577946438,7.82645971348002,23.03249408,1.96898528237592,4.15260108681175,3.46307612556753,0.0111213886420835,75.5,16.4622906497007,0.166598470757169,30.6735947807124,30,0.61704266327411,1.01454712411897,1.10891801865859,14.7426145006719,14.4443760498602,3.41653968093466,9.96942335030974,0,2.98091013187704,14.0302324206653,0,4.81288226174525,19.8238561909675,0.131147516377661,3.58842932156325,5.44092322162574,76.2387655157995,4.522878745280337
31,32.8241555194821,32.6397561841263,0.699155518181818,0.266455594139473,2.0994241493746,0.116330831337114,9,5.36382140110664,37.4703249323873,5.80579647259438,3.89071711717671,1.88574475353457,1.88574475353457,8.70041844355229,23.0721321,1.96897781836648,4.1526245719876,3.46408334067828,0.0094131433405839,75.5,11.3987400022748,0.135565896942126,32.3946730183775,30,0.481907428912043,1.01313560727753,1.15209988585414,15.8181904485119,15.7330923736923,3.41834680492815,10.0933655477181,0,2.9607832689911,13.2112883001512,1,8.88715679556402,19.8795791348909,0.155721485523747,3.58837205586596,5.44915680294613,53.0316759127562,5.094743951251549
31,32.8814519510434,32.7210169476813,0.697617127272727,0.271935043105901,2.09927559450978,0.114718111759137,9,5.56808774783469,37.9138925208317,5.80727507478918,3.89228966914665,1.88575434173077,1.88575434173077,9.71140179021218,23.0213652,1.96877003334533,4.15270421300818,3.46400035895445,0.0108699083137828,75.5,12.1366832535117,0.136068983041936,32.3333489431159,30,0.483029490368246,1.01255065072381,1.15216452630353,15.8108855292425,15.716757822231,3.41898588444433,9.82066403065861,0,2.99446573881697,13.8551982534146,1,7.26352669102365,19.8896428998431,0.154816717181167,3.61554002561505,5.52926829906813,63.994223194182,5.13430394008393
21,17.8812448771448,17.7404317694851,0.7521839904,0.109184855775123,2.08794145987161,0.156933298971348,8,3.45141190111741,22.7575624492362,5.80060769706017,3.87449969978489,1.70402406199931,1.70402406199931,5.0237817632671,18.80459976,1.96817209993037,4.13662176535031,3.37551908763051,0.0136354739696728,85.31,0.597750433746964,0.0446979706180619,18.9858659526258,21,0.257058565316147,0.74673288607197,0.679454968889832,9.6200853913148,8.80012565728102,3.30071634235294,11.2879361717202,0,1.78004119885028,11.0518011092518,0,0.0,19.0471091093278,0.178704203021509,3.34016944531375,4.6861325509842,42.4955157357257,5.563837352959244
27,33.9487781943495,33.6370116674555,0.738783943030303,0.332527905725915,2.09283659612082,0.1093854263302,12,7.9399100485317,38.2890974272912,5.81227099603051,3.8779054662552,1.88574475353456,1.88574475353456,9.29438252846417,24.37987012,1.95524957959039,4.14305535019494,3.44460604687729,-0.0105370083984099,88.39,79.9513373554706,0.177388669048434,33.460403628141,27,0.598592927027519,0.921261927808,1.1514796748766,15.9746249449191,15.9116068752049,3.39620516640032,9.33709157241125,0,2.96078326899109,12.7983626338942,2,9.92605422671034,19.808859727795,0.153423295079764,3.58837205586596,5.44915680294612,61.7266772744734,5.935542010773082
27,31.9749349561008,32.9845392716072,0.738783943030303,0.369229468969993,2.09297577905092,0.103395116743929,12,8.28505367579446,36.7691272755915,5.81609642995089,3.87948531242586,2.1962270852273,2.1962270852273,10.8072362968245,24.37987012,1.95485925222886,4.14349786425147,3.44907928827105,-0.0107251627543786,88.39,77.8243311938842,0.226858329498839,33.1328315000589,27,0.685061010445901,0.919704485715667,1.21661503546547,15.7722920809672,15.871676918436,3.40315576825572,8.74677197952664,0,3.48064026060855,12.6468574143132,0,4.46893946515303,19.810652473762,0.153299717573881,3.6419700253443,5.58536393160496,65.3320656579806,6.346787486224656
27,36.0242375729153,35.6628701763532,0.738783943030303,0.441640338817757,2.09162207236245,0.108182419471468,12,9.0078458424712,40.4522246008984,5.81869366030282,3.88238395949183,2.18194909348909,2.18194909348909,11.9498419572893,24.37987012,1.95493655486752,4.14335847668298,3.4442808499702,-0.0037913081684956,88.39,109.81123975573,0.322054080814322,33.3715115218233,27,0.664170768738301,0.92087706801411,1.21661529924291,16.5219570052503,16.7079227947449,3.39839233676161,8.65587854822486,0,3.33223600603779,13.9597527646991,1,3.88878543768666,19.8328656873358,0.13035899040811,3.64199473068299,5.5806418047994,96.3222733673633,4.633017024022149
28,36.1206706785211,37.2228971987984,0.741845106666666,0.351978631824715,2.09315556474637,0.0976861204636099,13,10.3164944581101,40.7944170659567,5.81336386443946,3.87919802694728,2.17916057887055,2.17916057887055,18.94296908312,24.48088852,1.95788880986932,4.14379451397928,3.46581965967087,-0.0112580705409692,88.39,40.3392530866169,0.193955822461088,37.4268725137961,27,0.638063824948585,0.92204487464106,1.12921457818544,16.9875055533377,17.0130495775814,3.42959492638734,9.57040810025125,0,3.13471142988684,12.7343868629153,0,10.4126376158902,20.1075845453354,0.141256388909717,3.66773210596033,5.66414659074144,68.2673864109974,5.739928612014925
28,35.6496120065024,37.9649998953564,0.740322333939394,0.424994008002152,2.09329160306068,0.0928805240434246,13,9.16025897388818,40.4207584989364,5.81719265470245,3.88079840868612,2.26834921038088,2.26834921038088,18.8194003126156,24.43063702,1.95758463223389,4.14424243454904,3.46787847539163,-0.0113710091732013,88.39,40.0732185166801,0.255101935178707,37.1465708249229,27,0.738980306603899,0.920467277191325,1.2951960517001,17.3229723970195,17.6037405014834,3.43154035771681,9.01588929537191,0,3.57918477473553,12.7791842212109,0,7.13618266213512,20.1119930917761,0.12692259644705,3.71736518596821,5.82555852414865,73.3093211653961,5.790484985457369
28,39.4489714337537,40.3184307846224,0.738783943030303,0.382595838982683,2.0922263947321,0.097673187554068,13,10.1013595350438,44.4236945596069,5.81689758158877,3.88199629141592,2.31448959758297,2.31448959758297,19.9204187995797,24.37987012,1.95767733928672,4.14403559826777,3.46547689360805,-0.0057570408401748,88.39,53.5112757223028,0.209095807646459,37.524393280288,27,0.637473160823497,0.921542639605282,1.22036524669698,17.7296137378152,18.0464437918147,3.43105814503686,9.11288373406943,0,3.5255321571676,13.9513213580029,1,9.08735517640887,20.134512064435,0.136350387825627,3.71734830201675,5.8287848478019,97.6422474246978,6.180456064458132
28,38.4895032025102,40.1959085516694,0.740322333939394,0.451955333028758,2.09218740119937,0.0934393015442376,13,9.34312253335633,43.4517525889053,5.82112538047579,3.8844503040716,2.31801206726999,2.31801206726999,18.7035894538364,24.43063702,1.95755743916443,4.14426318555106,3.46724928554791,-0.0059057615284017,88.39,33.9452581572305,0.283963722172979,37.361180788281,27,0.733105614119885,0.920689106522237,1.31990256825932,17.770732076003,18.1095235396749,3.43247978639995,8.90672459636694,0,3.61048453918316,14.125878340814,2,7.53288193022703,20.1340125014143,0.108106862093722,3.74128925442029,5.90515472830645,96.2294859167109,4.522878745280337
28,41.2184038394519,41.9835892492916,0.738783943030303,0.38486614893626,2.09312502937637,0.0974377606960562,13,10.4513173778156,46.0599678746349,5.81688548899367,3.88176306123975,2.31448959758298,2.31448959758298,20.594449242698,24.37987012,1.95846153138371,4.14467247905592,3.48345123192884,-0.0092750381886628,88.39,42.2204569491555,0.202738721447211,42.2732716790592,28,0.664530663220475,0.924555859420966,1.23822480052458,17.7191035082665,18.0479471810881,3.44265510937766,11.0950099433502,0,3.52553215716759,13.3325892257949,2,11.7350565559993,20.3798396686312,0.130060629977744,3.71734830201675,5.8287848478019,84.696196440785,5.554395796726403
28,39.4492124638422,39.712661754228,0.740189579393939,0.369391628317167,2.09252115135988,0.0990434644840064,13,10.3225161944324,44.1316481578558,5.81452016202659,3.88038239900526,2.2545374629668,2.2545374629668,19.2270833173142,24.42625612,1.95780570191818,4.14386940801866,3.46525758560917,-0.0061899006529678,88.39,40.0676837065057,0.204623658710948,37.7073332842972,27,0.639204210587889,0.922194058006857,1.17416811007163,17.6919603587484,17.9775181530669,3.43016984952917,9.37658000554711,0,3.32802008757648,13.6688960517073,1,10.5072581024037,20.1266505339412,0.139376116582909,3.69283117156374,5.74828920077787,68.7348661893414,5.7447274948966935
29,38.9510677531535,41.9355167181047,0.740322333939394,0.418147589372427,2.09405637219457,0.0859372726038141,14,10.5806005578359,43.9265681734014,5.81654690478519,3.88092434725579,2.33602634055712,2.33602634055712,24.0247010497654,24.43063702,1.95838114516179,4.14496971191277,3.49229983151038,-0.0116616960611935,88.39,79.2094291863715,0.22161903038107,41.3207972271867,27,0.703913104199893,0.923053817453045,1.28428273782678,18.1450278117165,18.482860040683,3.45477220831517,9.6230137206748,0,3.56799510098179,12.5716196791561,0,11.2657072983524,20.3973046093816,0.136003521930204,3.76464781740936,5.95872375924636,79.8792827512276,4.897223385116559
31,34.7082552489704,33.8163805082052,0.700203384242424,0.293456904274532,2.09956922025163,0.120744160442093,9,5.36701359421923,39.9630449452776,5.80583946194959,3.89093226833589,1.88574475353456,1.88574475353456,8.46094126804307,23.10671168,1.9707110064888,4.15301729280742,3.4727867298699,0.0083834699425029,75.5,17.9358889286687,0.154139264137999,34.9189384786659,31,0.517268018366246,1.0180234426084,1.16148260047879,15.8363579063951,15.7487321724896,3.42825562286488,12.1044503812947,0,2.96078326899108,13.3299238443351,1,8.29666411356461,20.1245202605439,0.152479866491396,3.58837205586596,5.44915680294612,52.8066441255373,5.150580586203101
