L1p,SpMin1_Bh(p),TPSA(Tot),L1v,RNCG,H6v,HOMA,F03[C-N],H6p,P_VSA_p_2,Tv,SpDiam_B(v),HOMT,SpDiam_B(p),RDF115v,H6i,L1e,Eig07_EA,Tp,SM15_AEA(bo),TPSA(NO),RDF060p,F05[C-N],Eig07_AEA(ri),SpMin1_Bh(e),MATS1p,SpMax1_Bh(i),RDF145s,F05[C-C],F06[C-N],H7v,SpMax1_Bh(e),DP15,H7u,Eig07_EA(ed),Eig12_EA(ri),SM02_AEA(ri),DP18,L1u,DP17,CATS3D_02_AL,SP18,DP20,JGI1,Eig04_AEA(dm),VE3sign_B(v),SpMAD_B(m),ATS8e,RDF095e,P_VSA_LogP_1,JGI9,alvo
7.31252837068396,2.06619545627947,100.3,7.31397812032684,0.150586894151745,0.100371940518328,0.777438276923076,10,0.0963908390735381,119.433935643089,15.321535096307,5.87591823825168,20.2133952,5.88740643086387,0.262611783405263,0.696593077904272,7.28979730989835,2.04175179551789,15.3691927609509,2.04175179551789,91.92,22.0702502034002,7,2.97861760223671,1.98635321747897,-0.0385384310153089,4.17947390944095,0.0,26,9,0.0328660076724958,4.1515181027797,6.32586984103322,0.139915815933435,6.06520454741165,1.0,6.06520454741165,4.66274064050154,7.14451063921502,5.26156647157604,5,4.90445820414445,3.3528975433896,0.222222222222222,3.00202980237732,-8.71247959717518,1.57818240510769,4.68675637296129,5.65585349238043,8.82520426189009,0.0097301468134801,6.431798275933005
18.6612174449171,2.0860263639504,85.31,18.9492209314067,0.153070870033617,0.107851910905194,0.7521839904,9,0.131162838760754,110.910406475419,22.656809117069,5.80003843451148,18.80459976,5.81360215202647,2.49638729108369,0.671057120493831,19.2647252421217,1.54755973755737,22.5068068511614,1.54755973755737,85.31,4.02813649783267,7,2.48375978133153,1.95307888375824,0.0267416993365248,4.18462279930907,7.42023348909804,19,8,0.0404797458838575,4.13557734323005,11.2688363968308,0.237653187417651,3.67563296206769,0.679503139922546,3.67563296206769,10.6045556309853,18.5162863797223,10.8755048850475,4,10.7342514147137,9.92573017139542,0.183333333333333,2.73192840471897,-2.32432569613818,1.60793555705377,4.24067817653538,5.57683985430045,0.0,0.0088639870931537,6.468521082957745
18.7414448344759,2.08573258080707,85.31,19.0328634219781,0.150630953418243,0.113729952831197,0.7521839904,9,0.139840402456291,110.910406475419,23.1010011262075,5.80154557549116,18.80459976,5.8157631103903,3.04776354353789,0.674238014629608,19.253656128923,1.78229778538887,22.9750260979419,1.78229778538887,85.31,4.02025970796527,7,2.70683956370264,1.95258147595368,0.0336337887759437,4.1846125907593,8.40586969078612,19,8,0.0407787359887795,4.1356640447088,11.2454507584093,0.238733230071688,5.22488835159337,0.679515658687581,5.22488835159337,10.5756802184287,18.4827582185188,10.8481071925984,4,10.7352078563132,9.89465536984442,0.193548387096774,2.7319553689199,-2.49750534714023,1.62167731363294,4.25861613685638,5.38113305887087,0.0,0.0096096965020576,5.388276691992658
20.5437499234767,2.0863418790973,85.31,20.1442680959814,0.159800840019806,0.120410204370051,0.7521839904,9,0.145548899779305,110.910406475419,24.0966731317824,5.80009732348639,18.80459976,5.81383171869221,2.61057977698656,0.662008624910751,21.2777202210934,1.54755973755737,24.6984759806506,1.54755973755737,85.31,4.03743669080994,7,2.48383255587962,1.95747220831746,0.0222604784196788,4.18495225322104,6.78264405708544,20,9,0.0485405129441552,4.13596277149691,11.2943048643727,0.253419025244891,3.67563296206769,0.679517274752758,3.67563296206769,10.6313707798835,21.1351593228299,10.9020357542915,4,10.7640268299443,9.95268370739051,0.183333333333333,2.73132986012143,-2.33557100939962,1.6086017259115,4.30450148851043,5.48401151562281,8.82520426189009,0.0088639870931537,5.6439741428068775
19.1978828179858,2.08594024176855,85.31,18.5234552832771,0.163573424861437,0.101331075250972,0.7521839904,9,0.124495187771319,110.910406475419,22.4940767426887,5.79929033303554,18.80459976,5.81291036290411,3.48794566217624,0.661822441775028,18.604781762698,1.54755346745117,23.3926706160892,1.54755346745117,85.31,4.05301436860767,7,2.48362658442028,1.95408266064458,0.0266470284477692,4.18454361700854,1.69926760753675,19,8,0.0458679651156349,4.13542073287751,10.7162110551746,0.239261414497417,3.67452144824141,0.679464539049028,3.67452144824141,9.92987583549807,18.4292869867181,10.2421074065933,4,10.0449616640063,9.16697303247559,0.172413793103448,2.73070290791827,-2.21469703658162,1.76598152037212,4.21406079855984,6.09947376400416,0.0,0.0079691358024691,6.1249387366083
19.6646352389803,2.0870028368817,85.31,21.1613743533249,0.134243550335054,0.138321295667378,0.7521839904,9,0.132123587278673,110.910406475419,24.7066277533379,5.79995619025425,18.80459976,5.81337402654049,3.52656049759849,0.828063464276495,23.0520678675773,1.69651910641302,23.4828823818165,1.69651910641302,85.31,4.7733647723058,8,2.65271307273733,1.95712618473005,0.0150029018508288,4.18513320157173,0.261130536745629,19,8,0.0489198733681286,4.13616032971546,12.3768897258756,0.279161998156336,4.83133959414419,0.951805957551812,4.83133959414419,11.8697155400072,21.7584635904281,12.0904496841539,4,11.9180799360358,11.285576218975,0.21875,2.73411783622882,-2.42344131425278,1.56589426601544,4.33238254249919,7.78542294346372,0.0,0.0089426044634378,5.681936665037238
41.4421463014787,2.09330762417941,97.62,45.5405471390169,0.110475722938088,0.46434413537853,0.738783943030303,12,0.415895156765159,132.168784606408,49.8739500976107,5.81486937916492,24.37987012,5.82974957719216,9.62338466451644,1.9588830259971,48.4910813293805,2.35718527862919,46.0536833477091,2.35718527862919,97.62,9.86613975404913,13,3.29346031182826,1.95774810700654,-0.0391212572387991,4.19186695281194,74.4385390783607,28,14,0.239263668543801,4.14444666507868,19.0139147907933,0.708920908724766,7.071334727584,1.3250293459989,7.071334727584,19.7661809938392,44.7260637401834,19.5683718960981,8,19.7453831363499,20.0156906744951,0.25531914893617,3.57294715384962,-3.23073251780258,1.5506950791992,4.85175441595519,15.5949780780786,0.0,0.0091115952553861,5.882728704344236
40.5850816075545,2.09496805780448,88.39,41.4681164417656,0.096258603742711,0.422237271072755,0.740322333939394,12,0.417686216989039,121.168896718802,46.2898436980635,5.81701604853122,24.43063702,5.83191537005261,9.63645191590146,1.85949911487972,43.9978602163825,2.26834921038088,45.6749501474706,2.26834921038088,88.39,11.1923518674152,15,3.22120021489705,1.96219070540602,-0.0117000875686904,4.19282890639965,32.2989394469648,27,14,0.222509637903099,4.14547681139231,17.251358787584,0.769103067327394,6.60116699146359,1.29745983469001,6.60116699146359,17.6555473913302,42.6886575082687,17.5733933757308,6,17.6375575266547,17.6750657633503,0.238636363636364,3.21316405529342,-3.7523449708415,1.56671359525621,4.84362833810433,18.1697366237215,17.6504085237802,0.0087503149407911,6.7447274948966935
22.3927557189748,2.08521245223812,97.34,22.0362947838956,0.145390832683488,0.135958520656468,0.850856193043478,11,0.154478541941262,128.921157158449,25.1676972378121,5.79768497476451,19.56969244,5.81092879741412,2.58543689283405,0.800332615472111,23.3127698431065,1.54702149620521,25.7432622254248,1.54702149620521,97.34,6.17871750899665,10,2.48281447872464,1.94714833430867,0.0187824106329185,4.18427839213182,6.67425153842937,16,11,0.0781112142611241,4.13471956513554,11.7411911201724,0.322451379140471,3.67237046097541,0.679718727310907,3.67237046097541,11.1368923574344,23.4645849459802,11.3894498543872,3,11.3002853834317,10.4906782022969,0.155172413793103,2.53858387747907,-2.18819309576645,1.5854255934429,4.27253249373559,5.84482062063654,0.0,0.0076644736842105,5.943095148663527
22.3050342332064,2.08525417543728,97.34,22.8631813169876,0.133763223895318,0.151047927270853,0.850856193043478,11,0.151271089185397,128.921157158449,26.0510104374739,5.79819064465882,19.56969244,5.81144540858591,3.00930550608103,0.837215633773858,24.064987239305,1.71104761281999,25.6650059106412,1.71104761281999,97.34,6.20128835865412,10,2.66552241356662,1.94677418614307,0.0168009871723548,4.18439485707832,4.02256270927796,16,11,0.0857255302632834,4.13491354437138,12.6622241205699,0.320566001149159,4.90686711179175,0.679775301957316,4.90686711179175,12.2831501067824,23.53971743604,12.4591119231368,3,12.3381851854295,11.7940769881592,0.193548387096774,2.73331387000972,-2.41716562571258,1.55696371865155,4.31334187428726,6.34288536756825,0.0,0.0092391304347826,6.036212172654444
