L1p,SpMin1_Bh(p),RNCG,HOMA,H6v,TPSA(Tot),SpMax_B(p),SM15_AEA(bo),Eig07_AEA(ri),RDF060p,SpDiam_B(p),Tp,VE3sign_RG,F07[C-N],MATS1p,CATS3D_02_AL,H7v,SM02_AEA(ri),Eig07_EA(ed),DP15,Eig12_EA(ri),SpMin4_Bh(s),F06[C-N],Eig12_AEA(ri),SM11_EA,G2p,TIC4,SAacc,SpMin8_Bh(p),SpMax8_Bh(v),CATS3D_14_DA,RDF080e,H8s,TDB04v,Eig06_EA,B07[N-F],SpAD_Dz(m),VR2_B(p),SpMAD_B(i),NssCH2,alvo
23.555285053707,2.08506564352015,0.146303706524086,0.850856193043478,0.141964595531544,97.34,3.87186479961633,1.65056858795789,2.61366209016839,6.08128424431615,5.81119089889248,27.1547243363671,-2.87835690274128,8,0.0284157833057165,3,0.0878469336277225,4.54804515296877,4.54804515296877,12.1464007320029,0.679720523771481,0.502617021023897,11,1.66289850775565,13.1271817503783,0.168737001330765,220.477331756708,127.634674966804,1.09791691125511,2.74588880286623,0,8.59476988539313,0.42676560173446,2.05571139311174,1.83588456816848,0,227.284116207135,1.09102943648782,1.5569830598523,0,5.300162274132754
23.5995943753316,2.08490830692647,0.143091485721548,0.850856193043478,0.150671603467981,97.34,3.87254010311743,1.6541474936615,2.61412583515198,5.91553921196361,5.81190257626986,27.3705223012329,-2.87876394815035,8,0.0381293583886995,3,0.0870153145802214,4.64917308397103,4.64917308397103,12.1727949648262,0.679748552911053,0.502617007143713,11,1.66293418616416,13.3111291257222,0.19153654924515,224.477331756708,127.634674966804,1.09562424031605,2.77292430581939,0,8.74375260572324,0.519229737428681,2.16860053664348,1.83623552053335,0,238.124189655436,1.08777450283788,1.55119940606591,0,5.896196279044043
19.2315483185911,2.08691350922283,0.134307147447364,0.7521839904,0.114285496880584,85.31,3.87355301843376,1.70767979137926,2.65445815835136,4.00511244583995,5.81317139359221,23.4685356640181,-2.95073678139564,8,0.0150029018508288,4,0.0473263235132863,4.91811089292111,4.91811089292111,11.830111652135,0.951944081670218,0.503367048894455,9,1.95459830585081,13.8556260629796,0.167560109227301,218.574496950027,154.504264096811,1.10188634719984,2.71516844400827,0,10.207965195554,0.528957678060349,2.043399584062,1.85625212489232,1,264.076872297681,1.08472482256905,1.56321636813228,0,5.152427340857888
19.5591124169791,2.08794321269317,0.115396358000517,0.7521839904,0.242146236483971,85.31,3.87582010879288,1.8643994809495,2.7950907312222,6.59591062064236,5.81591053382654,24.0302588886244,-3.16493362955846,8,0.0107387352149461,4,0.0613154364859349,5.51054217360109,5.51054217360109,12.271580551433,1.04238411404935,0.50298341311034,8,2.05373232670892,14.2897371330096,0.179366692236495,228.574074974296,199.384603909849,1.18936222538136,2.78038737414906,0,11.2612409355902,0.531325792902293,2.13065355848411,2.28139915552602,0,312.578187755412,1.0743922708593,1.51978028897853,0,5.079876673709276
41.4252645210591,2.09898601626382,0.0959822119974778,0.767293484516129,0.367001064359396,87.53,3.88980456299471,2.16993348096179,3.08219030360145,10.3980100251704,5.81414767986047,46.0971909996826,-9.03732534302529,10,0.0104721048351113,8,0.21320043296857,6.38210842523171,6.38210842523171,17.3275405001416,1.22094167088036,1.01883045878569,14,2.22604600480004,14.0301678022193,0.16533980134339,325.008010215235,165.987975475094,1.39246240911381,3.0259813155496,0,15.5988605099751,1.69037962542182,2.09819266137044,2.39183145091143,1,462.97668593764,1.08835164193854,1.56069326505951,0,5.634512015109101
30.7297110743541,2.09964145368162,0.130249133270545,0.697954366060606,0.363053586660236,84.73,3.89016177419709,2.13628439574805,3.09612953335169,8.50258822359166,5.814826737443,36.2762210093564,-8.9363302238406,10,-0.0228413608105929,11,0.159713366299695,6.32925033821234,6.32925033821234,14.5750918760814,1.2181864050697,1.01500904264452,11,2.22318820334964,13.743727726728,0.178042382447598,314.964955803064,158.97711267967,1.38818290985927,3.01124640257014,0,18.7817529303038,1.25398732139848,2.10516964133832,2.35407268619974,1,437.658702885292,1.09066011937108,1.57238650444301,0,4.522878745280337
33.7572566556849,2.09963830267315,0.130412421036889,0.699866145454545,0.460210790544213,84.73,3.89009636705327,2.18747228696499,3.14299016728367,7.80135293750855,5.81470678117088,38.6137705418998,-8.81752647485968,11,-0.0228413608105929,11,0.268470528987461,6.49417609521297,6.49417609521297,16.9014278910576,1.15877804075697,1.01501072005369,10,2.16577716375628,13.7363017524976,0.162480369128111,309.719843305227,158.97711267967,1.37089051934945,2.95975871948425,0,18.6775262802211,5.00033723336585,2.09107882957863,2.35716391183026,0,448.63650563933,1.0906636336335,1.57278223881553,0,4.672028376376989
17.1073042839757,2.08635950387746,0.160380919819661,0.7521839904,0.095276482753478,85.31,3.87266572847961,1.54687440356713,2.48265209085269,4.16071149353949,5.8121775097366,21.0445826639632,-2.7399813720788,8,0.021138522219689,4,0.0364606052749279,3.67142699205507,3.67142699205507,9.78729049292271,0.679372395777045,0.501722870497825,8,1.66259136666026,13.152816924873,0.158179590939782,202.877123795495,109.623924283774,1.06232040052899,2.71074676998796,0,10.9485758125617,0.154154478209023,2.02898200563364,1.66287512622467,0,192.161393690411,1.09829481397421,1.61715242874422,0,6.070581074285707
17.0604348137645,2.08646359850713,0.146777119096961,0.7521839904,0.0973330979808659,85.31,3.87384900224309,1.64066676710757,2.59028731357905,4.33209873170574,5.81373161063582,21.0118152603815,-2.74081276055174,8,0.0195365503887606,4,0.0390667834016745,4.43901142022849,4.43901142022849,10.3988642054279,0.679555464206985,0.500604407980756,8,1.66275134373897,13.3258477471335,0.158179590939782,210.877123795495,139.544150825799,1.06845170856802,2.71655730442,0,10.2491579708408,0.146609159526617,2.11726954720625,1.82335101433452,0,219.688967014985,1.09097249247853,1.57002556954493,0,5.139063379299906
17.0381499057187,2.08645048357548,0.14938087488123,0.7521839904,0.102234324113711,85.31,3.87359985686202,1.76974365320093,2.7168928583341,4.42620459952364,5.81334172719985,20.9867591094951,-2.74154156412825,8,0.0195365503887606,4,0.0365053620366297,4.96257486685741,4.96257486685741,10.7820708944303,0.679403724797583,0.500406281083722,8,1.66261638077691,13.2520767406219,0.158179590939782,202.877123795495,139.544150825799,1.07424796772333,2.71359329698762,0,9.867246897846,0.273326311214802,2.12927864996852,1.87938524157182,0,219.48587483729,1.0909883742529,1.56866148819222,0,6.337242168318426
18.5924615047917,2.08559786896648,0.158158999834749,0.7521839904,0.111661288693662,85.31,3.87532940866743,1.54750416536519,2.48346401710019,5.12700102901298,5.81507790454784,22.7435141538687,-2.7425634179746,8,0.0347038991232358,3,0.0415195670277218,3.67548185366589,3.67548185366589,10.7028836143204,0.679494040539303,0.501323819748282,8,1.66271842744642,13.3957877907694,0.158179590939782,210.877123795495,109.623924283774,1.00780811103557,2.71982789946088,0,8.73327749825166,0.234178671202376,2.25778748549409,1.7724372506955,0,214.638561606708,1.09098782961418,1.57213862968747,0,6.1938200260161125
19.8640555988824,2.08575397895544,0.160350682281801,0.7542146664,0.110537785829658,85.31,3.87435198799505,1.54755973755737,2.48371059005063,5.178418320964,5.81397275687355,23.8931195782344,-2.74177557947264,8,0.0347038991232357,4,0.0449058213976635,3.67563296206769,3.67563296206769,11.3404890054743,0.679478076438323,0.500602083881207,8,1.66269306591745,13.2884691664234,0.171240638681063,210.877123795495,109.623924283774,1.0219164643178,2.7264299927553,0,11.0067160419716,0.187466275900213,2.20538741365659,1.78244375820632,0,218.761142313098,1.0910016103582,1.57170921696202,0,5.91721462968355
18.7900840577715,2.08571046051047,0.162565111551043,0.7521839904,0.111410663493432,85.31,3.8742849695196,1.76974365320093,2.70683956370263,4.14166144618413,5.81391888953644,23.0183507889717,-2.74244520893679,8,0.0347038991232357,4,0.0374603968370327,4.96257486685741,4.96257486685741,11.0522237895125,0.679397952443448,0.500852112643221,8,1.66261419976871,13.2520767406219,0.158179590939782,202.877123795495,109.623924283774,1.00734167404945,2.71821317857263,0,10.9635264244055,0.213156122163634,2.28807181107239,1.87938524157182,0,216.745415107357,1.09100047045378,1.55212030794681,0,5.531652669587842
30.3290050523167,2.100315590279,0.118869953518586,0.699155518181818,0.238504374057226,75.5,3.89116449948565,1.9359537171361,2.91853675964846,9.61005386484823,5.81601962252365,35.9428057914246,-6.03452989257472,10,0.006841912394991,9,0.111931585567879,5.65005878132736,5.65005878132736,14.468404490773,1.05945723085516,1.01827009496403,10,2.06532991787085,13.4856235907819,0.15342793062519,329.566164908021,103.096884979026,1.39856751367591,3.05391149264218,0,17.3904494453459,0.582580140668741,1.93527377929959,2.15416782819037,0,370.480686448752,1.09841806257185,1.59868895927012,0,4.522878745280337
34.2084990061107,2.1001994768437,0.118955393491684,0.697954366060606,0.310284342318601,75.5,3.8907874966612,1.87938524157182,2.87938524157182,9.27800727333373,5.8154959316774,39.5124391825243,-5.06195679201671,10,0.006841912394991,9,0.154159181746656,5.62731081166063,5.62731081166063,15.3292883758378,1.09221311702179,1.01853795742223,10,2.09853442560278,13.4201586387343,0.168094042296078,313.566164908022,103.096884979026,1.40846947233738,3.10104971524194,0,14.4811503217196,1.01883996630382,1.93418975186841,2.18960049042689,0,372.763513330826,1.09842839974181,1.58548952104681,0,4.522878745280337
33.9868223676611,2.09968011700452,0.152393647823095,0.699492756969697,0.465661658823764,93.96,3.89053710463687,1.88811566597022,2.86196144993535,11.2876641803363,5.81532815018943,39.7774046765621,-12.5184866102062,11,-0.0521411577322847,11,0.286894357447442,5.69077803822141,5.69077803822141,15.7625208129681,1.1697190465247,1.01523260489464,11,2.1758959454489,13.4934261187947,0.159132200918605,334.265202587009,125.096660754239,1.4188153445071,2.96065541368928,1,20.7881047695417,1.67030510572455,2.05577616122695,2.26451719399736,0,414.722365386331,1.09310057896089,1.59712393356962,0,5.023650020996727
28.8588145184585,2.09889675568643,0.111841114650388,0.767664089032258,0.271863844806638,87.53,3.88897037266855,1.89960488155872,2.85284156975377,9.27078208213911,5.81323949554472,36.0665357551637,-8.4793338415309,10,0.0136468844989613,8,0.110263442322131,5.50586654999091,5.50586654999091,14.7020169189211,1.13720557174752,1.01833075488575,13,2.16063905761529,13.3156364138997,0.156316903017325,305.974784243856,121.107635662057,1.15803750066406,2.79019066472131,0,17.2425329813505,0.65997203008146,2.04945444419216,2.14320167416634,0,378.076620696119,1.09845573080612,1.58859371360417,0,5.133122185662502
39.8966232875393,2.09881867871683,0.109691432302794,0.767664089032258,0.453471359683529,87.53,3.88958856646796,1.89966166143969,2.85440585292587,9.41510269247601,5.81390911129692,44.0616275613313,-8.6016460855913,10,0.0168885689146145,8,0.294712204858658,5.66350972088193,5.66350972088193,16.633050739736,1.22012504330767,1.0182329166249,13,2.2258853474352,13.4702996501338,0.160330449351379,309.974784243856,121.107635662057,1.15781088438423,2.80622387475759,0,14.9860811582828,1.56502523727589,2.13276277957344,2.15917803859855,0,393.041584710207,1.0957171932522,1.58266050627141,0,4.799149501908922
41.8768420123953,2.09885133000887,0.111169157848155,0.767305092903226,0.474786459568521,87.53,3.88940317391876,1.9492328217144,2.90915853180656,10.0668732501948,5.81368944132382,45.8462261240354,-8.60041028695184,10,0.0168885689146145,8,0.31178613917648,5.80968920509455,5.80968920509455,17.2502123821,1.19741583344367,1.01822575877239,13,2.2260366479828,13.3969252552893,0.147463051990239,307.974784243856,121.107635662057,1.1570792629771,2.80797738637624,0,14.562578580839,1.6041441070241,2.09844609579168,2.24728483099482,0,397.759983127053,1.09571956627166,1.58139784556651,0,5.350665141287858
39.5805945394992,2.0990711683359,0.0963391729421129,0.767293484516129,0.347106032949394,87.53,3.88922086125746,2.03185888698861,3.00645887209071,9.95107666333367,5.81352319516937,44.3010090633254,-9.02178842480015,10,0.0080467915804452,8,0.19809549686475,5.90349006326854,5.90349006326854,16.9731311289317,1.21789411413621,1.0188568600694,14,2.22314854786982,13.9283275052128,0.161605331748219,323.008010215235,165.987975475094,1.39484501895566,3.0248046686409,0,12.9229731868051,1.63164176613794,2.01154090491547,2.35390152820873,1,446.076032351086,1.09068031598789,1.57264945904572,0,5.367542707815276
41.3283882391235,2.09906885319117,0.0964046439942992,0.767664089032258,0.356972821040101,87.53,3.8891833978542,2.03189891302727,3.00725605282004,9.61742061080721,5.81346864623789,45.4784948799645,-9.02967846062117,11,0.0080467915804452,8,0.22456639232119,5.88582086960403,5.88582086960403,17.9726294987723,1.21883183609373,1.01887221364214,13,2.2240811125836,13.9199597585006,0.154119655430091,317.008010215235,165.987975475094,1.36707653370018,2.9828895401273,0,14.3415198824699,3.23586271298586,1.99764563651328,2.35702828123125,0,455.383423915225,1.09068150682218,1.57315815442054,0,5.521433504406157
42.1123568895961,2.09921921010724,0.0849395497354287,0.767293484516129,0.425081274420653,87.53,3.89010114906234,2.34470524810927,3.29824033414318,11.1184957572905,5.81453848678124,46.7520709654115,-9.52330807688962,10,0.0060934829637731,8,0.240675290839326,7.12159812368595,7.12159812368595,17.6986734935142,1.38674303648955,1.0190067440647,15,2.45732732694227,14.3299263294307,0.159132200918605,328.265202587009,210.868315288131,1.41282629064932,3.10223616508421,0,15.7060483583764,2.2425520996288,2.05412388892685,2.56147512744972,1,521.55809880056,1.08203150112868,1.53861568529116,0,5.681936665037238
23.4860250150737,2.08507729453642,0.139306338433438,0.850856193043478,0.153076732167894,97.34,3.87215331650521,1.66975062184071,2.64052094587666,6.17074111181713,5.8114993688159,27.0936616632676,-2.87873548080045,8,0.0272784563098038,3,0.0958129327664825,4.71661643116515,4.71661643116515,12.8440111741185,0.679751801826549,0.502134226776001,11,1.66292802648114,13.2245318037617,0.168737001330765,222.477331756708,142.594788237817,1.09854380264318,2.7509748477232,0,9.16053008493846,0.516203131858662,2.08384740264,1.89763268520185,1,243.799546160908,1.08777615303205,1.55041522072186,0,5.36251027048749
25.6118505152341,2.08504544582534,0.148003136128507,0.850856193043478,0.167489148496169,97.34,3.87193075363286,1.66786657637627,2.63313922626519,6.59843221270595,5.81125322650018,28.8447181667436,-2.87766150968227,8,0.0287791005682758,3,0.100026099334348,4.67894940078546,4.67894940078546,13.049553206635,0.679739285094788,0.50258455391224,11,1.66292203595855,13.1177668294453,0.179995788838212,214.477331756708,127.634674966804,1.08406196418232,2.71516844400827,0,8.5875927877407,0.45445670637098,2.04998883100391,1.88308054821644,0,229.233590445005,1.0910298539294,1.5704828800514,0,5.333482019445119
24.3516684366321,2.08546367246724,0.123533899455079,0.850856193043478,0.156005991815805,97.34,3.87211114507542,1.72286732826895,2.67529287877353,6.51105518609581,5.81145934094929,28.1257865316145,-3.08779387280188,8,0.0114933768154232,3,0.0938043117897388,4.98795979456423,4.98795979456423,13.0306962882697,0.952073082954551,0.503093759356635,12,1.95470706056029,13.8306306707534,0.154039221954264,236.378501832672,172.515014779842,1.11301244535078,2.75191928633005,0,8.60885399418548,0.966198970615327,2.00473443797865,2.0,1,281.591353439493,1.08192396890789,1.53905460770451,0,5.281498311132726
25.7228243602806,2.08545128357926,0.123628172649771,0.850856193043478,0.164825579168633,97.34,3.87206966876579,1.72624014124508,2.67549888934611,6.17628959176484,5.81140586599502,28.9870902000429,-3.08671513333889,9,0.0114933768154232,3,0.114102344599324,5.00263116471281,5.00263116471281,14.1772388700515,0.952075687917982,0.50343007551463,11,1.95470970080358,13.8214001800405,0.175645012205851,230.378501832672,172.515014779842,1.10272684341886,2.71516844400826,0,10.0639552317054,2.76138470422697,1.98647664381077,2.0,0,289.852982414424,1.08192518172904,1.53969884856541,0,5.958607314841775
25.8398229568104,2.08584475145002,0.107355865937632,0.850856193043478,0.179535955013454,97.34,3.873050844848,2.0,2.96150972475825,7.67580123275432,5.81247834220892,29.7644218876704,-3.2982354961774,8,0.0063455181795398,3,0.117034467466861,5.70175287829319,5.70175287829319,13.6488291178219,1.15686642025533,0.503319171308476,13,2.21077153535078,14.2656105423117,0.162305632647406,240.568425030289,217.395354592879,1.25121921738255,2.85848065591175,0,11.380355351211,0.98871910808212,2.06012514289052,2.33445365266577,1,341.583770817991,1.07227585270814,1.49866587483255,0,5.042871802323187
25.9147082477414,2.08526639805938,0.123020180351105,0.850856193043478,0.171670918449325,97.34,3.87274577813731,1.88421308352703,2.81751766350705,6.95373342572201,5.81211967277179,29.5992400472743,-3.08832605469281,8,0.0194292983732418,3,0.110033584332844,5.48143772846791,5.48143772846791,13.4220369530997,0.952077511462652,0.50272119636466,12,1.95471200210744,13.9423590446343,0.160057089508594,238.378501832672,172.515014779842,1.10509855985458,2.77959532632739,0,11.2269650055144,0.965168712132481,2.11891404276298,2.15805633021717,1,294.336077355916,1.07927808804305,1.526027225243,0,4.9503943874050265
25.9642896638659,2.0854202267248,0.144024388622942,0.850856193043478,0.147521034934975,97.34,3.87181230063188,1.66786657637626,2.64182490555262,6.21633363799412,5.81113688629105,29.2007062475944,-3.09003451225954,9,0.0138551533179774,3,0.0958876372497963,4.67894940078547,4.67894940078547,12.7858861010585,0.679754665421681,0.622454734960986,11,1.66293063440706,13.1177668294453,0.186149695561878,230.378501832672,127.634674966804,1.10267407316398,2.71516844400827,0,10.0543143682795,0.693052563488209,1.86488204373538,1.88308054821644,0,233.098608207882,1.09102962971851,1.5710358782477,0,5.568636235841013
27.2039603044723,2.08524944045023,0.184532238023741,0.850856193043478,0.154518345782135,106.57,3.87179440033667,1.6762099698216,2.64510929684034,6.91181186720396,5.81112158012367,30.3740061385809,-3.16001309738674,8,-0.0313925562918879,5,0.0774674265065246,4.72564647679473,4.72564647679473,13.5118053392952,0.679787169324939,0.5763816991492829,12,1.66296015011238,13.1326839367442,0.153290488652678,237.328962476459,138.634562854411,1.10407351251184,2.71516844400827,0,10.7004774441559,0.716474411484045,1.9623917717051,1.90846317726957,0,251.956022088179,1.08777826627337,1.56753400289063,0,5.522878745280337
38.3980099757011,2.09228447187331,0.0977605520379153,0.811127832258064,0.430737136133314,100.42,3.87600046494289,1.9886459186502,2.93584730754335,9.94836439968026,5.8247431661214,42.2098159250438,-12.0866796164672,13,-0.0119780305598032,5,0.274005127498952,5.74560199741264,5.74560199741264,16.8771841523302,1.21578267960654,0.922823814340292,17,2.2213486404445,13.4090554599778,0.15709347966205,302.763925116828,167.813391752212,1.12151285555393,2.78337120851926,0,14.3954289944177,1.76529015682142,2.07336276865542,2.18374140823281,1,397.930055521339,1.09580214054365,1.58616936282424,0,5.701146923590294
38.2474011432428,2.09242824118356,0.0929478100131784,0.810955876129032,0.446240783121247,100.42,3.87757817682958,2.16043821835585,3.10995190444752,10.24019936405,5.82855423101921,42.0689129924345,-5.68601379962789,13,-0.0123890771746096,5,0.291578385591064,6.08413503579686,6.08413503579686,17.4412400862235,1.32656890354593,0.921235408941594,17,2.35891800252362,13.486724506794,0.15709347966205,302.763925116828,197.733618294237,1.12151549716426,2.78454347212087,0,13.4898910528882,3.65242604644259,2.14687237502233,2.30363725023694,1,436.659126709808,1.09068542146324,1.55242450927471,0,5.235077015350112
40.3195355953637,2.09103003531457,0.0967985314564983,0.811248503225806,0.407563643837066,100.42,3.88051565605327,2.15461556103823,3.09752440700694,10.4669986354368,5.83163528352519,44.5218585223447,-5.65959177464841,13,-0.0020538505047235,4,0.214305243572816,6.09102740156653,6.09102740156653,17.2216105417725,1.29152335610816,0.922432505730654,17,2.35782164547267,13.602038833378,0.169372076872468,310.763925116828,167.813391752212,1.12149806539616,2.8060148758377,0,17.2940518072837,1.72835588916919,2.24118177894608,2.28601901507977,1,431.4582818487,1.09068164911587,1.55598539374771,0,6.769551078621726
42.4576033034627,2.0913009199319,0.0977475994138074,0.810955876129032,0.469742051578318,100.42,3.87876893832918,2.17305375675117,3.11982549364105,10.968875561967,5.8286176526699,46.2885782584191,-5.65768724877486,13,-0.0020538505047235,5,0.32359867968602,6.13142869807592,6.13142869807592,17.8714185241595,1.2629734919958,0.922319354417291,17,2.31352930722683,13.5156141938329,0.152864446129798,310.763925116828,167.813391752212,1.12147025884219,2.79525952290822,0,14.7351911834777,2.19371387763856,2.20273093018342,2.39457420638389,1,436.233325565559,1.09072087771337,1.55567739049573,0,5.723538195826756
41.2611174771627,2.09122472469306,0.0986923525887486,0.811127832258064,0.465039525396607,100.42,3.878698246441,2.16043821835584,3.10551565239557,9.91929115176267,5.82866881412825,45.2847954020302,-5.69490043451993,13,-0.0020538505047235,5,0.313863007102775,6.08413503579688,6.08413503579688,17.5408234148185,1.32624678457606,0.922351579779621,17,2.35882387544311,13.486724506794,0.15709347966205,302.763925116828,167.813391752212,1.12149001145248,2.81472820061683,0,13.4442753031654,2.64415768896645,2.2633454670415,2.30363725023695,1,433.867572775549,1.09071812203819,1.54122921372196,0,7.221848749616356
40.3636843652899,2.0917472751288,0.0945863660265337,0.810955876129032,0.463183802023814,100.42,3.87811711494723,2.17305375675117,3.12084322927971,9.83016073140164,5.82835359939541,44.1733665071777,-5.66186460770524,13,-0.0073093252653795,5,0.318977940846182,6.13142869807592,6.13142869807592,17.7994297230381,1.27904688218053,0.921771671877701,17,2.31925214376892,13.5156141938329,0.161199088323365,310.763925116828,182.773505023224,1.12151193551324,2.79089562142517,0,13.9284692759434,2.24848453331976,2.17355743071825,2.3945742063839,1,437.706152540075,1.09070727807824,1.55685348696367,0,5.809668301829708
