nAT,X4Av,X1Per,TIC3,SpAD_A,SM6_L,J_Dt,SpAD_Dt,SM4_Dt,SM6_D/Dt,VE3_Dz(Z),SpMax_B(v),SpDiam_B(v),VE1_B(v),VE1sign_B(v),Chi_B(e),ChiA_B(e),VE3sign_B(e),VR2_B(e),SpMax_B(p),SpDiam_B(p),SM6_B(p),VE1sign_B(p),SpPos_B(i),SM5_B(i),SM3_B(s),VR2_B(s),MATS1p,GATS6m,GATS6e,SpMax1_Bh(e),SpMax1_Bh(i),SpMax5_Bh(i),SpMin1_Bh(e),SpMin1_Bh(p),SpMin2_Bh(s),P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_MR_3,P_VSA_v_2,P_VSA_p_2,P_VSA_s_6,SpMAD_AEA(bo),SpMAD_AEA(ri),SM09_EA(dm),SM12_AEA(ed),SM15_AEA(bo),SM02_AEA(ri),SM11_AEA(ri),Eig07_EA,Eig08_EA,Eig03_EA(ed),Eig07_EA(ed),Eig15_EA(ri),Eig06_AEA(dm),Eig09_AEA(dm),Eig07_AEA(ri),HOMA,HOMT,H_G,Chi_G,SM3_RG,VE3sign_RG,VR3_RG,SM2_G/D,TDB10s,RDF115v,RDF060p,RDF020i,RDF025i,RDF080i,RDF135i,RDF145s,Mor05u,Mor31m,Mor31p,Mor20s,Mor31s,L1v,L1e,G2e,L1p,Tv,Tp,Ti,Am,Ap,H2u,H7u,HATSm,H6v,H7v,H0e,HATS5e,H6p,H2i,H6i,H4s,R3m,R2v,R7p+,R4s,DP15,DP17,DP18,DP19,SP18,Cl-089,T(O..O),B05[C-F],B06[O-Cl],F01[C-N],F03[C-N],F05[C-N],F05[O-Cl],F06[C-C],F06[C-N],F07[O-Cl],Q2,RNCG,TPSA(NO),TPSA(Tot),BLTA96,CATS3D_13_DL,CATS3D_02_AL,CATS3D_08_LL,alvo
58,0.0389831021481029,9.18626635846085,300.253122713072,48.9614372521599,11.5217365332488,0.615024210608637,1023.90916896469,25.0141025197384,18.7362846887024,2.80796326816917,3.9196240544317,5.80395816976154,4.22890722579936,0.138265280739623,10.899860069821,0.259520477852881,-3.03872451326382,1.09029099979647,3.8891833978542,5.81346864623789,9.52316771736379,0.1350110070382,53.9460337649007,8.49218085328249,8.10193594218066,1.09052714509352,0.0080467915804452,0.858511919623078,0.621395601799999,4.15249387164481,4.19671771802442,3.53124549293129,1.96623920016994,2.09906885319117,1.09812658307059,151.191132177667,85.2664451334834,0.0,167.274457666739,122.394117853702,111.955723426003,1.53446588583721,1.51346478707012,12.074703181666,24.247120398818,2.03189891302727,5.88582086960403,4.6158961913113,2.03189891302727,1.82403398852036,9.0386172760082,5.88582086960403,1.0,2.56958386916661,1.93265047952149,3.00725605282004,0.767664089032258,23.79758676,309.54621776753,0.134484406798224,4.54034614272977,-9.02967846062117,10.3738003456919,8.17628464619828,40.8601531853347,7.30578381483983,9.61742061080721,12.2959149532837,49.8640744416333,17.4510874505708,18.702734935887,64.6276137069745,-7.8457349653453,-0.346371413046845,-0.0592750361210905,9.31275698635679,2.99754064922461,42.8779365826156,45.1286500885615,0.15024079880534,41.3283882391235,46.8302154695584,45.4784948799645,49.8285946653767,170.571407250901,174.080125878946,3.36375676196389,0.687004465872646,3.57276838107408,0.356972821040101,0.22456639232119,3.21403763850309,0.282080905254694,0.353989498418714,4.18075180291583,1.39676707802052,12.9749882613834,0.782358321235294,0.952627904224892,0.0113921361129494,6.07712887980578,17.9726294987723,18.408386616801,18.5461533409995,18.6339466814509,18.6613589208286,0,12,1,0,11,15,13,0,29,13,0,1.14439323892283,0.0964046439942992,87.53,87.53,-5.25133747307802,6,8,14,5.521433504406157
61,0.0376833616147553,9.70021306560089,315.510315084846,52.7337145628115,11.7250242467517,0.642828290060056,1178.17600027341,25.5792946529674,19.3016098913386,3.2351438536803,3.9204659342856,5.80495824577415,4.36490324015022,0.123319253581223,11.8310560708697,0.257196871105862,-3.43984235763024,1.08165711607394,3.89010114906234,5.81453848678124,9.59230970440231,0.112680858363999,60.4338198222085,8.59484565478717,8.50552148141529,1.08189890868044,0.0060934829637731,0.989743051087603,0.933005482958724,4.15326680946537,4.19733999841026,3.52430784079861,1.96649315866522,2.09921921010724,1.13299896690901,141.714884704237,85.2664451334834,0.0,212.154797479776,122.394117853702,156.836063239041,1.56100860859778,1.53757644931024,12.767602670594,24.6617922655598,2.34470524810927,7.12159812368595,4.61589624568982,2.34470524810927,2.03083287186618,11.2947465223127,7.12159812368595,1.0591681454954,2.74378126237917,2.17799114096104,3.29824033414318,0.767293484516129,23.78609802,334.521130346628,0.131133924645844,4.5776472777457,-9.52330807688962,11.03663571278,8.2756626397541,49.2912699656568,9.42728847584167,11.1184957572905,12.4295201949232,51.7713060995616,19.2718051420631,22.1673769579699,51.0873383049253,-9.0174337789963,-0.248184077552552,-0.0985493059183206,10.9634058695876,5.89464940091446,43.6410507070662,45.6639557795894,0.159132200918605,42.1123568895961,48.413879824505,46.7520709654115,51.2775335829015,248.306848117239,198.325954354862,3.41904262759783,0.641416194990607,4.96916740300144,0.425081274420653,0.240675290839326,3.52525017548619,0.277414264330933,0.371371277030618,4.54212705135875,1.81236077282482,14.184926351288,0.880697567629587,0.989295499437316,0.0106106032863419,6.98005947729988,17.6986734935142,18.0503293156021,18.146432089348,18.1930026367963,18.2767767572871,0,12,1,0,11,15,12,0,28,15,0,1.39651535495641,0.0849395497354287,87.53,87.53,-5.72540544166642,6,8,14,5.681936665037238
42,0.0389082580721528,6.57948707979463,218.477331756708,36.2214607629498,11.1523715790825,0.684028284224128,610.534212394259,22.9304217917109,16.5618085293714,1.91542228781598,3.90662414534399,5.79815781442036,3.74681214748384,0.145005523414257,8.03956331443182,0.259340752078446,-2.12602462499848,1.08699728965648,3.87215331650521,5.8114993688159,9.24995300395141,0.135772084427517,40.0407450273292,8.22233419820166,7.48970904200017,1.08741523741913,0.0272784563098038,0.715352620625502,0.824366154323283,4.13485622341576,4.18432066557131,3.3575084780042,1.94685868499717,2.08507729453642,1.0433329307965,108.278339862292,83.9734997107189,0.0,143.881270429462,128.921157158449,145.721930933538,1.51872221701532,1.50513443912402,4.46440051400797,23.4848441802524,1.66975062184071,4.71661643116515,4.60937677805319,1.66975062184071,1.54654713082318,8.37653351406078,4.71661643116515,-0.261415636674245,2.34316424665864,1.54759654990008,2.64052094587666,0.850856193043478,19.56969244,193.737301406491,0.175092487802605,4.18710037698089,-2.87873548080045,6.92928425150955,7.54620361510235,47.4990210858773,3.77245428425445,6.17074111181713,9.97008983303497,29.6266681334797,11.2134911015183,6.67736393784468,3.82351187580969,-6.00679042288281,-0.171318710805841,-0.091693144808574,7.85447650911029,0.733719041259419,23.9605387320833,24.4625071695229,0.168737001330765,23.4860250150737,27.3086558449001,27.0936616632676,28.3575112285505,91.9019895575048,86.4338945261876,2.84474681984734,0.324770186851983,4.58504830450509,0.153076732167894,0.0958129327664825,3.17555851817539,0.447545050585163,0.156614694354008,3.55106371503312,0.809361730602363,6.02008043342512,0.990165894922404,0.906478051841328,0.011780700179214,4.39976038127412,12.8440111741185,12.6307439002565,12.4488059005506,12.2200735310897,12.4821504821947,1,0,0,1,12,11,10,0,15,11,0,0.912401153268122,0.139306338433438,97.34,97.34,-4.0760253651054,1,3,6,5.36251027048749
42,0.0410980056304899,6.51810879632979,209.722444254544,35.3216168722631,11.0819425288751,0.673054630190277,580.600319298026,22.7280686832215,16.2956355688339,1.81566879369162,3.9063860389588,5.79788414442003,3.71949603639741,0.142542632382009,7.82588431725047,0.260862810575016,-2.10509562851853,1.09023086337575,3.87193075363286,5.81125322650018,9.23782867213891,0.134598164042438,38.1483436792187,8.17538921743107,7.0860415289313,1.09065491771215,0.0287791005682758,0.645328856735633,1.20550919307264,4.13475133881326,4.18426002540256,3.35592306185825,1.94705297065154,2.08504544582534,1.06867187936895,117.754587335722,83.9734997107189,0.0,128.921157158449,128.921157158449,91.6131736007438,1.50908146908022,1.49904694162322,4.46440051400797,23.3804832306733,1.66786657637627,4.67894940078546,4.60937674986404,1.66786657637627,1.54654210373752,7.63818964974791,4.67894940078546,-0.262562331101916,2.34189951867754,1.27994979760336,2.63313922626519,0.850856193043478,19.56969244,193.967495378351,0.175079042413143,4.19844672039843,-2.87766150968227,6.92928552212262,7.54578137854439,38.5675656575149,2.7822145556469,6.59843221270595,10.4961147500051,29.4523353503893,10.4277435230289,4.66163669546137,4.46854579632798,-5.62396886060837,-0.357039792889187,-0.111504496718707,7.31561109821089,-0.118985322904724,24.5691949265137,23.9917881014469,0.168737001330765,25.6118505152341,27.6210622683384,28.8447181667436,27.8616448587218,81.8277791440854,84.2308744602384,2.85244433876764,0.324775268789374,4.80974711536341,0.167489148496169,0.100026099334348,2.99947429787539,0.444033280856861,0.202191500051465,3.50065897154803,0.789989791988373,4.57001312572064,0.876056287967568,0.882529416974493,0.0118864147726051,3.87406010876629,13.049553206635,12.9238945851021,12.7868208601978,12.6033451025203,12.8658330560813,0,0,0,0,12,11,10,0,15,11,0,0.849440766171895,0.148003136128507,97.34,97.34,-4.0760253651054,1,3,7,5.333482019445119
45,0.0371984695576194,6.98105313795664,230.378501832672,37.9641137939831,11.3331406878282,0.700173472715823,676.209166854172,23.3442992765354,17.1251584092951,2.10754397602867,3.90665200413328,5.79818140805661,3.75181618857355,0.141315553177042,8.53070101858227,0.25850609147219,-2.31649408810638,1.08119928804897,3.87211114507542,5.81145934094929,9.26490909008203,0.131944026575428,43.214961168879,8.28481125823131,7.93945013906368,1.08158689800596,0.0114933768154232,1.0213422492312,1.04532754978711,4.1353093702134,4.18474817547341,3.37652497919771,1.94770003496925,2.08546367246724,1.09771225024867,117.754587335722,83.9734997107189,0.0,173.801496971487,128.921157158449,136.493513413781,1.54504798643812,1.52182583255374,12.074703181666,24.1561461964272,1.72286732826895,4.98795979456423,4.6093767712874,1.72286732826895,1.54736681322625,8.62098581986572,4.98795979456423,-0.260758882823551,2.36532387343162,1.54759632718074,2.67529287877353,0.850856193043478,19.56969244,215.062406501274,0.165400282873599,4.27353715378317,-3.08779387280188,7.55131737991744,7.67828883563938,52.6226982404517,3.63437953047078,6.51105518609581,10.5643464606391,33.2996303563223,10.462001236003,12.3005991371174,20.8624846708156,-6.3958719777191,-0.241882688529118,-0.0801976282215922,8.80703547228204,1.58983935446814,25.3237376612035,26.8713956888978,0.170495129586256,24.3516684366321,29.0971914311877,28.1257865316145,31.6605325983171,108.60856866227,93.7534682826006,2.97426009610796,0.299991808071076,4.33023084684231,0.156005991815805,0.0938043117897388,3.42708502330711,0.447831809983732,0.161579701926792,4.06502412600513,0.935602127049759,9.01646573589461,0.810481655340811,0.902449582194357,0.0112219009954091,6.04102286710822,13.0306962882697,12.7960846834934,12.60297112032,12.3628849142648,12.6213758481468,0,0,1,0,12,11,10,0,15,12,0,1.10772948398697,0.123533899455079,97.34,97.34,-4.29688019234184,1,3,9,5.281498311132726
45,0.0372802929811357,6.97975614138014,225.623614330508,37.9789005015368,11.3330688676659,0.712062026616282,665.40623216393,23.2785658618249,17.444130514127,2.10059085056556,3.90661493524966,5.79812979987239,3.74246352873085,0.147690155074626,8.53070101858227,0.25850609147219,-2.27422376356967,1.08120238534181,3.87206966876579,5.81140586599502,9.26489466099615,0.139594862540099,43.2246267833815,8.28480748715126,7.93945013906368,1.08158808961968,0.0114933768154232,0.827330195094041,0.538123956909417,4.13528572637701,4.1847310055167,3.37795497299685,1.9476776718285,2.08545128357926,1.09708750268189,117.754587335722,83.9734997107189,0.0,173.801496971487,128.921157158449,136.493513413781,1.54289572463071,1.52293242017489,12.074703181666,24.1506880461238,1.72624014124508,5.00263116471281,4.60937675406494,1.72624014124508,1.54835281841839,8.62092955406174,5.00263116471281,-0.251336680142242,2.36492310187036,1.54759642341621,2.67549888934611,0.850856193043478,19.56969244,214.367253953737,0.163567435818375,4.27252975000771,-3.08671513333889,7.55131699230645,7.67652064931058,50.4885932654958,3.80455503944183,6.17628959176484,10.5616486603867,33.1228464288211,12.1888592726721,11.842598465664,69.9226633610125,-6.09138742413717,-0.187312241282413,-0.0651849697494846,9.37858751661741,2.49501803055603,27.5124249723609,29.4291945760448,0.175645012205851,25.7228243602806,30.5296368869007,28.9870902000429,33.2191889466269,84.4519769159063,85.458611979964,2.84761798390843,0.401684341476673,3.71320778552602,0.164825579168633,0.114102344599324,3.30394328797856,0.453480976893251,0.162365785581055,3.7552956051806,0.843465226296638,9.98682663570059,0.802277964421052,0.885461352062829,0.0116783981385112,6.14137058335949,14.1772388700515,14.1117552928392,14.0009360203563,13.8415422523719,13.9896674342869,0,0,1,0,12,11,11,0,16,11,0,1.10679900532566,0.123628172649771,97.34,97.34,-4.29688019234184,1,3,9,5.958607314841775
48,0.0358854007770808,7.49370284852018,238.568425030289,41.7511779428432,11.5738418089375,0.760195105575696,786.872745161794,23.9512703132807,18.1292121529084,2.50316181379011,3.9074569833344,5.79909871583178,3.85901775731002,0.134541498028582,9.46629650126968,0.255845851385667,-2.68371209467027,1.07153052871727,3.873050844848,5.81247834220892,9.35351962101059,0.123207553109782,49.7124178077796,8.40969998950469,8.39997251910233,1.07193207529872,0.0063455181795398,1.01534845917077,0.952643011307621,4.13605424467827,4.18530770578131,3.47012131667029,1.94871518942587,2.08584475145002,1.13122478356561,108.278339862292,83.9734997107189,0.0,218.681836784524,128.921157158449,181.373853226819,1.57343811247977,1.55077187430696,12.767602670594,24.5991462139198,2.0,5.70175287829319,4.60937681294292,2.0,1.72946115856443,11.2013058383255,5.70175287829319,0.0,2.626117377435,1.84283551765282,2.96150972475825,0.850856193043478,19.56969244,237.063705380562,0.159070354750284,4.32086113010197,-3.2982354961774,8.18201697860165,7.80546461717176,60.8816754573128,4.89968226444568,7.67580123275432,10.6983831065804,35.0246549871467,13.9413705463421,15.3176868520732,37.44829637876,-7.11560523300935,-0.0485440233199876,-0.0972594107565404,11.3070846256116,5.84246466096903,27.2513996596697,28.8735271963859,0.171797629532887,25.8398229568104,31.3755164773039,29.7644218876704,33.9855792044755,145.504218531029,103.427716212553,3.05952958314352,0.349084614363718,6.00313820460555,0.179535955013454,0.117034467466861,3.76333600673042,0.418485614407523,0.157027746496187,4.44746277211438,0.976681431351131,11.3317725842374,0.911232374097279,0.948194050986064,0.009649731811984,7.04702553605234,13.6488291178219,13.4711985946691,13.3062032158341,13.0939720570195,13.3437804120697,0,0,1,0,12,11,10,0,15,13,0,1.35892112135924,0.107355865937632,97.34,97.34,-4.83174199494322,1,3,9,5.042871802323187
45,0.0382065605656863,7.03930863029631,234.378501832672,39.1251842582592,11.3884840614996,0.718051775780412,701.072970058773,23.4881350381424,17.4154712773141,2.20421935088009,3.90709256594108,5.79866868432545,3.79250035171176,0.136845689670436,8.76111358497859,0.2576798113229,-2.49711097580128,1.07854195638741,3.87274577813731,5.81211967277179,9.3116024616721,0.128467064698313,44.6893162316461,8.31565140709601,7.9689842132398,1.07894152251274,0.0194292983732418,0.928647254816115,1.04754539119643,4.13538020541474,4.18473870136315,3.37652497776764,1.94747499108663,2.08526639805938,1.09636209764573,108.278339862292,83.9734997107189,0.0,173.801496971487,128.921157158449,175.642157475563,1.54851697870101,1.53142319706728,12.074703181666,24.2894815951695,1.88421308352703,5.48143772846791,4.60937679403541,1.88421308352703,1.66810373368281,8.62102805882237,5.48143772846791,-0.144575819102391,2.41944714084519,1.54759668788494,2.81751766350705,0.850856193043478,19.56969244,214.086531735129,0.165073945407929,4.24805810564771,-3.08832605469281,7.55131732636423,7.68647653660165,55.3609130394649,4.57338784193194,6.95373342572201,10.3494060252571,31.6177299959661,13.5708599799874,6.95473505926338,64.8338079322987,-5.96755138805045,-0.264128509550117,-0.0920678328449369,10.3584735710748,1.30888778208554,26.7277615170787,27.3503099966396,0.170495129586256,25.9147082477414,30.4227776423942,29.5992400472743,31.7894152730426,115.766903986194,97.2496647428152,2.97049755870344,0.301705785245481,5.18686454281362,0.171670918449325,0.110033584332844,3.47565040705744,0.445347292897321,0.180034600932836,4.05550648533639,0.936012541060902,13.0196010141273,0.956448074202107,0.934471882059694,0.011204662421364,8.25581693500971,13.4220369530997,13.2403738755468,13.0737568927202,12.860117221227,13.1248952299599,1,0,1,0,12,11,10,0,15,12,1,1.11254748737394,0.123020180351105,97.34,97.34,-4.51366233244117,1,3,7,4.9503943874050265
45,0.0388971814018965,6.776233357501,225.623614330508,35.3216168722632,11.0819425288751,0.673054630190277,580.600319298026,22.7280686832215,16.2956355688339,1.81629972355176,3.90635972764003,5.79785955265434,3.72090433575238,0.142332284530903,7.83805515769398,0.261268505256466,-2.10782138329711,1.09023046136036,3.87181230063188,5.81113688629105,9.21158054416395,0.134269908861541,38.1071780080181,8.17443811719161,7.07297133195426,1.09065455413598,0.0138551533179774,0.992385690806281,1.34774831259243,4.13510020430028,4.18461570523445,3.36721535032978,1.94815826769185,2.0854202267248,1.12879733818231,117.754587335722,83.9734997107189,0.0,128.921157158449,128.921157158449,91.6131736007438,1.50908146908022,1.49410870803107,4.46440051400797,23.3804832306733,1.66786657637626,4.67894940078547,4.60937674986405,1.66786657637626,1.54654210373753,7.63818964974792,4.67894940078547,-0.263366993337196,2.2434826137984,1.27994499884756,2.64182490555262,0.850856193043478,19.56969244,215.842437056284,0.163939499147927,4.33991203632958,-3.09003451225954,7.55131722148755,7.66763564139151,35.7866714554081,3.19423734429536,6.21633363799412,10.7179940440497,34.4195191145192,12.1813489756209,7.10106947832048,7.78640467379138,-6.12619168398535,-0.304017688954751,-0.0269584595245653,8.06067109173484,0.18096941323355,25.3411980498604,27.4690923995726,0.175645012205851,25.9642896638659,28.3819361239065,29.2007062475944,31.9632016601041,66.241221149992,85.4914100162904,2.87990988156488,0.407226151280787,2.22408484925707,0.147521034934975,0.0958876372497963,2.93852833474644,0.439480304361499,0.166978994395512,3.5918261070178,0.823801995925968,4.70038542153165,0.614612508295907,0.817180540881504,0.0118190905419295,3.89423404467163,12.7858861010585,12.6056004207912,12.440893023531,12.2296926863266,12.4856839621699,0,0,0,0,12,11,11,0,16,11,0,0.855227556705906,0.144024388622942,97.34,97.34,-3.96398415199497,1,3,9,5.568636235841013
46,0.0383593562787161,6.84484445009612,232.574074974296,36.6349796650097,11.1021412353845,0.684022445372343,610.606820489814,22.9308548045059,16.7055556147288,1.91350080684468,3.90636718569967,5.79786863424449,3.72380424266621,0.143000170256747,8.14441993756009,0.262723223792261,-2.16714152281841,1.0870086883775,3.87179440033667,5.81112158012367,9.20726077502203,0.134614494704028,39.3537289518679,8.19360069410279,7.12663686000022,1.08741749487505,-0.0313925562918879,0.893556210654517,1.05171845360188,4.1350185992864,4.18449774308736,3.36751996111355,1.94700907843017,2.08524944045023,1.06175077565888,117.754587335722,83.9734997107189,0.0,139.921045046056,139.921045046056,102.61306148835,1.4977608473903,1.48052237074534,4.46440051400798,23.3966137870712,1.6762099698216,4.72564647679473,4.60937675042506,1.6762099698216,1.54659724651822,7.67974917321848,4.72564647679473,-0.259035077495862,2.34402576884491,1.27996972171315,2.64510929684034,0.850856193043478,19.56969244,222.440662842157,0.160273696103927,4.36099907383518,-3.16001309738674,7.76061542875165,7.6962613354161,36.6354799933603,3.07366880190235,6.91181186720396,12.8822830205143,30.9571386147415,13.3138243388838,9.75224762706122,13.9786341547655,-6.35562604219356,-0.37381338351536,-0.098028742922695,9.1069632263935,-0.24537706609879,26.9560740939179,29.3379133182671,0.153290488652678,27.2039603044723,29.9109600774334,30.3740061385809,33.5190601821037,69.9434362413483,87.6806301370832,2.88402026286132,0.331958614819387,2.35873148523606,0.154518345782135,0.0774674265065246,2.97787951046068,0.449918229700436,0.187413566126299,3.64208854194271,1.03942882958673,4.80821127789211,0.636683434472431,0.808478025945558,0.0113891419475817,3.86490622680069,13.5118053392952,13.4185115066302,13.2962626481535,13.1268635393403,13.4010884276455,0,7,0,0,12,11,10,0,15,12,0,1.12220701648454,0.184532238023741,106.57,106.57,-3.21565481241712,1,5,7,5.522878745280337
54,0.036959227947422,8.66197484585987,290.009037614664,47.1538659927205,11.3745939989757,0.598272959565974,955.612047018289,24.7338858637014,18.0335705166958,2.61592641390231,3.91073756724642,5.81053820021251,4.1701391233295,0.134561384396758,10.3874216055833,0.259685540139584,-3.04408136875159,1.09527394281845,3.87600046494289,5.8247431661214,9.48311233803681,0.135319285070176,51.2929638942276,8.46201318631298,7.92631391677727,1.0956430604566,-0.0119780305598032,0.974997735371027,1.01224575424498,4.14243457004813,4.19071334757232,3.48668303786693,1.94979386570679,2.09228447187331,1.07589996337403,122.762389757377,113.823076678204,0.0,169.099873943857,139.179647401832,113.781139703121,1.51694783058871,1.50062431335494,4.46440051400797,23.6818489173033,1.9886459186502,5.74560199741264,4.61589630937822,1.9886459186502,1.81273752843061,8.83219529350133,5.74560199741264,0.950025305212905,2.68608848454785,1.88883572036173,2.93584730754335,0.811127832258064,25.1449628,277.447397072215,0.141557347988237,4.44921129932027,-12.0866796164672,9.50085876936826,8.0414354238003,42.5592701288729,7.8988858684255,9.94836439968026,13.0668798617524,47.1779526458211,17.8950340695662,13.5226521521959,42.0278303531995,-7.81486488199513,-0.346439755516303,-0.123098490899151,10.3053890535233,1.02572323101422,38.4284212377476,39.803400471549,0.15709347966205,38.3980099757011,42.1236387681967,42.2098159250438,44.4219901328387,138.59280639742,149.068178613936,3.17249737614839,0.80268034552781,3.52071288936276,0.430737136133314,0.274005127498952,3.17813559699266,0.261282023466719,0.432441560499558,3.84789326558886,1.64801038585883,14.4629404136583,0.784403654830102,0.941270592106273,0.0111453539771576,6.50159222303037,16.8771841523302,17.2029228923542,17.2883723027542,17.3255576717909,17.4237754190964,0,12,0,0,13,14,15,0,24,17,0,1.07324003703123,0.0977605520379153,100.42,100.42,-4.82457062755612,5,5,6,5.701146923590294
54,0.0354038505075761,8.76293343867323,294.009037614664,48.5803983533731,11.4662844896391,0.605432114383969,1038.1032580048,25.0689645556288,18.3980069876475,2.80986230949808,3.91223726046562,5.814397461068,4.36668874963956,0.0854085924006842,10.8153132329512,0.257507457927409,-4.17319076631383,1.09015653056515,3.87757817682958,5.82855423101921,9.52993693658363,0.0854596266489534,54.9170051095485,8.52866229669978,8.25600416841015,1.09058542743739,-0.0123890771746096,1.0138608417137,0.916628617057832,4.14287960214159,4.19097079948892,3.4881133789886,1.94919752938169,2.09242824118356,1.04846838529183,103.809894810516,113.823076678204,0.0,199.020100485882,139.179647401832,143.701366245146,1.5269077842353,1.5106186539279,4.46440051400797,23.7257237445834,2.16043821835585,6.08413503579686,4.61593098522832,2.16043821835585,1.96111963031768,8.83780885516455,6.08413503579686,0.950780639723817,2.73733528677299,2.38666077856867,3.10995190444752,0.810955876129032,25.13963216,276.549862902265,0.141414402974674,4.42494223660064,-5.68601379962789,9.50041695593368,8.04583211983423,48.3995460230589,7.89398774143099,10.24019936405,12.6297644302474,45.9242160175327,16.5864698808489,13.508196147487,46.157601867291,-8.10010097506962,-0.200539389462699,-0.143900694664979,11.8149946993815,2.49796489112729,39.6455801566194,40.9471585578895,0.165276697243779,38.2474011432428,43.4100364550994,42.0689129924345,45.2184498087046,164.426274493597,148.878772335282,3.1637080442745,0.79766481178366,5.14602285123684,0.446240783121247,0.291578385591064,3.50618057950301,0.29015150158792,0.4265662776581,3.93690227214664,1.67592023695014,15.4812502021436,0.928928779752369,0.990635763436063,0.0109140197709294,8.86044437984753,17.4412400862235,17.8271166579929,17.9430356867673,18.0110289733241,17.8899289745101,0,12,0,0,13,14,15,0,24,17,0,1.16845633506775,0.0929478100131784,100.42,100.42,-5.02283832113314,4,5,6,5.235077015350112
54,0.0389824101020499,8.78070491418458,302.763925116828,49.1375205948111,11.4780337680901,0.603742011132051,1041.88073706602,25.0832811034241,18.3543920743358,2.81154412486838,3.913867616122,5.81701976593981,4.38836686766583,0.139864263447158,10.8467821359961,0.258256717523717,-3.33065379239701,1.09005195607639,3.88051565605327,5.83163528352519,9.55731414783079,0.141691817042062,54.2190173483787,8.51314959048313,7.98528249446172,1.0904914946195,-0.0020538505047235,0.779531497107666,0.964148569428856,4.14273956970928,4.19067210101692,3.48657729643432,1.94931657791967,2.09103003531457,1.07180004110333,103.809894810516,113.823076678204,0.0,169.099873943857,139.179647401832,192.078427826685,1.51948374933274,1.50827595428409,4.46440051400798,23.9011173119469,2.15461556103823,6.09102740156653,4.61604239872592,2.15461556103823,1.95990307575129,8.89015725995983,6.09102740156653,0.951163540101129,2.73723614510165,2.21777936607397,3.09752440700694,0.811248503225806,25.1487036,275.177329483706,0.141181531856826,4.40093279759695,-5.65959177464841,9.50041041504972,8.05203699424564,45.1517443991022,8.195206886172,10.4669986354368,11.1270346376026,42.3808821021257,20.9571076161092,15.6514502006128,31.503514427418,-7.52601976046298,-0.124002267062316,-0.0782700886394521,12.2697880656801,1.42193526229303,40.264373049084,40.3888303983442,0.148040955482933,40.3195355953637,44.3462486567572,44.5218585223447,44.6037521717066,203.721278957557,171.922923300972,3.14821283570779,0.633928794340605,6.84448601060367,0.407563643837066,0.214305243572816,3.37114972737272,0.312152332886317,0.409254863250131,3.8247517291114,1.57880136936584,15.6477569224147,1.39237029437277,1.0112465009076,0.019853194744893,7.67851925137993,17.2216105417725,17.5707724348348,17.6677899104503,17.7164849189661,17.6634231712836,2,12,0,0,13,14,15,1,24,17,0,1.08176067391977,0.0967985314564983,100.42,100.42,-5.21829304177036,6,4,6,6.769551078621726
54,0.0385236572946811,8.77165865429118,302.763925116828,49.1186678160498,11.4720513857603,0.607115159958651,1034.77988367645,25.0560955674152,18.4496220492531,2.80829614416731,3.91265217466304,5.8140785599503,4.31904690573482,0.13169704366217,10.8424289814146,0.258153070986061,-3.35349280437719,1.09013991759831,3.87876893832918,5.8286176526699,9.5564894489863,0.133544615465273,54.2096375596652,8.51312585919331,7.98528249446172,1.09056702893935,-0.0020538505047235,0.757413389266649,0.906439132314658,4.14267384168471,4.19068108532467,3.48644506178551,1.94937391757657,2.0913009199319,1.07210809166269,103.809894810516,113.823076678204,0.0,169.099873943857,139.179647401832,192.078427826685,1.52108962999842,1.50981772061795,4.46440051400798,23.7745367987845,2.17305375675117,6.13142869807592,4.61592487676538,2.17305375675117,1.96939604554642,8.83901346644378,6.13142869807592,0.951195020903122,2.73903889199251,2.16391341236786,3.11982549364105,0.810955876129032,25.13963216,275.452377203567,0.141099271467182,4.40882639524435,-5.65768724877486,9.50041338247113,8.05439285081352,46.3891028255534,7.9064308139731,10.968875561967,12.6265342273411,43.172422713953,17.9795513114308,13.7948408961233,50.9681123728607,-7.96592399511273,-0.21021941818079,-0.125845923343707,10.6825241590731,1.23244631087453,42.2975397298917,41.1924226014376,0.165276697243779,42.4576033034627,46.0224468372848,46.2885782584191,44.7522428756554,183.387007376778,165.539066859326,3.15403436136781,0.802793025681708,6.11519037210982,0.469742051578318,0.32359867968602,3.32631910605857,0.263446337151991,0.473079393254625,3.80975008613459,1.625110354853,15.1259133151332,1.29849421264523,1.02854658006114,0.0108414728794548,6.79857538406573,17.8714185241595,18.3282552404972,18.4796435917384,18.5830233637404,18.4656894290668,2,12,0,1,13,14,15,1,24,17,0,1.07539704765002,0.0977475994138074,100.42,100.42,-5.21829304177036,3,5,6,5.723538195826756
