F06[C-C],L1p,TPSA(Tot),SpMin1_Bh(p),L1v,H6p,RDF115v,L1e,Tv,HOMT,SpDiam_B(p),F06[C-N],H6i,RDF060p,SpMin1_Bh(e),F05[C-N],SpMax1_Bh(i),F01[C-N],CATS3D_02_AL,VE3sign_RG,TPSA(NO),SpMax5_Bh(i),SM02_AEA(ri),CATS2D_03_AL,CATS2D_08_AL,H7u,DP15,L1u,VE2sign_RG,SpMin3_Bh(m),GATS1e,HATS3p,R3p,SM2_B(e),Mor27p,Mor09s,HGM,CATS3D_05_DA,X2,SpMin5_Bh(e),SM6_Dz(v),SM11_EA(dm),EE_B(v),nBT,B06[O-Br],Chi_G/D,SM6_B(s),alvo
15,25.9147082477414,97.34,2.08526639805938,26.7277615170787,0.180034600932836,4.57338784193194,27.3503099966396,30.4227776423942,19.56969244,5.81211967277179,12,0.936012541060902,6.95373342572201,1.94747499108663,10,4.18473870136315,12,3,-3.08832605469281,97.34,3.37652497776764,5.48143772846791,3,1,0.301705785245481,13.4220369530997,26.1754888734622,0.0045760715613325,1.868428056213,0.676569870753517,0.139921745759641,0.73062151181895,4.89387728578193,-0.53310847110036,-27.3978506315323,4.58514166737856,1,14.4752691540311,1.25536893970824,31.5784876319713,14.7579581444382,5.60022305492617,48,0,1.02904242750238,13.9464432586023,4.9503943874050265
16,25.9642896638659,97.34,2.0854202267248,25.3411980498604,0.166978994395512,3.19423734429536,27.4690923995726,28.3819361239065,19.56969244,5.81113688629105,11,0.823801995925968,6.21633363799412,1.94815826769185,11,4.18461570523445,12,3,-3.09003451225954,97.34,3.36721535032978,4.67894940078547,3,1,0.407226151280787,12.7858861010585,27.731957641578,0.0045720729392123,1.8689006467072,0.932907641873925,0.134637136383779,0.70936651258605,4.7558432778521,-0.548102119452011,-12.1458038911595,4.69186899828031,1,11.9722865180764,1.29979882063072,30.0206820566452,5.50368875018106,5.49454197668251,48,0,1.03654434255026,12.3324019842803,5.568636235841013
15,27.2039603044723,106.57,2.08524944045023,26.9560740939179,0.187413566126299,3.07366880190235,29.3379133182671,29.9109600774334,19.56969244,5.81112158012367,12,1.03942882958673,6.91181186720396,1.94700907843017,10,4.18449774308736,12,5,-3.16001309738674,106.57,3.36751996111355,4.72564647679473,5,1,0.331958614819387,13.5118053392952,29.3253511812166,0.0044697455360534,1.86863625738803,0.943162442516569,0.125222874969588,0.678276556773097,4.78768697376448,-0.551774422297076,-12.7389520462942,4.57615016785317,2,12.1413884968022,1.26673985824673,30.6278398609435,5.50368875018106,5.51188380358544,49,0,1.04375726221763,12.3610496087055,5.522878745280337
24,38.3980099757011,100.42,2.09228447187331,38.4284212377476,0.432441560499558,7.8988858684255,39.803400471549,42.1236387681967,25.1449628,5.8247431661214,17,1.64801038585883,9.94836439968026,1.94979386570679,15,4.19071334757232,13,5,-12.0866796164672,100.42,3.48668303786693,5.74560199741264,5,5,0.80268034552781,16.8771841523302,39.580675791489,0.0001069873023658,1.9476551450237,0.657648526247231,0.11650502490184,0.740463543927312,5.05523090790197,-0.686203865580628,-14.0104506763403,4.04310845466077,1,15.8958486572131,1.38467550219617,33.3138063994762,5.50368875018106,5.77506385835803,58,0,1.03901647164828,13.8193568158655,5.701146923590294
24,38.2474011432428,100.42,2.09242824118356,39.6455801566194,0.4265662776581,7.89398774143099,40.9471585578895,43.4100364550994,25.13963216,5.82855423101921,17,1.67592023695014,10.24019936405,1.94919752938169,15,4.19097079948892,13,5,-5.68601379962789,100.42,3.4881133789886,6.08413503579686,5,5,0.79766481178366,17.4412400862235,39.6697284138599,0.0016392331257087,1.94718549062498,0.629471782687592,0.113506401848508,0.724770535283773,5.11145767455718,-0.71158766120398,-15.0599781573974,4.0256912632437,1,17.1752884284753,1.3839093149021,33.9173276548807,5.50368875018106,5.81765417913737,58,0,1.03732874903734,14.2916626427399,5.235077015350112
24,40.3195355953637,100.42,2.09103003531457,40.264373049084,0.409254863250131,8.195206886172,40.3888303983442,44.3462486567572,25.1487036,5.83163528352519,17,1.57880136936584,10.4669986354368,1.94931657791967,15,4.19067210101692,13,4,-5.65959177464841,100.42,3.48657729643432,6.09102740156653,4,7,0.633928794340605,17.2216105417725,39.7182086717263,0.0016578059320404,1.94467748169736,0.65925858955436,0.157197416478925,0.864154757050007,5.1052413741405,-0.664964787106353,-13.8443960270866,4.02392106009565,1,16.9289174717509,1.38441027699581,33.8287810953743,5.50368875018106,5.83004931135831,58,0,1.03466160705655,13.8377815784555,6.769551078621726
24,42.4576033034627,100.42,2.0913009199319,42.2975397298917,0.473079393254625,7.9064308139731,41.1924226014376,46.0224468372848,25.13963216,5.8286176526699,17,1.625110354853,10.968875561967,1.94937391757657,15,4.19068108532467,13,5,-5.65768724877486,100.42,3.48644506178551,6.13142869807592,5,6,0.802793025681708,17.8714185241595,39.9928433104993,0.0016591527808668,1.94466695392131,0.65925858955436,0.162477605282704,0.867214806633031,5.1052413741405,-0.630007670686714,-12.6374104571177,4.0247800776211,1,17.0254585142142,1.38399399783213,33.8804908731753,5.50368875018106,5.82986531080386,58,0,1.03441998822667,13.8377929334157,5.723538195826756
24,41.2611174771627,100.42,2.09122472469306,41.1626371647203,0.475790271715102,7.89513125748119,40.7223400420166,45.0678398587042,25.1449628,5.82866881412825,17,1.61941666871732,9.91929115176267,1.94935822931595,15,4.19067913393615,13,5,-5.69490043451993,100.42,3.48649533757078,6.08413503579688,5,9,0.789138567705945,17.5408234148185,39.8010769860575,0.00163303332954,1.94111746992204,0.65925858955436,0.158769201498674,0.847976929634509,5.1052413741405,-0.637591907991452,-14.7849614333526,3.99523008982545,1,17.1752884284753,1.38415521803883,33.8550815353005,5.50368875018106,5.82967531881111,58,0,1.03482927551545,13.837819115912,7.221848749616356
24,40.3636843652899,100.42,2.0917472751288,41.2147647518387,0.461653636519779,8.07275293922776,41.3239211588274,44.9137298060441,25.13963216,5.82835359939541,17,1.63968205713001,9.83016073140164,1.94929669044541,15,4.1908070267165,13,5,-5.66186460770524,100.42,3.48774070155185,6.13142869807592,5,5,0.802694430483448,17.7994297230381,39.8786910279175,0.0016562000533877,1.94681289490865,0.64218219154116,0.130055049538045,0.778407660262195,5.10835435463992,-0.650797880731713,-17.4921955004854,4.03200996617427,1,17.0254585142142,1.38380095506877,33.9129070462311,5.50368875018106,5.82386072950089,58,0,1.03576492842135,14.0902393232438,5.809668301829708
24,41.1682934382813,100.42,2.09126142626994,41.9689338877951,0.474877116572629,8.06858664873459,41.541616500601,45.8706351606627,25.1449628,5.8328910036398,17,1.62718631458033,9.80379359057374,1.94914322921348,15,4.19078900574654,13,5,-5.68089364445397,100.42,3.48764088604248,6.1358555439154,5,7,0.788625348025021,17.8399100666166,39.8882373699682,0.0016428159041183,1.92020434810032,0.648479302241305,0.155977594036586,0.836627840092996,5.13237793898679,-0.625032124603516,-19.7597136940148,3.99267498984604,1,17.5429272618167,1.38353950688201,34.1459719019989,5.50368875018106,5.85043266954721,58,0,1.03390547647992,14.0972934389339,6.4089353929735005
24,43.7709353534862,100.42,2.09224919650276,43.4347554006367,0.471078155029717,8.01550191781334,44.9410678970437,47.1786203864196,25.13963216,5.82845156735274,18,1.62217875741512,9.78717363035874,1.95102510040898,15,4.19128251687362,13,5,-3.16803793287637,100.42,3.49734294220139,6.13142869807592,5,8,0.814721811424632,17.8250847358462,44.4879298387133,0.0048789797517711,1.9476564445412,0.650641909301452,0.126304338317099,0.811699850701281,5.10158674101642,-0.634912085890034,-14.0617265586704,3.88005840455779,1,17.0254585142142,1.39253809111921,33.884701331749,5.50368875018106,5.82845870797968,61,0,1.03376508295016,13.8293925139718,5.703334809738469
19,19.642297293838,85.31,2.08706497115682,21.4691123016691,0.132047501733043,3.66215773785098,23.3312678624258,25.0816674799927,18.85536666,5.81451198472529,8,0.823063158041511,4.91726742772916,1.95570192401415,8,4.18522338056744,10,4,-2.95072706419043,85.31,3.36977057681199,5.32265932206994,5,4,0.2801483419521,12.4053023379064,21.8097321816095,0.0047897842114883,1.86686820440969,0.627402102911516,0.129159793677984,0.685550107990829,4.87243393386038,-0.420036681292865,-28.5264124045026,4.93946301841786,1,14.0057333139071,1.21646127023861,30.7013146523212,14.7578628273804,5.57554251534818,46,0,1.04222403148732,14.1742350684322,5.671620396561262
20,20.714432764522,94.54,2.08728002724137,20.557646303325,0.185436232276557,4.01335752616421,22.5826897122282,24.5835298669262,18.80459976,5.81436220766032,9,1.19612653201849,6.46660617575614,1.95854608306227,7,4.18533252963541,10,6,-3.24161123202063,94.54,3.34873964651159,3.69909248904206,8,6,0.247295263316661,11.3453748214607,22.5332218789918,0.0043470799195108,1.86767865140617,0.881705983881927,0.111556743020815,0.688791717211959,4.78830666068748,-0.485674707250404,-11.4745586096546,4.64611976307625,2,12.1050017412149,1.23280321337401,29.8585361514023,0.0,5.52839320668758,50,0,1.05691844225417,12.3556721516509,4.997402019280091
18,16.674787399038,94.54,2.08647931227245,16.39949194522,0.123488085176727,2.28901553111768,17.2588283675438,21.4824348266677,18.85536666,5.8128707774013,9,0.63281074226587,5.85097858823775,1.95368833295341,7,4.18487122683784,10,6,-3.02789766866459,94.54,3.39185324324287,5.30460686295962,7,6,0.197108524690095,9.65300360083753,17.438274237905,0.0046600305352767,1.86717713978437,0.686130332038251,0.125456023466009,0.693566309973995,4.86649276004562,-0.466701995509232,-23.349497679983,4.97351632307369,2,14.0402940650253,1.19486246335795,31.1343711160791,15.3374217835707,5.56496238160985,47,0,1.0876729317452,13.9421627885039,4.861697301833718
19,20.5308243998018,85.31,2.08651415006922,21.9029676902711,0.132084127028889,4.5528987366524,23.3053427439751,25.6332729072496,18.80459976,5.8149727873644,8,0.823206677848149,6.04583900616821,1.95613130864677,8,4.18512098188656,10,4,-2.95120608278382,85.31,3.36976164694814,5.32265932206994,5,4,0.280569915423611,12.4209327890356,21.8620953590948,0.0047885557547872,1.86659906445858,0.640756416733515,0.146173574184727,0.747945419732734,4.86849103674214,-0.425909003236875,-24.0434261992365,4.92836832716501,1,14.0057333139071,1.21844966167495,30.6511865078591,14.7578628273804,5.58323109724325,46,0,1.04025104652812,13.9446614691132,5.85078088734462
20,19.729264756532,85.31,2.08769753705472,19.4090400535139,0.186150589806214,3.69023070190557,21.1870431176626,23.6169390733847,18.80459976,5.81367748267197,8,1.08302952224482,5.75348186275282,1.96712333764406,9,4.18545819255353,10,4,-3.17687627043402,85.31,3.34960488393402,4.9625748668574,5,4,0.324300205463735,10.8858659362399,21.2629886141059,0.0044321749223839,1.86829156408578,0.858889224000038,0.123295403953047,0.711067196667276,4.75648300903431,-0.421975345911648,-8.33118068186132,4.69873709022708,1,12.1603286362824,1.30289838978866,29.3523775485223,0.0,5.51088666886036,49,0,1.05474673078844,12.3269445936733,6.086186147616283
19,19.381628282488,94.54,2.08647003622582,20.6015976710826,0.150413589087756,4.25160393497714,22.2231713635037,25.3171030186655,18.80459976,5.81275485861368,8,0.76273693448908,4.46060504043739,1.95374761932064,7,4.1848626847420896,10,6,-3.0217680738191,94.54,3.38692505249059,5.32515917813156,7,6,0.232599110799634,11.7778503871634,21.1833374218637,0.0046750025510217,1.86710151851695,0.686130332038251,0.123008692047384,0.674261333503441,4.86649276004562,-0.479336107156872,-23.8519697673559,4.81380649846207,1,14.0283886832262,1.20393855483992,31.3033441203227,15.3374217835707,5.56495377652062,47,0,1.06327631263939,13.9421613699299,6.366531544420414
19,22.5033102455493,103.77,2.08656870304183,22.437244181478,0.133645453778092,2.94985892090873,24.4240856370418,26.4626730531656,18.80459976,5.81340066185761,9,0.74635681932604,7.37501174052927,1.9532044503847,7,4.1850609510426,10,6,-3.3232235081722,103.77,3.36014782207941,4.16905551075453,9,8,0.222028351730136,12.1147062479653,24.3249213368475,0.0042307808679137,1.86689454376345,0.903506333243865,0.104454659268836,0.645413545398078,4.81914874109633,-0.469772082756606,-11.668231615712,4.46640653336337,1,12.3925868453353,1.25848465316933,30.4585542318413,0.0,5.54488254049076,51,0,1.063939951769,12.3836864701167,5.4156687756324695
28,38.0816060386029,88.39,2.09305075387095,39.3077628732416,0.392123364876943,8.01981984482482,39.2947994580929,44.0603236070891,24.37453948,5.83348653180416,14,1.62150810088981,9.73251571595473,1.9556316194094,13,4.19175363626998,11,6,-7.17863901415644,88.39,3.48697247257374,6.90142878594206,7,7,0.66976602625551,17.1892867560682,37.1228980130525,0.0009003890754907,1.94210184057503,0.60895786298779,0.141086738214598,0.851225870902326,5.15680884063038,-0.542371683651504,-24.5888913339577,4.10119748605205,1,18.5292151830449,1.37767078978625,34.1105078073258,14.7578628273804,5.8730773215333,59,0,1.03960826446831,14.2991174513724,5.966576244513051
27,35.5458977497044,97.62,2.09301384624112,36.1242721533077,0.385573961463626,8.85511757382679,36.4454603064936,40.9149756539452,24.37987012,5.82884265196669,15,1.39910431997376,8.83442083808097,1.95505502251672,12,4.1913238250467,11,8,-7.39607673438275,97.62,3.48361542756223,6.90862034714165,9,8,0.597745980582867,16.3557389728795,35.2828373131416,0.0008532651041285,1.94261143137417,0.64323820009533,0.115731475403504,0.756780269018467,5.15531146053467,-0.572556712540428,-24.4985579572336,3.92068753470649,2,18.5637759341631,1.37608470434034,34.4069506224631,15.3374217835707,5.85943631398189,60,0,1.06655751379407,14.2973651217834,5.823908740944319
24,41.9977629994332,100.42,2.09161171450811,41.2011929823448,0.417041531449423,7.35198827037743,40.5816875625724,44.870736420969,25.1449628,5.8262001950927,17,1.59998700224429,9.83206237042497,1.94962606390938,15,4.19067210392934,13,5,-5.62586286518762,100.42,3.48629661293089,5.99006889872868,5,4,0.714135501585056,17.638999318522,39.9869366041668,0.0016818210491034,1.94742179650021,0.662184934520336,0.138861717331619,0.81035597286494,5.07911490604743,-0.724207961117894,-14.5611064358028,4.04787889798584,1,16.5177104701454,1.38435568750291,33.6182547061816,5.50368875018106,5.80625607961898,58,1,1.03553214831703,13.8212917224204,5.425968732272281
25,41.7605971295617,100.42,2.09324728909685,44.0666212569452,0.420994183599245,8.15177738351886,46.3139009072265,47.7750039383234,25.1449628,5.82794450457889,17,1.96369805630671,10.4343818635902,1.95084327760725,16,4.19157943667402,13,5,-6.12744301647043,100.42,3.50285531649083,6.15499240648988,5,5,0.800787626285805,18.4071310922945,44.2701113442958,0.0014761658072088,1.94763789409756,0.619791411142562,0.108678179405447,0.731920836757219,5.15587637062092,-0.6658260949448,-29.7149662913578,3.84995555367073,1,18.4873929652652,1.3866186096398,34.5099264732234,14.7579581444382,5.85436186593805,61,0,1.02887146635612,14.4617058452198,6.356547323513813
20,21.7636131766772,113.0,2.08668915621692,21.7044870678005,0.275898773640214,4.34907803619546,23.4215699015806,26.4055271515048,18.80459976,5.81474632169287,10,1.1026466745237,9.71557307154095,1.95263775856324,7,4.18532416580035,10,6,-3.61224470306558,113.0,3.36035297992921,5.33661567240373,9,10,0.69820792097245,11.9174746174614,23.345766550117,0.0038844918398953,1.86633612050539,0.915672425770692,0.0928700056852887,0.62965463666561,4.87551367456861,-0.504722838248867,-9.5469072620411,4.18333808616381,2,13.123041737526,1.26198626158331,31.1099852723918,0.0,5.59393831629883,55,0,1.08671625273407,12.4141029290299,5.812479279163537
27,37.2370994123515,88.39,2.093654664768,39.0326233763346,0.392840174186686,7.66023342504342,40.16069223776,43.3751887855263,24.43063702,5.82929552795401,15,1.40477319933804,7.59658665882848,1.95584867207872,12,4.19170726429791,11,6,-7.21030985081358,88.39,3.50499757930313,6.87409478353283,7,8,0.721745566322016,17.4894389995458,37.9754678822747,0.0008885295649097,1.9428040320403,0.600671988568656,0.128731619419974,0.809100519611846,5.13337189938698,-0.511229601323843,-24.1111124219474,4.10237147853381,1,17.9840096604108,1.38012556537631,33.9852083537496,14.7578628273804,5.84712320354594,59,0,1.04539008276101,14.293340938892,6.251811972993799
29,38.0846616003862,88.39,2.09502005934863,39.8689256624852,0.385712166580681,8.34195954707473,40.8214460564571,44.7910393792183,24.37453948,5.83667318883624,14,1.7120780298866,9.96756085512474,1.95718958240481,14,4.19277858575753,11,6,-7.70909725422475,88.39,3.49023633024492,7.68185337438849,7,8,0.698527554034326,17.3736372182415,38.6795119265903,0.0008080110637664,1.94270297393653,0.606875323440897,0.115743590046988,0.776089854648757,5.22679459450558,-0.50643639804383,-41.8602272084652,3.80178527024843,1,20.5993647320612,1.37969745325925,34.8226968981194,15.4510098130853,5.92112441450795,62,0,1.04210886308641,14.738574276713,5.935542010773082
28,36.5063280031428,88.39,2.09385106569626,38.5302534607248,0.387706258944733,8.12644366813141,39.4098440978664,43.2750911077649,24.37453948,5.83349753397915,14,1.63066131923537,8.59658297455426,1.95552241205067,13,4.19192157487168,11,6,-7.18218516585425,88.39,3.48933876544057,6.90142878594206,7,6,0.669308669312887,17.1486296167924,37.0555810890353,0.0008990533470024,1.94238477043891,0.602945969162507,0.12380716337023,0.788160246949504,5.15976559247067,-0.556965499840201,-29.2242461699825,4.10735585566398,1,18.5292151830449,1.37743300778656,34.13957430861,14.7578628273804,5.8673287990755,59,0,1.0408225117561,14.4655180630104,5.943095148663527
24,39.6962107505172,109.65,2.09246748562478,40.6779929434789,0.428831528071339,10.0833741306593,42.2516449999242,45.0998614673506,25.1449628,5.82672702856492,18,1.57113128348494,11.0189319519448,1.9494956961486,15,4.19112686793798,13,7,-6.16923204061377,109.65,3.49781810514778,6.47124177322363,7,5,0.758293017279252,17.3264902604398,41.3056018364543,0.0014890569562424,1.94758731154128,0.658101508458227,0.100662921388455,0.708891371627585,5.17733291916801,-0.712451121835529,-28.6119227620645,3.75734777049164,2,19.0552538572183,1.38481332478955,34.9892236060924,15.3374751760977,5.86657935331943,62,0,1.05477357171383,14.4651067265281,6.022276394711152
28,38.2271668225269,97.62,2.09299346952684,40.2865046623878,0.422393266612,8.72216792695505,41.5484505154745,44.6513502838516,24.37987012,5.82834984313131,14,1.70798595767592,8.07790102981183,1.95506806906903,12,4.19130682399476,11,8,-7.36952184433927,97.62,3.49505123649654,6.89129647826457,9,6,0.678175015091048,17.8142801652987,39.1592543920076,0.0008626327245249,1.94259401199673,0.64323820009533,0.11943253582732,0.77983842953004,5.15531146053467,-0.555105360333975,-29.7774607049357,4.01400259151174,1,18.5518705523639,1.37620539292621,34.5208177900657,15.3374217835707,5.85942989659882,60,0,1.05283728554945,14.2973641272692,6.356547323513813
25,42.8481877743363,109.65,2.09244823997926,45.5517381599523,0.463984358131314,9.20553251368195,48.0481438031848,49.3759768328215,25.13963216,5.82623081857974,17,1.94427977742026,10.2470663765994,1.94951421352252,15,4.19110977982313,13,7,-6.09183542641907,109.65,3.50483773457049,6.56294028375128,7,3,0.780256424981081,18.7879474600241,45.7174966781375,0.0015355202692285,1.94758203057543,0.658101508458227,0.101028803627793,0.716978719937921,5.17733291916801,-0.729914017892967,-31.3117283365046,3.80714962821355,1,19.0433484754191,1.38490310948255,35.0922774053642,15.3374751760977,5.8665729811336,62,0,1.04062555104688,14.4651058855904,5.421360790031928
26,43.0308388101597,100.42,2.09422151040059,42.8574116620636,0.440956715406251,8.36434590591849,45.3449666017914,46.8928054420107,25.13963216,5.82841288369521,17,1.83375916630915,11.5030461336304,1.9587512821223,17,4.19206165269903,13,5,-9.77761612277427,100.42,3.49658191824975,6.08413503579686,5,9,0.81484168296627,17.4791898575805,45.1658773089152,0.0003910624010992,1.94771406148017,0.648495922930545,0.100725659006404,0.738018583251493,5.09791870254246,-0.716107839367573,-13.6846205723105,3.63879282107423,1,17.1752884284753,1.39064514149644,33.8631852834156,5.50368875018106,5.82686525509765,64,0,1.03485257582222,13.820933090276,6.920818753952375
24,42.5041751958487,100.42,2.09229262573043,42.7229468322251,0.473450499800571,9.49115309123321,43.3355177029008,47.2320874151292,25.1449628,5.82549538266317,18,1.74730997399231,10.7082796117392,1.95035382828778,15,4.19110436959088,13,5,-12.8361442843363,100.42,3.51333643530271,6.38210842523172,5,5,0.813927541890468,17.4535412292363,42.4147931147975,0.0,1.9590808112634,0.634949978827097,0.119116354607279,0.783132184409454,5.12633033469564,-0.669956374895398,-28.043354492917,3.77763626593917,1,17.8691411661677,1.38660451103471,34.2149789559274,14.7579581444382,5.84002392613257,61,0,1.03244087482728,14.0867757749866,5.85078088734462
24,42.3500941547334,100.42,2.09243623032813,43.9444233387991,0.467596781392926,9.48510529163662,44.4978201681507,48.5254490066936,25.1952143,5.82933762965224,18,1.77639428636089,10.9945944257752,1.94979013967964,15,4.19136461809068,13,5,-5.69678701192433,100.42,3.51396060356715,6.58016901544188,5,5,0.809103853904153,18.0084775518614,42.5021979110262,0.0017566645065155,1.95738543652357,0.627793398224529,0.11622866812411,0.76773592688588,5.17879770906717,-0.700818657231191,-28.7208464202337,3.76229765593292,1,19.1485809374299,1.38587154344776,34.7767276685762,14.7579581444382,5.87998890116537,61,0,1.03090545430279,14.46660471257,5.7121982700697735
24,45.5495771074928,100.42,2.09123414170093,45.61300091698,0.480202827726569,8.90895864983687,44.4007238463396,50.3236556593389,25.1952143,5.82946989391334,18,1.70126929559453,10.6664938984841,1.94994218743062,15,4.19106977957658,13,5,-5.7017650654902,100.42,3.51325381731543,6.58016901544185,5,9,0.707606963585552,18.0398116051629,42.7628137907414,0.0017531354986464,1.94196234483954,0.646405275527426,0.141974015933129,0.863258324059874,5.17298740961744,-0.612688266134278,-27.9942705773697,3.7685670269683,1,19.1485809374299,1.38610682467519,34.7222995476134,14.7579581444382,5.89128773730749,61,0,1.02809346570165,14.1009366898282,7.522878745280337
29,36.698295010325,88.39,2.09470000639501,36.1851196633212,0.395352134680869,8.75144024113833,38.2226749484889,41.1299890963119,24.38894156,5.8305123076314,14,1.61051048344695,9.49322232097807,1.96092958948438,14,4.19225339014175,11,6,-5.42935716935368,88.39,3.47229179166846,6.48232737555914,7,12,0.710678589907494,15.806962973598,38.2889805601597,0.0019974501189202,1.94310211984324,0.635214190441376,0.123351362323736,0.806007713932509,5.07405526445095,-0.59224061656845,-11.4419224275418,3.81591457643702,1,16.6838105054201,1.38295306303584,33.1855759482137,0.0,5.81943185218421,62,0,1.04741658646084,13.4726606759885,5.785156151952302
31,30.2152133352745,75.5,2.09920015290761,29.3572789641375,0.341704069364249,8.86726972478489,30.3221486413851,34.3233388356228,23.03249408,5.81665556337621,10,1.2427427315711,9.16531861141798,1.96898528237592,9,4.19643830761435,9,8,-8.3115560354248,75.5,3.46307612556753,5.63359952238012,8,6,0.61704266327411,14.5410300018719,30.6735947807124,0.000509924654733,1.94890842487291,0.661077063519526,0.170243954840709,0.911596430113693,5.02467832047936,-0.662349535337166,-9.43968171207119,4.25818856563951,1,15.3078296916946,1.38232749178488,32.4683019602705,0.0,5.77990511937211,57,0,1.06539251346483,12.925467053132,4.522878745280337
31,32.8241555194821,75.5,2.0994241493746,32.6397561841263,0.294409766165789,5.36382140110664,32.8752357433463,37.1777696298412,23.0721321,5.81544467303677,10,1.13376108995536,7.56227494299381,1.96897781836648,9,4.19651669413731,9,9,-8.28044557341206,75.5,3.46408334067828,5.68226078175749,9,7,0.481907428912043,15.591591612308,32.3946730183775,0.0005168635534007,1.95431665274859,0.623757355703373,0.132130843966848,0.812845863858922,5.02805203120889,-0.610766819519566,-12.7828858568752,4.23176175685018,1,15.4043707341579,1.38166412045042,32.5740589003373,0.0,5.77339732308209,57,0,1.05415708893381,13.4649459734963,5.094743951251549
31,32.8814519510434,75.5,2.09927559450978,32.7210169476813,0.302051064298154,5.56808774783469,32.8452803444744,37.6201507248387,23.0213652,5.81726102049671,10,1.12957750130093,7.54524652898872,1.96877003334533,9,4.19650636815148,9,9,-8.30925009502607,75.5,3.46400035895445,5.68900085954173,9,7,0.483029490368246,15.5814123415224,32.3333489431159,0.0005104357613074,1.93990848234423,0.61992364653272,0.146925960580051,0.857601169776169,5.05405839675111,-0.563419523601395,-15.1345109193814,4.22560963609068,1,15.9218394817604,1.38138116125756,32.8355429702485,0.0,5.80132523272898,57,0,1.05223868878049,13.4780881823732,5.13430394008393
21,17.8812448771448,85.31,2.08794145987161,17.7404317694851,0.129682858140905,3.45141190111741,18.989221168941,22.3037461889578,18.80459976,5.81425414211818,8,0.698202149223211,5.3836326114122,1.96817209993037,8,4.18553280533522,10,4,-3.17642718770733,85.31,3.37551908763051,4.81201756306983,5,4,0.257058565316147,9.84962039444708,18.9858659526258,0.0044331713595417,1.86814185809853,0.858889224000038,0.122475198818849,0.723458500798376,4.75648300903431,-0.453908933831607,-9.01217875595123,4.85339831147236,1,12.0421615084862,1.33805590112483,29.3071666589056,0.0,5.51111471924185,49,0,1.06619341820613,12.3269113082281,5.563837352959244
27,33.9487781943495,88.39,2.09283659612082,33.6370116674555,0.356506777082835,7.9399100485317,33.8643696490085,37.8775437517485,24.37987012,5.8268535756994,14,1.35167489659634,7.75922047108329,1.95524957959039,12,4.19091220355116,11,6,-11.5041675406517,88.39,3.44460604687729,5.68226078175749,7,8,0.598592927027519,15.7445400243858,33.460403628141,0.0001179388108851,1.94287027830152,0.643882585730115,0.131699631387425,0.794024548919408,5.03031369099576,-0.542293210049463,-12.0505940289674,4.27115499604885,1,15.4043707341579,1.37590910822175,32.5961399151853,0.0,5.76723382397332,56,0,1.05102015441865,13.4704271523328,5.935542010773082
27,31.9749349561008,88.39,2.09297577905092,32.9845392716072,0.371050017898675,8.28505367579446,34.1364033148621,37.7070156066932,24.37987012,5.83065055133837,14,1.42879386345602,8.22905025425034,1.95485925222886,12,4.19116822142975,11,6,-6.88939122309786,88.39,3.44907928827105,6.48232737555915,7,8,0.685061010445901,15.7589818953623,33.1328315000589,0.0009101515831379,1.94144076472293,0.610025473644239,0.136024522258116,0.790673102113757,5.0879189525062,-0.595719322001885,-12.8465316755494,4.25578252888553,1,16.6838105054201,1.37503303766743,33.2473403037497,0.0,5.81015174355508,56,0,1.05054432553629,14.0887196925956,6.346787486224656
27,36.0242375729153,88.39,2.09162207236245,35.6628701763532,0.459555118660199,9.0078458424712,34.3914355421474,39.9860118301509,24.37987012,5.83369244955341,14,1.4017727464357,8.30226233797649,1.95493655486752,12,4.19087118230545,11,5,-6.84416623591097,88.39,3.4442808499702,6.62371581496481,6,10,0.664170768738301,16.398508727633,33.3715115218233,0.000928561860853,1.93903942636614,0.642396287703643,0.176750817920178,0.934299759648335,5.08155412041589,-0.475097912071666,-12.2041353495085,4.29016763990738,1,16.4374395486957,1.37560765680709,33.1466013819049,0.0,5.82263961840063,56,0,1.04737623322074,13.4964455590903,4.633017024022149
28,36.1206706785211,88.39,2.09315556474637,37.2228971987984,0.345879194119819,10.3164944581101,38.7779376970143,41.6413741922425,24.48088852,5.8282348162782,14,1.481870370329,9.62677812527989,1.95788880986932,13,4.19146185823261,11,6,-12.1364475451162,88.39,3.46581965967087,6.52081793661175,7,8,0.638063824948585,16.7075937187141,37.4268725137961,0.0001129823188931,1.96036037787141,0.603385214671379,0.126300601616338,0.804444027942543,5.10626266256002,-0.585595970226203,-24.844361694154,3.98107794613277,1,17.3996053260438,1.37849115048025,33.5157059891576,14.7578628273804,5.82667865392544,59,0,1.04215556810499,14.0852273408584,5.739928612014925
28,35.6496120065024,88.39,2.09329160306068,37.9649998953564,0.400467318760068,9.16025897388818,39.4424702822159,42.5554036839709,24.43063702,5.83204439775843,14,1.62589063819757,9.93146662958557,1.95758463223389,13,4.19172102558298,11,6,-7.22060640406858,88.39,3.46787847539163,6.6011669914636,7,8,0.738980306603899,17.2127470677129,37.1465708249229,0.0008847076497843,1.95561602513137,0.602945969162507,0.135933231808049,0.824861062477513,5.15976559247067,-0.576703199418488,-28.5932423595642,4.11327836139925,1,18.6790450973059,1.37765210342078,34.1186045760028,14.7578628273804,5.8671696935195,59,0,1.04174939988811,14.4655457909627,5.790484985457369
