F06[C-C],F03[C-N],L1p,P_VSA_p_2,HOMA,L1v,SpMin1_Bh(p),RNCG,H6p,SpMax_B(v),SpDiam_B(v),Eig07_EA,H6i,RDF115v,RDF060p,MATS1p,Eig07_AEA(ri),SpMax1_Bh(i),F07[C-N],H7v,SpMax5_Bh(i),VE3sign_RG,SM02_AEA(ri),SP17,Eig07_EA(ed),DP16,DP20,Mor24m,Wi_Dz(m),Cl-089,SpPosLog_B(s),SpMaxA_Dz(p),B03[Cl-Cl],Mor03s,Eig13_AEA(bo),Mor32u,SpAbs_Dz(v),Mor30v,H%,SM09_EA(bo),alvo
24,14,38.2474011432428,139.179647401832,0.810955876129032,39.6455801566194,2.09242824118356,0.0929478100131784,0.4265662776581,3.91223726046562,5.814397461068,2.16043821835585,1.67592023695014,7.89398774143099,10.24019936405,-0.0123890771746096,3.10995190444752,4.19097079948892,13,0.291578385591064,3.4881133789886,-5.68601379962789,6.08413503579686,17.7534436892716,6.08413503579686,17.6607758001147,18.0333538300974,0.336782708896424,3995.42020000001,0,7.79502530015516,8.83124671704727,0,-45.9479776375705,2.7180649382601,-0.9710375388235,572.973944003595,0.275357364081239,29.6296296296296,14.2133705888722,5.235077015350112
24,14,40.3195355953637,139.179647401832,0.811248503225806,40.264373049084,2.09103003531457,0.0967985314564983,0.409254863250131,3.913867616122,5.81701976593981,2.15461556103823,1.57880136936584,8.195206886172,10.4669986354368,-0.0020538505047235,3.09752440700694,4.19067210101692,13,0.214305243572816,3.48657729643432,-5.65959177464841,6.09102740156653,17.5456832717568,6.09102740156653,17.4229610229974,17.7190936511957,0.106446982897631,3953.63593333334,2,7.67807038475695,8.50234599540191,1,-35.0166433600232,2.77493816237956,-0.838981791016445,563.234435789317,0.279364619954527,29.6296296296296,14.2710711857319,6.769551078621726
24,14,42.4576033034627,139.179647401832,0.810955876129032,42.2975397298917,2.0913009199319,0.0977475994138074,0.473079393254625,3.91265217466304,5.8140785599503,2.17305375675117,1.625110354853,7.9064308139731,10.968875561967,-0.0020538505047235,3.11982549364105,4.19068108532467,13,0.32359867968602,3.48644506178551,-5.65768724877486,6.13142869807592,18.2912784354794,6.13142869807592,18.1264170616564,18.6406038662183,0.203516700961185,3993.63593333334,2,7.6777465041379,8.5646477103197,1,-36.3806526606245,2.78531985192648,-0.845239946953961,568.11851556538,0.234588996354302,29.6296296296296,14.2319888163183,5.723538195826756
24,14,41.2611174771627,139.179647401832,0.811127832258064,41.1626371647203,2.09122472469306,0.0986923525887486,0.475790271715102,3.91265932900002,5.8142116842936,2.16043821835584,1.61941666871732,7.89513125748119,9.91929115176267,-0.0020538505047235,3.10551565239557,4.19067913393615,13,0.313863007102775,3.48649533757078,-5.69490043451993,6.08413503579688,17.9104114868401,6.08413503579688,17.771459878599,18.1931445516432,0.0391938955266707,3974.30260000001,2,7.67736617860922,8.53407960288259,0,-40.8537151344285,2.7180649382601,-0.820389363567629,565.720379383564,0.295854314358804,29.6296296296296,14.2133705888722,7.221848749616356
24,14,40.3636843652899,139.179647401832,0.810955876129032,41.2147647518387,2.0917472751288,0.0945863660265337,0.461653636519779,3.9124299517842,5.81411776109006,2.17305375675117,1.63968205713001,8.07275293922776,9.83016073140164,-0.0073093252653795,3.12084322927971,4.1908070267165,13,0.318977940846182,3.48774070155185,-5.66186460770524,6.13142869807592,18.1810380081563,6.13142869807592,18.0472728665722,18.5314043915389,0.166559002777837,4004.19473333334,1,7.73738101540248,8.71940913683463,0,-40.4686833350048,2.78531985192648,-0.871447673690588,571.875320250449,0.27620525053916,29.6296296296296,14.2319888163183,5.809668301829708
24,14,41.1682934382813,139.179647401832,0.811127832258064,41.9689338877951,2.09126142626994,0.0935073998428528,0.474877116572629,3.91444177120494,5.81835664069892,2.1736480721593,1.62718631458033,8.06858664873459,9.80379359057374,-0.002392001402185,3.12176127035949,4.19078900574654,13,0.317463820777128,3.48764088604248,-5.68089364445397,6.1358555439154,18.2028738439674,6.1358555439154,18.0841810683275,18.5548789519861,-0.125357088672018,4271.67563333334,2,8.0002616826706,8.80213274626199,0,-43.8680957432643,2.78820725923476,-0.854525355314814,594.207456581782,0.292775692441444,27.7777777777778,14.3007230152281,6.4089353929735005
24,14,43.7709353534862,139.179647401832,0.810955876129032,43.4347554006367,2.09224919650276,0.0975118141344335,0.471078155029717,3.91259834542305,5.8140682932687,2.17305375675118,1.62217875741512,8.01550191781334,9.78717363035874,-0.008595569509907,3.12187063469959,4.19128251687362,13,0.313848489913212,3.49734294220139,-3.16803793287637,6.13142869807592,18.2205590857901,6.13142869807592,18.0754020208706,18.5698219756543,0.323864418372975,4017.43913333334,1,7.64576230708969,8.57654993396427,0,-34.8123971853047,2.78531985192647,-0.893116422316577,568.607178969049,0.249695122308829,33.3333333333333,14.2319888163182,5.703334809738469
19,9,19.642297293838,110.910406475419,0.7542146664,21.4691123016691,2.08706497115682,0.128479174521818,0.132047501733043,3.9085854489231,5.80107215981107,1.78086163894543,0.823063158041511,3.66215773785098,4.91726742772916,0.0144164403809051,2.72630513610681,4.18522338056744,8,0.05102315503106,3.36977057681199,-2.95072706419043,5.32265932206994,12.165382918368,5.32265932206994,12.2844916349876,11.2960509528955,-0.017099118359143,1967.68336666666,0,5.89888122885459,6.53254565169923,0,-67.7847643961877,2.17677066168428,-0.576628689228945,336.394390385411,0.271924522439958,30.2325581395349,14.1605252134952,5.671620396561262
20,9,20.714432764522,121.910294363026,0.7521839904,20.557646303325,2.08728002724137,0.198324582013161,0.185436232276557,3.90839882293747,5.80084250186091,1.54768564020672,1.19612653201849,4.01335752616421,6.46660617575614,-0.0284070575609643,2.48407343335595,4.18533252963541,8,0.0549838805103333,3.34873964651159,-3.24161123202063,3.69909248904206,11.10113985437,3.69909248904206,11.1765799224532,10.0131142671294,0.170838594772446,1605.25076666667,0,5.10755989475084,5.86011671642194,0,-12.7383602423348,1.73917506951329,-0.406095901207801,291.050388411946,0.264089279072329,40.4255319148936,14.1285163309855,4.997402019280091
18,9,16.674787399038,121.910294363026,0.7542146664,16.39949194522,2.08647931227245,0.146119214896193,0.123488085176727,3.90753459749677,5.79953773759906,1.77288780812167,0.63281074226587,2.28901553111768,5.85097858823775,-0.028439632499086,2.71921479376077,4.18487122683784,8,0.0330482367582119,3.39185324324287,-3.02789766866459,5.30460686295962,9.14403216599742,5.30460686295962,9.35493239125706,7.68133620591904,0.413372170257318,2001.78803333333,0,5.83533279284481,7.35198223417153,0,-74.5850335663219,2.17673218943265,-0.450678163952677,361.253717294073,0.33770158488443,31.8181818181818,14.0373236965468,4.861697301833718
19,9,20.5308243998018,110.910406475419,0.7521839904,21.9029676902711,2.08651415006922,0.133642365596854,0.132084127028889,3.90877279222892,5.80115758692167,1.78086163894543,0.823206677848149,4.5528987366524,6.04583900616821,0.0201335545884806,2.72383590156458,4.18512098188656,8,0.0536430145588603,3.36976164694814,-2.95120608278382,5.32265932206994,12.1828213256728,5.32265932206994,12.2994449159364,11.3076740807721,0.0997410960010177,1959.47096666666,1,5.84336137052488,6.35632634773977,0,-62.5211333038098,2.17677066168428,-0.499636624800636,332.940745081554,0.312366020699117,30.2325581395349,14.1605252134952,5.85078088734462
20,9,19.729264756532,110.910406475419,0.7521839904,19.4090400535139,2.08769753705472,0.157063715313508,0.186150589806214,3.90795716029031,5.80008460268884,1.76974365320093,1.08302952224482,3.69023070190557,5.75348186275282,0.0136354739696728,2.71847999077671,4.18545819255353,8,0.0508823937776017,3.34960488393402,-3.17687627043402,4.9625748668574,10.5730774578977,4.9625748668574,10.7021003258028,9.487565594605,0.21658836715584,1461.61186666667,0,4.86146456765935,5.40193655690009,0,-16.2790120253663,1.18280768840508,-0.422665698724734,267.155672374758,0.171929753332238,41.304347826087,14.0536244579637,6.086186147616283
19,9,19.381628282488,121.910294363026,0.7521839904,20.6015976710826,2.08647003622582,0.146324749508522,0.150413589087756,3.90746662530511,5.79941906545178,1.78124790400174,0.76273693448908,4.25160393497714,4.46060504043739,-0.028439632499086,2.72709254975266,4.1848626847420896,9,0.0494984665595023,3.38692505249059,-3.0217680738191,5.32515917813156,11.3780963236871,5.32515917813156,11.6044357313384,10.4194171865281,0.320970288672587,2065.12136666666,0,5.835239974079,7.52572270241556,0,-61.5187486319739,2.17677261744052,-0.479636444294692,371.287661985359,0.307931643267967,31.8181818181818,14.0316870675834,6.366531544420414
19,9,22.5033102455493,132.910182250632,0.7521839904,22.437244181478,2.08656870304183,0.17025182472354,0.133645453778092,3.90787351798903,5.80003477957619,1.61089146183021,0.74635681932604,2.94985892090873,7.37501174052927,-0.0705886139165121,2.52182085523948,4.1850609510426,9,0.0368207823833479,3.36014782207941,-3.3232235081722,4.16905551075453,11.9445471986307,4.16905551075453,11.9889797378638,10.987984922539,0.369111573865935,1803.39326666666,0,5.35339568109029,6.38877688061985,0,-20.2427246371881,1.87148575333904,-0.439458452886485,321.89536682901,0.274729914907414,39.5833333333333,14.0908693683697,5.4156687756324695
28,12,38.0816060386029,121.168896718802,0.738622408484848,39.3077628732416,2.09305075387095,0.0945166876968622,0.392123364876943,3.91517933185702,5.81869740763526,2.28373098819587,1.62150810088981,8.01981984482482,9.73251571595473,-0.0086976315663807,3.21957201853388,4.19175363626998,14,0.213246160808664,3.48697247257374,-7.17863901415644,6.90142878594206,17.4730680763769,6.90142878594206,17.3709269857038,17.5904606354407,0.251561819717875,4542.80593333334,2,8.31399385978455,8.44939497021626,0,-81.3443169574971,2.76113521938167,-0.917259892379134,591.026965258867,0.404446849680993,27.2727272727273,14.328887322458,5.966576244513051
27,12,35.5458977497044,132.168784606408,0.738783943030303,36.1242721533077,2.09301384624112,0.120992514189746,0.385573961463626,3.91298131770877,5.81422550446923,2.28778436108732,1.39910431997376,8.85511757382679,8.83442083808097,-0.0400205241748473,3.24150689093684,4.1913238250467,13,0.160441437304745,3.48361542756223,-7.39607673438275,6.90862034714165,16.5152684859915,6.90862034714165,16.4737875012277,16.4272631564693,0.29796544040843,4602.62233333333,1,8.30593651156564,9.25532228203586,0,-89.6777327760468,2.78534922789471,-0.904925645946578,621.565018946724,0.390693016022423,28.5714285714286,14.2257983333996,5.823908740944319
24,14,41.9977629994332,139.179647401832,0.811127832258064,41.2011929823448,2.09161171450811,0.0991199796852808,0.417041531449423,3.91143260314946,5.81168987697103,2.16415475484113,1.59998700224429,7.35198827037743,9.83206237042497,-0.0036709537383116,3.09835628027806,4.19067210392934,13,0.240635370393068,3.48629661293089,-5.62586286518762,5.99006889872868,18.0958800791641,5.99006889872868,17.8921270965418,18.4113456557355,0.674616818425618,3721.86176666667,0,7.3935396328689,8.44230226055787,0,-32.2265348220301,2.68955210987365,-0.892628667891085,543.960019030501,0.254111560114812,31.4814814814815,14.1684119625349,5.425968732272281
25,14,41.7605971295617,139.179647401832,0.811127832258064,44.0666212569452,2.09324728909685,0.085994871586899,0.420994183599245,3.91226062707898,5.81372127447898,2.18293741991066,1.96369805630671,8.15177738351886,10.4343818635902,-0.0134200586594899,3.13094358335978,4.19157943667402,14,0.302665969852909,3.50285531649083,-6.12744301647043,6.15499240648988,18.8538464789763,6.15499240648988,18.6849183686801,19.2858877078864,0.185556596951066,4667.58386666668,0,8.34897669617938,9.2719379643372,0,-87.2896003131398,2.70413841634765,-0.908123732770725,632.554463795066,0.303075762867954,29.8245614035088,14.2397977295418,6.356547323513813
20,9,21.7636131766772,143.910070138238,0.7521839904,21.7044870678005,2.08668915621692,0.148111299004496,0.275898773640214,3.90873824334041,5.80142461922543,1.78567789193783,1.1026466745237,4.34907803619546,9.71557307154095,-0.109050269000855,2.73175884552771,4.18532416580035,9,0.108680681618639,3.36035297992921,-3.61224470306558,5.33661567240373,11.7358047688198,5.33661567240373,11.7764103195757,10.7244635701043,0.342209464110916,2130.2202,0,5.82017380540559,6.75825002013741,0,-17.3321275908725,2.13726105311252,-0.373059671011115,359.059684931511,0.190538738983204,40.3846153846154,14.1795600573556,5.812479279163537
27,12,37.2370994123515,121.168896718802,0.740322333939394,39.0326233763346,2.093654664768,0.094899665986564,0.392840174186686,3.91331297735385,5.81468607146613,2.25175593983279,1.40477319933804,7.66023342504342,7.59658665882848,-0.0113158505944252,3.21232144183349,4.19170726429791,13,0.230988315883932,3.50499757930313,-7.21030985081358,6.87409478353283,17.8227240178197,6.87409478353283,17.703759185165,18.0497175892281,0.121026479798619,4343.49826666667,1,8.05099852443073,8.50641656121985,0,-65.3227725131941,2.67019637796511,-0.814705797620398,579.065281365221,0.335877346219308,29.0909090909091,14.260065063012,6.251811972993799
29,12,38.0846616003862,121.168896718802,0.738622408484848,39.8689256624852,2.09502005934863,0.0837234375374113,0.385712166580681,3.91632726163994,5.82206328013969,2.5072547728156,1.7120780298866,8.34195954707473,9.96756085512474,-0.0116920376289829,3.4504286589782,4.19277858575753,15,0.22923199948992,3.49023633024492,-7.70909725422475,7.68185337438849,17.6529492214331,7.68185337438849,17.5612114220406,17.8026676668339,0.0324416133235469,5487.31296666667,1,9.24229315957493,9.02552752836579,0,-134.81787625675,2.79814281866698,-0.884840747654167,666.882585615002,0.398864532684368,25.8620689655172,14.3619466756912,5.935542010773082
28,12,36.5063280031428,121.168896718802,0.738622408484848,38.5302534607248,2.09385106569626,0.0915180656179078,0.387706258944733,3.91485888433282,5.8189058655347,2.28373098819587,1.63066131923537,8.12644366813141,8.59658297455426,-0.0113710091732013,3.22319690241629,4.19192157487168,14,0.208722549309333,3.48933876544057,-7.18218516585425,6.90142878594206,17.4095151725931,6.90142878594206,17.3262374252189,17.5291633879772,0.0432213217911307,4553.95133333334,1,8.36908208607984,8.58551990364245,0,-85.6687538110911,2.76113521938168,-0.972244141272938,594.564464495464,0.38294075602883,27.2727272727273,14.328887322458,5.943095148663527
24,14,39.6962107505172,150.179535289438,0.811127832258064,40.6779929434789,2.09246748562478,0.110427610526827,0.428831528071339,3.91166280178827,5.81249834963518,2.22771453992356,1.57113128348494,10.0833741306593,11.0189319519448,-0.045013038079507,3.17779040085586,4.19112686793798,13,0.253879869772228,3.49781810514778,-6.16923204061377,6.47124177322363,17.638175479809,6.47124177322363,17.5150122384732,17.7535833275923,0.386473150736602,5022.90076666667,0,8.60578986372779,10.1089500446666,0,-88.4417804109994,2.81256520170919,-0.973053846350472,685.419410889942,0.336460057014273,29.3103448275862,14.1994932526314,6.022276394711152
28,12,38.2271668225269,132.168784606408,0.738783943030303,40.2865046623878,2.09299346952684,0.121133404872878,0.422393266612,3.91283321473811,5.81376255024189,2.29959604240033,1.70798595767592,8.72216792695505,8.07790102981183,-0.0400205241748473,3.24881699738148,4.19130682399476,14,0.206409339980276,3.49505123649654,-7.36952184433927,6.89129647826457,18.1995356506284,6.89129647826457,18.0531121884804,18.5037956423638,0.446692409386106,4699.289,1,8.30585954620731,9.40903118321741,0,-83.6078253724423,2.76288887287225,-0.845491691702902,633.3310518601741,0.414845416693206,28.5714285714286,14.2211322189216,6.356547323513813
25,14,42.8481877743363,150.179535289438,0.810955876129032,45.5517381599523,2.09244823997926,0.110544958735799,0.463984358131314,3.91151417376839,5.81203003505121,2.25837349510437,1.94427977742026,9.20553251368195,10.2470663765994,-0.0450130380795069,3.20393843492794,4.19110977982313,14,0.263942793197053,3.50483773457049,-6.09183542641907,6.56294028375128,19.2903747874833,6.56294028375128,19.0930434966855,19.8082616152994,0.501967159413059,5122.90076666667,0,8.60567398025305,10.2580450154656,0,-84.3074245712989,2.78999417267124,-0.94248280652054,697.180214556179,0.332058493739532,29.3103448275862,14.1947024686225,5.421360790031928
26,14,43.0308388101597,139.179647401832,0.810955876129032,42.8574116620636,2.09422151040059,0.0963308750250069,0.440956715406251,3.91255475639987,5.81420472786427,2.16043821835584,1.83375916630915,8.36434590591849,11.5030461336304,-0.013606867032665,3.11336461651101,4.19206165269903,15,0.257211891264726,3.49658191824975,-9.77761612277427,6.08413503579686,17.8137852825485,6.08413503579686,17.7029151972728,18.0940323744663,0.390284348483838,4021.90900000001,0,7.61050288106854,8.55698197384116,0,-37.0057111731413,2.71806493826009,-0.826897074966933,566.664336913085,0.233946946091735,36.6666666666667,14.2133705888722,6.920818753952375
24,14,42.5041751958487,139.179647401832,0.811127832258064,42.7229468322251,2.09229262573043,0.0910605739631306,0.473450499800571,3.91127701394025,5.81107269056886,2.16993348096179,1.74730997399231,9.49115309123321,10.7082796117392,-0.0088119108847452,3.07860753050514,4.19110436959088,13,0.315130201489649,3.51333643530271,-12.8361442843363,6.38210842523172,17.9231255874072,6.38210842523172,17.6550748774698,17.9445780762413,0.338256013288745,4350.90456666667,1,7.97079196224531,8.89335379332287,0,-64.3310352968311,2.58268471237624,-0.67336736895051,600.860865967901,0.287325484878903,31.5789473684211,14.2153059857467,5.85078088734462
24,14,42.3500941547334,139.179647401832,0.812748848387097,43.9444233387991,2.09243623032813,0.0868707688287794,0.467596781392926,3.91280052876981,5.81495574255268,2.29100209827345,1.77639428636089,9.48510529163662,10.9945944257752,-0.0092288235237721,3.24357390166428,4.19136461809068,13,0.333905370562394,3.51396060356715,-5.69678701192433,6.58016901544188,18.3379458499938,6.58016901544188,18.2399031524395,18.6511803035347,0.254753787029965,4994.48243333334,1,8.61235345069506,9.42623215028751,0,-77.5633990891724,2.71948187785744,-0.820089695971809,660.598978000028,0.302422106254736,28.0701754385965,14.2858369061267,5.7121982700697735
24,14,45.5495771074928,139.179647401832,0.812748848387097,45.61300091698,2.09123414170093,0.0918685022905276,0.480202827726569,3.91322867771844,5.81477603843681,2.29100209827344,1.70126929559453,8.90895864983687,10.6664938984841,-0.000132450001479,3.21940907287823,4.19106977957658,13,0.290639180355172,3.51325381731543,-5.7017650654902,6.58016901544185,18.3730114575158,6.58016901544185,18.2677254830415,18.6576460812103,0.0100984212919762,4971.60503333334,3,8.49946510675472,9.14800227288539,0,-73.7703062371782,2.71948187785743,-0.729934467386086,653.273707515677,0.293595767511047,28.0701754385965,14.2858369061267,7.522878745280337
29,12,36.698295010325,121.168896718802,0.739058835151515,36.1851196633212,2.09470000639501,0.107598630252621,0.395352134680869,3.91386609282828,5.81591194639853,2.19622708522731,1.61051048344695,8.75144024113833,9.49322232097807,-0.0114816370089501,3.17401024533715,4.19225339014175,15,0.194075572529255,3.47229179166846,-5.42935716935368,6.48232737555914,15.906595625135,6.48232737555914,15.902981950105,15.7763952675379,0.270809346939035,3656.59456666667,1,7.30572477498521,7.62262687628378,0,-36.4486119346585,2.68563787127653,-0.755229587365866,505.623813910739,0.28534632837773,36.2068965517241,14.2393178089775,5.785156151952302
31,13,30.2152133352745,104.383367170671,0.697954366060606,29.3572789641375,2.09920015290761,0.119672194146179,0.341704069364249,3.92135271197067,5.80665807580147,1.87512577946438,1.2427427315711,8.86726972478489,9.16531861141798,0.0111213886420835,2.84818942652538,4.19643830761435,10,0.166598470757169,3.46307612556753,-8.3115560354248,5.63359952238012,14.725701002894,5.63359952238012,14.5627535780792,14.1272075754341,0.120948991713555,3072.83973333333,2,6.77081693793444,7.04717692501289,1,-28.1160380119401,2.56579324520573,-0.634808162709706,447.975975891618,0.236859148968158,33.9622641509434,14.2070230793412,4.522878745280337
31,13,32.8241555194821,104.383367170671,0.699155518181818,32.6397561841263,2.0994241493746,0.116330831337114,0.294409766165789,3.92075775410443,5.80579647259438,1.88574475353457,1.13376108995536,5.36382140110664,7.56227494299381,0.0094131433405839,2.859714259552,4.19651669413731,10,0.135565896942126,3.46408334067828,-8.28044557341206,5.68226078175749,15.8855238196685,5.68226078175749,15.6912384344483,15.5819146827066,0.314801133401126,3118.51863333333,1,6.8371846390715,7.28937313270532,0,-30.782776229508,2.5657880265497,-0.644343353011584,456.61355309697,0.352125782529084,33.9622641509434,14.1653009974453,5.094743951251549
31,13,32.8814519510434,104.383367170671,0.697617127272727,32.7210169476813,2.09927559450978,0.114718111759137,0.302051064298154,3.92175270782508,5.80727507478918,1.88575434173077,1.12957750130093,5.56808774783469,7.54524652898872,0.0108699083137828,2.85993272268778,4.19650636815148,10,0.136068983041936,3.46400035895445,-8.30925009502607,5.68900085954173,15.8791551029993,5.68900085954173,15.6787424201651,15.5626516185893,0.0690105694323561,3347.47853333334,2,7.09835164021861,7.37784207187058,0,-35.0413141795775,2.56578841272026,-0.612750926373641,476.671737803738,0.333585434835293,32.0754716981132,14.2386055327743,5.13430394008393
21,9,17.8812448771448,110.910406475419,0.7521839904,17.7404317694851,2.08794145987161,0.156933298971348,0.129682858140905,3.90828691256117,5.80060769706017,1.70402406199931,0.698202149223211,3.45141190111741,5.3836326114122,0.0136354739696728,2.67378182845933,4.18553280533522,8,0.0446979706180619,3.37551908763051,-3.17642718770733,4.81201756306983,9.29502355514037,4.81201756306983,9.55195145802688,7.85673323747511,0.196413352067637,1449.61186666667,0,4.86219511017076,5.36589727191375,0,-10.9550898774779,1.36758173312902,-0.397490780030091,265.191285320274,0.149573470265218,41.304347826087,14.0863579365738,5.563837352959244
27,12,33.9487781943495,121.168896718802,0.738783943030303,33.6370116674555,2.09283659612082,0.1093854263302,0.356506777082835,3.91204493252467,5.81227099603051,1.88574475353456,1.35167489659634,7.9399100485317,7.75922047108329,-0.0105370083984099,2.8575640452188,4.19091220355116,13,0.177388669048434,3.44460604687729,-11.5041675406517,5.68226078175749,16.0505811592949,5.68226078175749,15.8528403726717,15.7769741701465,0.329713388362679,3113.52063333333,1,6.85258816047377,7.33591927620973,0,-32.9757867561302,2.5657880265497,-0.798200368991647,458.669980539739,0.299064904375027,32.6923076923077,14.1653009974453,5.935542010773082
27,12,31.9749349561008,121.168896718802,0.738783943030303,32.9845392716072,2.09297577905092,0.103395116743929,0.371050017898675,3.91354875999419,5.81609642995089,2.1962270852273,1.42879386345602,8.28505367579446,8.22905025425034,-0.0107251627543786,3.16397736723974,4.19116822142975,13,0.226858329498839,3.44907928827105,-6.88939122309786,6.48232737555915,15.8318061854471,6.48232737555915,15.8496002099629,15.6991872557673,0.159458865774896,3630.84156666667,1,7.49674937334772,7.91297752559883,0,-45.4258813736644,2.68563787127653,-0.877885855020031,512.026705554652,0.325166609976983,28.8461538461538,14.2393178089775,6.346787486224656
27,12,36.0242375729153,121.168896718802,0.738783943030303,35.6628701763532,2.09162207236245,0.108182419471468,0.459555118660199,3.91516787010194,5.81869366030282,2.18194909348909,1.4017727464357,9.0078458424712,8.30226233797649,-0.0037913081684956,3.13331781456281,4.19087118230545,13,0.322054080814322,3.4442808499702,-6.84416623591097,6.62371581496481,16.6516951012771,6.62371581496481,16.55314831916,16.6735180093083,0.0812169297076067,3590.31056666667,3,7.37581434662518,7.56544322669105,1,-36.8238182352026,2.75427662013604,-0.742743547895967,502.165332437406,0.36756786077217,28.8461538461538,14.2955812902325,4.633017024022149
28,12,36.1206706785211,121.168896718802,0.741845106666666,37.2228971987984,2.09315556474637,0.0976861204636099,0.345879194119819,3.91296523139972,5.81336386443946,2.17916057887055,1.481870370329,10.3164944581101,9.62677812527989,-0.0112580705409692,3.06171763127886,4.19146185823261,13,0.193955822461088,3.46581965967087,-12.1364475451162,6.52081793661175,17.1049054310219,6.52081793661175,16.8634968119726,16.9636651605935,0.329561824244144,3942.06833333334,1,7.73031481022212,8.00441431112746,0,-71.0634704545211,2.5826426669919,-0.837241640947212,535.221943035831,0.389079781053149,30.9090909090909,14.2433577939663,5.739928612014925
28,12,35.6496120065024,121.168896718802,0.740322333939394,37.9649998953564,2.09329160306068,0.0928805240434246,0.400467318760068,3.91449095842524,5.81719265470245,2.26834921038088,1.62589063819757,9.16025897388818,9.93146662958557,-0.0113710091732013,3.20573233775169,4.19172102558298,13,0.255101935178707,3.46787847539163,-7.22060640406858,6.6011669914636,17.4733919503084,6.6011669914636,17.3967891899119,17.6135631001221,0.350481572969984,4547.14066666667,1,8.36900343020383,8.5589256948818,0,-86.8129708275423,2.68563787481627,-0.970429705367553,592.472868100382,0.420385781905368,27.2727272727273,14.3120031251328,5.790484985457369
28,12,39.4489714337537,121.168896718802,0.738783943030303,40.3184307846224,2.0922263947321,0.097673187554068,0.377812774751137,3.91491373331365,5.81689758158877,2.31448959758297,1.4751120479964,10.1013595350438,10.819131677496,-0.0057570408401748,3.24344758603868,4.19142935550058,13,0.209095807646459,3.46547689360805,-7.11051292422547,7.03360702634615,17.9124911284708,7.03360702634615,17.7790444019831,18.1181631609874,0.126057076472168,4545.51653333334,3,8.25696100122841,8.29810494854486,1,-76.8004143402012,2.76091071988612,-0.882425379302931,587.540899680262,0.375576328618211,27.2727272727273,14.3288873224579,6.180456064458132
28,12,38.4895032025102,121.168896718802,0.740322333939394,40.1959085516694,2.09218740119937,0.0934393015442376,0.447691598129563,3.91671506267755,5.82112538047579,2.31801206726999,1.58716916506894,9.34312253335633,9.49799570083696,-0.0059057615284017,3.25232150356584,4.19153814851388,13,0.283963722172979,3.46724928554791,-7.21662064114622,7.04820780733504,17.9541861453472,7.04820780733504,17.8472792633172,18.1746624526283,-0.111727136192631,4850.69573333333,3,8.57826861218673,8.54202604934697,0,-87.7926105210927,2.76162957826899,-0.868950158905638,614.437056489455,0.434292327740489,25.4545454545455,14.3914681353945,4.522878745280337
28,12,41.2184038394519,121.168896718802,0.738783943030303,41.9835892492916,2.09312502937637,0.0974377606960562,0.377312213830396,3.9148592255114,5.81688548899367,2.31448959758298,1.47356775510877,10.4513173778156,9.46136414159713,-0.0092750381886628,3.25125370400146,4.19203983818896,13,0.202738721447211,3.48345123192884,-3.22588163466761,7.03360702634615,17.8989271850007,7.03360702634615,17.7851826265269,18.1137955671679,0.23791779517871,4570.64213333334,2,8.22656171922857,8.30976283548115,0,-75.4161340064251,2.76091071988613,-0.965260070059757,588.040896190458,0.386684708408587,31.0344827586207,14.328887322458,5.554395796726403
28,12,39.4492124638422,121.168896718802,0.740189579393939,39.712661754228,2.09252115135988,0.0990434644840064,0.364482381420624,3.91367676379197,5.81452016202659,2.2545374629668,1.47450501778894,10.3225161944324,9.51247764722932,-0.0061899006529678,3.14508706395163,4.19142028263579,13,0.204623658710948,3.46525758560917,-7.10458454723582,6.52537028544149,17.8813020942679,6.52537028544149,17.6893587070839,18.0737771526776,0.55889520778952,4246.81246666667,1,7.97252449315815,8.16676882270412,0,-71.2623246099974,2.6605086748409,-0.887216461705847,562.602667015124,0.403301474676715,29.0909090909091,14.2713542728598,5.7447274948966935
29,12,38.9510677531535,121.168896718802,0.740322333939394,41.9355167181047,2.09405637219457,0.0859372726038141,0.369771245503556,3.91453154807276,5.81654690478519,2.33602634055712,1.74063486237044,10.5806005578359,10.1016528204686,-0.0116616960611935,3.27056258348362,4.1923395024664,14,0.22161903038107,3.49229983151038,-7.62412846385806,7.06477861230655,18.3339494588228,7.06477861230655,18.1922058468535,18.5762070957443,0.215769727135384,5280.31913333333,1,8.92521617852755,9.01379303203538,0,-128.383167780712,2.66746850409145,-0.967828175081396,653.926507358682,0.426607670793802,27.5862068965517,14.3359776181911,4.897223385116559
31,13,34.7082552489704,104.383367170671,0.700203384242424,33.8163805082052,2.09956922025163,0.120744160442093,0.324370662471336,3.92084302434645,5.80583946194959,1.88574475353456,1.14931246495569,5.36701359421923,7.57702646435446,0.0083834699425029,2.86064823915247,4.19687553463737,10,0.154139264137999,3.4727867298699,-3.12279530282764,5.6822607817575,15.9043171905746,5.6822607817575,15.7055409198366,15.5986075924611,0.384096062140825,3130.65933333333,1,6.73436311995722,7.12800121978487,0,-26.3884411116509,2.5657880265497,-0.690185042923307,453.291981007346,0.352487962852532,37.5,14.1653009974453,5.150580586203101
