F06[C-C],F03[C-N],TPSA(Tot),RNCG,L1v,HOMA,F05[C-N],P_VSA_p_2,SM15_AEA(bo),SpMax_B(v),H6p,Tv,H4s,Eig07_EA,SpMax_B(p),SpDiam_B(v),SpDiam_B(p),RDF115v,L1e,H6i,Eig07_AEA(ri),RDF060p,SpMin1_Bh(e),TPSA(NO),CATS3D_02_AL,VE3sign_RG,SpMax1_Bh(i),SM02_AEA(ri),SpMax5_Bh(i),RDF145s,F06[C-N],DP18,SpMax1_Bh(e),H7u,H7v,DP20,Eig12_EA(ri),DP19,SP07,B05[N-O],DISPe,RDF025p,ATSC1e,B04[N-F],Mor20v,VE1sign_B(m),SpMax_EA(ed),J_RG,SpMin1_Bh(s),R8p+,HyWi_X,alvo
16,11,97.34,0.123628172649771,27.5124249723609,0.850856193043478,11,128.921157158449,1.72624014124508,3.90661493524966,0.162365785581055,30.5296368869007,9.98682663570059,1.72624014124508,3.87206966876579,5.79812979987239,5.81140586599502,3.80455503944183,29.4291945760448,0.843465226296638,2.67549888934611,6.17628959176484,1.9476776718285,97.34,3,-3.08671513333889,4.1847310055167,5.00263116471281,3.37795497299685,69.9226633610125,11,14.0009360203563,4.13528572637701,0.401684341476673,0.114102344599324,13.6358558267169,0.952075687917982,13.8415422523719,11.5171857621043,0,0.607954227084781,19.3791851556841,0.233764168355557,0,1.61694763530643,0.174228824995034,11.6572917218265,131.148616744249,1.14929158148692,0.007606779058406,2.4278861425344,5.958607314841775
15,11,97.34,0.107355865937632,27.2513996596697,0.850856193043478,10,128.921157158449,2.0,3.9074569833344,0.157027746496187,31.3755164773039,11.3317725842374,2.0,3.873050844848,5.79909871583178,5.81247834220892,4.89968226444568,28.8735271963859,0.976681431351131,2.96150972475825,7.67580123275432,1.94871518942587,97.34,3,-3.2982354961774,4.18530770578131,5.70175287829319,3.47012131667029,37.44829637876,13,13.3062032158341,4.13605424467827,0.349084614363718,0.117034467466861,12.8368121316335,1.15686642025533,13.0939720570195,11.4558583486743,0,0.928240379425704,21.5528323294829,0.456967825195315,0,1.7867634176991,0.167530709865459,11.9638920403602,146.965702344847,1.15062082904794,0.0059407174154966,2.52339116040129,5.042871802323187
15,11,97.34,0.123020180351105,26.7277615170787,0.850856193043478,10,128.921157158449,1.88421308352703,3.90709256594108,0.180034600932836,30.4227776423942,13.0196010141273,1.88421308352703,3.87274577813731,5.79866868432545,5.81211967277179,4.57338784193194,27.3503099966396,0.936012541060902,2.81751766350705,6.95373342572201,1.94747499108663,97.34,3,-3.08832605469281,4.18473870136315,5.48143772846791,3.37652497776764,64.8338079322987,12,13.0737568927202,4.13538020541474,0.301705785245481,0.110033584332844,12.6017315853938,0.952077511462652,12.860117221227,11.2615143595381,0,0.690769830420827,19.2094718986978,0.277552190000001,0,1.6855548012946,0.165165472915757,12.1808096054462,132.756773393218,1.14932246262345,0.007064201247243,2.45422924031202,4.9503943874050265
16,11,97.34,0.144024388622942,25.3411980498604,0.850856193043478,11,128.921157158449,1.66786657637626,3.90635972764003,0.166978994395512,28.3819361239065,4.70038542153165,1.66786657637626,3.87181230063188,5.79785955265434,5.81113688629105,3.19423734429536,27.4690923995726,0.823801995925968,2.64182490555262,6.21633363799412,1.94815826769185,97.34,3,-3.09003451225954,4.18461570523445,4.67894940078547,3.36721535032978,7.78640467379138,11,12.440893023531,4.13510020430028,0.407226151280787,0.0958876372497963,11.9740988522415,0.679754665421681,12.2296926863266,10.7455901611811,0,0.220640936796805,19.4207379810685,0.0561250319555564,0,1.51511044832134,0.165987194281914,11.2013060714868,127.941396427089,1.15016118496897,0.0076771393285515,2.34939557982023,5.568636235841013
15,11,106.57,0.184532238023741,26.9560740939179,0.850856193043478,10,139.921045046056,1.6762099698216,3.90636718569967,0.187413566126299,29.9109600774334,4.80821127789211,1.6762099698216,3.87179440033667,5.79786863424449,5.81112158012367,3.07366880190235,29.3379133182671,1.03942882958673,2.64510929684034,6.91181186720396,1.94700907843017,106.57,5,-3.16001309738674,4.18449774308736,4.72564647679473,3.36751996111355,13.9786341547655,12,13.2962626481535,4.1350185992864,0.331958614819387,0.0774674265065246,12.9124477734106,0.679787169324939,13.1268635393403,11.1624808248419,1,0.0712980235034401,17.7502424960122,0.0897508066162585,0,1.70524067493278,0.168605981836931,11.2013060727388,133.45685300128,1.1490436834479,0.0080670353895648,2.39012910472328,5.522878745280337
24,14,100.42,0.0977605520379153,38.4284212377476,0.811127832258064,15,139.179647401832,1.9886459186502,3.91073756724642,0.432441560499558,42.1236387681967,14.4629404136583,1.9886459186502,3.87600046494289,5.81053820021251,5.8247431661214,7.8988858684255,39.803400471549,1.64801038585883,2.93584730754335,9.94836439968026,1.94979386570679,100.42,5,-12.0866796164672,4.19071334757232,5.74560199741264,3.48668303786693,42.0278303531995,17,17.2883723027542,4.14243457004813,0.80268034552781,0.274005127498952,17.3166960031194,1.21578267960654,17.3255576717909,12.8687017972775,1,0.426652238566239,24.5684486783096,0.173185333333335,0,1.92997556044843,0.143658693987744,11.2947475990214,156.751034559518,1.15096533215733,0.0089341073716331,2.61402154117727,5.701146923590294
24,14,100.42,0.0929478100131784,39.6455801566194,0.810955876129032,15,139.179647401832,2.16043821835585,3.91223726046562,0.4265662776581,43.4100364550994,15.4812502021436,2.16043821835585,3.87757817682958,5.814397461068,5.82855423101921,7.89398774143099,40.9471585578895,1.67592023695014,3.10995190444752,10.24019936405,1.94919752938169,100.42,5,-5.68601379962789,4.19097079948892,6.08413503579686,3.4881133789886,46.157601867291,17,17.9430356867673,4.14287960214159,0.79766481178366,0.291578385591064,18.0333538300974,1.32656890354593,18.0110289733241,12.9979703866754,1,0.203417373743478,24.4640012625382,0.31805722469136,0,1.94284645910991,0.0849870482576632,11.2949269950174,158.638943987606,1.15086371657305,0.0088382494349094,2.65425297635331,5.235077015350112
24,14,100.42,0.0967985314564983,40.264373049084,0.811248503225806,15,139.179647401832,2.15461556103823,3.913867616122,0.409254863250131,44.3462486567572,15.6477569224147,2.15461556103823,3.88051565605327,5.81701976593981,5.83163528352519,8.195206886172,40.3888303983442,1.57880136936584,3.09752440700694,10.4669986354368,1.94931657791967,100.42,4,-5.65959177464841,4.19067210101692,6.09102740156653,3.48657729643432,31.503514427418,17,17.6677899104503,4.14273956970928,0.633928794340605,0.214305243572816,17.7190936511957,1.29152335610816,17.7164849189661,12.9423061818388,1,0.272495672362628,23.7197476094316,0.255498069135804,0,2.12209247958988,0.142101147140965,11.297421471785,161.030328501893,1.15096666502413,0.0178891944547648,2.65738675439979,6.769551078621726
24,14,100.42,0.0977475994138074,42.2975397298917,0.810955876129032,15,139.179647401832,2.17305375675117,3.91265217466304,0.473079393254625,46.0224468372848,15.1259133151332,2.17305375675117,3.87876893832918,5.8140785599503,5.8286176526699,7.9064308139731,41.1924226014376,1.625110354853,3.11982549364105,10.968875561967,1.94937391757657,100.42,5,-5.65768724877486,4.19068108532467,6.13142869807592,3.48644506178551,50.9681123728607,17,18.4796435917384,4.14267384168471,0.802793025681708,0.32359867968602,18.6406038662183,1.2629734919958,18.5830233637404,13.1642649824458,1,0.176945063034652,24.2715303327347,0.255498069135804,0,2.01037207575657,0.139100118893006,11.2948625694169,161.13617207861,1.15096705706541,0.0113351866316471,2.65582109294665,5.723538195826756
24,14,100.42,0.0986923525887486,41.1626371647203,0.811127832258064,15,139.179647401832,2.16043821835584,3.91265932900002,0.475790271715102,45.0678398587042,14.6037717937191,2.16043821835584,3.878698246441,5.8142116842936,5.82866881412825,7.89513125748119,40.7223400420166,1.61941666871732,3.10551565239557,9.91929115176267,1.94935822931595,100.42,5,-5.69490043451993,4.19067913393615,6.08413503579688,3.48649533757078,49.3155647248217,17,18.0773659231443,4.14268620301659,0.789138567705945,0.313863007102775,18.1931445516432,1.32624678457606,18.1578717312421,13.0413199515362,1,0.182508407936332,24.1925610216765,0.255498069135804,0,1.99611614151262,0.11282501694638,11.2949269950174,160.835693500047,1.15097368108513,0.0180541865525787,2.65425297635331,7.221848749616356
24,14,100.42,0.0945863660265337,41.2147647518387,0.810955876129032,15,139.179647401832,2.17305375675117,3.9124299517842,0.461653636519779,44.9137298060441,15.7044217151827,2.17305375675117,3.87811711494723,5.81411776109006,5.82835359939541,8.07275293922776,41.3239211588274,1.63968205713001,3.12084322927971,9.83016073140164,1.94929669044541,100.42,5,-5.66186460770524,4.1908070267165,6.13142869807592,3.48774070155185,45.3014530748954,17,18.3857292188246,4.1427599839816,0.802694430483448,0.318977940846182,18.5314043915389,1.27904688218053,18.4815240645517,13.1308012728694,1,0.18579571146463,24.3875529635383,0.285944646913581,0,1.98896489928426,0.144323081108734,11.2948625694169,159.898099129259,1.15091125515393,0.011241019170355,2.65582109294665,5.809668301829708
24,14,100.42,0.0935073998428528,41.9689338877951,0.811127832258064,15,139.179647401832,2.1736480721593,3.91444177120494,0.474877116572629,45.8706351606627,15.6476033496091,2.1736480721593,3.88124759512283,5.81835664069892,5.8328910036398,8.06858664873459,41.541616500601,1.62718631458033,3.12176127035949,9.80379359057374,1.94914322921348,100.42,5,-5.68089364445397,4.19078900574654,6.1358555439154,3.48764088604248,49.7232056373657,17,18.4156979747076,4.14289990447593,0.788625348025021,0.317463820777128,18.5548789519861,1.32940421236564,18.5081806338649,13.1487744594979,1,0.269270679300192,24.3104879297861,0.331512205000002,0,2.013740259489,0.119864528762816,11.2950269871888,161.945465644862,1.15091489976544,0.0179609591441805,2.67685085139795,6.4089353929735005
24,14,100.42,0.0975118141344335,43.4347554006367,0.810955876129032,15,139.179647401832,2.17305375675118,3.91259834542305,0.471078155029717,47.1786203864196,15.6802102880364,2.17305375675118,3.87853571235511,5.8140682932687,5.82845156735274,8.01550191781334,44.9410678970437,1.62217875741512,3.12187063469959,9.78717363035874,1.95102510040898,100.42,5,-3.16803793287637,4.19128251687362,6.13142869807592,3.49734294220139,41.082518533671,18,18.4189349880674,4.14329754827986,0.814721811424632,0.313848489913212,18.5698219756543,1.29630390628339,18.5173213198278,13.1431132228966,1,0.361800963640367,26.3573245353361,0.196466814736844,0,1.97372732745926,0.149389124561432,11.2948625694169,172.262339760501,1.15290661246333,0.0107869985180761,2.65582109294665,5.703334809738469
19,9,85.31,0.128479174521818,21.4691123016691,0.7542146664,8,110.910406475419,1.78086163894543,3.9085854489231,0.132047501733043,25.0816674799927,20.9125959745017,1.78086163894543,3.87460905050958,5.80107215981107,5.81451198472529,3.66215773785098,23.3312678624258,0.823063158041511,2.72630513610681,4.91726742772916,1.95570192401415,85.31,4,-2.95072706419043,4.18522338056744,5.32265932206994,3.36977057681199,9.89243232112829,8,11.8862265686598,4.13633936804563,0.2801483419521,0.05102315503106,11.2960509528955,0.952000077771527,11.6139882751031,10.7350619201455,0,0.765201345933176,20.814229228871,0.289648530000001,0,1.26809629157961,0.201000165953788,12.1889558366897,121.242936834709,1.153912874663,0.0085005422149477,2.42345382264026,5.671620396561262
20,9,94.54,0.198324582013161,20.557646303325,0.7521839904,7,121.910294363026,1.54768564020672,3.90839882293747,0.185436232276557,24.5835298669262,5.46813310124073,1.54768564020672,3.87452537658404,5.80084250186091,5.81436220766032,4.01335752616421,22.5826897122282,1.19612653201849,2.48407343335595,6.46660617575614,1.95854608306227,94.54,6,-3.24161123202063,4.18533252963541,3.69909248904206,3.34873964651159,5.15310230868936,9,10.6877650182211,4.13646212539095,0.247295263316661,0.0549838805103333,10.0131142671294,0.679685617876261,10.3726094941662,10.2342314246925,1,0.097167468404966,20.6846473262859,0.0572655009144417,0,1.55094741567266,0.178821143542104,11.2014615880584,134.39479412488,1.16605550717843,0.0074869261104504,2.38757690941086,4.997402019280091
18,9,94.54,0.146119214896193,16.39949194522,0.7542146664,7,121.910294363026,1.77288780812167,3.90753459749677,0.123488085176727,21.4824348266677,8.61831628072708,1.77288780812167,3.87325221345661,5.79953773759906,5.8128707774013,2.28901553111768,17.2588283675438,0.63281074226587,2.71921479376077,5.85097858823775,1.95368833295341,94.54,6,-3.02789766866459,4.18487122683784,5.30460686295962,3.39185324324287,0.112870743835607,9,8.60987025808542,4.13585844961748,0.197108524690095,0.0330482367582119,7.68133620591904,0.951811797206237,8.16752380852283,9.5829427740395,1,0.433699255489937,19.7885637389791,0.269277462401861,0,1.26225459502626,0.138192098409435,11.2013782034015,123.949612929143,1.15251057285244,0.0091225296748615,2.4268301900325,4.861697301833718
19,9,85.31,0.133642365596854,21.9029676902711,0.7521839904,8,110.910406475419,1.78086163894543,3.90877279222892,0.132084127028889,25.6332729072496,14.5636596524258,1.78086163894543,3.87517901563894,5.80115758692167,5.8149727873644,4.5528987366524,23.3053427439751,0.823206677848149,2.72383590156458,6.04583900616821,1.95613130864677,85.31,4,-2.95120608278382,4.18512098188656,5.32265932206994,3.36976164694814,4.99945829859147,8,11.8996008937655,4.1362626577366,0.280569915423611,0.0536430145588603,11.3076740807721,0.951983462633487,11.6265003251591,10.7552096601421,0,0.6914357377843,20.6181356829565,0.256215544169823,0,1.39064113289294,0.184334276041771,12.1889558366897,122.209895347313,1.15496662200985,0.0111914135557955,2.42345382264026,5.85078088734462
20,9,85.31,0.157063715313508,19.4090400535139,0.7521839904,9,110.910406475419,1.76974365320093,3.90795716029031,0.186150589806214,23.6169390733847,5.02867712117005,1.76974365320093,3.87402664694167,5.80008460268884,5.81367748267197,3.69023070190557,21.1870431176626,1.08302952224482,2.71847999077671,5.75348186275282,1.96712333764406,85.31,4,-3.17687627043402,4.18545819255353,4.9625748668574,3.34960488393402,0.0262315164300844,8,10.1863299870905,4.13650716628115,0.324300205463735,0.0508823937776017,9.487565594605,0.679406836357181,9.85883793548385,9.87960567213678,0,0.21730777414319,22.9218292760026,0.0294193668950857,0,1.24469349944563,0.0824366872663713,11.2013801395855,129.701845684882,1.19575526655001,0.0084399041851119,2.34245924387974,6.086186147616283
19,9,94.54,0.146324749508522,20.6015976710826,0.7521839904,7,121.910294363026,1.78124790400174,3.90746662530511,0.150413589087756,25.3171030186655,8.6756073813197,1.78124790400174,3.87317520216834,5.79941906545178,5.81275485861368,4.25160393497714,22.2231713635037,0.76273693448908,2.72709254975266,4.46060504043739,1.95374761932064,94.54,6,-3.0217680738191,4.1848626847420896,5.32515917813156,3.38692505249059,5.24890130565372,8,11.1049486738757,4.13583631242506,0.232599110799634,0.0494984665595023,10.4194171865281,0.952006101032661,10.7842729568492,10.5523721575695,0,0.663559513097172,19.1368905828554,0.269277462401861,0,1.28944585007379,0.172798766161111,11.2013755331474,126.023844686617,1.15248475814651,0.0069076511966166,2.4268301900325,6.366531544420414
19,9,103.77,0.17025182472354,22.437244181478,0.7521839904,7,132.910182250632,1.61089146183021,3.90787351798903,0.133645453778092,26.4626730531656,5.16891597645828,1.61089146183021,3.87369915653854,5.80003477957619,5.81340066185761,2.94985892090873,24.4240856370418,0.74635681932604,2.52182085523948,7.37501174052927,1.9532044503847,103.77,6,-3.3232235081722,4.1850609510426,4.16905551075453,3.36014782207941,7.42947965563213,9,11.5832192714441,4.13615278760333,0.222028351730136,0.0368207823833479,10.987984922539,0.679657314340932,11.3081938656129,10.6327541943503,1,0.109313189383267,19.8024289156701,0.0939174617317717,0,1.5397291363795,0.153123019632532,11.2013795319241,140.940576482431,1.15267422720301,0.0087932197850132,2.42484196159343,5.4156687756324695
28,12,88.39,0.0945166876968622,39.3077628732416,0.738622408484848,13,121.168896718802,2.28373098819587,3.91517933185702,0.392123364876943,44.0603236070891,19.0417327317278,2.28373098819587,3.88187794147431,5.81869740763526,5.83348653180416,8.01981984482482,39.2947994580929,1.62150810088981,3.21957201853388,9.73251571595473,1.9556316194094,88.39,6,-7.17863901415644,4.19175363626998,6.90142878594206,3.48697247257374,133.891858101153,14,17.5768240816539,4.14436380600908,0.66976602625551,0.213246160808664,17.5904606354407,1.2167131018575,17.6064935757016,13.0200269509235,1,0.552405158858731,27.7172072704565,0.371874358188432,0,1.98233903700468,0.168860612901791,12.1890277113855,165.62083416812,1.15427110515896,0.0114358847866868,2.6905405031094,5.966576244513051
27,12,97.62,0.120992514189746,36.1242721533077,0.738783943030303,12,132.168784606408,2.28778436108732,3.91298131770877,0.385573961463626,40.9149756539452,12.9727670712881,2.28778436108732,3.87884960756297,5.81422550446923,5.82884265196669,8.85511757382679,36.4454603064936,1.39910431997376,3.24150689093684,8.83442083808097,1.95505502251672,97.62,8,-7.39607673438275,4.1913238250467,6.90862034714165,3.48361542756223,97.0472813055198,15,16.5489179547563,4.14373203889904,0.597745980582867,0.160441437304745,16.4272631564693,1.27909362662141,16.5114857759859,12.6988168066008,1,0.317206284394257,26.3753254903393,0.385893771989799,0,1.80059127951198,0.120375207510727,11.2949089165745,168.175324616565,1.15393320483731,0.0119617690803052,2.69312649488303,5.823908740944319
24,14,100.42,0.0991199796852808,41.2011929823448,0.811127832258064,15,139.179647401832,2.16415475484113,3.91143260314946,0.417041531449423,44.870736420969,14.5945777716149,2.16415475484113,3.87716169143959,5.81168987697103,5.8262001950927,7.35198827037743,40.5816875625724,1.59998700224429,3.09835628027806,9.83206237042497,1.94962606390938,100.42,5,-5.62586286518762,4.19067210392934,5.99006889872868,3.48629661293089,42.8065291664974,17,18.2454847656791,4.14250881671505,0.714135501585056,0.240635370393068,18.4113456557355,1.23911367360882,18.350749378,13.0711994471985,1,0.311025357166451,24.2557867320098,0.199706347235942,0,1.90645274787535,0.147891970206823,11.29475566363,159.325783086658,1.15102624248215,0.0121538441821901,2.6343395661692,5.425968732272281
25,14,100.42,0.085994871586899,44.0666212569452,0.811127832258064,16,139.179647401832,2.18293741991066,3.91226062707898,0.420994183599245,47.7750039383234,17.3989488516872,2.18293741991066,3.87768092659315,5.81372127447898,5.82794450457889,8.15177738351886,46.3139009072265,1.96369805630671,3.13094358335978,10.4343818635902,1.95084327760725,100.42,5,-6.12744301647043,4.19157943667402,6.15499240648988,3.50285531649083,50.1991186922588,17,19.0822755254156,4.14359083042212,0.800787626285805,0.302665969852909,19.2858877078864,1.32551499282953,19.2071358479043,13.533770206656,1,0.378427027181817,26.6052403391999,0.378194350360112,0,2.03140308852063,0.147820337686144,11.698829751424,173.501445405792,1.15139238811142,0.0087758050501079,2.69393567827645,6.356547323513813
20,9,113.0,0.148111299004496,21.7044870678005,0.7521839904,7,143.910070138238,1.78567789193783,3.90873824334041,0.275898773640214,26.4055271515048,6.17592571523089,1.78567789193783,3.87473798758201,5.80142461922543,5.81474632169287,4.34907803619546,23.4215699015806,1.1026466745237,2.73175884552771,9.71557307154095,1.95263775856324,113.0,6,-3.61224470306558,4.18532416580035,5.33661567240373,3.36035297992921,13.0827360883488,10,11.3430897217803,4.13660229475459,0.69820792097245,0.108680681618639,10.7244635701043,0.862079053648769,11.0558488889745,10.5672046795083,1,0.0547524727126375,20.0587852042852,0.12175271723373,0,1.7400100915573,0.105476373405271,11.2013898906927,158.911353685492,1.15281556192165,0.006815785455268,2.48812450572085,5.812479279163537
27,12,88.39,0.094899665986564,39.0326233763346,0.740322333939394,12,121.168896718802,2.25175593983279,3.91331297735385,0.392840174186686,43.3751887855263,15.207362440979,2.25175593983279,3.87931500342817,5.81468607146613,5.82929552795401,7.66023342504342,40.16069223776,1.40477319933804,3.21232144183349,7.59658665882848,1.95584867207872,88.39,6,-7.21030985081358,4.19170726429791,6.87409478353283,3.50499757930313,84.5109004437128,15,17.9738332408236,4.14411439904366,0.721745566322016,0.230988315883932,18.0497175892281,1.21659649360179,18.0348853914109,13.0952671770305,1,0.388848718338041,27.8289017368285,0.32278123515372,0,1.81141315824008,0.132067853461101,11.6583562242924,163.961281166177,1.15422008841759,0.0107092734397813,2.66979965908107,6.251811972993799
29,12,88.39,0.0837234375374113,39.8689256624852,0.738622408484848,14,121.168896718802,2.5072547728156,3.91632726163994,0.385712166580681,44.7910393792183,16.1727450722192,2.5072547728156,3.88282542754443,5.82206328013969,5.83667318883624,8.34195954707473,40.8214460564571,1.7120780298866,3.4504286589782,9.96756085512474,1.95718958240481,88.39,6,-7.70909725422475,4.19277858575753,7.68185337438849,3.49023633024492,90.4052427610768,14,17.7784170222351,4.14562575010977,0.698527554034326,0.22923199948992,17.8026676668339,1.30820730282637,17.8134749239377,13.1548787267307,1,0.751332813589674,29.9970313862357,0.569648818430442,0,1.93293161051222,0.148196331054664,11.979178298826,179.690811000947,1.15644816955573,0.0105911585163686,2.7455383730522,5.935542010773082
28,12,88.39,0.0915180656179078,38.5302534607248,0.738622408484848,13,121.168896718802,2.28373098819587,3.91485888433282,0.387706258944733,43.2750911077649,24.8689115929878,2.28373098819587,3.88101492373067,5.8189058655347,5.83349753397915,8.12644366813141,39.4098440978664,1.63066131923537,3.22319690241629,8.59658297455426,1.95552241205067,88.39,6,-7.18218516585425,4.19192157487168,6.90142878594206,3.48933876544057,142.531217701161,14,17.5238915437832,4.1444796923087,0.669308669312887,0.208722549309333,17.5291633879772,1.23241455086139,17.5493855947266,13.0001351812017,1,0.625108936314885,27.9145534557736,0.408689708800002,0,1.88998124212628,0.183534009181896,12.1890277113856,164.600296217202,1.1541174018157,0.0114472569510486,2.6905405031094,5.943095148663527
24,14,109.65,0.110427610526827,40.6779929434789,0.811127832258064,15,150.179535289438,2.22771453992356,3.91166280178827,0.428831528071339,45.0998614673506,18.2430346214074,2.22771453992356,3.87693161657985,5.81249834963518,5.82672702856492,10.0833741306593,42.2516449999242,1.57113128348494,3.17779040085586,11.0189319519448,1.9494956961486,109.65,7,-6.16923204061377,4.19112686793798,6.47124177322363,3.49781810514778,92.3672635366096,18,17.7321193647717,4.14311114104298,0.758293017279252,0.253879869772228,17.7535833275923,1.33577701160591,17.7661186561514,13.1552131962154,1,0.307008801653163,25.1031116845671,0.442133947384069,0,1.97828489759168,0.117274616057548,11.2948548997599,178.007818482176,1.15097841755975,0.0088888024407583,2.71671252399594,6.022276394711152
28,12,97.62,0.121133404872878,40.2865046623878,0.738783943030303,12,132.168784606408,2.29959604240033,3.91283321473811,0.422393266612,44.6513502838516,13.5827351784014,2.29959604240033,3.87870650831822,5.81376255024189,5.82834984313131,8.72216792695505,41.5484505154745,1.70798595767592,3.24881699738148,8.07790102981183,1.95506806906903,97.62,8,-7.36952184433927,4.19130682399476,6.89129647826457,3.49505123649654,96.4798594722199,14,18.3741934959418,4.14369101342155,0.678175015091048,0.206409339980276,18.5037956423638,1.24022731540046,18.4617617580937,13.261596937506,1,0.483270960307928,26.2230750956362,0.385893771989799,0,1.74720597638013,0.162039326355846,11.2948126289101,169.747204740914,1.15392574446868,0.0103029806073734,2.69312649488303,6.356547323513813
25,14,109.65,0.110544958735799,45.5517381599523,0.810955876129032,15,150.179535289438,2.25837349510437,3.91151417376839,0.463984358131314,49.3759768328215,18.6522351342294,2.25837349510437,3.87678744836089,5.81203003505121,5.82623081857974,9.20553251368195,48.0481438031848,1.94427977742026,3.20393843492794,10.2470663765994,1.94951421352252,109.65,7,-6.09183542641907,4.19110977982313,6.56294028375128,3.50483773457049,62.8338558633219,17,19.5464869060947,4.14306984078016,0.780256424981081,0.263942793197053,19.8082616152994,1.3303530438918,19.7001624388189,13.7254543000298,1,0.45411861741469,24.9557963530055,0.442133947384069,0,1.98389368981155,0.161604277311487,11.2947585889686,179.629723949103,1.15096950040098,0.0088490492318512,2.71671252399594,5.421360790031928
26,14,100.42,0.0963308750250069,42.8574116620636,0.810955876129032,17,139.179647401832,2.16043821835584,3.91255475639987,0.440956715406251,46.8928054420107,14.4445220824076,2.16043821835584,3.878279801459,5.81420472786427,5.82841288369521,8.36434590591849,45.3449666017914,1.83375916630915,3.11336461651101,11.5030461336304,1.9587512821223,100.42,5,-9.77761612277427,4.19206165269903,6.08413503579686,3.49658191824975,44.0770056500688,17,17.9940987967939,4.14408832899401,0.81484168296627,0.257211891264726,18.0940323744663,1.32678336316899,18.0668161307043,13.0147577095694,1,0.54275937467482,28.7320528150776,0.142975097600002,0,2.0839964070383,0.0503130842877241,11.2949269950174,183.62942374176,1.19276279278533,0.0087936750820882,2.65425297635331,6.920818753952375
24,14,100.42,0.0910605739631306,42.7229468322251,0.811127832258064,15,139.179647401832,2.16993348096179,3.91127701394025,0.473450499800571,47.2320874151292,18.3060769195472,2.16993348096179,3.87676548273325,5.81107269056886,5.82549538266317,9.49115309123321,43.3355177029008,1.74730997399231,3.07860753050514,10.7082796117392,1.95035382828778,100.42,5,-12.8361442843363,4.19110436959088,6.38210842523172,3.51333643530271,88.1005716564704,18,17.8978293702435,4.14295901613733,0.813927541890468,0.315130201489649,17.9445780762413,1.21774749647802,17.9445015048585,13.2774967436622,1,0.766740855133142,26.4779954293791,0.26668155124654,0,2.11766074188272,0.148722517814768,12.1808096061693,173.517810457347,1.15130906718723,0.0088253937276385,2.67480447173407,5.85078088734462
24,14,100.42,0.0868707688287794,43.9444233387991,0.812748848387097,15,139.179647401832,2.29100209827345,3.91280052876981,0.467596781392926,48.5254490066936,19.5212069125486,2.29100209827345,3.87837353293095,5.81495574255268,5.82933762965224,9.48510529163662,44.4978201681507,1.77639428636089,3.24357390166428,10.9945944257752,1.94979013967964,100.42,5,-5.69678701192433,4.19136461809068,6.58016901544188,3.51396060356715,92.1445706079774,18,18.5429871180933,4.14340938313407,0.809103853904153,0.333905370562394,18.6511803035347,1.4442592561849,18.6202188797967,13.396448616805,1,0.394865106278149,26.3727619000479,0.427463367977842,0,2.13721579964042,0.0897354183418684,12.1808096061698,175.494717498062,1.15121072589439,0.0086828664725862,2.71270774184535,5.7121982700697735
24,14,100.42,0.0918685022905276,45.61300091698,0.812748848387097,15,139.179647401832,2.29100209827344,3.91322867771844,0.480202827726569,50.3236556593389,19.0923255029003,2.29100209827344,3.87951168065576,5.81477603843681,5.82946989391334,8.90895864983687,44.4007238463396,1.70126929559453,3.21940907287823,10.6664938984841,1.94994218743062,100.42,5,-5.7017650654902,4.19106977957658,6.58016901544185,3.51325381731543,101.138666360902,18,18.5615425544948,4.14321369579669,0.707606963585552,0.290639180355172,18.6576460812103,1.44135903423859,18.6330689944257,13.4359787687852,1,0.502937736784548,26.1014685427756,0.357425936398893,0,2.25035049624099,0.117732603277832,12.1808096061698,177.802104968674,1.15131807138887,0.0153126368222647,2.71270774184535,7.522878745280337
29,12,88.39,0.107598630252621,36.1851196633212,0.739058835151515,14,121.168896718802,2.19622708522731,3.91386609282828,0.395352134680869,41.1299890963119,9.30152861513068,2.19622708522731,3.88018376033502,5.81591194639853,5.8305123076314,8.75144024113833,38.2226749484889,1.61051048344695,3.17401024533715,9.49322232097807,1.96092958948438,88.39,6,-5.42935716935368,4.19225339014175,6.48232737555914,3.47229179166846,77.2577024266329,14,15.9365480895041,4.14470506234312,0.710678589907494,0.194075572529255,15.7763952675379,1.21662305114615,15.8795026038359,12.3179661983371,1,0.437392584378725,30.0299135346367,0.099147438192629,0,1.79050595697949,0.0573883312187927,11.2949809957343,173.397307248338,1.19277861003117,0.0136197936299017,2.62912754144222,5.785156151952302
31,13,75.5,0.119672194146179,29.3572789641375,0.697954366060606,9,104.383367170671,1.87512577946438,3.92135271197067,0.341704069364249,34.3233388356228,7.82645971348002,1.87512577946438,3.8918086404652,5.80665807580147,5.81665556337621,8.86726972478489,30.3221486413851,1.2427427315711,2.84818942652538,9.16531861141798,1.96898528237592,75.5,8,-8.3115560354248,4.19643830761435,5.63359952238012,3.46307612556753,16.4622906497007,10,14.4443760498602,4.15260108681175,0.61704266327411,0.166598470757169,14.1272075754341,1.10891801865859,14.3094854209829,11.8811884176217,1,0.209374675377755,26.973941648371,0.0796418004983993,0,1.80827252616891,0.148027698779368,11.2948519611886,151.092693952895,1.17400066670544,0.0141574016757522,2.58952673938819,4.522878745280337
