F06[C-C],F03[C-N],L1p,H6v,HOMA,SpMin1_Bh(p),P_VSA_p_2,TPSA(NO),SpMax_B(v),H4s,Tv,F05[C-N],HOMT,SpMax_B(p),Tp,SpDiam_B(p),Eig07_AEA(ri),F06[C-N],RDF060p,SpMax1_Bh(i),F05[C-C],VE3sign_RG,MATS1p,SpMax1_Bh(e),SpMax5_Bh(i),SM02_AEA(ri),Eig07_EA(ed),RDF145s,F01[C-N],Eig06_AEA(bo),H7v,CATS3D_02_AL,H7u,Eig12_EA(ri),SP18,SP17,CATS2D_08_AL,SpMax6_Bh(e),SPAN,Mor32s,Eig13_EA(ed),F05[N-F],Eig08_AEA(bo),TDB10m,F03[C-Cl],Chi_D/Dt,R1u,HATS3v,Mor26s,RDF120s,SdO,SM09_EA(dm),VE2sign_G/D,HATS1e,Mor24i,RDF105i,alvo
15,11,23.4860250150737,0.153076732167894,0.850856193043478,2.08507729453642,128.921157158449,97.34,3.90662414534399,6.02008043342512,27.3086558449001,10,19.56969244,3.87215331650521,27.0936616632676,5.8114993688159,2.64052094587666,11,6.17074111181713,4.18432066557131,16,-2.87873548080045,0.0272784563098038,4.13485622341576,3.3575084780042,4.71661643116515,4.71661643116515,3.82351187580969,12,3.31230334503133,0.0958129327664825,3,0.324770186851983,0.679751801826549,12.4821504821947,12.6373302139767,1,3.07090385129464,9.09214089255111,-2.66595761672841,0.658517133010543,1,3.04542608159654,6.76668546346255,2,2.10764513916383,2.08094870643797,0.152431530462868,-1.06624700731747,12.3243690740962,12.2315231868434,4.46440051400797,0.0008074288400602,0.228652963151439,-0.525860322538183,12.3193701672173,5.36251027048749
15,11,25.6118505152341,0.167489148496169,0.850856193043478,2.08504544582534,128.921157158449,97.34,3.9063860389588,4.57001312572064,27.6210622683384,10,19.56969244,3.87193075363286,28.8447181667436,5.81125322650018,2.63313922626519,11,6.59843221270595,4.18426002540256,16,-2.87766150968227,0.0287791005682758,4.13475133881326,3.35592306185825,4.67894940078546,4.67894940078546,4.46854579632798,12,3.28400771706113,0.100026099334348,3,0.324775268789374,0.679739285094788,12.8658330560813,12.9795187202737,1,3.07083128253864,9.82925687272441,-2.10735005202269,0.420077815550077,0,3.04536912275871,7.88862748677608,0,2.14235486218586,2.10908628636192,0.140628623679286,-0.633812131609375,12.3031724141876,12.2453382614843,4.46440051400797,0.0004954162028936,0.223658166026398,-0.408436769718042,14.493907567095,5.333482019445119
15,11,24.3516684366321,0.156005991815805,0.850856193043478,2.08546367246724,128.921157158449,97.34,3.90665200413328,9.01646573589461,29.0971914311877,10,19.56969244,3.87211114507542,28.1257865316145,5.81145934094929,2.67529287877353,12,6.51105518609581,4.18474817547341,17,-3.08779387280188,0.0114933768154232,4.1353093702134,3.37652497919771,4.98795979456423,4.98795979456423,20.8624846708156,12,3.42577743658419,0.0938043117897388,3,0.299991808071076,0.952073082954551,12.6213758481468,12.7918444556488,1,3.25538797023058,9.25055667189818,-6.35164343013638,1.78079041681297,3,3.04614656017619,5.96663675225651,0,2.03587212302234,2.08567324197535,0.13092581345559,-4.0106867690962,65.0790141031084,12.2518604884307,12.074703181666,0.0001135830172487,0.230125063103871,-0.613850168141863,15.6965204326195,5.281498311132726
16,11,25.7228243602806,0.164825579168633,0.850856193043478,2.08545128357926,128.921157158449,97.34,3.90661493524966,9.98682663570059,30.5296368869007,11,19.56969244,3.87206966876579,28.9870902000429,5.81140586599502,2.67549888934611,11,6.17628959176484,4.1847310055167,16,-3.08671513333889,0.0114933768154232,4.13528572637701,3.37795497299685,5.00263116471281,5.00263116471281,69.9226633610125,12,3.42641196883918,0.114102344599324,3,0.401684341476673,0.952075687917982,13.9896674342869,14.0790141392267,1,3.22675136052476,9.6366063533798,-6.0686861929534,1.78084083613441,0,3.04613360074281,6.32969896543649,0,1.9677762710302,2.07806304932757,0.130584291696452,-3.88563777116646,44.7340518477269,12.2317387244473,12.074703181666,0.0006487131498171,0.214542020968255,-0.64878497218236,14.8908492643333,5.958607314841775
15,11,25.8398229568104,0.179535955013454,0.850856193043478,2.08584475145002,128.921157158449,97.34,3.9074569833344,11.3317725842374,31.3755164773039,10,19.56969244,3.873050844848,29.7644218876704,5.81247834220892,2.96150972475825,13,7.67580123275432,4.18530770578131,18,-3.2982354961774,0.0063455181795398,4.13605424467827,3.47012131667029,5.70175287829319,5.70175287829319,37.44829637876,12,3.6747072032858,0.117034467466861,3,0.349084614363718,1.15686642025533,13.3437804120697,13.4839001850009,1,3.29911805745397,10.3008798915432,-7.80084935283543,2.46568876606056,6,3.1248742936238,6.6078406608352,0,1.92027287402134,2.03696374578778,0.12435609620785,-8.20230879034254,103.528511615032,12.3315916864654,12.767602670594,0.0007284055771873,0.226432949808851,-0.752677771117742,16.3880550944574,5.042871802323187
15,11,25.9147082477414,0.171670918449325,0.850856193043478,2.08526639805938,128.921157158449,97.34,3.90709256594108,13.0196010141273,30.4227776423942,10,19.56969244,3.87274577813731,29.5992400472743,5.81211967277179,2.81751766350705,12,6.95373342572201,4.18473870136315,17,-3.08832605469281,0.0194292983732418,4.13538020541474,3.37652497776764,5.48143772846791,5.48143772846791,64.8338079322987,12,3.50458778792621,0.110033584332844,3,0.301705785245481,0.952077511462652,13.1248952299599,13.2650102836887,1,3.25690467086189,9.86935653728246,-5.38141888375439,1.7808818419257,3,3.09980389646077,7.07451267066762,3,1.99561224260269,2.06500048859562,0.1405223291075,-2.33980242338808,33.0248766968614,12.303802098408,12.074703181666,0.0,0.230388651714632,-0.582761797794615,15.715712023362,4.9503943874050265
16,11,25.9642896638659,0.147521034934975,0.850856193043478,2.0854202267248,128.921157158449,97.34,3.90635972764003,4.70038542153165,28.3819361239065,11,19.56969244,3.87181230063188,29.2007062475944,5.81113688629105,2.64182490555262,11,6.21633363799412,4.18461570523445,16,-3.09003451225954,0.0138551533179774,4.13510020430028,3.36721535032978,4.67894940078547,4.67894940078547,7.78640467379138,12,3.28400771706113,0.0958876372497963,3,0.407226151280787,0.679754665421681,12.4856839621699,12.6268551158666,1,3.12284296198743,9.62258578709486,-2.00996759394603,0.42007781555008,0,3.04536912275872,4.67455024010526,0,2.14235486218586,2.13183001444411,0.121217752346743,-0.42774907633555,13.4606770102495,12.2570570114843,4.46440051400797,0.0008088250895142,0.208036694821171,-0.630565997707876,14.833756051994,5.568636235841013
15,11,27.2039603044723,0.154518345782135,0.850856193043478,2.08524944045023,139.921045046056,106.57,3.90636718569967,4.80821127789211,29.9109600774334,10,19.56969244,3.87179440033667,30.3740061385809,5.81112158012367,2.64510929684034,12,6.91181186720396,4.18449774308736,17,-3.16001309738674,-0.0313925562918879,4.1350185992864,3.36751996111355,4.72564647679473,4.72564647679473,13.9786341547655,12,3.31248463773922,0.0774674265065246,5,0.331958614819387,0.679787169324939,13.4010884276455,13.5029695308994,1,3.20962278770264,10.3475182314408,-2.04622436439895,0.980840301023604,0,3.0454849000263,4.94897200056932,0,2.07747459344717,2.13550231914663,0.116167518282716,-0.589617523732715,18.0843039187388,12.295347906546,4.46440051400798,0.0020274409261,0.207690137091118,-0.554752281028093,15.2143379296466,5.522878745280337
24,14,38.3980099757011,0.430737136133314,0.811127832258064,2.09228447187331,139.179647401832,100.42,3.91073756724642,14.4629404136583,42.1236387681967,15,25.1449628,3.87600046494289,42.2098159250438,5.8247431661214,2.93584730754335,17,9.94836439968026,4.19071334757232,24,-12.0866796164672,-0.0119780305598032,4.14243457004813,3.48668303786693,5.74560199741264,5.74560199741264,42.0278303531995,13,3.5610864434089,0.274005127498952,5,0.80268034552781,1.21578267960654,17.4237754190964,17.3223247133072,5,3.3586409714469,11.4850367369896,-4.96837690485497,2.53126364629967,2,3.2573469847768,5.66791819143907,0,2.07270468476669,2.14400523767649,0.110317908748297,0.502902156635894,35.8627681432941,24.9191073173249,4.46440051400797,0.0007758577319535,0.174476817804613,-0.169893892627998,25.2034988146264,5.701146923590294
24,14,38.2474011432428,0.446240783121247,0.810955876129032,2.09242824118356,139.179647401832,100.42,3.91223726046562,15.4812502021436,43.4100364550994,15,25.13963216,3.87757817682958,42.0689129924345,5.82855423101921,3.10995190444752,17,10.24019936405,4.19097079948892,24,-5.68601379962789,-0.0123890771746096,4.14287960214159,3.4881133789886,6.08413503579686,6.08413503579686,46.157601867291,13,3.6681619489225,0.291578385591064,5,0.79766481178366,1.32656890354593,17.8899289745101,17.7534436892716,5,3.36682356407454,11.5891670718823,-5.49771706044097,3.34274846971478,4,3.35741240489896,6.10789389289744,0,2.04099877252811,2.10142476957938,0.124541670549953,2.51251142032324,49.3499049487228,24.8853688913989,4.46440051400797,0.0007748853351083,0.184667622128087,-0.198475893391065,29.3537339759126,5.235077015350112
24,14,40.3195355953637,0.407563643837066,0.811248503225806,2.09103003531457,139.179647401832,100.42,3.913867616122,15.6477569224147,44.3462486567572,15,25.1487036,3.88051565605327,44.5218585223447,5.83163528352519,3.09752440700694,17,10.4669986354368,4.19067210101692,24,-5.65959177464841,-0.0020538505047235,4.14273956970928,3.48657729643432,6.09102740156653,6.09102740156653,31.503514427418,13,3.64725130512939,0.214305243572816,4,0.633928794340605,1.29152335610816,17.6634231712836,17.5456832717568,7,3.36124113701666,11.9858801600049,-5.04296882243356,3.16995902771269,2,3.35659947340376,6.81254567393628,5,2.05717599422776,2.05795546022296,0.146487604244673,0.297049205364092,44.0509582392659,25.176382843276,4.46440051400798,0.0013261755414974,0.181435318499541,-0.399763856989928,22.7820264079768,6.769551078621726
24,14,42.4576033034627,0.469742051578318,0.810955876129032,2.0913009199319,139.179647401832,100.42,3.91265217466304,15.1259133151332,46.0224468372848,15,25.13963216,3.87876893832918,46.2885782584191,5.8286176526699,3.11982549364105,17,10.968875561967,4.19068108532467,24,-5.65768724877486,-0.0020538505047235,4.14267384168471,3.48644506178551,6.13142869807592,6.13142869807592,50.9681123728607,13,3.73896546140249,0.32359867968602,5,0.802793025681708,1.2629734919958,18.4656894290668,18.2912784354794,6,3.36533012465256,12.3243336830029,-4.66138161725389,3.4106155068827,2,3.36104570948463,7.22685347868825,4,2.0266967032042,2.07541361881372,0.148367202773798,0.108962665236536,35.9770295490742,25.1049681819594,4.46440051400798,0.0005345778864734,0.17667392335526,-0.203335454545347,24.9667633726591,5.723538195826756
24,14,41.2611174771627,0.465039525396607,0.811127832258064,2.09122472469306,139.179647401832,100.42,3.91265932900002,14.6037717937191,45.0678398587042,15,25.1449628,3.878698246441,45.2847954020302,5.82866881412825,3.10551565239557,17,9.91929115176267,4.19067913393615,24,-5.69490043451993,-0.0020538505047235,4.14268620301659,3.48649533757078,6.08413503579688,6.08413503579688,49.3155647248217,13,3.6681619489225,0.313863007102775,5,0.789138567705945,1.32624678457606,18.0605443949639,17.9104114868401,9,3.36341479019203,12.170927574347,-4.73015809509152,3.34274846971478,2,3.35741240489897,6.52837426727837,4,2.04099877252811,2.05064080465286,0.144660757020796,0.262511589080263,31.7026870083497,25.1318002185594,4.46440051400797,0.0006969168836651,0.180060212054252,-0.249917613666456,26.8906823313415,7.221848749616356
24,14,40.3636843652899,0.463183802023814,0.810955876129032,2.0917472751288,139.179647401832,100.42,3.9124299517842,15.7044217151827,44.9137298060441,15,25.13963216,3.87811711494723,44.1733665071777,5.82835359939541,3.12084322927971,17,9.83016073140164,4.1908070267165,24,-5.66186460770524,-0.0073093252653795,4.1427599839816,3.48774070155185,6.13142869807592,6.13142869807592,45.3014530748954,13,3.7389654614025,0.318977940846182,5,0.802694430483448,1.27904688218053,18.3473693783153,18.1810380081563,5,3.36851793249557,12.0022229832644,-5.37199878149241,3.4106155068827,2,3.36104570948464,6.68956987746977,2,2.0266967032042,2.0972661812385,0.133246498251982,0.888679822836891,46.7462378339061,25.012146739657,4.46440051400797,0.000613663359131,0.178725826193337,-0.271825876795751,28.1821362362511,5.809668301829708
24,14,41.1682934382813,0.470917279613493,0.811127832258064,2.09126142626994,139.179647401832,100.42,3.91444177120494,15.6476033496091,45.8706351606627,15,25.1449628,3.88124759512283,45.197161070041,5.8328910036398,3.12176127035949,17,9.80379359057374,4.19078900574654,24,-5.68089364445397,-0.002392001402185,4.14289990447593,3.48764088604248,6.1358555439154,6.1358555439154,49.7232056373657,13,3.74776660314302,0.317463820777128,5,0.788625348025021,1.32940421236564,18.3687622126349,18.2028738439674,7,3.37060621004717,12.4877699009871,-5.26869063319075,3.49208159633248,2,3.3611444389605,7.07787483436663,4,2.01404176303969,2.03403140337947,0.162318514756811,0.116179172991411,44.2267451860736,25.1184931902743,4.46440051400798,0.0006789898567828,0.183159184333226,-0.324174703155118,30.0016078817197,6.4089353929735005
24,14,43.7709353534862,0.467290016522719,0.810955876129032,2.09224919650276,139.179647401832,100.42,3.91259834542305,15.6802102880364,47.1786203864196,15,25.13963216,3.87853571235511,47.6212894572185,5.82845156735274,3.12187063469959,18,9.78717363035874,4.19128251687362,25,-3.16803793287637,-0.008595569509907,4.14329754827986,3.49734294220139,6.13142869807592,6.13142869807592,41.082518533671,13,3.7389654614025,0.313848489913212,5,0.814721811424632,1.29630390628339,18.3896879093757,18.2205590857901,8,3.39527502667518,11.9307979988767,-4.6872514189518,3.4106155068827,2,3.36104570948464,5.95400601892748,3,2.0266967032042,2.12495657987612,0.11916175477662,0.57797989418011,36.5509623076708,25.1553569649236,4.46440051400797,0.0006518002952514,0.163422662243574,-0.220941074533989,30.8861646399872,5.703334809738469
19,9,19.642297293838,0.140318308182666,0.7542146664,2.08706497115682,110.910406475419,85.31,3.9085854489231,20.9125959745017,25.0816674799927,8,18.85536666,3.87460905050958,23.46333129371,5.81451198472529,2.72630513610681,8,4.91726742772916,4.18522338056744,19,-2.95072706419043,0.0144164403809051,4.13633936804563,3.36977057681199,5.32265932206994,5.32265932206994,9.89243232112829,10,3.50316669852293,0.05102315503106,4,0.2801483419521,0.952000077771527,11.9643323812635,12.165382918368,4,3.20137657491883,9.09398815756871,-6.47448085885993,1.78021691398594,0,3.04699378513016,6.65746242455909,0,2.07224078942444,2.07192613336148,0.136819307562531,-4.20608628015767,76.7794896965401,12.4161410061933,12.0742134417903,0.0017878830247593,0.221017733473827,-0.659126816457046,13.4795648957704,5.671620396561262
20,9,20.714432764522,0.136224999016972,0.7521839904,2.08728002724137,121.910294363026,94.54,3.90839882293747,5.46813310124073,24.5835298669262,7,18.80459976,3.87452537658404,24.9920515340244,5.81436220766032,2.48407343335595,9,6.46660617575614,4.18533252963541,22,-3.24161123202063,-0.0284070575609643,4.13646212539095,3.34873964651159,3.69909248904206,3.69909248904206,5.15310230868936,10,3.17342839378335,0.0549838805103333,6,0.247295263316661,0.679685617876261,10.8538605510931,11.10113985437,6,3.19647242951779,8.92173783856038,-2.42005706114131,0.988079428375618,0,2.87681433301307,4.22270520164486,0,2.20113892467551,2.17956813245399,0.105404861860384,0.146284269128916,28.9993929507252,12.7488885496551,0.0,0.0002075475466938,0.187963550334663,-0.709488773794126,9.46847005564528,4.997402019280091
18,9,16.674787399038,0.104736369139776,0.7542146664,2.08647931227245,121.910294363026,94.54,3.90753459749677,8.61831628072708,21.4824348266677,7,18.85536666,3.87325221345661,21.5528596201137,5.8128707774013,2.71921479376077,9,5.85097858823775,4.18487122683784,21,-3.02789766866459,-0.028439632499086,4.13585844961748,3.39185324324287,5.30460686295962,5.30460686295962,0.112870743835607,10,3.50661225500892,0.0330482367582119,6,0.197108524690095,0.951811797206237,8.77124169206127,9.14403216599742,6,3.24153165870233,7.99548870676458,-3.72340644219033,1.77992719581556,0,3.04687337818318,5.3084897304659,0,2.0606799444357,2.14687691592842,0.125518391997235,-2.05840333430764,9.82150076860762,12.4964863387708,12.5484778104979,0.0038823065896475,0.22981554289337,-0.269289943630322,7.75892198580878,4.861697301833718
19,9,20.5308243998018,0.140738110386806,0.7521839904,2.08651415006922,110.910406475419,85.31,3.90877279222892,14.5636596524258,25.6332729072496,8,18.80459976,3.87517901563894,24.528878874683,5.8149727873644,2.72383590156458,8,6.04583900616821,4.18512098188656,19,-2.95120608278382,0.0201335545884806,4.1362626577366,3.36976164694814,5.32265932206994,5.32265932206994,4.99945829859147,10,3.50316669852293,0.0536430145588603,4,0.280569915423611,0.951983462633487,11.9806974282986,12.1828213256728,4,3.19698366793469,9.28540483823942,-5.33405985337133,1.78021691398594,0,3.04699378513016,7.24522747724346,3,2.07224078942444,2.05175596375245,0.144852133117799,-2.31510548226342,69.0438018878531,12.4955060855584,12.0742134417903,0.0016920219101183,0.218923711314604,-0.629932480496371,10.7785557249504,5.85078088734462
20,9,19.729264756532,0.146739148570582,0.7521839904,2.08769753705472,110.910406475419,85.31,3.90795716029031,5.02867712117005,23.6169390733847,9,18.80459976,3.87402664694167,24.1757429306927,5.81367748267197,2.71847999077671,8,5.75348186275282,4.18545819255353,19,-3.17687627043402,0.0136354739696728,4.13650716628115,3.34960488393402,4.9625748668574,4.9625748668574,0.0262315164300844,10,3.23205080756888,0.0508823937776017,4,0.324300205463735,0.679406836357181,10.3177530337687,10.5730774578977,4,3.26563215604997,8.50564964420708,-2.41907410425176,-0.504142733049164,0,3.04680860459193,3.96755100772109,0,2.22208220222248,2.15539659482665,0.11292881108665,-0.142406110284136,16.5317187570323,12.6199032888842,0.0,0.0030916046842963,0.194655016005195,-0.584627528680112,14.0759060583912,6.086186147616283
19,9,19.381628282488,0.137575057854303,0.7521839904,2.08647003622582,121.910294363026,94.54,3.90746662530511,8.6756073813197,25.3171030186655,7,18.80459976,3.87317520216834,24.0562137706274,5.81275485861368,2.72709254975266,8,4.46060504043739,4.1848626847420896,20,-3.0217680738191,-0.028439632499086,4.13583631242506,3.38692505249059,5.32515917813156,5.32515917813156,5.24890130565372,10,3.55153867566366,0.0494984665595023,6,0.232599110799634,0.952006101032661,11.1254642706059,11.3780963236871,6,3.22129744293615,8.68684202803297,-4.52356661417774,1.78025364223154,0,3.04699239795336,6.0552990632175,0,1.97942916503215,2.11190902673173,0.124836277577012,-2.58379778075053,87.3454832112269,12.4489533880905,12.5484778104979,0.0029013312082504,0.240234139661878,-0.301297431259309,13.6872130056827,6.366531544420414
19,9,22.5033102455493,0.0955981946066523,0.7521839904,2.08656870304183,132.910182250632,103.77,3.90787351798903,5.16891597645828,26.4626730531656,7,18.80459976,3.87369915653854,26.8865457327059,5.81340066185761,2.52182085523948,9,7.37501174052927,4.1850609510426,23,-3.3232235081722,-0.0705886139165121,4.13615278760333,3.36014782207941,4.16905551075453,4.16905551075453,7.42947965563213,10,3.1816512393773,0.0368207823833479,6,0.222028351730136,0.679657314340932,11.735317439653,11.9445471986307,8,3.24697299835609,9.17334474496625,-2.35348822738302,1.17398613380874,0,2.91918951656277,4.32680678609014,0,2.09501818138307,2.21643731827752,0.0981660771086917,-0.403185689372083,22.5738589816282,12.6868680470096,0.0,0.0006447154422836,0.202183184918169,-0.0565707368779148,22.430172700111,5.4156687756324695
28,12,38.0816060386029,0.413293322336224,0.738622408484848,2.09305075387095,121.168896718802,88.39,3.91517933185702,19.0417327317278,44.0603236070891,13,24.37453948,3.88187794147431,42.7820803241985,5.83348653180416,3.21957201853388,14,9.73251571595473,4.19175363626998,27,-7.17863901415644,-0.0086976315663807,4.14436380600908,3.48697247257374,6.90142878594206,6.90142878594206,133.891858101153,11,3.85226519539599,0.213246160808664,6,0.66976602625551,1.2167131018575,17.5764870410065,17.4730680763769,7,3.34196640756687,11.3861087848308,-7.66051930860323,3.31516421226932,0,3.50809651837732,8.09517486926172,5,2.00363961745383,2.04415427961598,0.145686194966841,-1.78729466675395,49.4729866921223,25.3799162809286,12.0742134417903,0.0016209790020995,0.181905020671417,-0.307903367831877,21.2531294177365,5.966576244513051
27,12,35.5458977497044,0.365822024054871,0.738783943030303,2.09301384624112,132.168784606408,97.62,3.91298131770877,12.9727670712881,40.9149756539452,12,24.37987012,3.87884960756297,40.2717490520136,5.82884265196669,3.24150689093684,15,8.83442083808097,4.1913238250467,29,-7.39607673438275,-0.0400205241748473,4.14373203889904,3.48361542756223,6.90862034714165,6.90862034714165,97.0472813055198,11,3.85778069144442,0.160441437304745,8,0.597745980582867,1.27909362662141,16.5475863892658,16.5152684859915,8,3.36554707549912,10.8351911667492,-6.98772879576868,3.28335734068365,0,3.51571251950171,6.87984575964628,2,1.99601240603204,2.10549265890522,0.121025722356023,-2.54106217092385,58.9266729315332,25.3818267903325,12.5484778104979,0.0005615665764015,0.197480591423229,-0.268125982894116,20.9137233885064,5.823908740944319
24,14,41.9977629994332,0.415021007931652,0.811127832258064,2.09161171450811,139.179647401832,100.42,3.91143260314946,14.5945777716149,44.870736420969,15,25.1449628,3.87716169143959,45.7696469844984,5.8262001950927,3.09835628027806,17,9.83206237042497,4.19067210392934,24,-5.62586286518762,-0.0036709537383116,4.14250881671505,3.48629661293089,5.99006889872868,5.99006889872868,42.8065291664974,13,3.64829998416218,0.240635370393068,5,0.714135501585056,1.23911367360882,18.2674600333632,18.0958800791641,4,3.36152856058082,12.5725574681526,-4.84961585320216,2.95737296691345,2,3.35969789213266,8.19907387535651,0,2.04015314437773,2.09558457926272,0.125031431539936,0.988544991684885,32.3252890516429,25.031109236148,4.46440051400797,0.0007812628786094,0.178088673722824,-0.188041513970229,23.8367458918473,5.425968732272281
25,14,41.7605971295617,0.493363805386412,0.811127832258064,2.09324728909685,139.179647401832,100.42,3.91226062707898,17.3989488516872,47.7750039383234,16,25.1449628,3.87768092659315,45.5841820463237,5.82794450457889,3.13094358335978,17,10.4343818635902,4.19157943667402,24,-6.12744301647043,-0.0134200586594899,4.14359083042212,3.50285531649083,6.15499240648988,6.15499240648988,50.1991186922588,13,3.77034746198362,0.302665969852909,5,0.800787626285805,1.32551499282953,19.0441154802254,18.8538464789763,5,3.40989151953863,12.3201239153671,-9.10754802759174,3.30563077329991,2,3.36960323280452,6.71195120490673,0,1.9931123883913,2.09503439224633,0.112553354645134,-3.00148869806457,36.14980803416,25.0445001792286,12.074703181666,0.0009607810008842,0.169955749216037,-0.401192963324908,25.2872127260126,6.356547323513813
20,9,21.7636131766772,0.229402076504107,0.7521839904,2.08668915621692,143.910070138238,113.0,3.90873824334041,6.17592571523089,26.4055271515048,7,18.80459976,3.87473798758201,26.7330716088193,5.81474632169287,2.73175884552771,10,9.71557307154095,4.18532416580035,26,-3.61224470306558,-0.109050269000855,4.13660229475459,3.36035297992921,5.33661567240373,5.33661567240373,13.0827360883488,10,3.35474068569337,0.108680681618639,6,0.69820792097245,0.862079053648769,11.5173088644948,11.7358047688198,10,3.29570197330219,8.72877441225284,-2.77842091379343,1.77958602294143,0,3.04706695420363,4.23065899043523,0,2.03867412234021,2.19012829282105,0.0899638971650606,-0.2020547917606,31.7598421149516,12.8994644188917,0.0,0.0041693904591025,0.182100439647734,-0.493553688398976,19.3817853904363,5.812479279163537
27,12,37.2370994123515,0.383485639153487,0.740322333939394,2.093654664768,121.168896718802,88.39,3.91331297735385,15.207362440979,43.3751887855263,12,24.43063702,3.87931500342817,41.6577121851705,5.82929552795401,3.21232144183349,15,7.59658665882848,4.19170726429791,28,-7.21030985081358,-0.0113158505944252,4.14411439904366,3.50499757930313,6.87409478353283,6.87409478353283,84.5109004437128,11,3.85312616188343,0.230988315883932,6,0.721745566322016,1.21659649360179,17.9537625423704,17.8227240178197,8,3.34379610879848,11.1571026176154,-6.73053567895106,3.21671462121014,0,3.2623596643104,7.52906893579434,2,1.97744770729122,2.08882526666132,0.13443555032141,-3.66072768880455,32.4722703550773,25.2666792208881,12.0742134417903,0.0,0.178255169337,-0.417238911958214,23.4092780603901,6.251811972993799
29,12,38.0846616003862,0.444376720161993,0.738622408484848,2.09502005934863,121.168896718802,88.39,3.91632726163994,16.1727450722192,44.7910393792183,14,24.37453948,3.88282542754443,42.8510540200458,5.83667318883624,3.4504286589782,14,9.96756085512474,4.19277858575753,27,-7.70909725422475,-0.0116920376289829,4.14562575010977,3.49023633024492,7.68185337438849,7.68185337438849,90.4052427610768,11,4.0045074817713,0.22923199948992,6,0.698527554034326,1.30820730282637,17.7591626769901,17.6529492214331,8,3.43120189369053,11.6461330122921,-8.08253350045135,3.6134517454768,0,3.63514023577593,7.60276855914753,2,1.95878030232255,2.06215733923902,0.127660109257467,-6.8457142198447,59.5611547601581,25.4257947288151,12.767357769977,0.0002230692176486,0.197130368173571,-0.508791530628333,20.6648616322119,5.935542010773082
28,12,36.5063280031428,0.410584826694162,0.738622408484848,2.09385106569626,121.168896718802,88.39,3.91485888433282,24.8689115929878,43.2750911077649,13,24.37453948,3.88101492373067,41.2189994272011,5.83349753397915,3.22319690241629,14,8.59658297455426,4.19192157487168,27,-7.18218516585425,-0.0113710091732013,4.1444796923087,3.48933876544057,6.90142878594206,6.90142878594206,142.531217701161,11,3.852265195396,0.208722549309333,6,0.669308669312887,1.23241455086139,17.5083907024049,17.4095151725931,6,3.34197490670574,11.1075071933355,-8.2274720870934,3.31516421226932,0,3.50809651837732,7.6009834935986,2,2.00363961745383,2.06267565796193,0.137367090169676,-3.4959792080372,57.9610064679981,25.2870948386262,12.0742134417903,0.0015152983679641,0.183555454576046,-0.465220302334228,24.155813482865,5.943095148663527
24,14,39.6962107505172,0.428898886838347,0.811127832258064,2.09246748562478,150.179535289438,109.65,3.91166280178827,18.2430346214074,45.0998614673506,15,25.1449628,3.87693161657985,43.999272132622,5.82672702856492,3.17779040085586,18,11.0189319519448,4.19112686793798,26,-6.16923204061377,-0.045013038079507,4.14311114104298,3.49781810514778,6.47124177322363,6.47124177322363,92.3672635366096,13,3.78425212340679,0.253879869772228,7,0.758293017279252,1.33577701160591,17.7388823409214,17.638175479809,5,3.42314653959681,12.2005866207326,-7.70482235412779,3.43674287344954,2,3.50375204590856,6.50852394159646,0,1.96369322639016,2.14573223818782,0.108783079089464,-1.90912412052343,45.9979278225418,25.1259251026498,12.5487826247203,0.0004919800315028,0.199361652053277,-0.234375379138213,30.3858531952354,6.022276394711152
28,12,38.2271668225269,0.426334281845449,0.738783943030303,2.09299346952684,132.168784606408,97.62,3.91283321473811,13.5827351784014,44.6513502838516,12,24.37987012,3.87870650831822,42.6757900149301,5.82834984313131,3.24881699738148,14,8.07790102981183,4.19130682399476,28,-7.36952184433927,-0.0400205241748473,4.14369101342155,3.49505123649654,6.89129647826457,6.89129647826457,96.4798594722199,11,3.85733109065798,0.206409339980276,8,0.678175015091048,1.24022731540046,18.3554566544148,18.1995356506284,6,3.35988402645602,11.6157425143639,-5.69021544008729,3.29469526242525,0,3.55850795973758,7.306980037734,2,1.94019448258865,2.10670148469415,0.122719435841153,-1.93372367714586,48.3072175463457,25.3313530229081,12.5484778104979,0.0004674389193814,0.182397823201714,-0.0010439711463109,22.6733025575877,6.356547323513813
25,14,42.8481877743363,0.486765743671846,0.810955876129032,2.09244823997926,150.179535289438,109.65,3.91151417376839,18.6522351342294,49.3759768328215,15,25.13963216,3.87678744836089,46.7478944649746,5.82623081857974,3.20393843492794,17,10.2470663765994,4.19110977982313,25,-6.09183542641907,-0.0450130380795069,4.14306984078016,3.50483773457049,6.56294028375128,6.56294028375128,62.8338558633219,13,3.78371594485799,0.263942793197053,7,0.780256424981081,1.3303530438918,19.5080372047723,19.2903747874833,3,3.42475819506379,12.6585787804161,-7.22788189231337,3.46648703598185,2,3.53001722779715,6.90057316204926,0,1.91063989344363,2.11571362759071,0.106532048149657,-1.21601049392633,54.2093084868464,25.0754513352254,12.5487826247203,0.0001833648244933,0.177468889915136,-0.0605473087320296,30.8357562472508,5.421360790031928
