L1v,L1p,HOMA,P_VSA_p_2,SpMin1_Bh(p),H6v,F05[C-N],F03[C-N],H6p,SM15_AEA(bo),TPSA(NO),SpMax_B(v),SpMax_B(p),Tp,HOMT,SpDiam_B(p),H4s,TPSA(Tot),RDF115v,RDF060p,SpMin1_Bh(e),Eig07_AEA(ri),DP15,VE3sign_RG,MATS1p,SM02_AEA(ri),Eig07_EA(ed),F01[C-N],CATS3D_02_AL,DP18,RDF145s,H7v,DP17,F05[C-C],DP20,RDF055i,Mor32u,RDF085i,piPC07,BID,VE1_Dz(Z),SM06_AEA(ed),VE2sign_Dz(e),G3i,Xu,Eig09_AEA(ri),nSK,SM07_EA,SpDiam_Dz(v),H3i,E1p,SM4_B(v),SpMAD_EA(ri),SpMAD_EA,F09[N-O],MATS4v,H_Dz(v),ATS7e,SpMaxA_EA(dm),SpMax8_Bh(v),alvo
7.31397812032684,7.31252837068396,0.777438276923076,119.433935643089,2.06619545627947,0.100371940518328,7,10,0.0963908390735381,2.04175179551789,91.92,3.96559315824151,3.95496578428625,15.3691927609509,20.2133952,5.88740643086387,16.6410466054512,100.3,0.262611783405263,22.0702502034002,1.98635321747897,2.97861760223671,6.32586984103322,-4.17522430973857,-0.0385384310153089,6.06520454741165,6.06520454741165,5,5,4.66274064050154,0.0,0.0328660076724958,5.26156647157604,26,3.3528975433896,46.4612565604823,-0.427874545859896,23.6828156873618,7.25915461257824,3.53217805666384,5.25945070426065,13.0145175537032,0.0012042945376171,0.191212215535456,30.3941230301982,2.44332469251597,33,9.33122968925163,254.753572601509,5.35500871043655,0.501936289460528,7.08904070934449,1.44481459631925,1.51754487336655,2,-0.0161478610001505,168.999814880251,4.76979533102585,0.0,2.74849331979554,6.431798275933005
18.9492209314067,18.6612174449171,0.7521839904,110.910406475419,2.0860263639504,0.107851910905194,7,9,0.131162838760754,1.54755973755737,85.31,3.90790530332113,3.87394118668875,22.5068068511614,18.80459976,5.81360215202647,5.97112074593844,85.31,2.49638729108369,4.02813649783267,1.95307888375824,2.48375978133153,11.2688363968308,-2.74115419292797,0.0267416993365248,3.67563296206769,3.67563296206769,10,4,10.6045556309853,7.42023348909804,0.0404797458838575,10.8755048850475,19,9.92573017139542,12.7742038481194,-0.431395235135568,17.5136761643303,6.94887472925804,3.34003021212037,4.69997264108923,12.6078342374139,0.0068958876833522,0.189333442947361,25.92240942703,2.31313765669986,27,8.81090703609974,209.591662943511,3.45015433898718,0.540863748615587,6.87016545039929,1.4276075283621,1.51086042744222,0,-0.099799644876396,120.218718231485,4.32824694123018,0.0352766841475279,2.71659342477882,6.468521082957745
19.0328634219781,18.7414448344759,0.7521839904,110.910406475419,2.08573258080707,0.113729952831197,7,9,0.139840402456291,1.78229778538887,85.31,3.90902373291,3.87594617072494,22.9750260979419,18.80459976,5.8157631103903,6.80479008158369,85.31,3.04776354353789,4.02025970796527,1.95258147595368,2.70683956370264,11.2454507584093,-2.74268029692436,0.0336337887759437,5.22488835159337,5.22488835159337,10,4,10.5756802184287,8.40586969078612,0.0407787359887795,10.8481071925984,19,9.89465536984442,13.7322745755401,-0.415715567801959,16.7284350791603,6.97682210606764,3.37466412734912,4.83211089144314,12.7032870555811,0.0050204256989722,0.189333442947361,26.6804026920841,2.31517931741697,28,8.91395385889425,221.660937574756,3.42723221572333,0.549168081509485,6.9057141494384,1.4127950975146,1.5211972202866,0,-0.0204016851550343,127.186373704607,4.33675031247445,0.0341387265943818,2.72326552006027,5.388276691992658
20.1442680959814,20.5437499234767,0.7521839904,110.910406475419,2.0863418790973,0.120410204370051,7,9,0.145548899779305,1.54755973755737,85.31,3.90799891767132,3.87420408920662,24.6984759806506,18.80459976,5.81383171869221,5.88730114211353,85.31,2.61057977698656,4.03743669080994,1.95747220831746,2.48383255587962,11.2943048643727,-2.95585926589957,0.0222604784196788,3.67563296206769,3.67563296206769,10,4,10.6313707798835,6.78264405708544,0.0485405129441552,10.9020357542915,20,9.95268370739051,13.630269456473,-0.48030155508315,17.4118309312737,6.94887472925804,3.34003021212037,4.70204781589513,12.6078342374139,0.0074167546804267,0.201396522476322,25.92240942703,2.31992133248803,27,8.81090703609974,208.045452439203,3.19844213740377,0.533538491361687,6.87571404115649,1.44009583866375,1.51086042744222,0,-0.158546465384818,121.864769585655,4.40618663862418,0.0352766841475279,2.76678972638656,5.6439741428068775
18.5234552832771,19.1978828179858,0.7521839904,110.910406475419,2.08594024176855,0.101331075250972,7,9,0.124495187771319,1.54755346745117,85.31,3.90737605429951,3.87337050789927,23.3926706160892,18.80459976,5.81291036290411,4.62598664061148,85.31,3.48794566217624,4.05301436860767,1.95408266064458,2.48362658442028,10.7162110551746,-2.74127406481273,0.0266470284477692,3.67452144824141,3.67452144824141,10,4,9.92987583549807,1.69926760753675,0.0458679651156349,10.2421074065933,19,9.16697303247559,11.815635590799,-0.443172870693821,15.07607838804,6.9201237851763,3.30420176104006,4.59348274851154,12.5069954216954,0.0090500856341695,0.171240638681063,25.1411764820402,2.1475950913235,26,8.70300863746445,194.574340567507,3.28079209943828,0.589976425184779,6.8458490190992,1.42613969295126,1.50472601683496,0,-0.139082225588027,116.040411962749,4.31231708572069,0.0364931215319254,2.71516844400827,6.1249387366083
21.1613743533249,19.6646352389803,0.7521839904,110.910406475419,2.0870028368817,0.138321295667378,8,9,0.132123587278673,1.69651910641302,85.31,3.90785843774006,3.87370951016758,23.4828823818165,18.80459976,5.81337402654049,9.35848355501896,85.31,3.52656049759849,4.7733647723058,1.95712618473005,2.65271307273733,12.3768897258756,-2.950406947182,0.0150029018508288,4.83133959414419,4.83133959414419,10,4,11.8697155400072,0.261130536745629,0.0489198733681286,12.0904496841539,19,11.285576218975,16.6919373192158,-0.518262271437013,19.9116125944414,6.99863092484991,3.40805013244056,4.95107333957473,12.8860712613348,0.0055439161148506,0.155611391402494,27.5284374080994,2.2480264614725,29,9.21004032696718,242.625832228561,3.29788889217923,0.445554408097367,6.90698486748726,1.44946958018442,1.53303098290501,0,-0.065148230013134,128.269464203855,4.41591768769445,0.119539855049784,2.71106186208263,5.681936665037238
45.5405471390169,41.4421463014787,0.738783943030303,132.168784606408,2.09330762417941,0.46434413537853,13,12,0.415895156765159,2.35718527862919,97.62,3.91377484368388,3.88002156786439,46.0536833477091,24.37987012,5.82974957719216,20.1871468887152,97.62,9.62338466451644,9.86613975404913,1.95774810700654,3.29346031182826,19.0139147907933,-7.65122073383183,-0.0391212572387991,7.071334727584,7.071334727584,11,8,19.7661809938392,74.4385390783607,0.239263668543801,19.5683718960981,28,20.0156906744951,19.0622795773174,-0.972649766796068,35.632181648514,7.29514657702805,3.78739589424776,5.79299718285995,13.2764997714153,0.0009919532217927,0.179485320651262,38.6349530362976,3.05331115159987,43,9.63854496705384,544.69978566332,3.98780386516433,0.452032543494718,7.26605808694941,1.41156394591279,1.52548428965959,2,-0.121823858491225,210.328391948342,4.84140837839908,0.0857917857979061,2.98066763459318,5.882728704344236
41.4681164417656,40.5850816075545,0.740322333939394,121.168896718802,2.09496805780448,0.422237271072755,15,12,0.417686216989039,2.26834921038088,88.39,3.91481216108337,3.8815030518489,45.6749501474706,24.43063702,5.83191537005261,18.0837857633435,88.39,9.63645191590146,11.1923518674152,1.96219070540602,3.22120021489705,17.251358787584,-5.93800291090434,-0.0117000875686904,6.60116699146359,6.60116699146359,11,6,17.6555473913302,32.2989394469648,0.222509637903099,17.5733933757308,27,17.6750657633503,18.4351050925658,-0.830367490468471,38.4963199416393,7.26136224022116,3.71736518596821,5.66021708837528,13.1649227418231,0.0012381782480235,0.166160058022052,36.1797327259408,2.87938524157182,40,9.46459491831543,447.702147702302,4.13310612755843,0.510322964907666,7.23437947552894,1.44871008341253,1.52576090652955,0,0.0276329757190276,201.436083081544,4.86962746979242,0.0869380763998429,3.09989369107415,6.7447274948966935
22.0362947838956,22.3927557189748,0.850856193043478,128.921157158449,2.08521245223812,0.135958520656468,10,11,0.154478541941262,1.54702149620521,97.34,3.90619885937806,3.87161244427657,25.7432622254248,19.56969244,5.81092879741412,4.29237411166693,97.34,2.58543689283405,6.17871750899665,1.94714833430867,2.48281447872464,11.7411911201724,-2.87734253881981,0.0187824106329185,3.67237046097541,3.67237046097541,12,3,11.1368923574344,6.67425153842937,0.0781112142611241,11.3894498543872,16,10.4906782022969,14.3335166516949,-0.283574127056616,11.275303031937,6.87814139709874,3.3040084191293,4.56810266498033,12.3995443082088,0.0103470967603017,0.197520299783345,25.2871089477633,2.20979353891845,26,8.58727879898293,214.35232417344,3.33636531909199,0.499407185168584,6.81733540618648,1.42908767781606,1.48433278747115,0,-0.0639821920076188,110.050688544824,4.32136538984308,0.0571042061329691,2.71516844400827,5.943095148663527
22.8631813169876,22.3050342332064,0.850856193043478,128.921157158449,2.08525417543728,0.151047927270853,10,11,0.151271089185397,1.71104761281999,97.34,3.90661078942767,3.87205574203491,25.6650059106412,19.56969244,5.81144540858591,9.64276044548635,97.34,3.00930550608103,6.20128835865412,1.94677418614307,2.66552241356662,12.6622241205699,-2.87763334426732,0.0168009871723548,4.90686711179175,4.90686711179175,12,3,12.2831501067824,4.02256270927796,0.0857255302632834,12.4591119231368,16,11.7940769881592,15.9402506032215,-0.464956771222459,12.1923357401033,6.91091434637018,3.37439585077542,4.8351721241122,12.5650294839662,0.0070957527866126,0.174361897410474,26.905414512828,2.35704893344596,28,8.76826314537129,249.846370080378,3.52203525823803,0.488042495164356,6.8762303047656,1.42793289912046,1.5050805316184,0,-0.102879996127771,118.678626627363,4.3514643150434,0.0534200638018098,2.7330513354983,6.036212172654444
