HOMA,TPSA(Tot),L1p,SpDiam_B(p),SpMax_B(p),F06[C-N],Eig12_AEA(ri),RNCG,Tp,Eig12_EA(ri),CATS3D_02_AL,Eig07_AEA(ri),SM15_AEA(bo),Eig07_EA(ed),SM02_AEA(ri),TDB04v,CATS3D_14_DA,NssCH2,SAacc,RDF080e,RDF060p,B07[N-F],alvo
0.7521839904,85.31,17.1073042839757,5.8121775097366,3.87266572847961,8,1.66259136666026,0.160380919819661,21.0445826639632,0.679372395777045,4,2.48265209085269,1.54687440356713,3.67142699205507,3.67142699205507,2.02898200563364,0,0,109.623924283774,10.9485758125617,4.16071149353949,0,6.070581074285707
0.7521839904,85.31,17.0604348137645,5.81373161063582,3.87384900224309,8,1.66275134373897,0.146777119096961,21.0118152603815,0.679555464206985,4,2.59028731357905,1.64066676710757,4.43901142022849,4.43901142022849,2.11726954720625,0,0,139.544150825799,10.2491579708408,4.33209873170574,0,5.139063379299906
0.7521839904,85.31,17.0381499057187,5.81334172719985,3.87359985686202,8,1.66261638077691,0.14938087488123,20.9867591094951,0.679403724797583,4,2.7168928583341,1.76974365320093,4.96257486685741,4.96257486685741,2.12927864996852,0,0,139.544150825799,9.867246897846,4.42620459952364,0,6.337242168318426
0.7521839904,85.31,18.5924615047917,5.81507790454784,3.87532940866743,8,1.66271842744642,0.158158999834749,22.7435141538687,0.679494040539303,3,2.48346401710019,1.54750416536519,3.67548185366589,3.67548185366589,2.25778748549409,0,0,109.623924283774,8.73327749825166,5.12700102901298,0,6.1938200260161125
0.7542146664,85.31,19.8640555988824,5.81397275687355,3.87435198799505,8,1.66269306591745,0.160350682281801,23.8931195782344,0.679478076438323,4,2.48371059005063,1.54755973755737,3.67563296206769,3.67563296206769,2.20538741365659,0,0,109.623924283774,11.0067160419716,5.178418320964,0,5.91721462968355
0.7521839904,85.31,18.7900840577715,5.81391888953644,3.8742849695196,8,1.66261419976871,0.162565111551043,23.0183507889717,0.679397952443448,4,2.70683956370263,1.76974365320093,4.96257486685741,4.96257486685741,2.28807181107239,0,0,109.623924283774,10.9635264244055,4.14166144618413,0,5.531652669587842
0.699155518181818,75.5,30.3290050523167,5.81601962252365,3.89116449948565,10,2.06532991787085,0.118869953518586,35.9428057914246,1.05945723085516,9,2.91853675964846,1.9359537171361,5.65005878132736,5.65005878132736,1.93527377929959,0,0,103.096884979026,17.3904494453459,9.61005386484823,0,4.522878745280337
0.697954366060606,75.5,34.2084990061107,5.8154959316774,3.8907874966612,10,2.09853442560278,0.118955393491684,39.5124391825243,1.09221311702179,9,2.87938524157182,1.87938524157182,5.62731081166063,5.62731081166063,1.93418975186841,0,0,103.096884979026,14.4811503217196,9.27800727333373,0,4.522878745280337
0.699492756969697,93.96,33.9868223676611,5.81532815018943,3.89053710463687,11,2.1758959454489,0.152393647823095,39.7774046765621,1.1697190465247,11,2.86196144993535,1.88811566597022,5.69077803822141,5.69077803822141,2.05577616122695,1,0,125.096660754239,20.7881047695417,11.2876641803363,0,5.023650020996727
0.767664089032258,87.53,28.8588145184585,5.81323949554472,3.88897037266855,13,2.16063905761529,0.111841114650388,36.0665357551637,1.13720557174752,8,2.85284156975377,1.89960488155872,5.50586654999091,5.50586654999091,2.04945444419216,0,0,121.107635662057,17.2425329813505,9.27078208213911,0,5.133122185662502
0.767664089032258,87.53,39.8966232875393,5.81390911129692,3.88958856646796,13,2.2258853474352,0.109691432302794,44.0616275613313,1.22012504330767,8,2.85440585292587,1.89966166143969,5.66350972088193,5.66350972088193,2.13276277957344,0,0,121.107635662057,14.9860811582828,9.41510269247601,0,4.799149501908922
0.767305092903226,87.53,41.8768420123953,5.81368944132382,3.88940317391876,13,2.2260366479828,0.111169157848155,45.8462261240354,1.19741583344367,8,2.90915853180656,1.9492328217144,5.80968920509455,5.80968920509455,2.09844609579168,0,0,121.107635662057,14.562578580839,10.0668732501948,0,5.350665141287858
0.767293484516129,87.53,39.5805945394992,5.81352319516937,3.88922086125746,14,2.22314854786982,0.0963391729421129,44.3010090633254,1.21789411413621,8,3.00645887209071,2.03185888698861,5.90349006326854,5.90349006326854,2.01154090491547,0,0,165.987975475094,12.9229731868051,9.95107666333367,1,5.367542707815276
0.767664089032258,87.53,41.3283882391235,5.81346864623789,3.8891833978542,13,2.2240811125836,0.0964046439942992,45.4784948799645,1.21883183609373,8,3.00725605282004,2.03189891302727,5.88582086960403,5.88582086960403,1.99764563651328,0,0,165.987975475094,14.3415198824699,9.61742061080721,0,5.521433504406157
0.767293484516129,87.53,42.1123568895961,5.81453848678124,3.89010114906234,15,2.45732732694227,0.0849395497354287,46.7520709654115,1.38674303648955,8,3.29824033414318,2.34470524810927,7.12159812368595,7.12159812368595,2.05412388892685,0,0,210.868315288131,15.7060483583764,11.1184957572905,1,5.681936665037238
0.850856193043478,97.34,23.4860250150737,5.8114993688159,3.87215331650521,11,1.66292802648114,0.139306338433438,27.0936616632676,0.679751801826549,3,2.64052094587666,1.66975062184071,4.71661643116515,4.71661643116515,2.08384740264,0,0,142.594788237817,9.16053008493846,6.17074111181713,1,5.36251027048749
0.850856193043478,97.34,25.6118505152341,5.81125322650018,3.87193075363286,11,1.66292203595855,0.148003136128507,28.8447181667436,0.679739285094788,3,2.63313922626519,1.66786657637627,4.67894940078546,4.67894940078546,2.04998883100391,0,0,127.634674966804,8.5875927877407,6.59843221270595,0,5.333482019445119
0.850856193043478,97.34,24.3516684366321,5.81145934094929,3.87211114507542,12,1.95470706056029,0.123533899455079,28.1257865316145,0.952073082954551,3,2.67529287877353,1.72286732826895,4.98795979456423,4.98795979456423,2.00473443797865,0,0,172.515014779842,8.60885399418548,6.51105518609581,1,5.281498311132726
0.850856193043478,97.34,25.7228243602806,5.81140586599502,3.87206966876579,11,1.95470970080358,0.123628172649771,28.9870902000429,0.952075687917982,3,2.67549888934611,1.72624014124508,5.00263116471281,5.00263116471281,1.98647664381077,0,0,172.515014779842,10.0639552317054,6.17628959176484,0,5.958607314841775
0.850856193043478,97.34,25.8398229568104,5.81247834220892,3.873050844848,13,2.21077153535078,0.107355865937632,29.7644218876704,1.15686642025533,3,2.96150972475825,2.0,5.70175287829319,5.70175287829319,2.06012514289052,0,0,217.395354592879,11.380355351211,7.67580123275432,1,5.042871802323187
0.850856193043478,97.34,25.9147082477414,5.81211967277179,3.87274577813731,12,1.95471200210744,0.123020180351105,29.5992400472743,0.952077511462652,3,2.81751766350705,1.88421308352703,5.48143772846791,5.48143772846791,2.11891404276298,0,0,172.515014779842,11.2269650055144,6.95373342572201,1,4.9503943874050265
0.850856193043478,97.34,25.9642896638659,5.81113688629105,3.87181230063188,11,1.66293063440706,0.144024388622942,29.2007062475944,0.679754665421681,3,2.64182490555262,1.66786657637626,4.67894940078547,4.67894940078547,1.86488204373538,0,0,127.634674966804,10.0543143682795,6.21633363799412,0,5.568636235841013
0.850856193043478,106.57,27.2039603044723,5.81112158012367,3.87179440033667,12,1.66296015011238,0.184532238023741,30.3740061385809,0.679787169324939,5,2.64510929684034,1.6762099698216,4.72564647679473,4.72564647679473,1.9623917717051,0,0,138.634562854411,10.7004774441559,6.91181186720396,0,5.522878745280337
0.811127832258064,100.42,38.3980099757011,5.8247431661214,3.87600046494289,17,2.2213486404445,0.0977605520379153,42.2098159250438,1.21578267960654,5,2.93584730754335,1.9886459186502,5.74560199741264,5.74560199741264,2.07336276865542,0,0,167.813391752212,14.3954289944177,9.94836439968026,1,5.701146923590294
0.810955876129032,100.42,38.2474011432428,5.82855423101921,3.87757817682958,17,2.35891800252362,0.0929478100131784,42.0689129924345,1.32656890354593,5,3.10995190444752,2.16043821835585,6.08413503579686,6.08413503579686,2.14687237502233,0,0,197.733618294237,13.4898910528882,10.24019936405,1,5.235077015350112
0.811248503225806,100.42,40.3195355953637,5.83163528352519,3.88051565605327,17,2.35782164547267,0.0967985314564983,44.5218585223447,1.29152335610816,4,3.09752440700694,2.15461556103823,6.09102740156653,6.09102740156653,2.24118177894608,0,0,167.813391752212,17.2940518072837,10.4669986354368,1,6.769551078621726
0.810955876129032,100.42,42.4576033034627,5.8286176526699,3.87876893832918,17,2.31352930722683,0.0977475994138074,46.2885782584191,1.2629734919958,5,3.11982549364105,2.17305375675117,6.13142869807592,6.13142869807592,2.20273093018342,0,0,167.813391752212,14.7351911834777,10.968875561967,1,5.723538195826756
0.811127832258064,100.42,41.2611174771627,5.82866881412825,3.878698246441,17,2.35882387544311,0.0986923525887486,45.2847954020302,1.32624678457606,5,3.10551565239557,2.16043821835584,6.08413503579688,6.08413503579688,2.2633454670415,0,0,167.813391752212,13.4442753031654,9.91929115176267,1,7.221848749616356
0.810955876129032,100.42,40.3636843652899,5.82835359939541,3.87811711494723,17,2.31925214376892,0.0945863660265337,44.1733665071777,1.27904688218053,5,3.12084322927971,2.17305375675117,6.13142869807592,6.13142869807592,2.17355743071825,0,0,182.773505023224,13.9284692759434,9.83016073140164,1,5.809668301829708
0.811127832258064,100.42,41.1682934382813,5.8328910036398,3.88124759512283,17,2.36141813372449,0.0935073998428528,45.197161070041,1.32940421236564,5,3.12176127035949,2.1736480721593,6.1358555439154,6.1358555439154,2.28499742452083,0,0,182.773505023224,12.9690368777696,9.80379359057374,1,6.4089353929735005
0.810955876129032,100.42,43.7709353534862,5.82845156735274,3.87853571235511,18,2.33489350273612,0.0975118141344335,47.6212894572185,1.29630390628339,5,3.12187063469959,2.17305375675118,6.13142869807592,6.13142869807592,2.07330778998356,0,0,167.813391752212,14.2886039980845,9.78717363035874,1,5.703334809738469
0.7542146664,85.31,19.642297293838,5.81451198472529,3.87460905050958,8,1.95464294618545,0.128479174521818,23.46333129371,0.952000077771527,4,2.72630513610681,1.78086163894543,5.32265932206994,5.32265932206994,2.1228158139133,0,0,169.464377367824,9.67493704103601,4.91726742772916,0,5.671620396561262
0.7521839904,94.54,20.714432764522,5.81436220766032,3.87452537658404,9,1.66286783861832,0.198324582013161,24.9920515340244,0.679685617876261,6,2.48407343335595,1.54768564020672,3.69909248904206,3.69909248904206,2.02723523816073,1,0,120.62381217138,10.8255311989364,6.46660617575614,0,4.997402019280091
0.7542146664,94.54,16.674787399038,5.8128707774013,3.87325221345661,9,1.95448123067908,0.146119214896193,21.5528596201137,0.951811797206237,6,2.71921479376077,1.77288780812167,5.30460686295962,5.30460686295962,2.12822570729429,0,0,165.504151984418,16.902880259004,5.85097858823775,1,4.861697301833718
0.7521839904,85.31,20.5308243998018,5.8149727873644,3.87517901563894,8,1.9546382774353,0.133642365596854,24.528878874683,0.951983462633487,4,2.72383590156458,1.78086163894543,5.32265932206994,5.32265932206994,2.1905706952096,0,0,154.504264096811,10.1440380678216,6.04583900616821,0,5.85078088734462
0.7521839904,85.31,19.729264756532,5.81367748267197,3.87402664694167,8,1.66261902242316,0.157063715313508,24.1757429306927,0.679406836357181,4,2.71847999077671,1.76974365320093,4.9625748668574,4.9625748668574,1.90509471949,0,0,109.623924283774,11.7145390003009,5.75348186275282,0,6.086186147616283
0.7521839904,94.54,19.381628282488,5.81275485861368,3.87317520216834,8,1.95464755169249,0.146324749508522,24.0562137706274,0.952006101032661,6,2.72709254975266,1.78124790400174,5.32515917813156,5.32515917813156,2.1120781458898,0,0,165.504151984418,10.120467437117,4.46060504043739,0,6.366531544420414
0.7521839904,103.77,22.5033102455493,5.81340066185761,3.87369915653854,9,1.66284270255545,0.17025182472354,26.8865457327059,0.679657314340932,6,2.52182085523948,1.61089146183021,4.16905551075453,4.16905551075453,2.06273591239815,1,0,131.623700058987,10.4950437118618,7.37501174052927,0,5.4156687756324695
0.738622408484848,88.39,38.0816060386029,5.83348653180416,3.88187794147431,14,2.31835415462954,0.0945166876968622,42.7820803241985,1.2167131018575,6,3.21957201853388,2.28373098819587,6.90142878594206,6.90142878594206,2.27571739685531,0,0,179.722867611206,16.2981540598081,9.73251571595473,0,5.966576244513051
0.738783943030303,97.62,35.5458977497044,5.82884265196669,3.87884960756297,15,2.31885718141075,0.120992514189746,40.2717490520136,1.27909362662141,8,3.24150689093684,2.28778436108732,6.90862034714165,6.90862034714165,2.22953042387413,0,0,190.722755498813,18.8618403933519,8.83442083808097,1,5.823908740944319
0.811127832258064,100.42,41.9977629994332,5.8262001950927,3.87716169143959,17,2.28226353042467,0.0991199796852808,45.7696469844984,1.23911367360882,5,3.09835628027806,2.16415475484113,5.99006889872868,5.99006889872868,2.13835175681575,0,0,167.813391752212,13.7365040349863,9.83206237042497,1,5.425968732272281
0.811127832258064,100.42,41.7605971295617,5.82794450457889,3.87768092659315,17,2.35792165641575,0.085994871586899,45.5841820463237,1.32551499282953,5,3.13094358335978,2.18293741991066,6.15499240648988,6.15499240648988,2.10177303655523,0,0,212.693731565249,14.5345403211688,10.4343818635902,1,6.356547323513813
0.7521839904,113.0,21.7636131766772,5.81474632169287,3.87473798758201,10,1.87625770267989,0.148111299004496,26.7330716088193,0.862079053648769,6,2.73175884552771,1.78567789193783,5.33661567240373,5.33661567240373,2.10035952512407,1,0,142.623587946593,15.7280562065089,9.71557307154095,0,5.812479279163537
0.740322333939394,88.39,37.2370994123515,5.82929552795401,3.87931500342817,15,2.31727760282551,0.094899665986564,41.6577121851705,1.21659649360179,6,3.21232144183349,2.25175593983279,6.87409478353283,6.87409478353283,2.16076603383687,0,0,179.722867611206,14.6612722001809,7.59658665882848,1,6.251811972993799
0.738622408484848,88.39,38.0846616003862,5.83667318883624,3.88282542754443,14,2.32697989289998,0.0837234375374113,42.8510540200458,1.30820730282637,6,3.4504286589782,2.5072547728156,7.68185337438849,7.68185337438849,2.22047806673857,0,0,224.603207424244,15.4412460694066,9.96756085512474,0,5.935542010773082
0.738622408484848,88.39,36.5063280031428,5.83349753397915,3.88101492373067,14,2.31843330351912,0.0915180656179078,41.2189994272011,1.23241455086139,6,3.22319690241629,2.28373098819587,6.90142878594206,6.90142878594206,2.22277201977008,0,0,194.682980882219,15.2410605084279,8.59658297455426,0,5.943095148663527
0.811127832258064,109.65,39.6962107505172,5.82672702856492,3.87693161657985,18,2.36413867625756,0.110427610526827,43.999272132622,1.33577701160591,7,3.17779040085586,2.22771453992356,6.47124177322363,6.47124177322363,2.14570430085485,1,0,223.693619452856,17.6385560215571,11.0189319519448,1,6.022276394711152
0.738783943030303,97.62,38.2271668225269,5.82834984313131,3.87870650831822,14,2.31849173649228,0.121133404872878,42.6757900149301,1.24022731540046,8,3.24881699738148,2.29959604240033,6.89129647826457,6.89129647826457,2.21603615484936,0,0,190.722755498813,15.5044527208729,8.07790102981183,0,6.356547323513813
0.810955876129032,109.65,42.8481877743363,5.82623081857974,3.87678744836089,17,2.36198379000514,0.110544958735799,46.7478944649746,1.3303530438918,7,3.20393843492794,2.25837349510437,6.56294028375128,6.56294028375128,2.13260813658131,0,0,223.693619452856,15.0022954404759,10.2470663765994,1,5.421360790031928
0.810955876129032,100.42,43.0308388101597,5.82841288369521,3.878279801459,17,2.3590286260838,0.0963308750250069,47.2297401792617,1.32678336316899,5,3.11336461651101,2.16043821835584,6.08413503579686,6.08413503579686,1.96960470407313,0,0,167.813391752212,15.9116618391722,11.5030461336304,1,6.920818753952375
0.811127832258064,100.42,42.5041751958487,5.82549538266317,3.87676548273325,18,2.22364435512553,0.0910605739631306,46.8900194633785,1.21774749647802,5,3.07860753050514,2.16993348096179,6.38210842523172,6.38210842523172,2.12556213334379,0,0,182.773505023224,16.3084925447878,10.7082796117392,1,5.85078088734462
0.812748848387097,100.42,42.3500941547334,5.82933762965224,3.87837353293095,18,2.48204613111632,0.0868707688287794,46.7449535751929,1.4442592561849,5,3.24357390166428,2.29100209827345,6.58016901544188,6.58016901544188,2.19242267274371,0,0,212.693731565249,15.4117326723523,10.9945944257752,1,5.7121982700697735
0.812748848387097,100.42,45.5495771074928,5.82946989391334,3.87951168065576,18,2.48204575974984,0.0918685022905276,50.141255282009,1.44135903423859,5,3.21940907287823,2.29100209827344,6.58016901544185,6.58016901544185,2.29829844276114,0,0,182.773505023224,15.0974576646362,10.6664938984841,1,7.522878745280337
0.739058835151515,88.39,36.698295010325,5.8305123076314,3.88018376033502,14,2.31786006699792,0.107598630252621,41.7959034529809,1.21662305114615,6,3.17401024533715,2.19622708522731,6.48232737555914,6.48232737555914,2.04003329335729,0,0,134.842527798169,15.4025242905524,9.49322232097807,0,5.785156151952302
0.697954366060606,75.5,30.2152133352745,5.81665556337621,3.8918086404652,10,2.15363753490575,0.119672194146179,35.4648630738746,1.10891801865859,8,2.84818942652538,1.87512577946438,5.63359952238012,5.63359952238012,2.19623576312198,0,0,103.096884979026,18.6785573399526,9.16531861141798,0,4.522878745280337
0.699155518181818,75.5,32.8241555194821,5.81544467303677,3.89071711717671,10,2.16037291928926,0.116330831337114,37.4703249323873,1.15209988585414,9,2.859714259552,1.88574475353457,5.68226078175749,5.68226078175749,2.12943689078463,0,0,118.056998250039,14.1233923510956,7.56227494299381,0,5.094743951251549
0.697617127272727,75.5,32.8814519510434,5.81726102049671,3.89228966914665,10,2.16094552354078,0.114718111759137,37.9138925208317,1.15216452630353,9,2.85993272268778,1.88575434173077,5.68900085954173,5.68900085954173,2.23992465523529,0,0,118.056998250039,13.0758274833966,7.54524652898872,0,5.13430394008393
0.7521839904,85.31,17.8812448771448,5.81425414211818,3.87449969978489,8,1.66266534433921,0.156933298971348,22.7575624492362,0.679454968889832,4,2.67378182845933,1.70402406199931,4.81201756306983,4.81201756306983,1.90679559552536,0,0,109.623924283774,10.10350897197,5.3836326114122,0,5.563837352959244
0.738783943030303,88.39,33.9487781943495,5.8268535756994,3.8779054662552,14,2.15980303132572,0.1093854263302,38.2890974272912,1.1514796748766,6,2.8575640452188,1.88574475353456,5.68226078175749,5.68226078175749,2.16190615739086,0,0,134.842527798169,15.5463674763143,7.75922047108329,0,5.935542010773082
0.738783943030303,88.39,31.9749349561008,5.83065055133837,3.87948531242586,14,2.31780160659455,0.103395116743929,36.7691272755915,1.21661503546547,6,3.16397736723974,2.1962270852273,6.48232737555915,6.48232737555915,2.23799339263181,0,0,164.762754340194,12.9739553908553,8.22905025425034,1,6.346787486224656
0.741845106666666,88.39,36.1206706785211,5.8282348162782,3.87919802694728,14,2.15372380658005,0.0976861204636099,40.7944170659567,1.12921457818544,6,3.06171763127886,2.17916057887055,6.52081793661175,6.52081793661175,2.18175045432664,0,0,164.762754340194,15.0117893404199,9.62677812527989,0,5.739928612014925
0.740322333939394,88.39,35.6496120065024,5.83204439775843,3.88079840868612,14,2.32532856984541,0.0928805240434246,40.4207584989364,1.2951960517001,6,3.20573233775169,2.26834921038088,6.6011669914636,6.6011669914636,2.25068870511937,0,0,194.682980882219,13.363664802916,9.93146662958557,1,5.790484985457369
0.738783943030303,88.39,39.4489714337537,5.83212639571965,3.88199629141592,14,2.30624295166041,0.097673187554068,44.4236945596069,1.22036524669698,6,3.24344758603868,2.31448959758297,7.03360702634615,7.03360702634615,2.30305806464734,0,0,164.762754340194,15.2048163629288,10.819131677496,0,6.180456064458132
0.738783943030303,88.39,41.2184038394519,5.83195946688001,3.88176306123975,15,2.33218900693056,0.0974377606960562,46.0599678746349,1.23822480052458,6,3.25125370400146,2.31448959758298,7.03360702634615,7.03360702634615,2.17241679585343,0,0,164.762754340194,14.9292300035867,9.46136414159713,0,5.554395796726403
0.740189579393939,88.39,39.4492124638422,5.82971130676389,3.88038239900526,14,2.23463430394251,0.0990434644840064,44.1316481578558,1.17416811007163,6,3.14508706395163,2.2545374629668,6.52537028544149,6.52537028544149,2.24268161167281,0,0,164.762754340194,14.7105436448903,9.51247764722932,0,5.7447274948966935
0.700203384242424,75.5,34.7082552489704,5.81560889687341,3.89093226833589,11,2.1661329504355,0.120744160442093,39.9630449452776,1.16148260047879,9,2.86064823915247,1.88574475353456,5.6822607817575,5.6822607817575,2.03390934602541,0,0,103.096884979026,14.4194525653774,7.57702646435446,0,5.150580586203101
0.738622408484848,88.39,37.3451266898908,5.8307172211483,3.88067115467724,14,2.30685861183627,0.10936921037421,41.8433125600673,1.2164917621579,6,3.18990772550644,2.2302890549203,6.84892460811135,6.84892460811135,2.29573556154707,0,0,134.842527798169,15.9211189699977,8.78425196391431,0,6.045757490560675
0.740322333939394,88.39,34.6919405383587,5.83076636967653,3.88059914591982,14,2.31774669810792,0.110553330231632,39.659290691162,1.21660536840802,6,3.15121265224386,2.1962270852273,6.48232737555915,6.48232737555915,2.35847418850991,0,0,134.842527798169,12.9274638712466,7.90998580600271,0,5.939302159646388
0.811127832258064,100.42,41.9153658705801,5.82717703850442,3.87739387815855,18,2.35817626613786,0.0860249536033771,45.7641823556835,1.32560103849683,5,3.13132463433422,2.18308120703909,6.14960334659494,6.14960334659494,2.08026875132568,0,0,212.693731565249,14.1566630872979,9.76226468259121,1,5.563837352959244
0.811127832258065,100.42,42.7188205560387,5.83459495870091,3.88091326058825,17,2.48250548692568,0.0767390456172651,46.9263455622583,1.44479878611209,5,3.39629040733975,2.43518978295704,7.34479000091718,7.34479000091718,2.14501929645271,0,0,257.574071378287,14.9364085056327,12.1306861638914,1,6.958607314841775
0.811127832258064,100.42,41.6943924329726,5.8314054280578,3.87909988298095,17,2.36139434522852,0.0832369621693857,45.5202972950144,1.32931799471829,5,3.1563508069,2.23996457259893,6.61224028779264,6.61224028779264,2.14040991050182,0,0,227.653844836262,14.1280533005983,10.5996750661261,1,6.3872161432802645
0.811127832258064,100.42,43.4152730506744,5.83139452674303,3.8799703473018,17,2.36075497402266,0.0857101370105555,47.2687489891768,1.32725162101739,5,3.14485265507416,2.23996457259893,6.61224028779264,6.61224028779264,2.1917535048278,0,0,212.693731565249,15.0876638635512,11.7208125412605,1,6.096910013008056
0.740670477575758,88.39,37.6682475381126,5.83185604724767,3.88134305807518,14,2.31844000505529,0.0945166876968622,42.5386717581582,1.22110750915915,6,3.2475141513087,2.31448959758297,7.03360702634616,7.03360702634616,2.27570372348031,0,0,179.722867611206,14.5632657925632,9.50368307660645,0,5.543633966870957
0.812748848387097,100.42,44.4702134613894,5.82914722918461,3.87892296756504,18,2.31947303186746,0.0883004198000314,48.8677574246784,1.28360822349813,5,3.30120463549596,2.36204119099647,7.16310147405655,7.16310147405655,2.21666589534606,0,0,197.733618294237,15.8561643019883,10.5803624840749,1,5.892790030352131
