nTA,nCsp2,ZM1Mad,ZM2Per,Wap,S3K,X1MulPer,TIC1,SIC5,BIC2,SpPosLog_A,VE2_A,SpAD_L,J_H2,EE_Dz(m),SM1_Dz(m),SM2_Dz(m),SpAD_B(m),SM5_B(m),SpPos_B(v),SpMax_B(v),SpDiam_B(v),SpMax_B(p),SpDiam_B(p),ChiA_B(i),ATS2v,ATS6p,ATSC7i,MATS1p,MATS3i,MATS2s,MATS7s,GATS4v,GATS6p,GATS8s,SpMax1_Bh(e),SpMax1_Bh(i),SpMax5_Bh(i),SpMin6_Bh(v),SpMin1_Bh(e),SpMin1_Bh(p),P_VSA_m_4,P_VSA_p_2,SpMax_EA,SpMaxA_EA(ri),SpDiam_AEA(bo),SpMaxA_AEA(dm),SpDiam_AEA(dm),Chi0_EA(bo),SM10_EA(bo),SM03_EA(ri),SM14_EA(ri),SM13_AEA(ed),SM15_AEA(bo),SM02_AEA(ri),Eig07_EA,Eig07_EA(ed),Eig08_EA(bo),Eig04_EA(ri),Eig12_EA(ri),Eig06_AEA(bo),Eig08_AEA(dm),Eig01_AEA(ri),Eig07_AEA(ri),HOMA,HOMT,SpPos_G,SpDiam_G,SM4_G,SpMaxA_RG,SM5_RG,VE3sign_RG,VE2_G/D,TDB02v,TDB06e,TDB09p,RDF115v,RDF015p,RDF060p,RDF075p,RDF125s,RDF145s,Mor20v,Mor10e,Mor06p,Mor10p,Mor32i,L1v,L1e,L1p,L1i,E3i,Tv,Tp,Au,H7u,HATS5u,H6v,H7v,H6p,H6i,H2s,H4s,R5u+,R7m+,R4e+,R5e+,R1i+,DP15,DP16,DP17,DP18,SP04,SP06,SP07,SP16,SP17,SP18,nCb-,nPyrroles,C-026,C-039,SddssS,NaaNH,CATS2D_09_DA,CATS2D_07_AA,F01[C-N],F02[C-O],F03[C-N],F03[C-F],F03[N-Cl],F05[C-N],F06[C-C],F06[C-N],F07[N-F],F07[N-Br],F08[C-F],F08[C-Cl],F10[C-O],G(N..F),Qneg,RNCG,TPSA(NO),TPSA(Tot),Depressant-80,CATS3D_02_AA,CATS3D_03_AA,CATS3D_06_AA,CATS3D_09_AL,CATS3D_14_PL,alvo
4,27,238.318873877653,898.87,76402,5.45268061758881,10.6180880487753,178.407152828559,0.974840772298898,0.684230581273709,4.94261564621037,0.135459937171488,51.8121235912937,66.5817062381907,198.950413785749,1.26276987483439,10.8714737853049,58.914535722721,8.60417515503119,47.781473754468,3.91967848625366,5.8040260191448,3.88940317391876,5.81368944132382,0.25998710706106,4.12047837318538,4.11711270111087,1.40647034362975,0.0168885689146145,-0.0774833974299566,0.0615054437402317,-0.0104008875196409,0.984654969557956,0.937949245666697,0.702178066202291,4.1520033151725,4.19620480452341,3.49389045438289,1.48015846473112,1.96600624597587,2.09885133000887,78.297288123564,122.394117853702,3.22391112497528,0.0763809881258905,5.52825358080623,0.0894842268558819,5.57936907423528,20.8099871665447,15.7076742015516,4.10998822621012,16.105457053752,25.5183220645597,1.9492328217144,5.80968920509455,1.9492328217144,5.80968920509455,2.48225293801355,2.57187019989914,1.19741583344367,3.61016412287316,2.17787757872047,4.17021290609708,2.90915853180656,0.767305092903226,23.78645788,458.262339321561,680.552196690135,24.5643993497497,0.0660188595475924,6.82974917208828,-8.60041028695184,0.106851250581239,1.53887272819149,6.20562899640522,4.9131198293149,9.60917887803535,11.5198246038042,10.0668732501948,9.90045753403472,24.4994412390644,38.0406972742252,2.0221850067679,0.163324702363308,0.317308420449334,0.441212362930299,-0.536740959453008,40.9278056762081,40.1622230496905,41.8768420123953,39.6347821499392,0.307603094629842,44.6704170150161,45.8462261240354,175.722666332145,0.908941863144293,0.255447745994619,0.474786459568521,0.31178613917648,0.512926621110397,1.62746082954187,10.426333126509,8.22098795341832,0.0379455510597947,0.0285728004428523,0.0428317493346012,0.0474338793602245,0.13973522553486,17.2502123821,17.4618328788307,17.6199642826396,17.727391487512,9.8821808781565,12.1077412854018,13.0371886770365,17.5697788025548,17.7479449861711,17.8743825483355,6,0,5,0,0.0,0,0,1,11,1,15,0,0,12,28,13,0,0,0,3,2,0.0,-2.67969999089837,0.111169157848155,87.53,87.53,0,1,0,0,4,0,5.350665141287858
5,27,236.297103926023,976.54,91838,5.78077953145666,11.1232630488109,188.653120473362,0.96245944572567,0.676253181347597,5.27703332881167,0.135847273881192,55.6715339087739,72.4925797733121,223.098976701859,1.1989100099835,11.0997052703954,59.7532856457261,8.47768752231884,49.1616385666402,3.91965962463128,5.80401051777653,3.88922086125746,5.81352319516937,0.258291408279764,4.14228770538955,4.12100466713515,1.74288142765756,0.0080467915804452,-0.132940456700488,0.357336684038164,0.233087715566334,0.968013971783521,0.912626827162135,0.633478088084857,4.15251528265014,4.19673457395776,3.51944619700617,1.49834849501671,1.96624569182343,2.0990711683359,0.0,122.394117853702,3.31983011408532,0.0727441049958105,5.53125047794035,0.106200673016318,6.46042826668535,21.9257223998878,15.7133622992699,4.29078815423961,16.3342650809464,26.1637117072442,2.03185888698861,5.90349006326854,2.03185888698861,5.90349006326854,2.51688657255313,2.64320645051544,1.21789411413621,3.70961328330406,2.17794995874213,4.18044433126288,3.00645887209071,0.767293484516129,23.78609802,497.09512906034,737.904781305953,24.8895837218047,0.0631453200686699,6.91064240755159,-9.02178842480015,0.104757814456822,1.4632117693293,6.29539812892181,4.58760495313191,7.66760133792055,12.6566689111867,9.95107666333367,10.0250108027035,54.6049954529968,40.8429293521343,2.03532648207634,1.12385884570641,-0.482221001437539,0.891178375299169,-0.702966093227465,40.0398636177422,41.8180687023627,39.5805945394992,41.941140343934,0.202636271394965,44.8831264081902,44.3010090633254,231.518455669201,0.581361043958781,0.256710037584703,0.347106032949394,0.19809549686475,0.354647456042637,1.50442651498613,28.8769242341865,12.5669720911672,0.0376280279656485,0.0179976704861319,0.0405179250129591,0.0470369592544107,0.161799036067518,16.9731311289317,17.1401652847174,17.2523082749436,17.3124510696617,10.0139838990713,12.2035050358249,13.1062283794826,17.256870079692,17.3828449013622,17.4559899469175,5,0,3,0,0.0,0,0,1,11,1,15,6,0,12,28,14,3,0,3,0,2,165.98201751709,-3.09220000728965,0.0963391729421129,87.53,87.53,0,1,0,0,4,0,5.367542707815276
5,27,236.297103926023,976.28,91838,5.78077953145666,11.123737289695,188.653120473362,0.938913614047916,0.671766946016106,5.27753181666055,0.132917983894133,55.5633354876805,72.6925202412189,227.752672483928,1.19891000998348,11.1437961022063,59.7750756218654,8.47768441274761,49.1651996190703,3.9196240544317,5.80395816976154,3.8891833978542,5.81346864623789,0.258291408279764,4.14228770538955,4.10631999644909,1.70942380458978,0.0080467915804452,-0.132940456700488,0.356980144084952,-0.0867259408720586,0.991855978696455,0.887787990213845,0.407978646677818,4.15249387164481,4.19671771802442,3.53124549293129,1.50388801024756,1.96623920016994,2.09906885319117,0.0,122.394117853702,3.31349739061146,0.072743892079784,5.52949813238281,0.106188181571516,6.45990362600366,21.9257223998878,15.7081036309693,4.29078815423962,16.3159511543628,26.1581964482897,2.03189891302727,5.88582086960403,2.03189891302727,5.88582086960403,2.51557359408901,2.64521818561471,1.21883183609373,3.71685153276815,2.17795351387109,4.17120723804999,3.00725605282004,0.767664089032258,23.79758676,504.639734588076,752.338928646397,24.9526240649796,0.0630956906213428,6.90811714750695,-9.02967846062117,0.102926555681049,1.4632111319013,6.2286628647281,4.48092213780363,7.30578381483983,12.6514869975521,9.61742061080721,9.85650893781492,66.7015991715261,64.6276137069745,2.08282811069213,1.14132279639948,-0.450491723050831,0.846454816878842,-0.715478860735513,42.8779365826156,45.1286500885615,41.3283882391235,45.0235988784699,0.210310287604425,46.8302154695584,45.4784948799645,209.978602729449,0.687004465872646,0.266369242239796,0.356972821040101,0.22456639232119,0.353989498418714,1.39676707802052,21.7766957955785,12.9749882613834,0.0382180963184883,0.0113921361129494,0.0466845502547299,0.0477745748715562,0.161819636479929,17.9726294987723,18.2181343559141,18.408386616801,18.5461533409995,10.1754756410951,12.4929599429123,13.4652902429464,18.3070248606493,18.5108823219981,18.6613589208286,5,0,3,0,0.0,0,0,1,11,1,15,6,0,13,29,13,0,0,0,0,2,184.175994873047,-3.09010000899434,0.0964046439942992,87.53,87.53,0,1,0,0,4,0,5.521433504406157
8,27,277.314136637454,1165.7,121786,6.65416839615003,11.8224958610421,206.697571171712,0.912902281926417,0.681229487003701,5.96844514748131,0.108168886611564,62.9212807944963,84.5561055289318,260.860482733614,1.48618494393478,11.4099065616336,64.7027086706409,8.58426091113869,53.3323087811205,3.9204659342856,5.80495824577415,3.89010114906234,5.81453848678124,0.255771859929361,4.21382427533653,4.17257559657534,1.96212689656544,0.0060934829637731,-0.146865252330002,0.416458013708725,0.31507938867592,0.962545881072584,0.842800367597464,0.636896709303543,4.15326680946537,4.19733999841026,3.52430784079861,1.50135355474265,1.96649315866522,2.09921921010724,0.0,122.394117853702,3.39815263616256,0.0664215081245822,5.53462979991515,0.0974413632695973,6.48230271040147,23.9113209595413,15.8064603604133,4.49872018817116,16.5787801536279,26.5908716899561,2.34470524810927,7.12159812368595,2.34470524810927,7.12159812368595,2.67495216343806,2.67627041476611,1.38674303648955,3.85788046107705,2.38909824393833,4.27713112695061,3.29824033414318,0.767293484516129,23.78609802,538.584083280934,803.054134290924,25.2129590345555,0.0603928902463474,6.94994366430611,-9.52330807688962,0.105140495973631,1.48625379880245,6.87957370213136,4.62815065205802,9.42728847584167,13.8056895750302,11.1184957572905,10.5533325718772,94.4536256590711,51.0873383049253,2.21467596079986,1.40749739988485,-0.0436883537243618,0.99521683106529,-0.803263968174493,43.6410507070662,45.6639557795894,42.1123568895961,45.5549075719958,0.207319049972887,48.413879824505,46.7520709654115,245.518495709068,0.641416194990607,0.250933655062144,0.425081274420653,0.240675290839326,0.371371277030618,1.81236077282482,36.2417625988166,14.184926351288,0.0366337969702385,0.017442412166456,0.0386045141060483,0.0457941196651752,0.155451882760765,17.6986734935142,17.9020513172152,18.0503293156021,18.146432089348,10.2591009887019,12.5373909360167,13.4836619796191,18.0004945029841,18.1651970225494,18.2767767572871,6,0,3,0,0.0,0,0,1,11,1,15,12,0,12,28,15,6,0,6,0,2,331.795043945313,-3.50720002874732,0.0849395497354287,87.53,87.53,0,1,0,0,4,0,5.681936665037238
4,19,183.165250162749,735.44,24583,3.85207300731059,7.96650573546136,157.606566353431,0.991169094123077,0.795267978444666,3.52222070250799,0.161469817257551,40.4751591571799,48.7479708644253,121.95556715567,1.14272486328644,9.91169777056367,44.5148234158471,8.31289162356056,36.6692328218255,3.90662414534399,5.79815781442036,3.87215331650521,5.8114993688159,0.257778434520506,3.82566043522696,3.66868021898427,0.989211228905898,0.0272784563098038,0.0358239676791749,0.0511342835310885,0.166851116192563,1.06743730226005,0.956350719205268,0.842610571303622,4.13485622341576,4.18432066557131,3.3575084780042,1.25128021861148,1.94685868499717,2.08507729453642,39.148644061782,128.921157158449,3.20893129795521,0.0977648170996623,5.51824095087165,0.115023930841431,5.56574185608436,15.9625812873254,15.6118164519139,3.90652793514616,15.7999808265389,25.3441360808267,1.66975062184071,4.71661643116515,1.66975062184071,4.71661643116515,2.29090060817794,2.33665979313816,0.679751801826549,3.31230334503133,1.84396838014666,4.15123233796164,2.64052094587666,0.850856193043478,19.56969244,278.916854412975,409.779852434281,22.5715664380465,0.0825018090229922,6.49641421595604,-2.87873548080045,0.125253953040956,1.49972922582986,6.2497399579081,4.60283486902967,3.77245428425445,7.78625981730854,6.17074111181713,5.15500376016349,20.3984096532799,3.82351187580969,1.54976292642435,0.215628099709054,-0.0556962116911393,0.101546727546091,-0.322786709170415,23.9605387320833,24.4625071695229,23.4860250150737,24.3036583313298,0.269150923750901,27.3086558449001,27.0936616632676,97.0669431788799,0.324770186851983,0.451156198793275,0.153076732167894,0.0958129327664825,0.156614694354008,0.809361730602363,11.0261249157301,6.02008043342512,0.043292250084183,0.0178612455781488,0.0427560155005447,0.0383996734155592,0.212345142890151,12.8440111741185,12.7634076586591,12.6307439002565,12.4488059005506,8.54363497342635,10.1904672346135,10.8262558288536,12.7422645904203,12.6373302139767,12.4821504821947,5,0,4,0,0.0,0,0,1,12,0,11,2,0,10,15,11,1,0,1,2,0,72.4749984741211,-2.44209998473525,0.139306338433438,97.34,97.34,0,2,1,0,2,1,5.36251027048749
3,19,223.685780861217,677.49,22050,3.8542803918199,7.86574050271086,148.423583951698,0.955845470615388,0.758108407273775,3.36692856555978,0.160431446705158,38.6871682862004,46.2444377247206,114.392624148847,1.08380317301439,9.78234379858801,46.8320876492902,9.83498281898482,35.8050924344386,3.9063860389588,5.79788414442003,3.87193075363286,5.81125322650018,0.259452440797328,3.81753384761301,3.69454953428425,0.934642860204082,0.0287791005682758,0.0860566521275552,0.116709752806877,-0.0152635557413104,1.06358212748907,0.859038233484592,0.997394619327517,4.13475133881326,4.18426002540256,3.35592306185825,1.2512464500864,1.94705297065154,2.08504544582534,0.0,128.921157158449,3.20892821454487,0.10102350262332,5.5166207589758,0.118766653910451,5.56299961731352,15.5153676918254,15.5459544463818,3.80501669174298,15.7563287575541,25.2454557078467,1.66786657637627,4.67894940078546,1.66786657637627,4.67894940078546,2.28710219109014,2.28225285150771,0.679739285094788,3.28400771706113,1.54759658386109,4.15122847153628,2.63313922626519,0.850856193043478,19.56969244,279.108861358102,410.214488349392,22.5745282230399,0.0826422279915352,6.51206676367241,-2.87766150968227,0.122485748038289,1.49311858011718,6.13142653701645,4.66979752848492,2.7822145556469,7.75189947601026,6.59843221270595,4.86956108833088,11.28780618013,4.46854579632798,1.39698956381502,0.173514888834572,-0.408345586248352,0.175728896831321,-0.321947471396966,24.5691949265137,23.9917881014469,25.6118505152341,23.8521847470221,0.278074637541666,27.6210622683384,28.8447181667436,95.5953819055735,0.324775268789374,0.452583037639723,0.167489148496169,0.100026099334348,0.202191500051465,0.789989791988373,8.87422907299296,4.57001312572064,0.0438206983990526,0.07365809380968,0.0426869661138118,0.0388684003278481,0.212375902504787,13.049553206635,13.012312784,12.9238945851021,12.7868208601978,8.52312712850636,10.18637252044,10.8377057055437,13.0435014682274,12.9795187202737,12.8658330560813,4,0,3,0,0.0,0,0,1,12,0,11,0,0,10,15,11,0,1,0,0,0,0.0,-2.29859998822212,0.148003136128507,97.34,97.34,0,2,1,0,2,2,5.333482019445119
5,19,192.832050171901,813.11,30147,4.30364958984892,8.47168073549695,164.324754027662,0.972667038151565,0.768889217035279,3.83502981246337,0.167034639541256,44.3031866572528,54.3523635178936,140.846275854607,1.16623978400868,10.1960476640115,46.2162993164207,8.25708929290549,38.418357154563,3.90665200413328,5.79818140805661,3.87211114507542,5.81145934094929,0.256539370392284,3.87347847031896,3.70648097447611,1.153152,0.0114933768154232,-0.0632433328959396,0.411974890658187,0.320035803906744,1.05469355186467,0.925094038038924,0.791368486076598,4.1353093702134,4.18474817547341,3.37652497919771,1.32093281097776,1.94770003496925,2.08546367246724,0.0,128.921157158449,3.3198298972442,0.091840408036295,5.52124171001347,0.135164492929858,6.46042826668531,17.0783165206685,15.6180749993104,4.09441122666665,16.0834226746025,26.0761479421409,1.72286732826895,4.98795979456423,1.72286732826895,4.98795979456423,2.3135396105421,2.43866348592223,0.952073082954551,3.42577743658419,1.83568927017413,4.18038078814816,2.67529287877353,0.850856193043478,19.56969244,312.943559324877,462.297221496265,23.0352429606502,0.0779455023713519,6.59571340316923,-3.08779387280188,0.122132637686178,1.44167798537727,6.35302292633591,4.37698927271597,3.63437953047078,8.90091972085473,6.51105518609581,5.42438767522612,49.8937850818031,20.8624846708156,1.59428232572211,0.359986439572055,-0.465867379370583,0.221152473085655,-0.435162164843011,25.3237376612035,26.8713956888978,24.3516684366321,26.9629432388987,0.247994425753529,29.0971914311877,28.1257865316145,119.855990007716,0.299991808071076,0.434549020737343,0.156005991815805,0.0938043117897388,0.161579701926792,0.935602127049759,28.299839404505,9.01646573589461,0.0384609082395941,0.0235236482745993,0.0479296752234703,0.0341143348473308,0.202553690341121,13.0306962882697,12.9396317320046,12.7960846834934,12.60297112032,8.79655383275551,10.462516634832,11.0987853167524,12.9121086494089,12.7918444556488,12.6213758481468,4,0,2,0,0.0,0,0,1,12,0,11,6,0,10,15,12,3,0,3,0,0,207.666015625,-2.75390001013875,0.123533899455079,97.34,97.34,0,2,1,0,2,2,5.281498311132726
5,19,192.832050171901,812.85,30147,4.30364958984892,8.47215497638101,164.324754027662,0.940295855845798,0.758525097152,3.83553717596245,0.162285043926877,44.1949880129935,54.535888341441,144.977090334061,1.16623978400872,10.2606568647672,46.2380924423324,8.25708541582094,38.4219174651752,3.90661493524966,5.79812979987239,3.87206966876579,5.81140586599502,0.256539370392284,3.87347847031896,3.68416885966452,1.1594448,0.0114933768154232,-0.0632433328959396,0.411553072757055,-0.111058739894315,1.08758961437266,0.887698294292767,0.468657349288408,4.13528572637701,4.1847310055167,3.37795497299685,1.28582438183392,1.9476776718285,2.08545128357926,0.0,128.921157158449,3.31349728991436,0.0918398778216841,5.51948732543925,0.135148594727383,6.45990362600363,17.0783165206685,15.6122890727935,4.09441122666664,16.0598252706385,26.070126449082,1.72624014124508,5.00263116471281,1.72624014124508,5.00263116471281,2.31256158234353,2.46396780716155,0.952075687917982,3.42641196883918,1.84343555448467,4.17074685612949,2.67549888934611,0.850856193043478,19.56969244,318.139242827569,472.990090216341,23.1050660165996,0.0778700941770896,6.59275201563788,-3.08671513333889,0.116685528965695,1.44169144535649,6.26277707560658,4.20178853693358,3.80455503944183,8.9026074403244,6.17628959176484,5.25284484049616,49.5523252264044,69.9226633610125,1.61694763530643,0.388846792685586,-0.405772555524644,0.213103514293968,-0.483584720749034,27.5124249723609,29.4291945760448,25.7228243602806,29.3626485210049,0.29667139964117,30.5296368869007,28.9870902000429,108.540203827517,0.401684341476673,0.445068379180659,0.164825579168633,0.114102344599324,0.162365785581055,0.843465226296638,20.0600424841375,9.98682663570059,0.041932856204561,0.0149666948617405,0.051851132604127,0.0371939083902004,0.202452204081041,14.1772388700515,14.1714659570882,14.1117552928392,14.0009360203563,8.97869288075539,10.7974110920934,11.5171857621043,14.1165515829655,14.0790141392267,13.9896674342869,4,0,2,0,0.0,0,0,1,12,0,11,6,0,11,16,11,0,0,0,0,0,231.039001464844,-2.75180001184344,0.123628172649771,97.34,97.34,0,2,1,0,2,2,5.958607314841775
8,19,233.849082883331,1002.27,40975,5.16794464668146,9.17091354772818,179.697659627012,0.904842038625174,0.756046728027116,4.48677170666389,0.128328936079257,51.5040466082074,65.9744857186037,170.889344232525,1.46177282229578,10.5679098033863,51.1424529653455,8.38830008481478,42.5890264496949,3.9074569833344,5.79909871583178,3.873050844848,5.81247834220892,0.253714248372035,3.96608316919983,3.78354218686965,1.27732650546875,0.0063455181795398,-0.102793247393565,0.450741353725466,0.385785994191437,1.04579911850306,0.835334578407804,0.793275820285042,4.13605424467827,4.18530770578131,3.47012131667029,1.41371058727776,1.94871518942587,2.08584475145002,0.0,128.921157158449,3.39815259595712,0.081955744000837,5.52462516847831,0.121143316497336,6.48230271040141,19.063915080322,15.7200211479313,4.34227177889183,16.3879450822882,26.5346256251144,2.0,5.70175287829319,2.0,5.70175287829319,2.34248150860097,2.63880954171386,1.15686642025533,3.6747072032858,1.91574579182659,4.27713061945864,2.96150972475825,0.850856193043478,19.56969244,344.790420526037,509.769506977232,23.4232540110306,0.0737218414290546,6.64864448776523,-3.2982354961774,0.117735080595843,1.4726586411347,7.11481822055934,4.45874727534986,4.89968226444568,10.0499403825839,7.67580123275432,5.9511695769245,73.9396610744316,37.44829637876,1.7867634176991,0.723591038851078,-0.0467971262713507,0.322916318095728,-0.555611226791686,27.2513996596697,28.8735271963859,25.8398229568104,28.9080908248876,0.239960533792689,31.3755164773039,29.7644218876704,135.601299283901,0.349084614363718,0.390888282743805,0.179535955013454,0.117034467466861,0.157027746496187,0.976681431351131,42.7469513058431,11.3317725842374,0.0354845390189917,0.0252454671467835,0.047440442121897,0.0314743333271278,0.193833233631915,13.6488291178219,13.5863760953809,13.4711985946691,13.3062032158341,9.04406801265475,10.7830185541985,11.4558583486743,13.5732705218023,13.4839001850009,13.3437804120697,5,0,2,0,0.0,0,0,1,12,0,11,12,0,10,15,13,6,0,6,0,0,417.282012939453,-3.16890003159642,0.107355865937632,97.34,97.34,0,2,1,0,2,2,5.042871802323187
6,19,214.351451503431,870.17,32716,4.49050747590189,8.57347232624935,173.507736429395,0.972667038151565,0.792772869686704,4.00342184057433,0.14955165467273,45.8522099212089,57.043258230268,147.256543171959,1.35353870437991,10.2875609586108,48.2863970222345,8.40047789869918,39.8102233515432,3.90709256594108,5.79866868432545,3.87274577813731,5.81211967277179,0.255991200787559,3.90730072559512,3.73516162184026,1.14700521876543,0.0194292983732418,-0.0565990518914586,0.400344936791707,0.376315283548703,1.10876305355926,0.905624989583356,0.808762597618306,4.13538020541474,4.18473870136315,3.37652497776764,1.32050698785814,1.94747499108663,2.08526639805938,39.148644061782,128.921157158449,3.37711093417252,0.0891398296772709,5.52160402005692,0.13161090104165,6.4747706354161,17.5255301161685,15.6895274434479,4.133629375885,16.156237668698,26.2219840390809,1.88421308352703,5.48143772846791,1.88421308352703,5.48143772846791,2.32666440700167,2.43914292839472,0.952077511462652,3.50458778792621,1.84403134894396,4.24390878701048,2.81751766350705,0.850856193043478,19.56969244,314.067080397005,463.457469915674,23.0489235179252,0.0776494558872266,6.56069243961164,-3.08832605469281,0.119054362006207,1.50371655031234,6.40907029391727,4.64064141156567,4.57338784193194,8.90845705866317,6.95373342572201,5.12125443844629,24.9940607527598,64.8338079322987,1.6855548012946,0.722766482493829,0.0376889209769261,0.200579177491448,-0.450887663776961,26.7277615170787,27.3503099966396,25.9147082477414,27.0691775787647,0.255967579734219,30.4227776423942,29.5992400472743,121.015606034385,0.301705785245481,0.432006002196018,0.171670918449325,0.110033584332844,0.180034600932836,0.936012541060902,28.8197021258613,13.0196010141273,0.0383679667615372,0.0287582121617125,0.0623757679121264,0.0340318969422276,0.202535265771873,13.4220369530997,13.3574218566644,13.2403738755468,13.0737568927202,8.87768437624842,10.5966204660443,11.2615143595381,13.354519433446,13.2650102836887,13.1248952299599,5,0,3,0,0.0,0,0,1,12,0,11,6,0,10,15,12,3,0,3,1,0,206.817985534668,-2.7654000017792,0.123020180351105,97.34,97.34,0,2,1,0,2,2,4.9503943874050265
3,19,157.81501746047,640.410000000001,22050,3.67331997278161,8.10924047855109,164.324754027662,0.940295855845798,0.758525097152,3.36692856555978,0.160431446705159,38.6871682862004,46.2444377247206,116.53451773539,0.74488537596436,9.81361565807935,42.3426726292155,8.13956167444513,35.5566541167798,3.90635972764003,5.79785955265434,3.87181230063188,5.81113688629105,0.259574125659024,3.82674870735206,3.68710805661537,0.992248234444446,0.0138551533179774,0.0429028540323447,0.143072899518051,-0.0378172402744576,1.04573400307969,0.910518438752795,1.63942006863165,4.13510020430028,4.18461570523445,3.36721535032978,1.375212620025,1.94815826769185,2.0854202267248,0.0,128.921157158449,3.20892821454487,0.101023586983948,5.51662075897581,0.118761940675509,5.56285822026527,15.5153676918254,15.5459544463818,3.89438842621633,15.7943984419731,25.2454557078467,1.66786657637626,4.67894940078547,1.66786657637626,4.67894940078547,2.28710219109014,2.34037320694371,0.679754665421681,3.28400771706113,1.54759653069839,4.15122876783554,2.64182490555262,0.850856193043478,19.56969244,316.795080659549,471.69960154209,23.089112513063,0.0784292357390703,6.67025144139372,-3.09003451225954,0.118470687698324,1.37289766794753,6.11685133373878,4.23439530738552,3.19423734429536,8.74411200092933,6.21633363799412,4.88896674502652,13.2380786086051,7.78640467379138,1.51511044832134,-0.195544160719949,-0.626572695478689,0.0990206078652642,-0.234513120662124,25.3411980498604,27.4690923995726,25.9642896638659,28.1105251517503,0.285433816911699,28.3819361239065,29.2007062475944,106.790955278372,0.407226151280787,0.452024094468415,0.147521034934975,0.0958876372497963,0.166978994395512,0.823801995925968,8.21233292895263,4.70038542153165,0.0425005903971031,0.0151057737433893,0.0406500052983687,0.037697481374697,0.20601143233701,12.7858861010585,12.7214737042995,12.6056004207912,12.440893023531,8.48539812557223,10.1145705433832,10.7455901611811,12.7184443066785,12.6268551158666,12.4856839621699,4,0,2,0,0.0,0,0,1,12,0,11,0,0,11,16,11,0,0,0,0,0,0.0,-2.36209999024868,0.144024388622942,97.34,97.34,1,2,1,0,2,2,5.568636235841013
3,19,164.693547078794,681.73,24747,3.89763742808146,8.20775633893675,171.275214671449,0.941929061987195,0.764528719298094,3.53602468561196,0.156083343766879,39.8586338736917,49.591924124962,125.978112394626,0.856795472088271,9.97298441573429,43.8135095290102,8.1644938693319,36.4302251328647,3.90636718569967,5.79786863424449,3.87179440033667,5.81112158012367,0.261436948125017,3.83118714462514,3.71598178076598,0.993304715954633,-0.0313925562918879,0.0811759589513332,0.0890522384949133,0.0173754636182478,1.11071983128932,0.914650697410431,1.08651746239744,4.1350185992864,4.18449774308736,3.36751996111355,1.44777095725177,1.94700907843017,2.08524944045023,0.0,139.921045046056,3.20892833224366,0.0977647393760471,5.51786148455809,0.114933501431317,5.56293854437081,16.4380174226358,15.5508319372667,3.86965815465038,15.784629531464,25.2595420927848,1.6762099698216,4.72564647679473,1.6762099698216,4.72564647679473,2.29235700664261,2.32967786413772,0.679787169324939,3.31248463773922,1.54759663727969,4.15122882693335,2.64510929684034,0.850856193043478,19.56969244,331.068632758313,493.942700169881,23.2666719346149,0.0768710449692088,6.68817515710669,-3.16001309738674,0.121329782210119,1.35877227079231,6.03297690900674,4.07014440688188,3.07366880190235,8.08481840266057,6.91181186720396,4.69827513261292,14.8299010195842,13.9786341547655,1.70524067493278,0.0829310203735753,-0.753207105402162,0.12365805184031,-0.217548034886092,26.9560740939179,29.3379133182671,27.2039603044723,29.7987198321885,0.278678629528118,29.9109600774334,30.3740061385809,109.275243280703,0.331958614819387,0.464946385297177,0.154518345782135,0.0774674265065246,0.187413566126299,1.03942882958673,8.75291297756648,4.80821127789211,0.0425963500277987,0.0148803359043922,0.0376650440099349,0.0377824189452311,0.206038769364814,13.5118053392952,13.4912410531746,13.4185115066302,13.2962626481535,8.74163927246297,10.4786204218937,11.1624808248419,13.5542947374263,13.5029695308994,13.4010884276455,4,0,3,0,0.0,0,0,2,12,2,11,0,0,10,15,12,0,0,0,0,2,0.0,-2.68299998342991,0.184532238023741,106.57,106.57,1,2,1,1,3,2,5.522878745280337
