F06[C-C],F03[C-N],HOMA,SpMin1_Bh(p),H6v,TPSA(Tot),L1v,RNCG,H6p,HOMT,L1e,SpMax_B(v),SpDiam_B(v),SpMax_B(p),H4s,SpDiam_B(p),RDF115v,H6i,F05[C-N],Tp,MATS1p,SpMax1_Bh(i),RDF060p,VE3sign_RG,SpMax1_Bh(e),RDF145s,SpMax5_Bh(i),H7v,F07[C-N],H7u,L1u,TPSA(NO),SM02_AEA(ri),Eig12_EA(ri),Eig07_EA(ed),VE2sign_RG,F06[C-N],nCsp2,SP16,Mor09s,Ke,B06[C-Cl],C-002,Mor22u,GATS5e,nBO,E3i,T(N..Br),alvo
15,11,0.850856193043478,2.08507729453642,0.153076732167894,97.34,23.9605387320833,0.139306338433438,0.156614694354008,19.56969244,24.4625071695229,3.90662414534399,5.79815781442036,3.87215331650521,6.02008043342512,5.8114993688159,3.77245428425445,0.809361730602363,10,27.0936616632676,0.0272784563098038,4.18432066557131,6.17074111181713,-2.87873548080045,4.13485622341576,3.82351187580969,3.3575084780042,0.0958129327664825,8,0.324770186851983,23.6745732357189,97.34,4.71661643116515,0.679751801826549,4.71661643116515,0.0049128951983906,11,19,12.7422645904203,-14.2730607885702,0.792669897980761,0,0,-0.169826073683602,0.976820101305576,31,0.269150923750901,0,5.36251027048749
15,11,0.850856193043478,2.08504544582534,0.167489148496169,97.34,24.5691949265137,0.148003136128507,0.202191500051465,19.56969244,23.9917881014469,3.9063860389588,5.79788414442003,3.87193075363286,4.57001312572064,5.81125322650018,2.7822145556469,0.789989791988373,10,28.8447181667436,0.0287791005682758,4.18426002540256,6.59843221270595,-2.87766150968227,4.13475133881326,4.46854579632798,3.35592306185825,0.100026099334348,8,0.324775268789374,23.8022562030946,97.34,4.67894940078546,0.679739285094788,4.67894940078546,0.0049157887042117,11,19,13.0435014682274,-13.287494931351,0.794510102620515,0,0,-0.135034856498654,1.36488004076873,30,0.278074637541666,67,5.333482019445119
15,11,0.850856193043478,2.08546367246724,0.156005991815805,97.34,25.3237376612035,0.123533899455079,0.161579701926792,19.56969244,26.8713956888978,3.90665200413328,5.79818140805661,3.87211114507542,9.01646573589461,5.81145934094929,3.63437953047078,0.935602127049759,10,28.1257865316145,0.0114933768154232,4.18474817547341,6.51105518609581,-3.08779387280188,4.1353093702134,20.8624846708156,3.37652497919771,0.0938043117897388,8,0.299991808071076,26.0060790217953,97.34,4.98795979456423,0.952073082954551,4.98795979456423,0.0045773178401321,12,19,12.9121086494089,-26.17253333089,0.782339649059284,0,0,-0.150328280976845,0.966209163624956,33,0.247994425753529,0,5.281498311132726
16,11,0.850856193043478,2.08545128357926,0.164825579168633,97.34,27.5124249723609,0.123628172649771,0.162365785581055,19.56969244,29.4291945760448,3.90661493524966,5.79812979987239,3.87206966876579,9.98682663570059,5.81140586599502,3.80455503944183,0.843465226296638,11,28.9870902000429,0.0114933768154232,4.1847310055167,6.17628959176484,-3.08671513333889,4.13528572637701,69.9226633610125,3.37795497299685,0.114102344599324,9,0.401684341476673,27.9095615739152,97.34,5.00263116471281,0.952075687917982,5.00263116471281,0.0045798451045161,11,19,14.1165515829655,-26.1270470815441,0.833538606471975,0,0,-0.150806340703112,1.09870623090151,33,0.29667139964117,0,5.958607314841775
15,11,0.850856193043478,2.08584475145002,0.179535955013454,97.34,27.2513996596697,0.107355865937632,0.157027746496187,19.56969244,28.8735271963859,3.9074569833344,5.79909871583178,3.873050844848,11.3317725842374,5.81247834220892,4.89968226444568,0.976681431351131,10,29.7644218876704,0.0063455181795398,4.18530770578131,7.67580123275432,-3.2982354961774,4.13605424467827,37.44829637876,3.47012131667029,0.117034467466861,8,0.349084614363718,27.7323847295995,97.34,5.70175287829319,1.15686642025533,5.70175287829319,0.0042817998990281,13,19,13.5732705218023,-45.6620551524151,0.77934880169154,0,0,-0.258390094117713,0.831116481468137,37,0.239960533792689,0,5.042871802323187
15,11,0.850856193043478,2.08526639805938,0.171670918449325,97.34,26.7277615170787,0.123020180351105,0.180034600932836,19.56969244,27.3503099966396,3.90709256594108,5.79866868432545,3.87274577813731,13.0196010141273,5.81211967277179,4.57338784193194,0.936012541060902,10,29.5992400472743,0.0194292983732418,4.18473870136315,6.95373342572201,-3.08832605469281,4.13538020541474,64.8338079322987,3.37652497776764,0.110033584332844,8,0.301705785245481,26.1754888734622,97.34,5.48143772846791,0.952077511462652,5.48143772846791,0.0045760715613325,12,19,13.354519433446,-27.3978506315323,0.786076200510031,1,0,-0.0656240134234778,0.914946076378817,34,0.255967579734219,0,4.9503943874050265
16,11,0.850856193043478,2.0854202267248,0.147521034934975,97.34,25.3411980498604,0.144024388622942,0.166978994395512,19.56969244,27.4690923995726,3.90635972764003,5.79785955265434,3.87181230063188,4.70038542153165,5.81113688629105,3.19423734429536,0.823801995925968,11,29.2007062475944,0.0138551533179774,4.18461570523445,6.21633363799412,-3.09003451225954,4.13510020430028,7.78640467379138,3.36721535032978,0.0958876372497963,9,0.407226151280787,27.731957641578,97.34,4.67894940078547,0.679754665421681,4.67894940078547,0.0045720729392123,11,19,12.7184443066785,-12.1458038911595,0.822231924281216,0,0,-0.102503994659639,1.40453780181163,30,0.285433816911699,0,5.568636235841013
15,11,0.850856193043478,2.08524944045023,0.154518345782135,106.57,26.9560740939179,0.184532238023741,0.187413566126299,19.56969244,29.3379133182671,3.90636718569967,5.79786863424449,3.87179440033667,4.80821127789211,5.81112158012367,3.07366880190235,1.03942882958673,10,30.3740061385809,-0.0313925562918879,4.18449774308736,6.91181186720396,-3.16001309738674,4.1350185992864,13.9786341547655,3.36751996111355,0.0774674265065246,8,0.331958614819387,29.3253511812166,106.57,4.72564647679473,0.679787169324939,4.72564647679473,0.0044697455360534,12,19,13.5542947374263,-12.7389520462942,0.837869067441444,0,0,-0.317154128019594,1.03756551855324,31,0.278678629528118,0,5.522878745280337
24,14,0.811127832258064,2.09228447187331,0.430737136133314,100.42,38.4284212377476,0.0977605520379153,0.432441560499558,25.1449628,39.803400471549,3.91073756724642,5.81053820021251,3.87600046494289,14.4629404136583,5.8247431661214,7.8988858684255,1.64801038585883,15,42.2098159250438,-0.0119780305598032,4.19071334757232,9.94836439968026,-12.0866796164672,4.14243457004813,42.0278303531995,3.48668303786693,0.274005127498952,13,0.80268034552781,39.580675791489,100.42,5.74560199741264,1.21578267960654,5.74560199741264,0.0001069873023658,17,26,17.1692066969104,-14.0104506763403,0.852159578610172,0,0,0.0669386386445676,0.864002729655231,40,0.285079641815552,0,5.701146923590294
24,14,0.810955876129032,2.09242824118356,0.446240783121247,100.42,39.6455801566194,0.0929478100131784,0.4265662776581,25.13963216,40.9471585578895,3.91223726046562,5.814397461068,3.87757817682958,15.4812502021436,5.82855423101921,7.89398774143099,1.67592023695014,15,42.0689129924345,-0.0123890771746096,4.19097079948892,10.24019936405,-5.68601379962789,4.14287960214159,46.157601867291,3.4881133789886,0.291578385591064,13,0.79766481178366,39.6697284138599,100.42,6.08413503579686,1.32656890354593,6.08413503579686,0.0016392331257087,17,26,17.5660597158007,-15.0599781573974,0.853800618818959,0,0,-0.144871488649753,0.680590959967168,42,0.298842505716182,0,5.235077015350112
24,14,0.811248503225806,2.09103003531457,0.407563643837066,100.42,40.264373049084,0.0967985314564983,0.409254863250131,25.1487036,40.3888303983442,3.913867616122,5.81701976593981,3.88051565605327,15.6477569224147,5.83163528352519,8.195206886172,1.57880136936584,15,44.5218585223447,-0.0020538505047235,4.19067210101692,10.4669986354368,-5.65959177464841,4.14273956970928,31.503514427418,3.48657729643432,0.214305243572816,13,0.633928794340605,39.7182086717263,100.42,6.09102740156653,1.29152335610816,6.09102740156653,0.0016578059320404,17,26,17.3763714093368,-13.8443960270866,0.847841784164953,1,0,-0.0446494333038422,0.827547297047116,42,0.215534052003142,0,6.769551078621726
24,14,0.810955876129032,2.0913009199319,0.469742051578318,100.42,42.2975397298917,0.0977475994138074,0.473079393254625,25.13963216,41.1924226014376,3.91265217466304,5.8140785599503,3.87876893832918,15.1259133151332,5.8286176526699,7.9064308139731,1.625110354853,15,46.2885782584191,-0.0020538505047235,4.19068108532467,10.968875561967,-5.65768724877486,4.14267384168471,50.9681123728607,3.48644506178551,0.32359867968602,13,0.802793025681708,39.9928433104993,100.42,6.13142869807592,1.2629734919958,6.13142869807592,0.0016591527808668,17,26,18.0657455910021,-12.6374104571177,0.85556804489562,1,0,-0.0341548278226213,0.773450420560143,42,0.293376977944758,0,5.723538195826756
24,14,0.811127832258064,2.09122472469306,0.465039525396607,100.42,41.1626371647203,0.0986923525887486,0.475790271715102,25.1449628,40.7223400420166,3.91265932900002,5.8142116842936,3.878698246441,14.6037717937191,5.82866881412825,7.89513125748119,1.61941666871732,15,45.2847954020302,-0.0020538505047235,4.19067913393615,9.91929115176267,-5.69490043451993,4.14268620301659,49.3155647248217,3.48649533757078,0.313863007102775,13,0.789138567705945,39.8010769860575,100.42,6.08413503579688,1.32624678457606,6.08413503579688,0.00163303332954,17,26,17.7097238269998,-14.7849614333526,0.851475955456193,1,0,-0.0697989613306061,0.736383113779758,42,0.250082901549498,0,7.221848749616356
24,14,0.810955876129032,2.0917472751288,0.463183802023814,100.42,41.2147647518387,0.0945863660265337,0.461653636519779,25.13963216,41.3239211588274,3.9124299517842,5.81411776109006,3.87811711494723,15.7044217151827,5.82835359939541,8.07275293922776,1.63968205713001,15,44.1733665071777,-0.0073093252653795,4.1908070267165,9.83016073140164,-5.66186460770524,4.1427599839816,45.3014530748954,3.48774070155185,0.318977940846182,13,0.802694430483448,39.8786910279175,100.42,6.13142869807592,1.27904688218053,6.13142869807592,0.0016562000533877,17,26,17.9635726164035,-17.4921955004854,0.856661289332126,1,0,-0.0880545528929765,0.712372674688873,42,0.298743486708982,0,5.809668301829708
24,14,0.811127832258064,2.09126142626994,0.470917279613493,100.42,41.9689338877951,0.0935073998428528,0.474877116572629,25.1449628,41.541616500601,3.91444177120494,5.81835664069892,3.88124759512283,15.6476033496091,5.8328910036398,8.06858664873459,1.62718631458033,15,45.197161070041,-0.002392001402185,4.19078900574654,9.80379359057374,-5.68089364445397,4.14289990447593,49.7232056373657,3.48764088604248,0.317463820777128,13,0.788625348025021,39.8882373699682,100.42,6.1358555439154,1.32940421236564,6.1358555439154,0.0016428159041183,17,26,17.9857729239583,-19.7597136940148,0.854182811034677,1,0,-0.120213428543361,0.670211839696199,43,0.258478302284814,0,6.4089353929735005
24,14,0.810955876129032,2.09224919650276,0.467290016522719,100.42,43.4347554006367,0.0975118141344335,0.471078155029717,25.13963216,44.9410678970437,3.91259834542305,5.8140682932687,3.87853571235511,15.6802102880364,5.82845156735274,8.01550191781334,1.62217875741512,15,47.6212894572185,-0.008595569509907,4.19128251687362,9.78717363035874,-3.16803793287637,4.14329754827986,41.082518533671,3.49734294220139,0.313848489913212,13,0.814721811424632,44.4879298387133,100.42,6.13142869807592,1.29630390628339,6.13142869807592,0.0048789797517711,18,26,18.0002873125849,-14.0617265586704,0.866017654082062,1,0,-0.240966255808775,0.76541346710355,42,0.318997664496708,0,5.703334809738469
19,9,0.7542146664,2.08706497115682,0.140318308182666,85.31,21.4691123016691,0.128479174521818,0.132047501733043,18.85536666,23.3312678624258,3.9085854489231,5.80107215981107,3.87460905050958,20.9125959745017,5.81451198472529,3.66215773785098,0.823063158041511,8,23.46333129371,0.0144164403809051,4.18522338056744,4.91726742772916,-2.95072706419043,4.13633936804563,9.89243232112829,3.36977057681199,0.05102315503106,8,0.2801483419521,21.8097321816095,85.31,5.32265932206994,0.952000077771527,5.32265932206994,0.0047897842114883,8,19,12.3148864542591,-28.5264124045026,0.764779352222921,0,0,0.0605139671615905,0.872399179306587,33,0.324028065157731,0,5.671620396561262
20,9,0.7521839904,2.08728002724137,0.136224999016972,94.54,20.557646303325,0.198324582013161,0.185436232276557,18.80459976,22.5826897122282,3.90839882293747,5.80084250186091,3.87452537658404,5.46813310124073,5.81436220766032,4.01335752616421,1.19612653201849,7,24.9920515340244,-0.0284070575609643,4.18533252963541,6.46660617575614,-3.24161123202063,4.13646212539095,5.15310230868936,3.34873964651159,0.0549838805103333,8,0.247295263316661,22.5332218789918,94.54,3.69909248904206,0.679685617876261,3.69909248904206,0.0043470799195108,9,19,11.2983257502123,-11.4745586096546,0.732751099813229,0,0,-0.0192954122418979,1.1171424520984,31,0.53658981025278,0,4.997402019280091
18,9,0.7542146664,2.08647931227245,0.104736369139776,94.54,16.39949194522,0.146119214896193,0.123488085176727,18.85536666,17.2588283675438,3.90753459749677,5.79953773759906,3.87325221345661,8.61831628072708,5.8128707774013,2.28901553111768,0.63281074226587,7,21.5528596201137,-0.028439632499086,4.18487122683784,5.85097858823775,-3.02789766866459,4.13585844961748,0.112870743835607,3.39185324324287,0.0330482367582119,8,0.197108524690095,17.438274237905,94.54,5.30460686295962,0.951811797206237,5.30460686295962,0.0046600305352767,9,19,9.46707425517533,-23.349497679983,0.611068875190852,0,0,0.167213127615288,1.05720277205099,33,0.292280002151925,0,4.861697301833718
19,9,0.7521839904,2.08651415006922,0.140738110386806,85.31,21.9029676902711,0.133642365596854,0.132084127028889,18.80459976,23.3053427439751,3.90877279222892,5.80115758692167,3.87517901563894,14.5636596524258,5.8149727873644,4.5528987366524,0.823206677848149,8,24.528878874683,0.0201335545884806,4.18512098188656,6.04583900616821,-2.95120608278382,4.1362626577366,4.99945829859147,3.36976164694814,0.0536430145588603,8,0.280569915423611,21.8620953590948,85.31,5.32265932206994,0.951983462633487,5.32265932206994,0.0047885557547872,8,19,12.3333516928127,-24.0434261992365,0.763143245616226,0,0,0.183433069845554,0.954474477960071,33,0.330079246056122,0,5.85078088734462
20,9,0.7521839904,2.08769753705472,0.146739148570582,85.31,19.4090400535139,0.157063715313508,0.186150589806214,18.80459976,21.1870431176626,3.90795716029031,5.80008460268884,3.87402664694167,5.02867712117005,5.81367748267197,3.69023070190557,1.08302952224482,9,24.1757429306927,0.0136354739696728,4.18545819255353,5.75348186275282,-3.17687627043402,4.13650716628115,0.0262315164300844,3.34960488393402,0.0508823937776017,8,0.324300205463735,21.2629886141059,85.31,4.9625748668574,0.679406836357181,4.9625748668574,0.0044321749223839,8,19,10.7790193151119,-8.33118068186132,0.707795468586114,0,0,0.193197807977546,1.18598978537989,30,0.317171052403664,0,6.086186147616283
19,9,0.7521839904,2.08647003622582,0.137575057854303,94.54,20.6015976710826,0.146324749508522,0.150413589087756,18.80459976,22.2231713635037,3.90746662530511,5.79941906545178,3.87317520216834,8.6756073813197,5.81275485861368,4.25160393497714,0.76273693448908,7,24.0562137706274,-0.028439632499086,4.1848626847420896,4.46060504043739,-3.0217680738191,4.13583631242506,5.24890130565372,3.38692505249059,0.0494984665595023,9,0.232599110799634,21.1833374218637,94.54,5.32515917813156,0.952006101032661,5.32515917813156,0.0046750025510217,8,19,11.5812440167402,-23.8519697673559,0.697203939854516,0,0,0.109075486750012,1.08718176862051,33,0.27481859715141,0,6.366531544420414
19,9,0.7521839904,2.08656870304183,0.0955981946066523,103.77,22.437244181478,0.17025182472354,0.133645453778092,18.80459976,24.4240856370418,3.90787351798903,5.80003477957619,3.87369915653854,5.16891597645828,5.81340066185761,2.94985892090873,0.74635681932604,7,26.8865457327059,-0.0705886139165121,4.1850609510426,7.37501174052927,-3.3232235081722,4.13615278760333,7.42947965563213,3.36014782207941,0.0368207823833479,9,0.222028351730136,24.3249213368475,103.77,4.16905551075453,0.679657314340932,4.16905551075453,0.0042307808679137,9,19,12.1027895746598,-11.668231615712,0.739573968775774,0,0,-0.161909530695184,1.09262069804922,32,0.39614186564272,0,5.4156687756324695
28,12,0.738622408484848,2.09305075387095,0.413293322336224,88.39,39.3077628732416,0.0945166876968622,0.392123364876943,24.37453948,39.2947994580929,3.91517933185702,5.81869740763526,3.88187794147431,19.0417327317278,5.83348653180416,8.01981984482482,1.62150810088981,13,42.7820803241985,-0.0086976315663807,4.19175363626998,9.73251571595473,-7.17863901415644,4.14436380600908,133.891858101153,3.48697247257374,0.213246160808664,14,0.66976602625551,37.1228980130525,88.39,6.90142878594206,1.2167131018575,6.90142878594206,0.0009003890754907,14,26,17.318448025987,-24.5888913339577,0.813657885176499,1,0,0.324906287387885,0.865472650495636,44,0.280418571488554,0,5.966576244513051
27,12,0.738783943030303,2.09301384624112,0.365822024054871,97.62,36.1242721533077,0.120992514189746,0.385573961463626,24.37987012,36.4454603064936,3.91298131770877,5.81422550446923,3.87884960756297,12.9727670712881,5.82884265196669,8.85511757382679,1.39910431997376,12,40.2717490520136,-0.0400205241748473,4.1913238250467,8.83442083808097,-7.39607673438275,4.14373203889904,97.0472813055198,3.48361542756223,0.160441437304745,13,0.597745980582867,35.2828373131416,97.62,6.90862034714165,1.27909362662141,6.90862034714165,0.0008532651041285,15,26,16.430609259708,-24.4985579572336,0.799352607807853,1,0,0.21888341333649,0.944944515490728,44,0.407676346163129,0,5.823908740944319
24,14,0.811127832258064,2.09161171450811,0.415021007931652,100.42,41.2011929823448,0.0991199796852808,0.417041531449423,25.1449628,40.5816875625724,3.91143260314946,5.81168987697103,3.87716169143959,14.5945777716149,5.8262001950927,7.35198827037743,1.59998700224429,15,45.7696469844984,-0.0036709537383116,4.19067210392934,9.83206237042497,-5.62586286518762,4.14250881671505,42.8065291664974,3.48629661293089,0.240635370393068,13,0.714135501585056,39.9869366041668,100.42,5.99006889872868,1.23911367360882,5.99006889872868,0.0016818210491034,17,26,17.8745782892675,-14.5611064358028,0.85473114981624,0,0,-0.0664749364333141,0.858231088007612,41,0.250452211196982,62,5.425968732272281
25,14,0.811127832258064,2.09324728909685,0.493363805386412,100.42,44.0666212569452,0.085994871586899,0.420994183599245,25.1449628,46.3139009072265,3.91226062707898,5.81372127447898,3.87768092659315,17.3989488516872,5.82794450457889,8.15177738351886,1.96369805630671,16,45.5841820463237,-0.0134200586594899,4.19157943667402,10.4343818635902,-6.12744301647043,4.14359083042212,50.1991186922588,3.50285531649083,0.302665969852909,14,0.800787626285805,44.2701113442958,100.42,6.15499240648988,1.32551499282953,6.15499240648988,0.0014761658072088,17,26,18.6123328964169,-29.7149662913578,0.870876107153792,0,0,-0.0657213565854856,0.85665426472609,44,0.294605084913806,0,6.356547323513813
20,9,0.7521839904,2.08668915621692,0.229402076504107,113.0,21.7044870678005,0.148111299004496,0.275898773640214,18.80459976,23.4215699015806,3.90873824334041,5.80142461922543,3.87473798758201,6.17592571523089,5.81474632169287,4.34907803619546,1.1026466745237,7,26.7330716088193,-0.109050269000855,4.18532416580035,9.71557307154095,-3.61224470306558,4.13660229475459,13.0827360883488,3.36035297992921,0.108680681618639,9,0.69820792097245,23.345766550117,113.0,5.33661567240373,0.862079053648769,5.33661567240373,0.0038844918398953,10,19,11.9041247694457,-9.5469072620411,0.708502147231587,0,0,-0.539902881816949,1.2073955583755,34,0.324966558225911,0,5.812479279163537
27,12,0.740322333939394,2.093654664768,0.383485639153487,88.39,39.0326233763346,0.094899665986564,0.392840174186686,24.43063702,40.16069223776,3.91331297735385,5.81468607146613,3.87931500342817,15.207362440979,5.82929552795401,7.66023342504342,1.40477319933804,12,41.6577121851705,-0.0113158505944252,4.19170726429791,7.59658665882848,-7.21030985081358,4.14411439904366,84.5109004437128,3.50499757930313,0.230988315883932,13,0.721745566322016,37.9754678822747,88.39,6.87409478353283,1.21659649360179,6.87409478353283,0.0008885295649097,15,26,17.6402062241784,-24.1111124219474,0.832181899184127,1,0,0.302377383648031,0.921497802038478,43,0.373686181134085,0,6.251811972993799
29,12,0.738622408484848,2.09502005934863,0.444376720161993,88.39,39.8689256624852,0.0837234375374113,0.385712166580681,24.37453948,40.8214460564571,3.91632726163994,5.82206328013969,3.88282542754443,16.1727450722192,5.83667318883624,8.34195954707473,1.7120780298866,14,42.8510540200458,-0.0116920376289829,4.19277858575753,9.96756085512474,-7.70909725422475,4.14562575010977,90.4052427610768,3.49023633024492,0.22923199948992,15,0.698527554034326,38.6795119265903,88.39,7.68185337438849,1.30820730282637,7.68185337438849,0.0008080110637664,14,26,17.4953615298477,-41.8602272084652,0.814236963588242,1,0,0.0766314406192694,0.839805425129405,47,0.396219921114401,0,5.935542010773082
28,12,0.738622408484848,2.09385106569626,0.410584826694162,88.39,38.5302534607248,0.0915180656179078,0.387706258944733,24.37453948,39.4098440978664,3.91485888433282,5.8189058655347,3.88101492373067,24.8689115929878,5.83349753397915,8.12644366813141,1.63066131923537,13,41.2189994272011,-0.0113710091732013,4.19192157487168,8.59658297455426,-7.18218516585425,4.1444796923087,142.531217701161,3.48933876544057,0.208722549309333,14,0.669308669312887,37.0555810890353,88.39,6.90142878594206,1.23241455086139,6.90142878594206,0.0008990533470024,14,26,17.2594673111978,-29.2242461699825,0.815180322662621,1,0,0.184661267538574,0.813055823924379,44,0.285414712795586,0,5.943095148663527
24,14,0.811127832258064,2.09246748562478,0.428898886838347,109.65,40.6779929434789,0.110427610526827,0.428831528071339,25.1449628,42.2516449999242,3.91166280178827,5.81249834963518,3.87693161657985,18.2430346214074,5.82672702856492,10.0833741306593,1.57113128348494,15,43.999272132622,-0.045013038079507,4.19112686793798,11.0189319519448,-6.16923204061377,4.14311114104298,92.3672635366096,3.49781810514778,0.253879869772228,13,0.758293017279252,41.3056018364543,109.65,6.47124177322363,1.33577701160591,6.47124177322363,0.0014890569562424,18,26,17.485508676962,-28.6119227620645,0.837266141841896,0,0,-0.0820247747540445,0.918302077821894,45,0.452609100881202,0,6.022276394711152
28,12,0.738783943030303,2.09299346952684,0.426334281845449,97.62,40.2865046623878,0.121133404872878,0.422393266612,24.37987012,41.5484505154745,3.91283321473811,5.81376255024189,3.87870650831822,13.5827351784014,5.82834984313131,8.72216792695505,1.70798595767592,12,42.6757900149301,-0.0400205241748473,4.19130682399476,8.07790102981183,-7.36952184433927,4.14369101342155,96.4798594722199,3.49505123649654,0.206409339980276,14,0.678175015091048,39.1592543920076,97.62,6.89129647826457,1.24022731540046,6.89129647826457,0.0008626327245249,14,26,17.99293174892,-29.7774607049357,0.837188766602761,1,0,0.24728531096875,0.967135320826516,44,0.397683811148632,0,6.356547323513813
25,14,0.810955876129032,2.09244823997926,0.486765743671846,109.65,45.5517381599523,0.110544958735799,0.463984358131314,25.13963216,48.0481438031848,3.91151417376839,5.81203003505121,3.87678744836089,18.6522351342294,5.82623081857974,9.20553251368195,1.94427977742026,15,46.7478944649746,-0.0450130380795069,4.19110977982313,10.2470663765994,-6.09183542641907,4.14306984078016,62.8338558633219,3.50483773457049,0.263942793197053,14,0.780256424981081,45.7174966781375,109.65,6.56294028375128,1.3303530438918,6.56294028375128,0.0015355202692285,17,26,19.0220986161793,-31.3117283365046,0.873019157890026,0,0,-0.118193308312269,0.938349054122222,45,0.378842197605888,0,5.421360790031928
26,14,0.810955876129032,2.09422151040059,0.435585765572499,100.42,42.8574116620636,0.0963308750250069,0.440956715406251,25.13963216,45.3449666017914,3.91255475639987,5.81420472786427,3.878279801459,14.4445220824076,5.82841288369521,8.36434590591849,1.83375916630915,17,47.2297401792617,-0.013606867032665,4.19206165269903,11.5030461336304,-9.77761612277427,4.14408832899401,44.0770056500688,3.49658191824975,0.257211891264726,15,0.81484168296627,45.1658773089152,100.42,6.08413503579686,1.32678336316899,6.08413503579686,0.0003910624010992,17,26,17.6213018752905,-13.6846205723105,0.855812745867852,0,0,-0.120833052830427,0.787608222710631,42,0.299049710415567,0,6.920818753952375
24,14,0.811127832258064,2.09229262573043,0.465112827683648,100.42,42.7229468322251,0.0910605739631306,0.473450499800571,25.1449628,43.3355177029008,3.91127701394025,5.81107269056886,3.87676548273325,18.3060769195472,5.82549538266317,9.49115309123321,1.74730997399231,15,46.8900194633785,-0.0088119108847452,4.19110436959088,10.7082796117392,-12.8361442843363,4.14295901613733,88.1005716564704,3.51333643530271,0.315130201489649,13,0.813927541890468,42.4147931147975,100.42,6.38210842523172,1.21774749647802,6.38210842523172,0.0,18,26,17.7571474640332,-28.043354492917,0.835289086247433,1,0,0.234016458379311,0.967550546106258,43,0.272402720772641,0,5.85078088734462
24,14,0.812748848387097,2.09243623032813,0.48109286878741,100.42,43.9444233387991,0.0868707688287794,0.467596781392926,25.1952143,44.4978201681507,3.91280052876981,5.81495574255268,3.87837353293095,19.5212069125486,5.82933762965224,9.48510529163662,1.77639428636089,15,46.7449535751929,-0.0092288235237721,4.19136461809068,10.9945944257752,-5.69678701192433,4.14340938313407,92.1445706079774,3.51396060356715,0.333905370562394,13,0.809103853904153,42.5021979110262,100.42,6.58016901544188,1.4442592561849,6.58016901544188,0.0017566645065155,18,26,18.1381967189777,-28.7208464202337,0.837173222461512,1,0,0.0138934184309601,0.802054867661304,45,0.283325100783842,0,5.7121982700697735
24,14,0.812748848387097,2.09123414170093,0.464470171619617,100.42,45.61300091698,0.0918685022905276,0.480202827726569,25.1952143,44.4007238463396,3.91322867771844,5.81477603843681,3.87951168065576,19.0923255029003,5.82946989391334,8.90895864983687,1.70126929559453,15,50.141255282009,-0.000132450001479,4.19106977957658,10.6664938984841,-5.7017650654902,4.14321369579669,101.138666360902,3.51325381731543,0.290639180355172,13,0.707606963585552,42.7628137907414,100.42,6.58016901544185,1.44135903423859,6.58016901544185,0.0017531354986464,18,26,18.1777765897879,-27.9942705773697,0.835787401102281,1,0,0.0881524165663023,0.869461008020899,45,0.244145435513543,0,7.522878745280337
29,12,0.739058835151515,2.09470000639501,0.368063734938441,88.39,36.1851196633212,0.107598630252621,0.395352134680869,24.38894156,38.2226749484889,3.91386609282828,5.81591194639853,3.88018376033502,9.30152861513068,5.8305123076314,8.75144024113833,1.61051048344695,14,41.7959034529809,-0.0114816370089501,4.19225339014175,9.49322232097807,-5.42935716935368,4.14470506234312,77.2577024266329,3.47229179166846,0.194075572529255,15,0.710678589907494,38.2889805601597,88.39,6.48232737555914,1.21662305114615,6.48232737555914,0.0019974501189202,14,26,15.8406958393224,-11.4419224275418,0.808014176085706,1,0,0.189099960057222,0.830820430268264,41,0.324615074803869,0,5.785156151952302
31,13,0.697954366060606,2.09920015290761,0.295984577645764,75.5,29.3572789641375,0.119672194146179,0.341704069364249,23.03249408,30.3221486413851,3.92135271197067,5.80665807580147,3.8918086404652,7.82645971348002,5.81665556337621,8.86726972478489,1.2427427315711,9,35.4648630738746,0.0111213886420835,4.19643830761435,9.16531861141798,-8.3115560354248,4.15260108681175,16.4622906497007,3.46307612556753,0.166598470757169,10,0.61704266327411,30.6735947807124,75.5,5.63359952238012,1.10891801865859,5.63359952238012,0.000509924654733,10,27,14.7426145006719,-9.43968171207119,0.769409377800935,1,0,0.499909266335171,1.20720221353654,39,0.40981479855481,0,4.522878745280337
31,13,0.699155518181818,2.0994241493746,0.266455594139473,75.5,32.6397561841263,0.116330831337114,0.294409766165789,23.0721321,32.8752357433463,3.92075775410443,5.80579647259438,3.89071711717671,8.70041844355229,5.81544467303677,5.36382140110664,1.13376108995536,9,37.4703249323873,0.0094131433405839,4.19651669413731,7.56227494299381,-8.28044557341206,4.1526245719876,11.3987400022748,3.46408334067828,0.135565896942126,10,0.481907428912043,32.3946730183775,75.5,5.68226078175749,1.15209988585414,5.68226078175749,0.0005168635534007,10,27,15.8181904485119,-12.7828858568752,0.790600762065095,1,0,0.499404389247014,0.935040187170043,39,0.241256652759629,0,5.094743951251549
